Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van:","Margin of Error - Car, truck, or van:","Estimate - Car, truck, or van: - Drove alone","Margin of Error - Car, truck, or van: - Drove alone","Estimate - Car, truck, or van: - Carpooled:","Margin of Error - Car, truck, or van: - Carpooled:","Estimate - Car, truck, or van: - In 2-person carpool","Margin of Error - Car, truck, or van: - In 2-person carpool","Estimate - Car, truck, or van: - In 3-person carpool","Margin of Error - Car, truck, or van: - In 3-person carpool","Estimate - Car, truck, or van: - In 4-person carpool","Margin of Error - Car, truck, or van: - In 4-person carpool","Estimate - Car, truck, or van: - In 5- or 6-person carpool","Margin of Error - Car, truck, or van: - In 5- or 6-person carpool","Estimate - Car, truck, or van: - In 7-or-more-person carpool","Margin of Error - Car, truck, or van: - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab):,Margin of Error - Public transportation (excluding taxicab):,Estimate - Public transportation (excluding taxicab): - Bus,Margin of Error - Public transportation (excluding taxicab): - Bus,Estimate - Public transportation (excluding taxicab): - Subway or elevated rail,Margin of Error - Public transportation (excluding taxicab): - Subway or elevated rail,Estimate - Public transportation (excluding taxicab): - Long-distance train or commuter rail,Margin of Error - Public transportation (excluding taxicab): - Long-distance train or commuter rail,"Estimate - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)",Estimate - Public transportation (excluding taxicab): - Ferryboat,Margin of Error - Public transportation (excluding taxicab): - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked from home,Margin of Error - Worked from home,Block Group,Census Tract,County,State
1500000US250250701023,75,75,3,15,3,15,0,13,0,13,0,13,0,13,0,13,0,13,2,11,0,13,2,11,0,13,0,13,0,13,0,13,0,13,0,13,70,72,0,13,0,13,3,701.02,Suffolk County,Massachusetts
1500000US250250701031,305,107,34,40,34,40,0,13,0,13,0,13,0,13,0,13,0,13,53,53,0,13,53,53,0,13,0,13,0,13,0,13,0,13,0,13,172,98,0,13,46,32,1,701.03,Suffolk County,Massachusetts
1500000US250250701041,689,177,108,73,108,73,0,13,0,13,0,13,0,13,0,13,0,13,82,68,24,45,34,37,0,13,24,39,0,13,0,13,0,13,84,100,291,149,11,18,113,96,1,701.04,Suffolk County,Massachusetts
1500000US250250701042,273,140,54,55,54,55,0,13,0,13,0,13,0,13,0,13,0,13,10,22,0,13,10,22,0,13,0,13,0,13,9,15,0,13,0,13,102,83,0,13,98,76,2,701.04,Suffolk County,Massachusetts
1500000US250250701043,406,129,126,91,108,87,18,29,18,29,0,13,0,13,0,13,0,13,42,45,0,13,42,45,0,13,0,13,0,13,0,13,0,13,0,13,172,83,10,18,56,48,3,701.04,Suffolk County,Massachusetts
1500000US250250702011,113,85,25,42,0,13,25,42,0,13,0,13,0,13,25,42,0,13,50,38,5,10,45,39,0,13,0,13,0,13,0,13,0,13,0,13,37,46,0,13,1,6,1,702.01,Suffolk County,Massachusetts
1500000US250250702012,1257,237,131,96,96,70,35,37,35,37,0,13,0,13,0,13,0,13,211,81,51,48,135,65,25,22,0,13,0,13,0,13,0,13,36,40,750,205,0,13,129,61,2,702.01,Suffolk County,Massachusetts
1500000US250250702021,1502,285,234,120,191,98,43,65,0,13,0,13,0,13,0,13,43,65,266,111,104,80,153,83,9,13,0,13,0,13,18,22,18,31,0,13,674,233,0,13,292,234,1,702.02,Suffolk County,Massachusetts
1500000US250250702022,285,125,62,62,48,56,14,24,0,13,0,13,0,13,14,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,161,76,14,20,48,49,2,702.02,Suffolk County,Massachusetts
1500000US250250703011,743,257,158,157,158,157,0,13,0,13,0,13,0,13,0,13,0,13,162,128,11,18,94,77,57,91,0,13,0,13,0,13,0,13,0,13,236,142,0,13,187,108,1,703.01,Suffolk County,Massachusetts
1500000US250250703012,803,227,213,134,213,134,0,13,0,13,0,13,0,13,0,13,0,13,145,91,23,27,50,71,72,58,0,13,0,13,0,13,0,13,33,51,372,150,23,35,17,26,2,703.01,Suffolk County,Massachusetts
1500000US250250703021,583,213,140,85,140,85,0,13,0,13,0,13,0,13,0,13,0,13,110,95,0,13,110,95,0,13,0,13,0,13,0,13,0,13,0,13,245,159,59,94,29,18,1,703.02,Suffolk County,Massachusetts
1500000US250250703022,337,99,145,69,145,69,0,13,0,13,0,13,0,13,0,13,0,13,49,41,0,13,49,41,0,13,0,13,0,13,49,76,0,13,0,13,60,52,0,13,34,30,2,703.02,Suffolk County,Massachusetts
1500000US250250703023,231,107,33,40,33,40,0,13,0,13,0,13,0,13,0,13,0,13,91,83,0,13,19,31,38,49,34,37,0,13,0,13,0,13,0,13,99,88,0,13,8,12,3,703.02,Suffolk County,Massachusetts
1500000US250250704021,1134,189,212,69,185,59,27,29,27,29,0,13,0,13,0,13,0,13,104,40,28,21,76,37,0,13,0,13,0,13,16,14,0,13,32,25,488,153,10,11,272,119,1,704.02,Suffolk County,Massachusetts
1500000US250250704022,381,92,196,68,108,43,88,56,68,52,20,20,0,13,0,13,0,13,51,24,16,14,35,21,0,13,0,13,0,13,0,13,0,13,13,18,99,42,0,13,22,17,2,704.02,Suffolk County,Massachusetts
1500000US250250705011,828,195,133,90,133,90,0,13,0,13,0,13,0,13,0,13,0,13,12,19,12,19,0,13,0,13,0,13,0,13,8,19,0,13,57,54,568,192,0,13,50,60,1,705.01,Suffolk County,Massachusetts
1500000US250250705012,468,147,190,115,190,115,0,13,0,13,0,13,0,13,0,13,0,13,97,87,97,87,0,13,0,13,0,13,0,13,0,13,0,13,11,19,98,94,1,28,71,80,2,705.01,Suffolk County,Massachusetts
1500000US250250705021,833,389,159,105,97,84,62,71,33,54,29,46,0,13,0,13,0,13,25,38,0,13,25,38,0,13,0,13,0,13,0,13,38,45,13,22,451,360,0,13,147,116,1,705.02,Suffolk County,Massachusetts
1500000US250250705022,519,230,103,71,67,53,36,39,0,13,0,13,32,37,4,11,0,13,140,130,118,122,22,27,0,13,0,13,0,13,0,13,0,13,0,13,206,180,0,13,70,77,2,705.02,Suffolk County,Massachusetts
1500000US250250706001,661,171,213,122,156,91,57,56,41,44,16,20,0,13,0,13,0,13,74,41,21,25,13,17,40,37,0,13,0,13,0,13,0,13,45,29,223,80,0,13,106,54,1,706,Suffolk County,Massachusetts
1500000US250250706002,908,160,275,102,248,100,27,37,27,37,0,13,0,13,0,13,0,13,178,68,18,19,105,60,46,33,9,14,0,13,10,15,0,13,7,11,199,66,8,14,231,116,2,706,Suffolk County,Massachusetts
1500000US250250707001,679,183,174,96,144,93,30,40,30,40,0,13,0,13,0,13,0,13,173,96,5,9,168,97,0,13,0,13,0,13,0,13,0,13,0,13,251,167,18,28,63,51,1,707,Suffolk County,Massachusetts
1500000US250250707002,1030,305,137,81,137,81,0,13,0,13,0,13,0,13,0,13,0,13,350,273,33,30,303,276,14,22,0,13,0,13,12,18,0,13,62,47,200,87,131,127,138,85,2,707,Suffolk County,Massachusetts
1500000US250250708011,718,207,203,121,203,121,0,13,0,13,0,13,0,13,0,13,0,13,244,135,3,6,241,135,0,13,0,13,0,13,0,13,0,13,11,19,151,117,0,13,109,124,1,708.01,Suffolk County,Massachusetts
1500000US250250708021,1157,331,268,233,226,228,42,48,21,34,0,13,0,13,0,13,21,33,420,195,65,54,316,180,39,60,0,13,0,13,0,13,0,13,40,53,302,187,71,107,56,56,1,708.02,Suffolk County,Massachusetts
1500000US250250708022,500,181,91,78,91,78,0,13,0,13,0,13,0,13,0,13,0,13,175,95,12,21,147,93,16,26,0,13,0,13,0,13,0,13,0,13,103,113,0,13,131,77,2,708.02,Suffolk County,Massachusetts
1500000US250250709011,622,173,156,67,111,64,45,58,45,58,0,13,0,13,0,13,0,13,267,148,156,136,111,72,0,13,0,13,0,13,22,34,0,13,0,13,89,80,0,13,88,69,1,709.01,Suffolk County,Massachusetts
1500000US250250709021,606,141,204,120,124,68,80,56,80,56,0,13,0,13,0,13,0,13,153,78,47,48,48,41,19,22,0,13,39,42,0,13,0,13,0,13,158,101,0,13,91,52,1,709.02,Suffolk County,Massachusetts
1500000US250250709022,651,171,189,145,189,145,0,13,0,13,0,13,0,13,0,13,0,13,141,74,86,63,28,25,27,29,0,13,0,13,6,9,7,13,42,32,205,84,0,13,61,55,2,709.02,Suffolk County,Massachusetts
1500000US250250711011,672,216,113,67,113,67,0,13,0,13,0,13,0,13,0,13,0,13,308,186,262,180,46,58,0,13,0,13,0,13,0,13,0,13,49,45,157,77,0,13,45,44,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,433,126,98,87,98,87,0,13,0,13,0,13,0,13,0,13,0,13,155,97,103,70,52,81,0,13,0,13,0,13,0,13,0,13,0,13,152,64,0,13,28,35,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,674,230,239,144,204,126,35,60,35,60,0,13,0,13,0,13,0,13,181,116,83,88,13,23,69,67,16,26,0,13,0,13,0,13,14,22,138,80,0,13,102,87,3,711.01,Suffolk County,Massachusetts
1500000US250250711014,353,224,178,119,178,119,0,13,0,13,0,13,0,13,0,13,0,13,65,87,16,29,49,81,0,13,0,13,0,13,0,13,0,13,0,13,26,30,0,13,84,97,4,711.01,Suffolk County,Massachusetts
1500000US250250712011,609,128,227,82,192,73,35,37,35,37,0,13,0,13,0,13,0,13,139,72,53,48,80,63,0,13,6,10,0,13,10,15,0,13,8,14,128,59,0,13,97,54,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,428,170,85,57,72,44,13,31,0,13,0,13,0,13,0,13,13,31,112,75,49,44,63,48,0,13,0,13,0,13,0,13,0,13,21,24,136,77,0,13,74,45,2,712.01,Suffolk County,Massachusetts
1500000US250250712013,183,98,46,45,46,45,0,13,0,13,0,13,0,13,0,13,0,13,20,30,0,13,20,30,0,13,0,13,0,13,20,31,0,13,0,13,55,80,9,13,33,33,3,712.01,Suffolk County,Massachusetts
1500000US250250712014,444,191,208,104,176,118,32,40,32,40,0,13,0,13,0,13,0,13,142,130,29,32,113,110,0,13,0,13,0,13,0,13,0,13,0,13,67,58,0,13,27,35,4,712.01,Suffolk County,Massachusetts
1500000US250250801001,422,154,174,119,169,119,5,8,5,8,0,13,0,13,0,13,0,13,173,99,132,78,41,52,0,13,0,13,0,13,0,13,0,13,11,18,54,34,6,15,4,7,1,801,Suffolk County,Massachusetts
1500000US250250801002,322,194,112,116,110,116,2,3,2,3,0,13,0,13,0,13,0,13,132,89,108,79,24,31,0,13,0,13,0,13,0,13,0,13,18,26,42,40,13,21,5,10,2,801,Suffolk County,Massachusetts
1500000US250250803001,273,178,136,134,21,20,115,134,115,134,0,13,0,13,0,13,0,13,122,124,55,59,67,109,0,13,0,13,0,13,13,15,0,13,0,13,0,13,2,12,0,13,1,803,Suffolk County,Massachusetts
1500000US250250803002,735,250,299,117,197,92,102,81,100,83,2,8,0,13,0,13,0,13,304,200,243,152,61,69,0,13,0,13,0,13,0,13,0,13,51,55,28,26,0,13,53,52,2,803,Suffolk County,Massachusetts
1500000US250250804011,546,221,357,176,346,176,11,17,11,17,0,13,0,13,0,13,0,13,140,83,111,87,2,5,27,30,0,13,0,13,0,13,0,13,0,13,31,36,5,11,13,22,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,576,196,212,112,186,100,26,31,26,31,0,13,0,13,0,13,0,13,187,87,137,78,50,46,0,13,0,13,0,13,0,13,0,13,0,13,143,131,32,50,2,8,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,508,210,108,68,97,68,11,19,11,19,0,13,0,13,0,13,0,13,183,108,138,100,37,30,8,12,0,13,0,13,0,13,0,13,61,53,39,40,50,50,67,39,1,805,Suffolk County,Massachusetts
1500000US250250805002,865,282,384,144,291,109,93,79,36,45,39,59,0,13,0,13,18,27,359,228,285,220,67,52,7,11,0,13,0,13,0,13,0,13,0,13,58,46,37,39,27,41,2,805,Suffolk County,Massachusetts
1500000US250250806011,1301,436,257,158,231,148,26,27,14,21,0,13,0,13,12,20,0,13,366,137,238,107,128,77,0,13,0,13,0,13,0,13,0,13,26,30,566,252,13,25,73,57,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,116,107,37,59,37,59,0,13,0,13,0,13,0,13,0,13,0,13,69,55,22,38,40,40,7,14,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,47,33,26,23,11,12,15,16,15,16,0,13,0,13,0,13,0,13,17,20,15,19,2,5,0,13,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,1109,474,252,182,234,180,18,36,6,12,6,12,0,13,0,13,6,12,346,291,267,286,79,57,0,13,0,13,0,13,0,13,0,13,0,13,476,104,0,13,35,39,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,710,214,163,115,135,94,28,42,28,42,0,13,0,13,0,13,0,13,256,104,167,88,89,56,0,13,0,13,0,13,0,13,0,13,0,13,266,133,25,34,0,13,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,758,175,183,95,147,81,36,40,36,40,0,13,0,13,0,13,0,13,289,124,83,55,187,110,0,13,19,20,0,13,0,13,0,13,0,13,236,111,0,13,50,44,1,809,Suffolk County,Massachusetts
1500000US250250809002,793,227,173,84,138,78,35,35,35,35,0,13,0,13,0,13,0,13,373,178,77,74,281,142,15,23,0,13,0,13,0,13,0,13,0,13,171,78,0,13,76,57,2,809,Suffolk County,Massachusetts
1500000US250250809003,398,162,94,58,71,49,23,35,23,35,0,13,0,13,0,13,0,13,104,55,4,6,91,52,0,13,9,15,0,13,0,13,0,13,0,13,182,100,0,13,18,20,3,809,Suffolk County,Massachusetts
1500000US250250810011,345,214,126,95,126,95,0,13,0,13,0,13,0,13,0,13,0,13,89,57,9,15,72,51,0,13,8,14,0,13,0,13,0,13,0,13,57,39,0,13,73,115,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,824,337,63,60,47,48,16,25,16,25,0,13,0,13,0,13,0,13,313,163,50,53,227,147,36,44,0,13,0,13,10,16,0,13,41,66,280,162,0,13,117,95,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,437,239,91,67,59,60,32,50,0,13,0,13,32,50,0,13,0,13,216,131,17,29,158,116,0,13,41,54,0,13,0,13,0,13,0,13,32,36,0,13,98,156,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,537,157,62,52,51,50,11,18,0,13,11,18,0,13,0,13,0,13,179,102,97,92,54,39,0,13,28,42,0,13,0,13,0,13,0,13,193,79,78,79,25,34,4,810.01,Suffolk County,Massachusetts
1500000US250250810015,92,62,19,23,19,23,0,13,0,13,0,13,0,13,0,13,0,13,22,25,0,13,22,25,0,13,0,13,0,13,0,13,0,13,0,13,51,54,0,13,0,13,5,810.01,Suffolk County,Massachusetts
1500000US250250811011,277,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,217,100,86,86,98,73,0,13,33,52,0,13,0,13,0,13,0,13,33,35,0,13,27,42,1,811.01,Suffolk County,Massachusetts
1500000US250250811012,559,138,84,57,84,57,0,13,0,13,0,13,0,13,0,13,0,13,157,81,57,42,93,67,0,13,7,13,0,13,0,13,0,13,0,13,220,144,0,13,98,71,2,811.01,Suffolk County,Massachusetts
1500000US250250811021,511,163,174,97,120,91,54,46,54,46,0,13,0,13,0,13,0,13,210,103,113,97,82,70,0,13,15,21,0,13,0,13,0,13,0,13,121,66,0,13,6,12,1,811.02,Suffolk County,Massachusetts
1500000US250250811022,1045,406,243,137,201,121,42,67,42,67,0,13,0,13,0,13,0,13,202,115,27,36,161,107,14,22,0,13,0,13,0,13,0,13,17,27,525,371,0,13,58,46,2,811.02,Suffolk County,Massachusetts
1500000US250250812001,651,189,252,98,203,81,49,54,49,54,0,13,0,13,0,13,0,13,206,100,22,24,178,95,6,11,0,13,0,13,0,13,0,13,52,51,106,74,2,5,33,26,1,812,Suffolk County,Massachusetts
1500000US250250812002,690,238,222,112,204,99,18,30,18,30,0,13,0,13,0,13,0,13,289,149,71,63,184,108,14,22,20,32,0,13,16,26,0,13,0,13,121,95,0,13,42,53,2,812,Suffolk County,Massachusetts
1500000US250250812003,147,100,28,32,10,15,18,29,18,29,0,13,0,13,0,13,0,13,88,71,46,50,42,34,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,20,32,3,812,Suffolk County,Massachusetts
1500000US250250813011,97,94,61,63,61,63,0,13,0,13,0,13,0,13,0,13,0,13,36,45,21,39,15,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,813.01,Suffolk County,Massachusetts
1500000US250250813012,764,288,392,266,370,263,22,38,0,13,22,38,0,13,0,13,0,13,318,141,210,122,79,92,0,13,29,58,0,13,0,13,0,13,11,27,0,13,0,13,43,67,2,813.01,Suffolk County,Massachusetts
1500000US250250813021,524,399,147,138,147,138,0,13,0,13,0,13,0,13,0,13,0,13,187,233,111,128,76,117,0,13,0,13,0,13,0,13,0,13,0,13,58,65,0,13,132,188,1,813.02,Suffolk County,Massachusetts
1500000US250250813022,571,284,103,156,103,156,0,13,0,13,0,13,0,13,0,13,0,13,244,207,53,82,191,204,0,13,0,13,0,13,132,177,0,13,51,78,13,23,0,13,28,50,2,813.02,Suffolk County,Massachusetts
1500000US250250814001,268,149,76,71,63,60,13,21,13,21,0,13,0,13,0,13,0,13,150,116,99,102,51,36,0,13,0,13,0,13,0,13,0,13,0,13,28,23,14,21,0,13,1,814,Suffolk County,Massachusetts
1500000US250250814002,598,199,235,125,223,117,12,21,12,21,0,13,0,13,0,13,0,13,279,151,105,121,174,87,0,13,0,13,0,13,25,40,0,13,19,21,40,33,0,13,0,13,2,814,Suffolk County,Massachusetts
1500000US250250814003,660,228,225,113,195,124,30,32,30,32,0,13,0,13,0,13,0,13,160,114,30,31,122,101,0,13,8,13,0,13,0,13,0,13,98,86,86,61,15,24,76,80,3,814,Suffolk County,Massachusetts
1500000US250250814004,285,119,122,76,122,76,0,13,0,13,0,13,0,13,0,13,0,13,84,56,15,24,69,49,0,13,0,13,0,13,0,13,0,13,20,27,42,42,0,13,17,23,4,814,Suffolk County,Massachusetts
1500000US250250815001,560,202,337,158,317,153,20,24,7,12,13,21,0,13,0,13,0,13,143,90,63,74,80,57,0,13,0,13,0,13,0,13,0,13,38,29,22,32,0,13,20,19,1,815,Suffolk County,Massachusetts
1500000US250250815002,664,182,319,124,313,121,6,9,6,9,0,13,0,13,0,13,0,13,216,92,120,66,96,84,0,13,0,13,0,13,16,24,0,13,0,13,34,35,0,13,79,73,2,815,Suffolk County,Massachusetts
1500000US250250817001,305,173,82,87,63,57,19,37,19,37,0,13,0,13,0,13,0,13,78,70,78,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,39,0,13,100,144,1,817,Suffolk County,Massachusetts
1500000US250250817002,330,158,212,137,212,137,0,13,0,13,0,13,0,13,0,13,0,13,44,46,44,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,52,78,22,31,2,817,Suffolk County,Massachusetts
1500000US250250817003,334,148,117,87,117,87,0,13,0,13,0,13,0,13,0,13,0,13,98,82,98,82,0,13,0,13,0,13,0,13,0,13,0,13,0,13,79,58,0,13,40,45,3,817,Suffolk County,Massachusetts
1500000US250250817004,637,302,335,183,328,182,7,12,7,12,0,13,0,13,0,13,0,13,222,135,129,121,93,82,0,13,0,13,0,13,0,13,0,13,0,13,32,49,13,20,35,37,4,817,Suffolk County,Massachusetts
1500000US250250817005,219,104,103,81,86,79,17,27,17,27,0,13,0,13,0,13,0,13,116,74,60,61,56,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,817,Suffolk County,Massachusetts
1500000US250250818001,460,192,236,118,201,118,35,34,35,34,0,13,0,13,0,13,0,13,209,150,156,126,53,59,0,13,0,13,0,13,6,9,0,13,0,13,9,16,0,13,0,13,1,818,Suffolk County,Massachusetts
1500000US250250818002,521,277,219,135,219,135,0,13,0,13,0,13,0,13,0,13,0,13,110,77,101,75,9,15,0,13,0,13,0,13,0,13,0,13,0,13,133,156,30,46,29,32,2,818,Suffolk County,Massachusetts
1500000US250250818003,273,136,215,128,215,128,0,13,0,13,0,13,0,13,0,13,0,13,42,40,42,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,26,3,818,Suffolk County,Massachusetts
1500000US250250819001,591,250,354,201,150,97,204,175,204,175,0,13,0,13,0,13,0,13,184,132,120,112,64,59,0,13,0,13,0,13,0,13,0,13,0,13,23,34,30,49,0,13,1,819,Suffolk County,Massachusetts
1500000US250250819002,575,605,287,335,275,338,12,21,12,21,0,13,0,13,0,13,0,13,288,284,99,77,189,271,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,819,Suffolk County,Massachusetts
1500000US250250819003,344,210,271,196,173,162,98,118,72,109,26,41,0,13,0,13,0,13,73,69,31,45,42,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,819,Suffolk County,Massachusetts
1500000US250250819004,377,247,185,158,148,148,37,39,19,30,18,25,0,13,0,13,0,13,136,104,50,56,23,36,63,98,0,13,0,13,0,13,0,13,0,13,0,13,0,13,56,58,4,819,Suffolk County,Massachusetts
1500000US250250820001,909,430,456,290,370,178,86,141,86,141,0,13,0,13,0,13,0,13,441,200,280,136,161,133,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,22,1,820,Suffolk County,Massachusetts
1500000US250250820002,434,158,206,125,161,115,45,48,45,48,0,13,0,13,0,13,0,13,172,119,152,115,0,13,0,13,0,13,20,33,0,13,0,13,0,13,32,40,0,13,24,27,2,820,Suffolk County,Massachusetts
1500000US250250820003,309,151,142,104,116,94,26,39,26,39,0,13,0,13,0,13,0,13,137,98,71,75,39,53,0,13,0,13,27,40,0,13,0,13,0,13,0,13,0,13,30,42,3,820,Suffolk County,Massachusetts
1500000US250250821001,217,156,182,147,127,124,55,87,55,87,0,13,0,13,0,13,0,13,33,55,31,54,2,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,5,0,13,1,821,Suffolk County,Massachusetts
1500000US250250821002,810,338,328,220,208,148,120,167,120,167,0,13,0,13,0,13,0,13,429,166,137,125,292,146,0,13,0,13,0,13,0,13,0,13,0,13,34,56,19,30,0,13,2,821,Suffolk County,Massachusetts
1500000US250250821003,1230,553,487,288,473,295,14,26,0,13,14,26,0,13,0,13,0,13,459,364,241,205,218,247,0,13,0,13,0,13,0,13,0,13,98,140,20,47,43,68,123,139,3,821,Suffolk County,Massachusetts
1500000US250250901001,379,158,261,135,244,131,17,28,0,13,17,28,0,13,0,13,0,13,62,55,62,55,0,13,0,13,0,13,0,13,30,47,0,13,0,13,26,42,0,13,0,13,1,901,Suffolk County,Massachusetts
1500000US250250901002,490,195,264,146,210,118,54,49,54,49,0,13,0,13,0,13,0,13,153,82,90,56,63,61,0,13,0,13,0,13,0,13,0,13,0,13,59,66,0,13,14,22,2,901,Suffolk County,Massachusetts
1500000US250250901003,317,149,185,107,135,71,50,63,50,63,0,13,0,13,0,13,0,13,105,97,63,78,42,51,0,13,0,13,0,13,13,21,0,13,0,13,14,23,0,13,0,13,3,901,Suffolk County,Massachusetts
1500000US250250901004,639,244,365,178,365,178,0,13,0,13,0,13,0,13,0,13,0,13,144,111,133,111,11,17,0,13,0,13,0,13,0,13,0,13,0,13,45,54,22,35,63,66,4,901,Suffolk County,Massachusetts
1500000US250250901005,282,151,69,48,56,34,13,20,13,20,0,13,0,13,0,13,0,13,196,144,196,144,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,11,17,0,13,5,901,Suffolk County,Massachusetts
1500000US250250902001,173,85,34,25,34,25,0,13,0,13,0,13,0,13,0,13,0,13,101,66,101,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,42,0,13,0,13,1,902,Suffolk County,Massachusetts
1500000US250250902002,114,73,62,56,62,56,0,13,0,13,0,13,0,13,0,13,0,13,29,35,29,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,25,0,13,8,9,2,902,Suffolk County,Massachusetts
1500000US250250902003,826,276,478,188,442,192,36,27,36,27,0,13,0,13,0,13,0,13,267,134,258,135,9,14,0,13,0,13,0,13,0,13,0,13,0,13,7,12,65,48,9,13,3,902,Suffolk County,Massachusetts
1500000US250250903001,509,208,234,119,205,135,29,53,29,53,0,13,0,13,0,13,0,13,234,145,117,82,117,99,0,13,0,13,0,13,0,13,0,13,0,13,24,29,0,13,17,27,1,903,Suffolk County,Massachusetts
1500000US250250903002,747,414,405,299,238,148,167,197,19,34,29,49,119,175,0,13,0,13,165,86,147,82,18,29,0,13,0,13,0,13,0,13,0,13,44,44,80,107,0,13,53,61,2,903,Suffolk County,Massachusetts
1500000US250250903003,296,145,120,92,120,92,0,13,0,13,0,13,0,13,0,13,0,13,176,101,135,76,41,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,903,Suffolk County,Massachusetts
1500000US250250904001,612,289,300,226,177,173,123,133,103,108,0,13,20,28,0,13,0,13,227,157,196,132,31,35,0,13,0,13,0,13,0,13,0,13,0,13,47,47,0,13,38,46,1,904,Suffolk County,Massachusetts
1500000US250250904002,591,294,304,208,247,190,57,50,57,50,0,13,0,13,0,13,0,13,174,143,90,65,84,130,0,13,0,13,0,13,0,13,0,13,29,46,56,67,0,13,28,34,2,904,Suffolk County,Massachusetts
1500000US250250904003,253,135,127,76,104,70,23,38,23,38,0,13,0,13,0,13,0,13,88,93,88,93,0,13,0,13,0,13,0,13,22,35,0,13,0,13,16,25,0,13,0,13,3,904,Suffolk County,Massachusetts
1500000US250250904004,324,161,240,125,211,108,29,35,29,35,0,13,0,13,0,13,0,13,42,51,42,51,0,13,0,13,0,13,0,13,29,46,0,13,0,13,10,16,0,13,3,5,4,904,Suffolk County,Massachusetts
1500000US250250906001,441,171,268,100,230,87,38,36,27,32,0,13,0,13,0,13,11,16,142,81,124,77,18,21,0,13,0,13,0,13,0,13,0,13,0,13,31,49,0,13,0,13,1,906,Suffolk County,Massachusetts
1500000US250250906002,692,191,345,118,259,96,86,73,69,68,0,13,0,13,17,29,0,13,246,113,246,113,0,13,0,13,0,13,0,13,10,15,0,13,5,8,81,55,0,13,5,7,2,906,Suffolk County,Massachusetts
1500000US250250907001,603,253,186,120,160,115,26,39,26,39,0,13,0,13,0,13,0,13,351,207,163,154,188,137,0,13,0,13,0,13,0,13,0,13,0,13,50,61,0,13,16,24,1,907,Suffolk County,Massachusetts
1500000US250250907002,800,249,356,142,247,126,109,70,85,63,24,37,0,13,0,13,0,13,330,131,122,72,208,106,0,13,0,13,0,13,0,13,0,13,25,31,19,24,3,5,67,75,2,907,Suffolk County,Massachusetts
1500000US250250907003,590,169,220,85,220,85,0,13,0,13,0,13,0,13,0,13,0,13,268,114,102,57,166,92,0,13,0,13,0,13,11,16,0,13,0,13,0,13,0,13,91,104,3,907,Suffolk County,Massachusetts
1500000US250250907004,303,124,86,51,59,50,27,28,27,28,0,13,0,13,0,13,0,13,100,70,20,31,80,69,0,13,0,13,0,13,0,13,0,13,10,16,60,67,13,21,34,32,4,907,Suffolk County,Massachusetts
1500000US250250909011,613,139,256,101,145,69,111,87,91,82,20,32,0,13,0,13,0,13,209,92,143,86,53,44,13,19,0,13,0,13,17,19,0,13,0,13,91,79,0,13,40,38,1,909.01,Suffolk County,Massachusetts
