Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250705003,794,195,287,102,273,99,14,21,0,12,14,21,0,12,0,12,0,12,255,125,116,80,0,12,119,83,20,31,0,12,0,12,0,12,17,22,224,95,0,12,11,20,3,705,Suffolk County,Massachusetts
1500000US250250705004,662,182,228,115,228,115,0,12,0,12,0,12,0,12,0,12,0,12,221,115,93,71,0,12,44,50,84,66,0,12,0,12,0,12,0,12,194,101,19,34,0,12,4,705,Suffolk County,Massachusetts
1500000US250250706001,728,152,180,62,156,57,24,24,14,18,10,17,0,12,0,12,0,12,194,74,14,17,0,12,145,62,35,33,0,12,0,12,0,12,26,27,278,135,0,12,50,35,1,706,Suffolk County,Massachusetts
1500000US250250706002,849,153,201,74,185,72,16,27,16,27,0,12,0,12,0,12,0,12,241,85,33,30,0,12,208,82,0,12,0,12,0,12,0,12,0,12,307,99,10,15,90,75,2,706,Suffolk County,Massachusetts
1500000US250250707001,797,175,181,79,181,79,0,12,0,12,0,12,0,12,0,12,0,12,307,110,136,69,0,12,131,74,40,46,0,12,0,12,0,12,0,12,279,120,0,12,30,28,1,707,Suffolk County,Massachusetts
1500000US250250707002,837,157,235,88,216,88,19,24,19,24,0,12,0,12,0,12,0,12,229,87,7,12,0,12,212,83,10,16,0,12,0,12,0,12,31,29,324,114,11,17,7,13,2,707,Suffolk County,Massachusetts
1500000US250250708001,1193,252,208,98,208,98,0,12,0,12,0,12,0,12,0,12,0,12,524,281,252,223,12,19,260,173,0,12,0,12,0,12,0,12,0,12,390,138,0,12,71,76,1,708,Suffolk County,Massachusetts
1500000US250250708002,868,484,191,120,191,120,0,12,0,12,0,12,0,12,0,12,0,12,407,276,241,249,0,12,151,105,15,24,0,12,0,12,0,12,0,12,270,167,0,12,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,558,147,202,86,134,82,68,60,29,46,22,36,0,12,0,12,17,27,219,100,75,72,0,12,128,64,16,24,0,12,0,12,0,12,37,60,88,70,0,12,12,20,3,708,Suffolk County,Massachusetts
1500000US250250709001,1501,194,516,128,465,120,51,50,27,31,24,38,0,12,0,12,0,12,371,109,173,77,0,12,198,83,0,12,0,12,16,26,0,12,104,53,440,131,12,19,42,36,1,709,Suffolk County,Massachusetts
1500000US250250709002,463,166,142,80,142,80,0,12,0,12,0,12,0,12,0,12,0,12,186,116,144,116,0,12,42,32,0,12,0,12,0,12,8,13,11,17,84,53,32,49,0,12,2,709,Suffolk County,Massachusetts
1500000US250250711011,700,149,245,108,229,98,16,28,16,28,0,12,0,12,0,12,0,12,248,119,137,80,0,12,111,81,0,12,0,12,0,12,0,12,0,12,172,76,0,12,35,38,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,910,350,264,82,206,76,58,53,36,39,22,33,0,12,0,12,0,12,444,293,352,281,0,12,92,90,0,12,0,12,0,12,0,12,79,109,123,85,0,12,0,12,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,410,130,155,105,155,105,0,12,0,12,0,12,0,12,0,12,0,12,166,120,140,113,0,12,26,43,0,12,0,12,0,12,0,12,0,12,89,86,0,12,0,12,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,1040,182,449,139,332,85,117,145,93,135,4,9,0,12,10,20,10,20,175,84,102,67,0,12,65,49,8,14,0,12,0,12,0,12,8,14,358,136,4,14,46,34,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,325,89,81,59,72,60,9,15,9,15,0,12,0,12,0,12,0,12,139,79,94,63,0,12,45,46,0,12,0,12,0,12,0,12,24,30,44,32,0,12,37,45,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,377,120,219,94,211,94,8,10,8,10,0,12,0,12,0,12,0,12,62,39,49,37,0,12,0,12,13,16,0,12,0,12,0,12,19,25,49,37,16,24,12,28,1,801,Suffolk County,Massachusetts
1500000US250250801002,360,125,206,95,188,94,18,28,0,12,18,28,0,12,0,12,0,12,69,55,61,57,0,12,8,15,0,12,0,12,0,12,0,12,51,39,34,37,0,12,0,12,2,801,Suffolk County,Massachusetts
1500000US250250803001,548,181,215,102,140,74,75,44,70,44,0,12,5,11,0,12,0,12,216,69,189,61,0,12,9,14,18,22,0,12,0,12,0,12,20,25,97,53,0,12,0,12,1,803,Suffolk County,Massachusetts
1500000US250250804011,513,141,141,74,141,74,0,12,0,12,0,12,0,12,0,12,0,12,232,93,217,85,0,12,15,23,0,12,0,12,0,12,0,12,0,12,140,74,0,12,0,12,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,402,123,93,61,87,60,6,9,6,9,0,12,0,12,0,12,0,12,243,120,186,99,0,12,57,52,0,12,0,12,0,12,0,12,0,12,66,60,0,12,0,12,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,374,145,73,63,73,63,0,12,0,12,0,12,0,12,0,12,0,12,237,115,120,64,20,30,97,74,0,12,0,12,0,12,0,12,0,12,64,49,0,12,0,12,1,805,Suffolk County,Massachusetts
1500000US250250805002,641,152,340,145,304,146,36,41,13,21,23,35,0,12,0,12,0,12,271,134,195,131,29,48,19,26,28,44,0,12,0,12,0,12,0,12,30,38,0,12,0,12,2,805,Suffolk County,Massachusetts
1500000US250250806011,1310,279,163,93,129,78,34,38,21,29,0,12,13,25,0,12,0,12,525,199,231,132,0,12,294,134,0,12,0,12,0,12,0,12,11,15,590,204,0,12,21,27,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,131,83,40,38,29,26,11,17,11,17,0,12,0,12,0,12,0,12,44,34,29,25,0,12,15,23,0,12,0,12,0,12,0,12,0,12,36,29,0,12,11,17,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,165,77,54,33,31,27,23,36,23,36,0,12,0,12,0,12,0,12,106,61,62,53,0,12,44,41,0,12,0,12,0,12,0,12,0,12,5,9,0,12,0,12,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,693,190,144,77,98,59,46,58,0,12,39,58,7,14,0,12,0,12,156,94,117,87,10,19,29,31,0,12,0,12,22,32,0,12,0,12,351,106,0,12,20,30,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,643,193,146,80,131,77,15,24,15,24,0,12,0,12,0,12,0,12,248,101,113,59,0,12,122,75,13,21,0,12,10,16,0,12,15,28,198,97,0,12,26,36,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,511,118,99,50,36,33,63,32,55,31,0,12,0,12,8,13,0,12,159,70,69,44,38,36,52,33,0,12,0,12,0,12,0,12,29,33,224,78,0,12,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,789,272,212,146,175,110,37,55,37,55,0,12,0,12,0,12,0,12,295,152,114,91,0,12,181,108,0,12,0,12,0,12,0,12,40,47,203,111,0,12,39,47,2,809,Suffolk County,Massachusetts
1500000US250250809003,744,353,85,56,68,46,17,27,17,27,0,12,0,12,0,12,0,12,302,245,95,85,0,12,207,183,0,12,0,12,0,12,0,12,132,160,225,158,0,12,0,12,3,809,Suffolk County,Massachusetts
1500000US250250810011,305,87,36,30,36,30,0,12,0,12,0,12,0,12,0,12,0,12,112,66,90,60,7,11,15,24,0,12,0,12,0,12,0,12,0,12,127,60,0,12,30,47,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,938,265,238,106,214,99,24,28,24,28,0,12,0,12,0,12,0,12,435,217,211,167,20,30,179,128,25,39,0,12,0,12,0,12,27,42,181,122,0,12,57,57,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,535,300,239,234,210,242,29,34,15,24,14,24,0,12,0,12,0,12,160,123,57,65,0,12,70,62,33,56,0,12,0,12,0,12,0,12,136,107,0,12,0,12,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,912,271,100,65,100,65,0,12,0,12,0,12,0,12,0,12,0,12,622,253,242,197,20,34,360,208,0,12,0,12,0,12,0,12,0,12,190,118,0,12,0,12,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,728,199,268,136,190,112,78,77,52,66,26,39,0,12,0,12,0,12,168,75,84,68,0,12,84,61,0,12,0,12,0,12,0,12,141,90,135,98,0,12,16,14,1,811,Suffolk County,Massachusetts
1500000US250250811002,1350,247,276,104,213,97,63,48,41,38,22,38,0,12,0,12,0,12,773,234,372,202,94,62,307,170,0,12,0,12,0,12,0,12,88,71,199,127,0,12,14,23,2,811,Suffolk County,Massachusetts
1500000US250250811003,444,119,153,71,153,71,0,12,0,12,0,12,0,12,0,12,0,12,137,65,65,55,13,15,59,40,0,12,0,12,0,12,0,12,98,73,51,37,0,12,5,18,3,811,Suffolk County,Massachusetts
1500000US250250812001,494,158,102,81,102,81,0,12,0,12,0,12,0,12,0,12,0,12,279,110,148,72,0,12,117,75,14,22,0,12,0,12,0,12,10,15,85,60,7,11,11,18,1,812,Suffolk County,Massachusetts
1500000US250250812002,752,231,273,110,258,113,15,25,15,25,0,12,0,12,0,12,0,12,372,176,230,153,0,12,142,87,0,12,0,12,0,12,0,12,43,44,48,43,5,10,11,18,2,812,Suffolk County,Massachusetts
1500000US250250813001,558,373,197,110,186,109,11,17,0,12,0,12,11,17,0,12,0,12,260,198,204,192,0,12,56,55,0,12,0,12,35,57,0,12,50,80,0,12,0,12,16,24,1,813,Suffolk County,Massachusetts
1500000US250250813002,963,351,423,282,388,263,35,55,0,12,0,12,0,12,0,12,35,55,456,200,344,178,0,12,112,105,0,12,0,12,0,12,0,12,0,12,0,12,6,13,78,82,2,813,Suffolk County,Massachusetts
1500000US250250813003,482,293,182,142,182,142,0,12,0,12,0,12,0,12,0,12,0,12,227,155,159,159,0,12,68,63,0,12,0,12,0,12,0,12,0,12,73,80,0,12,0,12,3,813,Suffolk County,Massachusetts
1500000US250250814001,553,264,245,164,245,164,0,12,0,12,0,12,0,12,0,12,0,12,211,125,108,97,0,12,103,79,0,12,0,12,0,12,0,12,20,24,77,74,0,12,0,12,1,814,Suffolk County,Massachusetts
1500000US250250814002,410,193,159,81,119,70,40,41,40,41,0,12,0,12,0,12,0,12,165,108,28,43,0,12,137,99,0,12,0,12,0,12,0,12,27,28,26,34,0,12,33,44,2,814,Suffolk County,Massachusetts
1500000US250250814003,842,233,298,121,237,113,61,64,61,64,0,12,0,12,0,12,0,12,387,154,108,104,62,81,206,104,11,17,0,12,0,12,0,12,28,33,94,57,0,12,35,39,3,814,Suffolk County,Massachusetts
1500000US250250815001,402,165,206,110,171,111,35,23,30,23,5,8,0,12,0,12,0,12,146,85,50,47,0,12,96,63,0,12,0,12,0,12,0,12,13,22,0,12,0,12,37,35,1,815,Suffolk County,Massachusetts
1500000US250250815002,482,134,312,119,224,94,88,57,88,57,0,12,0,12,0,12,0,12,135,67,103,62,24,23,8,10,0,12,0,12,0,12,0,12,9,11,9,16,0,12,17,21,2,815,Suffolk County,Massachusetts
1500000US250250817001,149,85,72,55,72,55,0,12,0,12,0,12,0,12,0,12,0,12,57,56,47,53,0,12,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,17,1,817,Suffolk County,Massachusetts
1500000US250250817002,223,116,117,75,75,63,42,40,42,40,0,12,0,12,0,12,0,12,82,78,82,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,34,0,12,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,161,79,65,48,46,39,19,19,0,12,19,19,0,12,0,12,0,12,96,68,63,53,0,12,33,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,240,119,112,84,106,82,6,9,6,9,0,12,0,12,0,12,0,12,81,63,51,55,0,12,21,28,9,14,0,12,0,12,0,12,0,12,15,24,9,15,23,32,4,817,Suffolk County,Massachusetts
1500000US250250817005,115,75,76,66,76,66,0,12,0,12,0,12,0,12,0,12,0,12,39,40,26,34,0,12,13,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,586,277,319,146,279,133,40,45,4,9,25,39,0,12,11,18,0,12,199,170,183,166,0,12,16,29,0,12,0,12,0,12,0,12,0,12,40,48,14,21,14,21,1,818,Suffolk County,Massachusetts
1500000US250250818002,260,131,40,33,24,24,16,24,16,24,0,12,0,12,0,12,0,12,128,115,128,115,0,12,0,12,0,12,0,12,0,12,0,12,25,37,0,12,0,12,67,57,2,818,Suffolk County,Massachusetts
1500000US250250818003,448,161,156,89,136,82,20,22,20,22,0,12,0,12,0,12,0,12,276,137,245,143,0,12,16,26,15,23,0,12,0,12,0,12,0,12,16,26,0,12,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,403,180,301,152,260,156,41,50,29,44,0,12,12,22,0,12,0,12,59,39,46,33,0,12,13,21,0,12,0,12,0,12,0,12,0,12,30,36,0,12,13,20,1,819,Suffolk County,Massachusetts
1500000US250250819002,305,125,139,74,139,74,0,12,0,12,0,12,0,12,0,12,0,12,133,91,120,97,0,12,13,24,0,12,0,12,0,12,0,12,0,12,33,42,0,12,0,12,2,819,Suffolk County,Massachusetts
1500000US250250819003,252,178,16,25,16,25,0,12,0,12,0,12,0,12,0,12,0,12,161,117,51,51,0,12,110,110,0,12,0,12,0,12,0,12,0,12,56,74,19,30,0,12,3,819,Suffolk County,Massachusetts
1500000US250250819004,216,96,64,45,64,45,0,12,0,12,0,12,0,12,0,12,0,12,143,95,92,69,0,12,39,46,12,19,0,12,0,12,0,12,0,12,9,15,0,12,0,12,4,819,Suffolk County,Massachusetts
1500000US250250820001,345,116,176,85,159,83,17,14,17,14,0,12,0,12,0,12,0,12,160,82,160,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,1,820,Suffolk County,Massachusetts
1500000US250250820002,248,94,144,76,98,54,46,50,28,42,18,28,0,12,0,12,0,12,90,55,90,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,5,11,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,453,172,277,160,255,156,22,34,0,12,0,12,22,34,0,12,0,12,145,82,104,69,0,12,41,41,0,12,0,12,0,12,0,12,0,12,31,36,0,12,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,289,115,175,79,168,78,7,14,7,14,0,12,0,12,0,12,0,12,76,55,42,40,0,12,34,38,0,12,0,12,0,12,0,12,0,12,38,45,0,12,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,533,244,216,142,199,138,17,27,17,27,0,12,0,12,0,12,0,12,303,184,187,149,0,12,116,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,2,821,Suffolk County,Massachusetts
1500000US250250821003,736,178,443,150,409,140,34,40,14,23,0,12,0,12,0,12,20,32,282,133,169,86,0,12,113,113,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,3,821,Suffolk County,Massachusetts
1500000US250250901001,460,145,190,78,176,75,14,24,0,12,0,12,14,24,0,12,0,12,270,134,247,134,0,12,23,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,901,Suffolk County,Massachusetts
1500000US250250901002,333,179,185,104,140,90,45,50,45,50,0,12,0,12,0,12,0,12,104,100,89,97,0,12,15,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,49,2,901,Suffolk County,Massachusetts
1500000US250250901003,435,186,200,102,185,98,15,23,15,23,0,12,0,12,0,12,0,12,158,111,143,110,0,12,7,13,8,12,0,12,0,12,0,12,0,12,0,12,36,42,41,52,3,901,Suffolk County,Massachusetts
1500000US250250901004,396,147,179,96,116,80,63,67,63,67,0,12,0,12,0,12,0,12,195,95,99,74,0,12,92,66,4,7,0,12,0,12,0,12,0,12,0,12,0,12,22,34,4,901,Suffolk County,Massachusetts
1500000US250250901005,269,127,139,73,104,67,35,40,35,40,0,12,0,12,0,12,0,12,130,116,111,115,0,12,19,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,901,Suffolk County,Massachusetts
1500000US250250902001,302,114,150,67,84,50,66,53,47,57,6,12,0,12,13,21,0,12,136,67,136,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,24,0,12,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,157,69,101,57,64,45,37,37,37,37,0,12,0,12,0,12,0,12,56,40,56,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,902,Suffolk County,Massachusetts
1500000US250250902003,343,138,145,73,88,50,57,51,50,50,7,13,0,12,0,12,0,12,198,107,181,99,0,12,17,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,902,Suffolk County,Massachusetts
1500000US250250903001,316,162,202,103,160,91,42,39,9,16,33,35,0,12,0,12,0,12,85,54,59,49,0,12,26,37,0,12,0,12,0,12,0,12,0,12,29,41,0,12,0,12,1,903,Suffolk County,Massachusetts
1500000US250250903002,503,201,269,116,195,112,74,75,28,40,0,12,6,11,13,20,27,42,222,119,153,93,0,12,69,68,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,2,903,Suffolk County,Massachusetts
1500000US250250903003,264,168,150,109,145,107,5,12,5,12,0,12,0,12,0,12,0,12,103,67,103,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,21,0,12,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,148,108,120,102,120,102,0,12,0,12,0,12,0,12,0,12,0,12,22,27,7,11,0,12,15,19,0,12,0,12,0,12,0,12,0,12,6,11,0,12,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,530,203,181,117,125,80,56,53,33,34,23,38,0,12,0,12,0,12,256,134,143,108,0,12,113,75,0,12,0,12,0,12,0,12,0,12,15,23,52,81,26,41,2,904,Suffolk County,Massachusetts
1500000US250250904003,136,89,98,80,84,73,14,24,14,24,0,12,0,12,0,12,0,12,38,36,15,17,0,12,0,12,23,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,904,Suffolk County,Massachusetts
1500000US250250904004,410,156,230,85,185,75,45,60,0,12,0,12,11,19,0,12,34,53,146,108,90,90,0,12,56,71,0,12,0,12,0,12,0,12,0,12,19,31,0,12,15,25,4,904,Suffolk County,Massachusetts
1500000US250250906001,402,150,210,92,187,84,23,19,14,14,0,12,9,14,0,12,0,12,123,104,122,104,0,12,1,7,0,12,0,12,0,12,0,12,0,12,60,40,4,8,5,7,1,906,Suffolk County,Massachusetts
1500000US250250906002,564,159,324,119,263,118,61,43,43,39,5,9,0,12,13,19,0,12,217,124,217,124,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,23,5,9,0,12,2,906,Suffolk County,Massachusetts
1500000US250250907001,976,235,315,161,296,159,19,23,19,23,0,12,0,12,0,12,0,12,431,137,101,84,0,12,330,139,0,12,0,12,0,12,0,12,48,56,158,174,8,13,16,20,1,907,Suffolk County,Massachusetts
1500000US250250907002,564,202,339,128,318,126,21,17,21,17,0,12,0,12,0,12,0,12,181,101,14,16,0,12,162,99,5,9,0,12,0,12,0,12,0,12,31,38,0,12,13,15,2,907,Suffolk County,Massachusetts
1500000US250250907003,543,205,251,116,172,80,79,88,0,12,79,88,0,12,0,12,0,12,252,147,56,39,48,76,148,111,0,12,0,12,0,12,0,12,0,12,22,23,0,12,18,28,3,907,Suffolk County,Massachusetts
1500000US250250907004,531,225,262,119,230,105,32,51,32,51,0,12,0,12,0,12,0,12,216,139,48,49,0,12,168,131,0,12,0,12,0,12,0,12,53,58,0,12,0,12,0,12,4,907,Suffolk County,Massachusetts
1500000US250250909011,735,176,366,137,291,122,75,61,58,57,17,24,0,12,0,12,0,12,232,80,53,40,0,12,179,76,0,12,0,12,0,12,0,12,0,12,120,66,17,28,0,12,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,843,203,346,143,247,100,99,76,81,74,0,12,0,12,0,12,18,27,280,96,149,70,0,12,131,69,0,12,0,12,0,12,0,12,0,12,192,144,0,12,25,20,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,307,176,102,85,73,46,29,43,29,43,0,12,0,12,0,12,0,12,75,56,32,47,0,12,43,39,0,12,0,12,0,12,0,12,0,12,51,34,0,12,79,121,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,357,181,241,167,227,161,14,23,14,23,0,12,0,12,0,12,0,12,44,47,0,12,0,12,44,47,0,12,0,12,0,12,0,12,0,12,38,36,7,16,27,39,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,503,137,208,71,192,66,16,21,16,21,0,12,0,12,0,12,0,12,264,109,81,44,0,12,183,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,35,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,625,161,354,134,344,133,10,15,10,15,0,12,0,12,0,12,0,12,218,101,30,36,0,12,188,97,0,12,0,12,0,12,0,12,11,16,34,33,0,12,8,13,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,986,336,422,164,390,157,32,35,32,35,0,12,0,12,0,12,0,12,521,219,72,60,26,32,399,212,24,39,0,12,0,12,0,12,8,12,24,41,0,12,11,17,1,911,Suffolk County,Massachusetts
1500000US250250911002,621,233,409,211,328,184,81,61,81,61,0,12,0,12,0,12,0,12,212,114,20,32,6,11,135,87,51,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,582,179,350,159,219,98,131,105,131,105,0,12,0,12,0,12,0,12,222,101,85,79,0,12,137,70,0,12,0,12,0,12,0,12,0,12,0,12,10,18,0,12,3,911,Suffolk County,Massachusetts
1500000US250250911004,316,136,238,106,214,98,24,20,24,20,0,12,0,12,0,12,0,12,72,48,8,12,0,12,64,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,13,4,911,Suffolk County,Massachusetts
1500000US250250911005,514,185,398,167,266,146,132,87,101,80,12,18,19,39,0,12,0,12,70,53,19,33,0,12,51,47,0,12,0,12,16,26,13,24,0,12,17,20,0,12,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,575,180,391,156,363,155,28,46,28,46,0,12,0,12,0,12,0,12,123,76,26,26,0,12,97,71,0,12,0,12,0,12,0,12,0,12,0,12,61,80,0,12,1,912,Suffolk County,Massachusetts
1500000US250250912002,720,203,293,120,239,102,54,57,54,57,0,12,0,12,0,12,0,12,401,148,72,52,0,12,329,139,0,12,0,12,0,12,0,12,0,12,26,29,0,12,0,12,2,912,Suffolk County,Massachusetts
1500000US250250912003,252,118,147,80,55,32,92,73,84,70,0,12,0,12,0,12,8,15,87,66,87,66,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,11,20,3,912,Suffolk County,Massachusetts
1500000US250250913001,728,220,438,164,304,104,134,118,125,118,0,12,9,15,0,12,0,12,230,143,92,79,0,12,138,105,0,12,0,12,0,12,0,12,19,28,32,35,0,12,9,15,1,913,Suffolk County,Massachusetts
1500000US250250913002,352,113,171,61,116,43,55,35,48,34,7,13,0,12,0,12,0,12,172,89,126,71,0,12,46,38,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,672,154,284,77,232,64,52,49,27,30,0,12,25,40,0,12,0,12,287,122,180,100,0,12,103,71,4,6,0,12,0,12,0,12,11,19,90,91,0,12,0,12,1,914,Suffolk County,Massachusetts
1500000US250250914002,339,123,142,75,119,72,23,22,21,23,2,9,0,12,0,12,0,12,165,114,135,110,0,12,26,36,4,7,0,12,0,12,0,12,0,12,19,20,0,12,13,18,2,914,Suffolk County,Massachusetts
1500000US250250915001,1010,314,545,218,421,174,124,95,83,75,41,54,0,12,0,12,0,12,378,133,127,74,0,12,251,115,0,12,0,12,0,12,0,12,26,40,39,39,0,12,22,28,1,915,Suffolk County,Massachusetts
1500000US250250915002,622,206,418,147,356,131,62,69,54,68,0,12,8,12,0,12,0,12,145,129,123,132,0,12,22,25,0,12,0,12,0,12,0,12,0,12,47,39,0,12,12,19,2,915,Suffolk County,Massachusetts
1500000US250250915003,359,143,207,65,162,63,45,52,17,27,28,43,0,12,0,12,0,12,137,103,84,91,0,12,53,63,0,12,0,12,0,12,0,12,1,12,14,17,0,12,0,12,3,915,Suffolk County,Massachusetts
1500000US250250916001,574,153,413,125,273,93,140,101,140,101,0,12,0,12,0,12,0,12,140,63,84,71,30,37,26,34,0,12,0,12,0,12,0,12,0,12,0,12,21,32,0,12,1,916,Suffolk County,Massachusetts
1500000US250250916002,562,220,312,170,288,173,24,33,24,33,0,12,0,12,0,12,0,12,229,144,94,78,0,12,118,115,17,27,0,12,0,12,0,12,0,12,21,33,0,12,0,12,2,916,Suffolk County,Massachusetts
1500000US250250916003,95,57,55,58,55,58,0,12,0,12,0,12,0,12,0,12,0,12,32,28,0,12,7,13,25,24,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,3,916,Suffolk County,Massachusetts
1500000US250250917001,602,153,268,106,213,96,55,46,28,37,27,35,0,12,0,12,0,12,320,117,114,61,0,12,195,97,11,13,0,12,0,12,0,12,7,11,7,11,0,12,0,12,1,917,Suffolk County,Massachusetts
1500000US250250917002,404,115,199,92,182,92,17,19,9,14,8,12,0,12,0,12,0,12,186,74,147,74,0,12,39,35,0,12,0,12,0,12,0,12,15,24,4,12,0,12,0,12,2,917,Suffolk County,Massachusetts
1500000US250250917003,412,135,219,88,180,93,39,50,9,16,0,12,0,12,0,12,30,47,160,94,105,87,0,12,51,32,4,6,0,12,0,12,0,12,0,12,22,31,0,12,11,13,3,917,Suffolk County,Massachusetts
1500000US250250918001,548,183,277,104,215,103,62,56,62,56,0,12,0,12,0,12,0,12,231,143,155,81,0,12,76,116,0,12,0,12,24,39,0,12,0,12,1,4,0,12,15,20,1,918,Suffolk County,Massachusetts
1500000US250250918002,486,196,277,144,207,105,70,67,45,51,25,38,0,12,0,12,0,12,187,109,94,82,0,12,93,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,34,2,918,Suffolk County,Massachusetts
1500000US250250918003,515,222,322,117,253,113,69,43,69,43,0,12,0,12,0,12,0,12,183,119,121,79,0,12,62,61,0,12,0,12,0,12,0,12,0,12,10,18,0,12,0,12,3,918,Suffolk County,Massachusetts
