Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van:","Margin of Error - Car, truck, or van:","Estimate - Car, truck, or van: - Drove alone","Margin of Error - Car, truck, or van: - Drove alone","Estimate - Car, truck, or van: - Carpooled:","Margin of Error - Car, truck, or van: - Carpooled:","Estimate - Car, truck, or van: - In 2-person carpool","Margin of Error - Car, truck, or van: - In 2-person carpool","Estimate - Car, truck, or van: - In 3-person carpool","Margin of Error - Car, truck, or van: - In 3-person carpool","Estimate - Car, truck, or van: - In 4-person carpool","Margin of Error - Car, truck, or van: - In 4-person carpool","Estimate - Car, truck, or van: - In 5- or 6-person carpool","Margin of Error - Car, truck, or van: - In 5- or 6-person carpool","Estimate - Car, truck, or van: - In 7-or-more-person carpool","Margin of Error - Car, truck, or van: - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab):,Margin of Error - Public transportation (excluding taxicab):,Estimate - Public transportation (excluding taxicab): - Bus,Margin of Error - Public transportation (excluding taxicab): - Bus,Estimate - Public transportation (excluding taxicab): - Subway or elevated rail,Margin of Error - Public transportation (excluding taxicab): - Subway or elevated rail,Estimate - Public transportation (excluding taxicab): - Long-distance train or commuter rail,Margin of Error - Public transportation (excluding taxicab): - Long-distance train or commuter rail,"Estimate - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)",Estimate - Public transportation (excluding taxicab): - Ferryboat,Margin of Error - Public transportation (excluding taxicab): - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked from home,Margin of Error - Worked from home,Block Group,Census Tract,County,State
1500000US250250001001,1189,258,803,235,730,233,73,50,73,50,0,12,0,12,0,12,0,12,289,133,210,121,79,57,0,12,0,12,0,12,0,12,0,12,29,29,34,34,0,12,34,30,1,1,Suffolk County,Massachusetts
1500000US250250001002,790,191,463,143,410,140,53,49,16,18,0,12,19,34,18,30,0,12,259,169,129,73,130,102,0,12,0,12,0,12,6,9,0,12,27,24,35,31,0,12,0,12,2,1,Suffolk County,Massachusetts
1500000US250250001003,550,163,273,150,249,141,24,37,24,37,0,12,0,12,0,12,0,12,76,59,31,26,45,54,0,12,0,12,0,12,0,12,0,12,102,55,74,48,0,12,25,25,3,1,Suffolk County,Massachusetts
1500000US250250001004,1037,311,649,269,596,265,53,63,53,63,0,12,0,12,0,12,0,12,259,89,161,67,43,52,55,60,0,12,0,12,28,25,0,12,30,29,53,49,0,12,18,23,4,1,Suffolk County,Massachusetts
1500000US250250002011,925,212,632,190,535,184,97,55,97,55,0,12,0,12,0,12,0,12,236,96,186,94,39,30,0,12,11,14,0,12,0,12,0,12,37,34,5,7,0,12,15,21,1,2.01,Suffolk County,Massachusetts
1500000US250250002012,472,202,357,192,321,174,36,34,36,34,0,12,0,12,0,12,0,12,90,61,72,54,11,17,0,12,7,11,0,12,0,12,0,12,4,7,12,18,0,12,9,14,2,2.01,Suffolk County,Massachusetts
1500000US250250002013,873,191,562,136,512,126,50,45,39,33,0,12,0,12,0,12,11,17,175,77,170,77,5,8,0,12,0,12,0,12,0,12,0,12,78,70,17,28,0,12,41,42,3,2.01,Suffolk County,Massachusetts
1500000US250250002014,680,207,449,156,325,150,124,64,78,54,20,30,26,39,0,12,0,12,189,99,178,98,0,12,0,12,11,17,0,12,0,12,0,12,0,12,19,21,0,12,23,39,4,2.01,Suffolk County,Massachusetts
1500000US250250002021,1173,274,679,166,619,159,60,55,27,32,11,18,22,26,0,12,0,12,361,107,287,99,74,49,0,12,0,12,0,12,0,12,0,12,63,66,51,53,0,12,19,22,1,2.02,Suffolk County,Massachusetts
1500000US250250002022,661,146,482,136,447,145,35,39,19,30,16,24,0,12,0,12,0,12,158,86,158,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,14,0,12,9,15,2,2.02,Suffolk County,Massachusetts
1500000US250250002023,461,160,395,135,361,132,34,40,24,37,10,15,0,12,0,12,0,12,66,56,66,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,2.02,Suffolk County,Massachusetts
1500000US250250002024,224,103,146,80,146,80,0,12,0,12,0,12,0,12,0,12,0,12,44,37,38,39,0,12,6,10,0,12,0,12,0,12,0,12,6,8,28,45,0,12,0,12,4,2.02,Suffolk County,Massachusetts
1500000US250250003011,600,209,369,147,336,131,33,52,0,12,33,52,0,12,0,12,0,12,164,100,164,100,0,12,0,12,0,12,0,12,0,12,0,12,12,20,55,86,0,12,0,12,1,3.01,Suffolk County,Massachusetts
1500000US250250003012,476,172,397,172,397,172,0,12,0,12,0,12,0,12,0,12,0,12,41,34,26,24,0,12,15,26,0,12,0,12,0,12,0,12,0,12,16,21,0,12,22,36,2,3.01,Suffolk County,Massachusetts
1500000US250250003013,468,206,214,90,214,90,0,12,0,12,0,12,0,12,0,12,0,12,162,160,134,130,19,31,9,10,0,12,0,12,0,12,0,12,0,12,66,105,9,14,17,21,3,3.01,Suffolk County,Massachusetts
1500000US250250003014,493,154,268,92,246,84,22,22,22,22,0,12,0,12,0,12,0,12,213,116,195,115,0,12,11,17,7,12,0,12,0,12,0,12,7,12,5,8,0,12,0,12,4,3.01,Suffolk County,Massachusetts
1500000US250250003021,1016,250,719,225,580,228,139,106,139,106,0,12,0,12,0,12,0,12,239,114,179,81,60,70,0,12,0,12,0,12,0,12,0,12,13,17,31,40,0,12,14,19,1,3.02,Suffolk County,Massachusetts
1500000US250250003022,1081,225,683,172,608,165,75,65,75,65,0,12,0,12,0,12,0,12,163,91,100,74,63,43,0,12,0,12,0,12,0,12,0,12,0,12,97,84,45,48,93,57,2,3.02,Suffolk County,Massachusetts
1500000US250250004011,1219,260,320,125,302,120,18,29,18,29,0,12,0,12,0,12,0,12,626,189,211,109,285,161,0,12,130,82,0,12,0,12,0,12,83,92,23,26,0,12,167,108,1,4.01,Suffolk County,Massachusetts
1500000US250250004012,968,288,445,153,372,131,73,81,73,81,0,12,0,12,0,12,0,12,414,178,110,94,304,124,0,12,0,12,0,12,0,12,0,12,58,66,40,35,11,17,0,12,2,4.01,Suffolk County,Massachusetts
1500000US250250004013,620,196,384,161,349,150,35,38,35,38,0,12,0,12,0,12,0,12,187,74,98,66,78,68,0,12,11,18,0,12,0,12,0,12,0,12,18,33,0,12,31,50,3,4.01,Suffolk County,Massachusetts
1500000US250250004014,1042,300,544,199,544,199,0,12,0,12,0,12,0,12,0,12,0,12,381,162,153,89,228,87,0,12,0,12,0,12,0,12,0,12,31,45,24,31,0,12,62,55,4,4.01,Suffolk County,Massachusetts
1500000US250250004021,781,154,321,100,297,95,24,21,10,15,14,16,0,12,0,12,0,12,318,104,87,54,201,72,0,12,30,28,0,12,7,12,0,12,10,16,117,74,0,12,8,14,1,4.02,Suffolk County,Massachusetts
1500000US250250004022,716,195,438,162,340,151,98,68,85,62,13,21,0,12,0,12,0,12,144,78,36,36,55,46,18,23,35,35,0,12,0,12,0,12,0,12,37,27,4,9,93,58,2,4.02,Suffolk County,Massachusetts
1500000US250250004023,896,221,492,152,374,121,118,114,85,81,33,36,0,12,0,12,0,12,213,89,173,77,31,27,9,14,0,12,0,12,0,12,0,12,8,12,124,102,0,12,59,68,3,4.02,Suffolk County,Massachusetts
1500000US250250005021,634,95,256,74,234,69,22,19,16,19,6,13,0,12,0,12,0,12,286,74,77,54,162,70,0,12,47,33,0,12,35,40,0,12,16,19,24,21,0,12,17,20,1,5.02,Suffolk County,Massachusetts
1500000US250250005022,526,105,221,57,216,54,5,7,5,7,0,12,0,12,0,12,0,12,166,62,52,32,72,41,0,12,42,40,0,12,0,12,0,12,27,24,93,71,0,12,19,21,2,5.02,Suffolk County,Massachusetts
1500000US250250005023,897,136,345,120,291,114,54,34,54,34,0,12,0,12,0,12,0,12,432,98,64,36,301,93,0,12,67,38,0,12,0,12,0,12,23,16,88,50,9,13,0,12,3,5.02,Suffolk County,Massachusetts
1500000US250250005024,995,290,61,50,33,34,28,36,28,36,0,12,0,12,0,12,0,12,126,133,74,103,52,84,0,12,0,12,0,12,9,17,0,12,0,12,663,201,0,12,136,70,4,5.02,Suffolk County,Massachusetts
1500000US250250005031,486,93,169,54,137,51,32,31,32,31,0,12,0,12,0,12,0,12,263,83,19,17,131,65,0,12,113,67,0,12,7,11,0,12,0,12,30,36,3,5,14,16,1,5.03,Suffolk County,Massachusetts
1500000US250250005032,1036,152,345,91,308,81,37,42,37,42,0,12,0,12,0,12,0,12,549,122,42,35,363,116,15,21,129,68,0,12,0,12,0,12,17,17,116,62,0,12,9,16,2,5.03,Suffolk County,Massachusetts
1500000US250250005041,824,295,432,212,350,166,82,74,34,39,0,12,0,12,48,60,0,12,284,128,90,64,153,109,0,12,41,40,0,12,0,12,0,12,41,42,67,74,0,12,0,12,1,5.04,Suffolk County,Massachusetts
1500000US250250005042,579,168,136,81,118,76,18,27,18,27,0,12,0,12,0,12,0,12,372,131,119,83,222,121,0,12,31,37,0,12,17,28,0,12,0,12,17,28,0,12,37,46,2,5.04,Suffolk County,Massachusetts
1500000US250250005043,1042,228,345,170,325,171,20,31,20,31,0,12,0,12,0,12,0,12,511,160,77,66,279,156,47,45,108,76,0,12,20,32,0,12,16,24,112,90,0,12,38,39,3,5.04,Suffolk County,Massachusetts
1500000US250250005044,504,236,351,174,308,169,43,50,43,50,0,12,0,12,0,12,0,12,116,104,37,43,79,106,0,12,0,12,0,12,0,12,0,12,24,38,13,21,0,12,0,12,4,5.04,Suffolk County,Massachusetts
1500000US250250006011,513,201,341,164,205,124,136,97,136,97,0,12,0,12,0,12,0,12,94,68,60,61,34,45,0,12,0,12,0,12,0,12,0,12,29,28,19,22,0,12,30,49,1,6.01,Suffolk County,Massachusetts
1500000US250250006012,931,233,481,156,367,152,114,104,114,104,0,12,0,12,0,12,0,12,289,98,220,93,55,55,0,12,14,21,0,12,11,18,0,12,34,32,63,40,9,15,44,49,2,6.01,Suffolk County,Massachusetts
1500000US250250006013,517,183,371,131,360,131,11,14,11,14,0,12,0,12,0,12,0,12,54,43,35,37,13,15,0,12,6,12,0,12,31,50,0,12,8,13,45,46,0,12,8,13,3,6.01,Suffolk County,Massachusetts
1500000US250250006014,841,223,434,119,370,116,64,45,45,33,0,12,0,12,19,31,0,12,179,79,145,80,34,30,0,12,0,12,0,12,5,9,0,12,9,13,62,42,34,53,118,98,4,6.01,Suffolk County,Massachusetts
1500000US250250006021,882,274,247,104,239,105,8,12,8,12,0,12,0,12,0,12,0,12,436,186,214,121,99,76,0,12,123,105,0,12,0,12,29,31,113,83,57,43,0,12,0,12,1,6.02,Suffolk County,Massachusetts
1500000US250250006022,683,265,215,118,215,118,0,12,0,12,0,12,0,12,0,12,0,12,237,144,55,44,182,145,0,12,0,12,0,12,0,12,0,12,102,92,52,48,0,12,77,86,2,6.02,Suffolk County,Massachusetts
1500000US250250006023,859,228,304,139,234,120,70,72,70,72,0,12,0,12,0,12,0,12,373,165,41,41,278,147,0,12,54,57,0,12,0,12,0,12,22,36,145,109,0,12,15,24,3,6.02,Suffolk County,Massachusetts
1500000US250250007011,491,131,205,99,175,93,30,47,30,47,0,12,0,12,0,12,0,12,196,106,0,12,127,77,0,12,69,64,0,12,0,12,0,12,0,12,72,75,0,12,18,29,1,7.01,Suffolk County,Massachusetts
1500000US250250007012,388,223,49,53,47,53,2,4,0,12,0,12,0,12,2,4,0,12,222,172,24,39,188,165,0,12,10,17,0,12,0,12,0,12,15,24,25,33,0,12,77,76,2,7.01,Suffolk County,Massachusetts
1500000US250250007013,510,264,262,264,227,260,35,56,35,56,0,12,0,12,0,12,0,12,202,97,62,60,116,74,0,12,24,38,0,12,0,12,0,12,29,31,6,10,0,12,11,19,3,7.01,Suffolk County,Massachusetts
1500000US250250007014,490,212,334,222,324,226,10,16,10,16,0,12,0,12,0,12,0,12,138,89,36,40,55,67,0,12,47,50,0,12,0,12,0,12,0,12,0,12,0,12,18,28,4,7.01,Suffolk County,Massachusetts
1500000US250250007015,1490,388,317,132,285,130,32,26,8,12,24,22,0,12,0,12,0,12,781,260,240,214,463,145,0,12,78,67,0,12,0,12,0,12,206,156,69,68,9,15,108,107,5,7.01,Suffolk County,Massachusetts
1500000US250250007031,563,105,85,53,85,53,0,12,0,12,0,12,0,12,0,12,0,12,324,100,135,64,176,85,0,12,13,16,0,12,0,12,0,12,5,8,141,63,0,12,8,12,1,7.03,Suffolk County,Massachusetts
1500000US250250007032,731,134,241,99,237,99,4,6,4,6,0,12,0,12,0,12,0,12,266,73,116,47,134,55,0,12,16,15,0,12,0,12,0,12,75,67,127,56,0,12,22,32,2,7.03,Suffolk County,Massachusetts
1500000US250250007041,1046,240,137,86,123,85,14,21,14,21,0,12,0,12,0,12,0,12,637,207,224,104,309,167,0,12,104,81,0,12,0,12,57,66,71,79,55,62,44,57,45,43,1,7.04,Suffolk County,Massachusetts
1500000US250250007042,513,164,203,128,203,128,0,12,0,12,0,12,0,12,0,12,0,12,200,89,70,54,108,59,0,12,22,26,0,12,33,51,0,12,0,12,31,38,0,12,46,57,2,7.04,Suffolk County,Massachusetts
1500000US250250007043,784,201,214,100,196,93,18,31,18,31,0,12,0,12,0,12,0,12,307,129,70,72,194,98,0,12,43,43,0,12,0,12,0,12,110,88,75,72,0,12,78,72,3,7.04,Suffolk County,Massachusetts
1500000US250250007044,681,192,54,58,54,58,0,12,0,12,0,12,0,12,0,12,0,12,281,171,102,117,107,65,0,12,72,109,0,12,0,12,0,12,109,69,237,180,0,12,0,12,4,7.04,Suffolk County,Massachusetts
1500000US250250008021,689,275,106,102,106,102,0,12,0,12,0,12,0,12,0,12,0,12,381,224,158,132,127,86,96,153,0,12,0,12,0,12,0,12,52,39,116,103,0,12,34,41,1,8.02,Suffolk County,Massachusetts
1500000US250250008022,843,268,262,121,262,121,0,12,0,12,0,12,0,12,0,12,0,12,463,177,328,150,125,104,10,16,0,12,0,12,0,12,0,12,44,50,50,42,15,24,9,15,2,8.02,Suffolk County,Massachusetts
1500000US250250008023,480,216,355,208,326,200,29,45,29,45,0,12,0,12,0,12,0,12,59,62,59,62,0,12,0,12,0,12,0,12,0,12,0,12,47,56,19,30,0,12,0,12,3,8.02,Suffolk County,Massachusetts
1500000US250250008024,1224,347,567,224,499,218,68,69,68,69,0,12,0,12,0,12,0,12,460,237,309,214,131,82,0,12,20,31,0,12,76,92,0,12,35,32,67,53,0,12,19,30,4,8.02,Suffolk County,Massachusetts
1500000US250250008025,1007,239,315,163,315,163,0,12,0,12,0,12,0,12,0,12,0,12,317,147,195,118,122,99,0,12,0,12,0,12,0,12,21,32,39,38,286,123,0,12,29,33,5,8.02,Suffolk County,Massachusetts
1500000US250250008031,601,195,77,49,64,46,13,19,8,16,5,10,0,12,0,12,0,12,110,70,63,62,47,27,0,12,0,12,0,12,28,30,0,12,30,47,339,163,0,12,17,16,1,8.03,Suffolk County,Massachusetts
1500000US250250008032,1317,367,85,84,64,74,21,41,21,41,0,12,0,12,0,12,0,12,201,106,145,83,56,64,0,12,0,12,0,12,0,12,0,12,0,12,963,264,0,12,68,97,2,8.03,Suffolk County,Massachusetts
1500000US250250101031,369,123,48,38,48,38,0,12,0,12,0,12,0,12,0,12,0,12,60,39,14,22,46,38,0,12,0,12,0,12,8,11,0,12,0,12,253,113,0,12,0,12,1,101.03,Suffolk County,Massachusetts
1500000US250250101032,397,191,30,36,21,33,9,14,5,11,4,8,0,12,0,12,0,12,84,50,48,42,28,31,8,16,0,12,0,12,0,12,0,12,9,12,253,173,0,12,21,40,2,101.03,Suffolk County,Massachusetts
1500000US250250101033,616,128,52,37,19,28,33,26,27,24,0,12,0,12,0,12,6,10,106,48,65,39,41,32,0,12,0,12,0,12,0,12,0,12,2,4,430,96,3,5,23,22,3,101.03,Suffolk County,Massachusetts
1500000US250250101041,785,146,213,64,194,54,19,34,0,12,19,34,0,12,0,12,0,12,207,88,43,33,164,80,0,12,0,12,0,12,15,19,0,12,37,48,216,76,13,20,84,53,1,101.04,Suffolk County,Massachusetts
1500000US250250101042,1305,288,153,58,128,49,25,31,18,28,0,12,0,12,0,12,7,14,266,116,179,92,70,46,0,12,17,15,0,12,0,12,0,12,28,31,821,274,0,12,37,39,2,101.04,Suffolk County,Massachusetts
1500000US250250101043,764,204,73,48,69,47,4,9,4,9,0,12,0,12,0,12,0,12,322,129,37,30,270,127,15,23,0,12,0,12,0,12,0,12,0,12,293,132,0,12,76,57,3,101.04,Suffolk County,Massachusetts
1500000US250250102031,289,109,31,35,31,35,0,12,0,12,0,12,0,12,0,12,0,12,78,59,14,23,64,54,0,12,0,12,0,12,0,12,0,12,28,36,152,95,0,12,0,12,1,102.03,Suffolk County,Massachusetts
1500000US250250102032,1264,276,289,167,289,167,0,12,0,12,0,12,0,12,0,12,0,12,265,118,120,69,133,94,0,12,12,22,0,12,18,28,0,12,78,59,592,193,10,21,12,20,2,102.03,Suffolk County,Massachusetts
1500000US250250102033,1170,342,90,114,90,114,0,12,0,12,0,12,0,12,0,12,0,12,262,124,175,103,87,73,0,12,0,12,0,12,28,44,0,12,188,218,568,276,0,12,34,41,3,102.03,Suffolk County,Massachusetts
1500000US250250102034,589,293,162,148,162,148,0,12,0,12,0,12,0,12,0,12,0,12,192,137,105,101,87,129,0,12,0,12,0,12,0,12,0,12,0,12,202,139,33,53,0,12,4,102.03,Suffolk County,Massachusetts
1500000US250250102041,618,160,101,75,62,57,39,49,29,44,10,19,0,12,0,12,0,12,88,52,75,50,13,15,0,12,0,12,0,12,9,18,0,12,14,16,382,128,8,10,16,22,1,102.04,Suffolk County,Massachusetts
1500000US250250102042,907,227,164,85,146,83,18,23,18,23,0,12,0,12,0,12,0,12,276,116,36,23,233,109,0,12,7,12,0,12,0,12,0,12,42,46,361,127,0,12,64,58,2,102.04,Suffolk County,Massachusetts
1500000US250250102043,431,148,45,34,45,34,0,12,0,12,0,12,0,12,0,12,0,12,139,70,20,20,111,64,8,18,0,12,0,12,7,11,0,12,10,17,205,133,10,16,15,18,3,102.04,Suffolk County,Massachusetts
1500000US250250103001,524,111,76,43,61,39,15,27,0,12,8,14,0,12,0,12,7,13,108,42,37,34,71,32,0,12,0,12,0,12,0,12,0,12,0,12,303,116,0,12,37,31,1,103,Suffolk County,Massachusetts
1500000US250250103002,1825,332,185,94,125,73,60,49,39,37,5,10,9,18,0,12,7,15,230,72,115,59,102,55,0,12,13,19,0,12,4,6,0,12,35,46,1288,237,4,7,79,82,2,103,Suffolk County,Massachusetts
1500000US250250104031,451,146,32,39,32,39,0,12,0,12,0,12,0,12,0,12,0,12,55,40,29,35,26,29,0,12,0,12,0,12,0,12,0,12,59,72,270,96,19,29,16,25,1,104.03,Suffolk County,Massachusetts
1500000US250250104032,463,113,65,64,65,64,0,12,0,12,0,12,0,12,0,12,0,12,200,81,15,24,137,79,0,12,48,59,0,12,16,28,0,12,37,41,121,86,0,12,24,39,2,104.03,Suffolk County,Massachusetts
1500000US250250104033,528,155,94,63,94,63,0,12,0,12,0,12,0,12,0,12,0,12,183,93,84,58,86,70,13,20,0,12,0,12,0,12,0,12,41,47,200,104,0,12,10,15,3,104.03,Suffolk County,Massachusetts
1500000US250250104041,951,239,160,71,132,64,28,36,0,12,5,8,23,35,0,12,0,12,282,120,53,43,222,93,7,8,0,12,0,12,0,12,0,12,39,43,424,177,10,18,36,40,1,104.04,Suffolk County,Massachusetts
1500000US250250104042,584,223,82,47,47,36,35,32,31,31,0,12,4,6,0,12,0,12,138,107,63,51,71,70,4,9,0,12,0,12,0,12,0,12,8,15,337,121,0,12,19,31,2,104.04,Suffolk County,Massachusetts
1500000US250250104043,456,115,45,35,23,21,22,29,11,22,0,12,3,7,0,12,8,16,167,63,30,33,137,62,0,12,0,12,0,12,4,6,0,12,3,6,227,67,0,12,10,20,3,104.04,Suffolk County,Massachusetts
1500000US250250104051,1358,218,213,74,111,61,102,48,30,29,56,44,0,12,8,17,8,15,380,148,337,145,43,44,0,12,0,12,0,12,14,21,0,12,14,20,700,133,0,12,37,62,1,104.05,Suffolk County,Massachusetts
1500000US250250104052,1043,178,91,46,85,43,6,10,3,7,3,7,0,12,0,12,0,12,222,79,107,56,112,51,0,12,3,5,0,12,8,15,0,12,40,29,654,160,7,15,21,22,2,104.05,Suffolk County,Massachusetts
1500000US250250104053,192,62,32,28,32,28,0,12,0,12,0,12,0,12,0,12,0,12,98,44,34,26,64,37,0,12,0,12,0,12,0,12,0,12,0,12,55,38,0,12,7,14,3,104.05,Suffolk County,Massachusetts
1500000US250250104081,1040,123,214,82,195,78,19,29,19,29,0,12,0,12,0,12,0,12,281,73,145,48,122,51,14,12,0,12,0,12,23,17,0,12,36,29,455,93,0,12,31,21,1,104.08,Suffolk County,Massachusetts
1500000US250250105001,451,163,81,81,78,80,3,7,3,7,0,12,0,12,0,12,0,12,84,57,27,43,43,35,14,20,0,12,0,12,11,16,0,12,10,16,175,83,21,33,69,61,1,105,Suffolk County,Massachusetts
1500000US250250105002,491,175,162,109,162,109,0,12,0,12,0,12,0,12,0,12,0,12,137,59,20,18,117,50,0,12,0,12,0,12,0,12,0,12,5,7,168,110,10,16,9,13,2,105,Suffolk County,Massachusetts
1500000US250250105003,632,159,197,90,193,90,4,7,4,7,0,12,0,12,0,12,0,12,222,84,34,34,143,65,26,27,19,20,0,12,0,12,0,12,18,31,186,82,0,12,9,11,3,105,Suffolk County,Massachusetts
1500000US250250106001,1245,240,298,130,251,116,47,51,27,39,0,12,0,12,0,12,20,31,294,127,61,45,233,115,0,12,0,12,0,12,17,28,0,12,31,39,587,175,18,27,0,12,1,106,Suffolk County,Massachusetts
1500000US250250106002,643,169,120,81,82,61,38,57,38,57,0,12,0,12,0,12,0,12,280,125,44,35,236,116,0,12,0,12,0,12,0,12,0,12,18,29,167,88,27,41,31,34,2,106,Suffolk County,Massachusetts
1500000US250250107011,671,148,222,109,185,104,37,36,33,35,0,12,0,12,0,12,4,7,181,60,23,27,137,54,21,34,0,12,0,12,0,12,0,12,6,11,224,74,16,19,22,37,1,107.01,Suffolk County,Massachusetts
1500000US250250107012,491,119,103,53,103,53,0,12,0,12,0,12,0,12,0,12,0,12,158,71,3,6,145,69,10,16,0,12,0,12,0,12,0,12,16,17,207,106,0,12,7,12,2,107.01,Suffolk County,Massachusetts
1500000US250250107013,583,138,106,68,83,60,23,32,21,32,0,12,0,12,2,4,0,12,165,68,15,13,150,66,0,12,0,12,0,12,9,14,0,12,0,12,229,85,54,52,20,22,3,107.01,Suffolk County,Massachusetts
1500000US250250107021,660,118,215,79,200,78,15,17,6,10,0,12,0,12,0,12,9,13,191,82,15,18,169,79,7,11,0,12,0,12,27,25,0,12,7,12,182,77,16,18,22,25,1,107.02,Suffolk County,Massachusetts
1500000US250250107022,523,110,125,62,117,60,8,13,8,13,0,12,0,12,0,12,0,12,101,61,29,37,56,50,16,18,0,12,0,12,17,19,0,12,5,10,218,62,14,21,43,48,2,107.02,Suffolk County,Massachusetts
1500000US250250107023,546,130,156,65,156,65,0,12,0,12,0,12,0,12,0,12,0,12,119,59,0,12,119,59,0,12,0,12,0,12,7,13,0,12,0,12,241,92,0,12,23,23,3,107.02,Suffolk County,Massachusetts
1500000US250250108011,426,100,76,49,63,45,13,17,13,17,0,12,0,12,0,12,0,12,86,61,27,25,23,21,5,10,31,52,0,12,32,51,0,12,0,12,232,78,0,12,0,12,1,108.01,Suffolk County,Massachusetts
1500000US250250108012,709,167,240,78,197,64,43,46,43,46,0,12,0,12,0,12,0,12,33,26,0,12,33,26,0,12,0,12,0,12,0,12,0,12,6,10,406,132,0,12,24,21,2,108.01,Suffolk County,Massachusetts
1500000US250250108013,692,154,156,65,156,65,0,12,0,12,0,12,0,12,0,12,0,12,108,49,0,12,98,43,10,15,0,12,0,12,26,41,0,12,31,40,325,131,12,19,34,27,3,108.01,Suffolk County,Massachusetts
1500000US250250108021,782,153,134,60,134,60,0,12,0,12,0,12,0,12,0,12,0,12,160,83,0,12,143,78,17,20,0,12,0,12,0,12,0,12,53,48,408,135,3,6,24,21,1,108.02,Suffolk County,Massachusetts
1500000US250250108022,996,170,290,85,246,82,44,41,44,41,0,12,0,12,0,12,0,12,331,117,26,24,296,117,0,12,9,14,0,12,0,12,0,12,11,18,278,89,29,43,57,38,2,108.02,Suffolk County,Massachusetts
1500000US250250108023,455,102,91,45,91,45,0,12,0,12,0,12,0,12,0,12,0,12,81,60,0,12,73,58,0,12,8,13,0,12,17,17,0,12,36,27,203,81,0,12,27,31,3,108.02,Suffolk County,Massachusetts
1500000US250250201011,509,184,87,108,87,108,0,12,0,12,0,12,0,12,0,12,0,12,161,98,31,43,67,54,63,74,0,12,0,12,0,12,0,12,0,12,231,119,0,12,30,33,1,201.01,Suffolk County,Massachusetts
1500000US250250201012,821,212,158,137,142,135,16,25,16,25,0,12,0,12,0,12,0,12,222,124,35,42,178,108,9,17,0,12,0,12,9,15,0,12,18,29,284,158,0,12,130,68,2,201.01,Suffolk County,Massachusetts
1500000US250250201013,866,221,142,90,124,75,18,30,18,30,0,12,0,12,0,12,0,12,138,80,19,30,103,68,16,25,0,12,0,12,0,12,0,12,78,73,487,145,0,12,21,26,3,201.01,Suffolk County,Massachusetts
1500000US250250201014,965,259,355,148,242,125,113,80,113,80,0,12,0,12,0,12,0,12,120,109,0,12,120,109,0,12,0,12,0,12,0,12,0,12,11,18,398,128,0,12,81,62,4,201.01,Suffolk County,Massachusetts
1500000US250250202001,894,206,166,116,166,116,0,12,0,12,0,12,0,12,0,12,0,12,141,70,0,12,119,60,0,12,22,35,0,12,0,12,0,12,0,12,529,188,0,12,58,55,1,202,Suffolk County,Massachusetts
1500000US250250202002,988,201,122,86,96,78,26,39,0,12,26,39,0,12,0,12,0,12,207,87,48,44,144,89,0,12,15,24,0,12,0,12,0,12,35,34,543,140,38,60,43,55,2,202,Suffolk County,Massachusetts
1500000US250250202003,1009,232,132,79,132,79,0,12,0,12,0,12,0,12,0,12,0,12,254,111,10,15,244,109,0,12,0,12,0,12,20,31,0,12,15,23,524,152,23,27,41,35,3,202,Suffolk County,Massachusetts
1500000US250250203011,42,41,19,25,19,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,23,0,12,0,12,1,203.01,Suffolk County,Massachusetts
1500000US250250203012,1297,225,210,83,195,77,15,18,15,18,0,12,0,12,0,12,0,12,330,115,67,56,251,109,12,11,0,12,0,12,8,14,0,12,22,20,593,138,73,74,61,56,2,203.01,Suffolk County,Massachusetts
1500000US250250203021,745,113,103,50,98,48,5,8,5,8,0,12,0,12,0,12,0,12,137,50,6,9,125,50,6,9,0,12,0,12,23,20,0,12,12,12,397,72,11,12,62,43,1,203.02,Suffolk County,Massachusetts
1500000US250250203031,797,184,175,88,167,87,8,13,8,13,0,12,0,12,0,12,0,12,161,76,36,34,125,65,0,12,0,12,0,12,11,17,0,12,0,12,412,123,11,17,27,31,1,203.03,Suffolk County,Massachusetts
1500000US250250203032,1143,234,321,118,310,117,11,16,11,16,0,12,0,12,0,12,0,12,285,121,0,12,285,121,0,12,0,12,0,12,0,12,0,12,42,40,331,92,91,74,73,47,2,203.03,Suffolk County,Massachusetts
1500000US250250203033,559,143,181,74,181,74,0,12,0,12,0,12,0,12,0,12,0,12,69,43,11,18,46,34,0,12,12,19,0,12,0,12,0,12,13,23,259,95,0,12,37,27,3,203.03,Suffolk County,Massachusetts
