Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van:","Margin of Error - Car, truck, or van:","Estimate - Car, truck, or van: - Drove alone","Margin of Error - Car, truck, or van: - Drove alone","Estimate - Car, truck, or van: - Carpooled:","Margin of Error - Car, truck, or van: - Carpooled:","Estimate - Car, truck, or van: - In 2-person carpool","Margin of Error - Car, truck, or van: - In 2-person carpool","Estimate - Car, truck, or van: - In 3-person carpool","Margin of Error - Car, truck, or van: - In 3-person carpool","Estimate - Car, truck, or van: - In 4-person carpool","Margin of Error - Car, truck, or van: - In 4-person carpool","Estimate - Car, truck, or van: - In 5- or 6-person carpool","Margin of Error - Car, truck, or van: - In 5- or 6-person carpool","Estimate - Car, truck, or van: - In 7-or-more-person carpool","Margin of Error - Car, truck, or van: - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab):,Margin of Error - Public transportation (excluding taxicab):,Estimate - Public transportation (excluding taxicab): - Bus,Margin of Error - Public transportation (excluding taxicab): - Bus,Estimate - Public transportation (excluding taxicab): - Subway or elevated rail,Margin of Error - Public transportation (excluding taxicab): - Subway or elevated rail,Estimate - Public transportation (excluding taxicab): - Long-distance train or commuter rail,Margin of Error - Public transportation (excluding taxicab): - Long-distance train or commuter rail,"Estimate - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)",Estimate - Public transportation (excluding taxicab): - Ferryboat,Margin of Error - Public transportation (excluding taxicab): - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked from home,Margin of Error - Worked from home,Block Group,Census Tract,County,State
1500000US250250701023,105,86,14,22,14,22,0,13,0,13,0,13,0,13,0,13,0,13,12,18,0,13,12,18,0,13,0,13,0,13,0,13,0,13,0,13,79,77,0,13,0,13,3,701.02,Suffolk County,Massachusetts
1500000US250250701031,284,104,48,37,48,37,0,13,0,13,0,13,0,13,0,13,0,13,41,48,0,13,41,48,0,13,0,13,0,13,0,13,0,13,0,13,175,76,0,13,20,24,1,701.03,Suffolk County,Massachusetts
1500000US250250701041,655,178,107,78,107,78,0,13,0,13,0,13,0,13,0,13,0,13,103,75,32,52,50,46,0,13,21,36,0,13,0,13,0,13,56,60,233,119,41,49,115,103,1,701.04,Suffolk County,Massachusetts
1500000US250250701042,280,112,104,60,104,60,0,13,0,13,0,13,0,13,0,13,0,13,7,16,0,13,7,16,0,13,0,13,0,13,8,12,0,13,0,13,118,75,0,13,43,50,2,701.04,Suffolk County,Massachusetts
1500000US250250701043,341,136,100,74,100,74,0,13,0,13,0,13,0,13,0,13,0,13,20,26,0,13,20,26,0,13,0,13,0,13,0,13,0,13,0,13,183,109,0,13,38,43,3,701.04,Suffolk County,Massachusetts
1500000US250250702011,187,119,6,11,0,13,6,11,0,13,6,11,0,13,0,13,0,13,60,41,0,13,60,41,0,13,0,13,0,13,0,13,0,13,0,13,121,99,0,13,0,13,1,702.01,Suffolk County,Massachusetts
1500000US250250702012,1122,255,130,80,106,75,24,28,24,28,0,13,0,13,0,13,0,13,225,90,30,30,169,87,26,25,0,13,0,13,0,13,0,13,61,49,608,163,21,26,77,65,2,702.01,Suffolk County,Massachusetts
1500000US250250702021,1346,341,176,101,131,72,45,70,0,13,0,13,0,13,0,13,45,70,183,80,47,43,127,71,9,13,0,13,0,13,24,30,19,31,3,7,648,236,76,91,217,253,1,702.02,Suffolk County,Massachusetts
1500000US250250702022,240,98,84,72,84,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,105,61,15,22,36,37,2,702.02,Suffolk County,Massachusetts
1500000US250250703011,781,240,259,158,259,158,0,13,0,13,0,13,0,13,0,13,0,13,210,137,21,33,122,78,67,107,0,13,0,13,0,13,0,13,31,51,241,148,0,13,40,47,1,703.01,Suffolk County,Massachusetts
1500000US250250703012,961,251,263,121,263,121,0,13,0,13,0,13,0,13,0,13,0,13,156,98,28,35,76,88,52,50,0,13,0,13,34,33,0,13,36,55,415,193,40,66,17,26,2,703.01,Suffolk County,Massachusetts
1500000US250250703021,642,207,111,97,111,97,0,13,0,13,0,13,0,13,0,13,0,13,167,120,36,45,131,107,0,13,0,13,0,13,0,13,0,13,0,13,301,155,63,98,0,13,1,703.02,Suffolk County,Massachusetts
1500000US250250703022,267,113,68,55,68,55,0,13,0,13,0,13,0,13,0,13,0,13,49,39,0,13,49,39,0,13,0,13,0,13,51,80,0,13,16,25,63,54,0,13,20,32,2,703.02,Suffolk County,Massachusetts
1500000US250250703023,257,117,34,39,34,39,0,13,0,13,0,13,0,13,0,13,0,13,36,43,0,13,18,31,18,30,0,13,0,13,0,13,0,13,0,13,178,98,0,13,9,14,3,703.02,Suffolk County,Massachusetts
1500000US250250704021,1034,206,227,60,207,57,20,21,20,21,0,13,0,13,0,13,0,13,115,49,18,16,97,49,0,13,0,13,0,13,16,14,0,13,35,29,506,146,5,9,130,119,1,704.02,Suffolk County,Massachusetts
1500000US250250704022,426,101,220,81,110,55,110,61,73,55,23,27,14,21,0,13,0,13,66,29,33,22,33,21,0,13,0,13,0,13,0,13,0,13,24,16,115,47,0,13,1,4,2,704.02,Suffolk County,Massachusetts
1500000US250250705011,754,217,233,160,188,118,45,68,45,68,0,13,0,13,0,13,0,13,31,34,11,18,20,28,0,13,0,13,0,13,12,17,0,13,43,40,435,170,0,13,0,13,1,705.01,Suffolk County,Massachusetts
1500000US250250705012,565,139,214,119,214,119,0,13,0,13,0,13,0,13,0,13,0,13,116,97,104,96,4,7,8,13,0,13,0,13,0,13,0,13,13,22,130,94,4,20,88,79,2,705.01,Suffolk County,Massachusetts
1500000US250250705021,704,217,193,127,120,92,73,81,36,56,37,58,0,13,0,13,0,13,118,70,16,26,102,65,0,13,0,13,0,13,38,44,37,41,19,30,223,125,0,13,76,77,1,705.02,Suffolk County,Massachusetts
1500000US250250705022,810,378,264,206,218,194,46,61,0,13,0,13,42,60,4,10,0,13,250,150,204,137,46,48,0,13,0,13,0,13,0,13,0,13,0,13,224,267,0,13,72,81,2,705.02,Suffolk County,Massachusetts
1500000US250250706001,704,161,221,104,178,93,43,50,27,30,16,22,0,13,0,13,0,13,95,57,41,37,8,13,46,41,0,13,0,13,0,13,0,13,30,22,224,88,0,13,134,88,1,706,Suffolk County,Massachusetts
1500000US250250706002,912,143,339,97,309,94,30,42,30,42,0,13,0,13,0,13,0,13,183,73,23,25,89,56,63,43,8,12,0,13,38,46,0,13,17,19,245,67,9,14,81,53,2,706,Suffolk County,Massachusetts
1500000US250250707001,591,178,130,83,103,72,27,37,27,37,0,13,0,13,0,13,0,13,145,66,11,17,134,68,0,13,0,13,0,13,0,13,0,13,0,13,243,144,15,23,58,50,1,707,Suffolk County,Massachusetts
1500000US250250707002,978,218,195,88,195,88,0,13,0,13,0,13,0,13,0,13,0,13,307,185,37,36,255,180,15,23,0,13,0,13,11,16,0,13,57,45,248,84,74,54,86,71,2,707,Suffolk County,Massachusetts
1500000US250250708011,537,264,128,88,128,88,0,13,0,13,0,13,0,13,0,13,0,13,175,104,6,10,169,104,0,13,0,13,0,13,0,13,0,13,17,28,188,160,0,13,29,49,1,708.01,Suffolk County,Massachusetts
1500000US250250708021,1091,349,212,168,176,169,36,40,18,29,0,13,0,13,0,13,18,28,383,189,65,49,305,189,13,23,0,13,0,13,0,13,0,13,54,60,307,191,118,114,17,27,1,708.02,Suffolk County,Massachusetts
1500000US250250708022,630,194,56,60,56,60,0,13,0,13,0,13,0,13,0,13,0,13,241,157,19,28,207,155,15,25,0,13,0,13,0,13,0,13,0,13,220,144,0,13,113,69,2,708.02,Suffolk County,Massachusetts
1500000US250250709011,802,294,217,131,155,94,62,94,62,94,0,13,0,13,0,13,0,13,416,237,192,183,224,156,0,13,0,13,0,13,17,26,0,13,0,13,127,97,0,13,25,23,1,709.01,Suffolk County,Massachusetts
1500000US250250709021,591,159,217,158,145,86,72,78,72,78,0,13,0,13,0,13,0,13,96,58,32,31,43,37,21,19,0,13,0,13,0,13,0,13,15,23,204,149,0,13,59,34,1,709.02,Suffolk County,Massachusetts
1500000US250250709022,653,190,237,151,237,151,0,13,0,13,0,13,0,13,0,13,0,13,198,83,150,80,21,22,27,31,0,13,0,13,6,10,8,12,48,33,146,79,0,13,10,16,2,709.02,Suffolk County,Massachusetts
1500000US250250711011,751,246,114,65,114,65,0,13,0,13,0,13,0,13,0,13,0,13,318,196,239,189,79,67,0,13,0,13,0,13,0,13,0,13,58,48,221,110,0,13,40,49,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,340,128,53,48,53,48,0,13,0,13,0,13,0,13,0,13,0,13,116,86,70,57,46,74,0,13,0,13,0,13,0,13,0,13,0,13,141,73,0,13,30,35,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,737,224,276,133,223,116,53,68,40,64,0,13,13,20,0,13,0,13,117,94,39,40,13,20,65,82,0,13,0,13,0,13,0,13,97,92,123,91,0,13,124,143,3,711.01,Suffolk County,Massachusetts
1500000US250250711014,372,226,149,109,129,103,20,33,20,33,0,13,0,13,0,13,0,13,75,89,19,32,56,85,0,13,0,13,0,13,0,13,0,13,31,47,41,35,0,13,76,87,4,711.01,Suffolk County,Massachusetts
1500000US250250712011,607,102,268,85,196,72,72,53,43,36,29,45,0,13,0,13,0,13,115,52,33,24,75,45,0,13,7,11,0,13,10,15,0,13,18,20,162,63,0,13,34,25,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,418,188,96,65,64,41,32,53,19,32,0,13,0,13,0,13,13,30,130,83,32,36,98,66,0,13,0,13,0,13,0,13,0,13,20,22,162,81,0,13,10,11,2,712.01,Suffolk County,Massachusetts
1500000US250250712013,99,61,42,51,42,51,0,13,0,13,0,13,0,13,0,13,0,13,9,14,0,13,9,14,0,13,0,13,0,13,21,34,0,13,0,13,19,29,0,13,8,12,3,712.01,Suffolk County,Massachusetts
1500000US250250712014,445,166,183,86,137,77,46,50,46,50,0,13,0,13,0,13,0,13,174,137,35,46,139,111,0,13,0,13,0,13,0,13,0,13,0,13,70,60,0,13,18,33,4,712.01,Suffolk County,Massachusetts
1500000US250250801001,404,125,153,69,147,72,6,9,6,9,0,13,0,13,0,13,0,13,144,78,111,68,33,43,0,13,0,13,0,13,0,13,0,13,8,12,95,52,0,13,4,6,1,801,Suffolk County,Massachusetts
1500000US250250801002,326,143,152,95,127,84,25,25,12,18,0,13,0,13,13,19,0,13,100,70,82,60,18,24,0,13,0,13,0,13,0,13,0,13,18,27,41,36,15,21,0,13,2,801,Suffolk County,Massachusetts
1500000US250250803001,295,153,134,104,23,24,111,107,111,107,0,13,0,13,0,13,0,13,116,122,46,48,70,114,0,13,0,13,0,13,19,22,0,13,8,12,0,13,18,30,0,13,1,803,Suffolk County,Massachusetts
1500000US250250803002,725,188,366,135,284,113,82,62,60,59,12,20,0,13,10,21,0,13,252,115,237,114,15,19,0,13,0,13,0,13,0,13,0,13,65,55,26,24,0,13,16,33,2,803,Suffolk County,Massachusetts
1500000US250250804011,632,221,360,169,329,161,31,38,31,38,0,13,0,13,0,13,0,13,202,109,152,82,24,38,26,29,0,13,0,13,0,13,0,13,14,22,54,50,2,7,0,13,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,543,195,196,107,168,99,28,32,28,32,0,13,0,13,0,13,0,13,207,89,135,78,72,53,0,13,0,13,0,13,0,13,0,13,12,19,93,116,29,48,6,13,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,442,145,160,93,141,92,19,23,13,20,0,13,6,10,0,13,0,13,199,116,127,100,72,56,0,13,0,13,0,13,0,13,0,13,20,22,35,31,4,6,24,27,1,805,Suffolk County,Massachusetts
1500000US250250805002,883,289,400,141,333,117,67,72,30,36,37,61,0,13,0,13,0,13,368,231,319,209,49,46,0,13,0,13,0,13,0,13,0,13,0,13,97,66,0,13,18,30,2,805,Suffolk County,Massachusetts
1500000US250250806011,1220,310,288,138,240,132,48,48,14,21,0,13,15,24,19,27,0,13,377,120,237,86,140,86,0,13,0,13,0,13,0,13,0,13,16,23,480,143,0,13,59,47,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,158,96,58,55,45,51,13,19,13,19,0,13,0,13,0,13,0,13,73,53,20,28,36,34,17,26,0,13,0,13,0,13,0,13,0,13,22,24,0,13,5,9,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,58,38,34,28,12,13,22,21,22,21,0,13,0,13,0,13,0,13,20,22,18,22,2,4,0,13,0,13,0,13,0,13,0,13,0,13,4,8,0,13,0,13,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,1168,455,281,176,265,188,16,32,5,11,5,11,0,13,0,13,6,11,375,281,305,287,70,57,0,13,0,13,0,13,0,13,0,13,0,13,487,106,0,13,25,33,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,718,200,169,95,136,79,33,40,31,40,0,13,0,13,2,6,0,13,200,101,135,82,65,55,0,13,0,13,0,13,0,13,0,13,0,13,326,131,23,34,0,13,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,754,163,178,94,139,73,39,47,39,47,0,13,0,13,0,13,0,13,329,126,89,62,209,107,0,13,31,29,0,13,0,13,0,13,10,17,237,108,0,13,0,13,1,809,Suffolk County,Massachusetts
1500000US250250809002,833,209,158,72,119,67,39,29,29,27,0,13,10,16,0,13,0,13,355,167,70,64,269,137,16,25,0,13,0,13,0,13,0,13,52,85,179,105,0,13,89,59,2,809,Suffolk County,Massachusetts
1500000US250250809003,470,169,114,66,89,59,25,38,25,38,0,13,0,13,0,13,0,13,157,83,4,7,145,81,0,13,8,14,0,13,0,13,0,13,0,13,190,92,0,13,9,13,3,809,Suffolk County,Massachusetts
1500000US250250810011,442,200,151,108,151,108,0,13,0,13,0,13,0,13,0,13,0,13,90,64,6,12,79,64,0,13,5,8,0,13,0,13,0,13,0,13,127,94,0,13,74,116,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,696,350,67,50,51,40,16,25,16,25,0,13,0,13,0,13,0,13,223,103,23,28,159,97,36,41,5,9,0,13,7,14,0,13,39,63,245,177,0,13,115,141,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,578,228,166,99,96,77,70,95,0,13,0,13,70,95,0,13,0,13,283,109,25,39,212,116,0,13,46,51,0,13,0,13,0,13,0,13,29,27,0,13,100,154,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,480,187,126,97,116,96,10,17,0,13,10,17,0,13,0,13,0,13,158,102,44,48,98,69,0,13,16,25,0,13,0,13,0,13,0,13,188,94,0,13,8,12,4,810.01,Suffolk County,Massachusetts
1500000US250250810015,104,81,8,14,8,14,0,13,0,13,0,13,0,13,0,13,0,13,29,28,0,13,21,25,0,13,8,16,0,13,0,13,0,13,0,13,67,80,0,13,0,13,5,810.01,Suffolk County,Massachusetts
1500000US250250811011,249,91,16,18,9,14,7,11,7,11,0,13,0,13,0,13,0,13,169,84,69,66,69,62,0,13,31,51,0,13,0,13,0,13,0,13,36,30,0,13,28,45,1,811.01,Suffolk County,Massachusetts
1500000US250250811012,540,145,99,60,99,60,0,13,0,13,0,13,0,13,0,13,0,13,129,68,27,20,96,64,0,13,6,10,0,13,0,13,0,13,0,13,187,142,0,13,125,74,2,811.01,Suffolk County,Massachusetts
1500000US250250811021,445,136,179,105,142,100,37,36,37,36,0,13,0,13,0,13,0,13,175,88,22,27,132,86,0,13,21,23,0,13,0,13,0,13,17,17,66,59,0,13,8,15,1,811.02,Suffolk County,Massachusetts
1500000US250250811022,1131,443,314,141,255,114,59,94,59,94,0,13,0,13,0,13,0,13,264,119,60,50,195,110,9,14,0,13,0,13,0,13,0,13,0,13,523,398,0,13,30,28,2,811.02,Suffolk County,Massachusetts
1500000US250250812001,702,204,327,124,268,118,59,65,59,65,0,13,0,13,0,13,0,13,194,91,55,40,133,82,6,11,0,13,0,13,0,13,0,13,103,80,66,59,0,13,12,16,1,812,Suffolk County,Massachusetts
1500000US250250812002,657,219,190,83,166,68,24,31,24,31,0,13,0,13,0,13,0,13,286,121,77,45,181,94,22,34,6,13,0,13,8,14,0,13,0,13,141,113,0,13,32,51,2,812,Suffolk County,Massachusetts
1500000US250250812003,57,44,7,12,7,12,0,13,0,13,0,13,0,13,0,13,0,13,31,37,21,34,10,16,0,13,0,13,0,13,0,13,0,13,0,13,13,20,0,13,6,12,3,812,Suffolk County,Massachusetts
1500000US250250813011,131,92,94,75,94,75,0,13,0,13,0,13,0,13,0,13,0,13,37,51,19,33,18,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,813.01,Suffolk County,Massachusetts
1500000US250250813012,864,343,484,301,461,295,23,37,0,13,23,37,0,13,0,13,0,13,339,123,170,89,119,85,0,13,50,65,0,13,0,13,0,13,0,13,0,13,0,13,41,66,2,813.01,Suffolk County,Massachusetts
1500000US250250813021,253,215,123,109,123,109,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,118,153,0,13,12,75,1,813.02,Suffolk County,Massachusetts
1500000US250250813022,503,416,327,448,327,448,0,13,0,13,0,13,0,13,0,13,0,13,117,146,21,38,96,126,0,13,0,13,0,13,0,13,0,13,27,41,0,13,0,13,32,54,2,813.02,Suffolk County,Massachusetts
1500000US250250814001,283,144,107,95,101,91,6,14,6,14,0,13,0,13,0,13,0,13,136,101,80,97,56,29,0,13,0,13,0,13,0,13,0,13,0,13,27,21,13,20,0,13,1,814,Suffolk County,Massachusetts
1500000US250250814002,595,202,225,134,214,127,11,17,11,17,0,13,0,13,0,13,0,13,292,175,132,143,160,90,0,13,0,13,0,13,19,30,0,13,5,8,54,34,0,13,0,13,2,814,Suffolk County,Massachusetts
1500000US250250814003,594,248,172,117,157,116,15,21,15,21,0,13,0,13,0,13,0,13,204,129,22,26,174,124,0,13,8,14,0,13,0,13,0,13,87,85,75,56,13,18,43,29,3,814,Suffolk County,Massachusetts
1500000US250250814004,289,136,126,75,126,75,0,13,0,13,0,13,0,13,0,13,0,13,95,60,12,19,83,55,0,13,0,13,0,13,0,13,0,13,13,23,40,42,0,13,15,19,4,814,Suffolk County,Massachusetts
1500000US250250815001,524,213,228,99,224,98,4,10,0,13,4,10,0,13,0,13,0,13,196,114,126,113,70,52,0,13,0,13,0,13,0,13,0,13,44,39,36,42,0,13,20,19,1,815,Suffolk County,Massachusetts
1500000US250250815002,737,261,430,162,368,150,62,49,49,43,0,13,0,13,13,19,0,13,221,121,125,71,96,86,0,13,0,13,0,13,17,29,0,13,0,13,9,14,32,47,28,45,2,815,Suffolk County,Massachusetts
1500000US250250817001,315,200,112,96,84,63,28,47,28,47,0,13,0,13,0,13,0,13,48,63,48,63,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,62,0,13,92,145,1,817,Suffolk County,Massachusetts
1500000US250250817002,380,161,310,149,282,145,28,44,28,44,0,13,0,13,0,13,0,13,48,47,48,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,34,2,817,Suffolk County,Massachusetts
1500000US250250817003,255,106,142,77,142,77,0,13,0,13,0,13,0,13,0,13,0,13,98,79,98,79,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13,3,817,Suffolk County,Massachusetts
1500000US250250817004,445,258,229,167,229,167,0,13,0,13,0,13,0,13,0,13,0,13,179,108,98,93,81,64,0,13,0,13,0,13,0,13,0,13,0,13,27,43,10,17,0,13,4,817,Suffolk County,Massachusetts
1500000US250250817005,240,122,136,102,115,97,21,30,21,30,0,13,0,13,0,13,0,13,88,60,56,47,32,30,0,13,0,13,0,13,0,13,0,13,0,13,16,18,0,13,0,13,5,817,Suffolk County,Massachusetts
1500000US250250818001,348,170,174,115,138,110,36,35,36,35,0,13,0,13,0,13,0,13,159,103,112,70,47,56,0,13,0,13,0,13,5,9,0,13,0,13,10,15,0,13,0,13,1,818,Suffolk County,Massachusetts
1500000US250250818002,642,300,281,136,281,136,0,13,0,13,0,13,0,13,0,13,0,13,185,119,177,118,8,13,0,13,0,13,0,13,0,13,0,13,0,13,142,172,25,39,9,15,2,818,Suffolk County,Massachusetts
1500000US250250818003,224,109,143,69,143,69,0,13,0,13,0,13,0,13,0,13,0,13,57,49,57,49,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,39,0,13,0,13,3,818,Suffolk County,Massachusetts
1500000US250250819001,645,253,247,152,82,62,165,134,165,134,0,13,0,13,0,13,0,13,326,165,267,168,59,54,0,13,0,13,0,13,0,13,0,13,43,55,29,43,0,13,0,13,1,819,Suffolk County,Massachusetts
1500000US250250819002,725,601,401,352,357,345,44,59,10,16,34,56,0,13,0,13,0,13,292,261,109,74,183,264,0,13,0,13,0,13,0,13,0,13,0,13,32,51,0,13,0,13,2,819,Suffolk County,Massachusetts
1500000US250250819003,315,211,272,199,170,157,102,127,73,119,29,43,0,13,0,13,0,13,43,61,4,11,39,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,819,Suffolk County,Massachusetts
1500000US250250819004,329,191,122,137,106,136,16,20,0,13,11,17,5,13,0,13,0,13,189,99,137,111,52,69,0,13,0,13,0,13,0,13,0,13,0,13,5,11,0,13,13,20,4,819,Suffolk County,Massachusetts
1500000US250250820001,993,414,513,258,405,152,108,133,108,133,0,13,0,13,0,13,0,13,480,217,337,168,143,126,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,820,Suffolk County,Massachusetts
1500000US250250820002,366,193,204,143,136,114,68,74,68,74,0,13,0,13,0,13,0,13,138,92,110,83,0,13,0,13,0,13,28,46,0,13,0,13,0,13,0,13,0,13,24,26,2,820,Suffolk County,Massachusetts
1500000US250250820003,345,164,163,102,137,95,26,39,26,39,0,13,0,13,0,13,0,13,182,114,112,92,42,58,0,13,0,13,28,41,0,13,0,13,0,13,0,13,0,13,0,13,3,820,Suffolk County,Massachusetts
1500000US250250821001,264,173,178,145,124,118,54,84,54,84,0,13,0,13,0,13,0,13,28,41,26,41,2,4,0,13,0,13,0,13,0,13,0,13,0,13,57,91,1,5,0,13,1,821,Suffolk County,Massachusetts
1500000US250250821002,800,317,317,246,184,136,133,200,133,200,0,13,0,13,0,13,0,13,447,187,207,194,240,133,0,13,0,13,0,13,0,13,0,13,0,13,36,57,0,13,0,13,2,821,Suffolk County,Massachusetts
1500000US250250821003,1169,553,416,266,402,267,14,22,0,13,14,22,0,13,0,13,0,13,449,351,270,231,179,226,0,13,0,13,0,13,0,13,0,13,97,156,70,106,42,65,95,155,3,821,Suffolk County,Massachusetts
1500000US250250901001,411,170,253,139,248,140,5,12,0,13,5,12,0,13,0,13,0,13,119,64,99,57,20,32,0,13,0,13,0,13,27,44,0,13,0,13,0,13,0,13,12,19,1,901,Suffolk County,Massachusetts
1500000US250250901002,422,178,222,121,200,112,22,26,22,26,0,13,0,13,0,13,0,13,122,75,65,53,57,53,0,13,0,13,0,13,0,13,0,13,0,13,78,84,0,13,0,13,2,901,Suffolk County,Massachusetts
1500000US250250901003,354,131,157,110,105,64,52,63,52,63,0,13,0,13,0,13,0,13,162,100,130,89,32,52,0,13,0,13,0,13,11,18,0,13,0,13,24,27,0,13,0,13,3,901,Suffolk County,Massachusetts
1500000US250250901004,665,277,342,184,342,184,0,13,0,13,0,13,0,13,0,13,0,13,204,146,196,146,8,14,0,13,0,13,0,13,0,13,0,13,0,13,45,51,19,30,55,64,4,901,Suffolk County,Massachusetts
1500000US250250901005,337,153,127,78,87,57,40,47,12,18,28,45,0,13,0,13,0,13,194,131,194,131,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,10,16,0,13,5,901,Suffolk County,Massachusetts
1500000US250250902001,138,88,46,33,40,27,6,11,6,11,0,13,0,13,0,13,0,13,53,61,40,38,13,27,0,13,0,13,0,13,0,13,0,13,0,13,39,48,0,13,0,13,1,902,Suffolk County,Massachusetts
1500000US250250902002,182,135,26,50,26,50,0,13,0,13,0,13,0,13,0,13,0,13,141,107,141,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,20,0,13,2,4,2,902,Suffolk County,Massachusetts
1500000US250250902003,486,193,185,84,169,70,16,26,16,26,0,13,0,13,0,13,0,13,224,108,215,106,9,14,0,13,0,13,0,13,0,13,0,13,9,14,19,23,21,23,28,41,3,902,Suffolk County,Massachusetts
1500000US250250903001,408,199,198,100,121,91,77,69,77,69,0,13,0,13,0,13,0,13,188,142,137,112,51,83,0,13,0,13,0,13,0,13,0,13,0,13,22,25,0,13,0,13,1,903,Suffolk County,Massachusetts
1500000US250250903002,769,431,445,310,310,173,135,168,0,13,21,32,114,169,0,13,0,13,212,104,177,99,35,45,0,13,0,13,0,13,0,13,0,13,21,32,91,133,0,13,0,13,2,903,Suffolk County,Massachusetts
1500000US250250903003,283,147,166,94,166,94,0,13,0,13,0,13,0,13,0,13,0,13,117,90,71,54,46,75,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,903,Suffolk County,Massachusetts
1500000US250250904001,677,327,345,290,215,240,130,149,110,121,0,13,20,31,0,13,0,13,276,157,216,134,60,44,0,13,0,13,0,13,0,13,0,13,0,13,42,51,0,13,14,21,1,904,Suffolk County,Massachusetts
1500000US250250904002,715,313,273,197,227,188,46,52,46,52,0,13,0,13,0,13,0,13,302,188,180,104,122,167,0,13,0,13,0,13,0,13,0,13,79,76,53,58,0,13,8,14,2,904,Suffolk County,Massachusetts
1500000US250250904003,261,130,161,92,161,92,0,13,0,13,0,13,0,13,0,13,0,13,87,98,87,98,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,23,0,13,0,13,3,904,Suffolk County,Massachusetts
1500000US250250904004,388,168,273,122,242,107,31,36,31,36,0,13,0,13,0,13,0,13,45,54,45,54,0,13,0,13,0,13,0,13,27,42,0,13,0,13,40,49,0,13,3,5,4,904,Suffolk County,Massachusetts
1500000US250250906001,530,200,265,127,213,97,52,48,25,32,0,13,0,13,12,29,15,22,195,96,194,95,1,2,0,13,0,13,0,13,0,13,0,13,0,13,70,66,0,13,0,13,1,906,Suffolk County,Massachusetts
1500000US250250906002,771,181,305,101,244,94,61,44,42,31,0,13,0,13,19,31,0,13,362,145,362,145,0,13,0,13,0,13,0,13,8,17,0,13,8,14,61,46,23,35,4,7,2,906,Suffolk County,Massachusetts
1500000US250250907001,740,226,349,207,305,203,44,47,44,47,0,13,0,13,0,13,0,13,330,172,162,157,168,119,0,13,0,13,0,13,0,13,0,13,0,13,61,68,0,13,0,13,1,907,Suffolk County,Massachusetts
1500000US250250907002,864,281,372,160,307,142,65,56,42,42,23,37,0,13,0,13,0,13,397,157,154,84,243,130,0,13,0,13,0,13,0,13,0,13,25,31,9,14,7,12,54,72,2,907,Suffolk County,Massachusetts
1500000US250250907003,591,181,212,71,212,71,0,13,0,13,0,13,0,13,0,13,0,13,289,119,111,66,178,91,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,90,100,3,907,Suffolk County,Massachusetts
1500000US250250907004,328,139,106,60,82,58,24,26,24,26,0,13,0,13,0,13,0,13,169,87,21,31,148,81,0,13,0,13,0,13,0,13,0,13,10,15,22,33,14,23,7,11,4,907,Suffolk County,Massachusetts
1500000US250250909011,584,172,208,106,96,62,112,93,91,86,21,34,0,13,0,13,0,13,260,98,168,93,80,50,12,20,0,13,0,13,14,15,0,13,0,13,74,60,0,13,28,31,1,909.01,Suffolk County,Massachusetts
