Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250705002,297,185,46,57,26,31,20,34,20,34,0,12,0,12,0,12,0,12,127,114,48,72,0,12,79,86,0,12,0,12,0,12,0,12,15,30,109,95,0,12,0,12,2,705,Suffolk County,Massachusetts
1500000US250250705003,990,257,145,83,145,83,0,12,0,12,0,12,0,12,0,12,0,12,394,197,168,163,0,12,181,99,45,43,0,12,51,46,0,12,0,12,383,185,0,12,17,28,3,705,Suffolk County,Massachusetts
1500000US250250705004,935,323,322,168,322,168,0,12,0,12,0,12,0,12,0,12,0,12,360,158,280,132,0,12,49,54,31,36,0,12,0,12,0,12,19,30,181,107,0,12,53,47,4,705,Suffolk County,Massachusetts
1500000US250250706001,681,174,184,70,157,68,27,24,18,19,9,16,0,12,0,12,0,12,131,64,45,30,0,12,77,58,9,13,0,12,0,12,0,12,10,15,257,123,0,12,99,60,1,706,Suffolk County,Massachusetts
1500000US250250706002,853,129,242,78,213,73,29,31,19,27,10,15,0,12,0,12,0,12,187,73,28,30,0,12,145,64,14,17,0,12,36,46,0,12,25,23,320,97,10,15,33,26,2,706,Suffolk County,Massachusetts
1500000US250250707001,755,178,157,69,157,69,0,12,0,12,0,12,0,12,0,12,0,12,334,146,41,37,0,12,266,137,27,29,0,12,0,12,0,12,8,12,231,93,0,12,25,22,1,707,Suffolk County,Massachusetts
1500000US250250707002,950,182,343,105,314,105,29,35,29,35,0,12,0,12,0,12,0,12,208,95,0,12,0,12,186,90,22,27,0,12,0,12,0,12,39,38,318,126,34,40,8,13,2,707,Suffolk County,Massachusetts
1500000US250250708001,1013,254,168,82,168,82,0,12,0,12,0,12,0,12,0,12,0,12,364,193,179,147,0,12,172,128,13,20,0,12,0,12,46,63,11,18,366,164,44,64,14,22,1,708,Suffolk County,Massachusetts
1500000US250250708002,762,349,100,82,100,82,0,12,0,12,0,12,0,12,0,12,0,12,367,207,180,166,0,12,171,108,16,25,0,12,0,12,0,12,9,14,271,166,0,12,15,24,2,708,Suffolk County,Massachusetts
1500000US250250708003,677,165,97,69,97,69,0,12,0,12,0,12,0,12,0,12,0,12,263,106,31,39,0,12,232,101,0,12,0,12,0,12,0,12,0,12,198,128,0,12,119,77,3,708,Suffolk County,Massachusetts
1500000US250250709001,1325,186,449,109,371,103,78,40,59,38,19,31,0,12,0,12,0,12,467,126,270,88,0,12,186,81,11,17,0,12,0,12,0,12,132,63,215,87,10,16,52,38,1,709,Suffolk County,Massachusetts
1500000US250250709002,486,157,155,83,155,83,0,12,0,12,0,12,0,12,0,12,0,12,171,75,28,32,0,12,143,70,0,12,0,12,0,12,0,12,29,29,91,59,18,29,22,26,2,709,Suffolk County,Massachusetts
1500000US250250711011,859,249,316,141,269,131,47,57,28,45,0,12,19,33,0,12,0,12,126,96,49,41,0,12,77,85,0,12,0,12,0,12,0,12,116,82,213,131,0,12,88,86,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,1043,256,312,121,246,130,66,65,54,65,12,21,0,12,0,12,0,12,308,184,237,182,0,12,71,64,0,12,0,12,0,12,0,12,92,74,293,132,0,12,38,60,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,268,132,68,59,68,59,0,12,0,12,0,12,0,12,0,12,0,12,101,84,101,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,58,68,0,12,41,48,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,927,189,337,122,233,80,104,109,36,39,54,76,0,12,0,12,14,31,162,81,93,61,0,12,69,51,0,12,0,12,0,12,0,12,49,37,356,109,0,12,23,26,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,447,136,183,84,183,84,0,12,0,12,0,12,0,12,0,12,0,12,81,63,72,59,0,12,9,14,0,12,0,12,0,12,0,12,16,25,117,68,0,12,50,28,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,603,110,230,76,170,80,60,46,46,39,0,12,14,22,0,12,0,12,194,68,138,51,0,12,41,27,15,17,0,12,0,12,0,12,10,15,153,64,16,24,0,12,1,801,Suffolk County,Massachusetts
1500000US250250801002,205,66,122,48,102,43,20,21,10,15,0,12,0,12,10,15,0,12,61,40,61,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,21,0,12,0,12,2,801,Suffolk County,Massachusetts
1500000US250250803001,983,159,359,76,278,69,81,43,75,41,0,12,0,12,6,9,0,12,374,158,356,165,0,12,0,12,18,19,0,12,0,12,0,12,64,48,177,88,0,12,9,13,1,803,Suffolk County,Massachusetts
1500000US250250804011,653,151,211,81,182,79,29,36,19,32,0,12,10,17,0,12,0,12,282,112,247,95,0,12,35,44,0,12,0,12,0,12,0,12,28,36,132,71,0,12,0,12,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,607,148,169,94,161,92,8,16,8,16,0,12,0,12,0,12,0,12,286,128,216,120,0,12,70,43,0,12,0,12,0,12,0,12,18,26,134,96,0,12,0,12,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,493,154,198,103,175,104,23,22,13,15,0,12,10,16,0,12,0,12,230,112,103,61,0,12,127,87,0,12,0,12,0,12,0,12,0,12,65,52,0,12,0,12,1,805,Suffolk County,Massachusetts
1500000US250250805002,786,171,411,157,389,146,22,26,0,12,0,12,22,26,0,12,0,12,291,108,196,90,16,26,51,48,28,43,0,12,0,12,0,12,0,12,73,52,0,12,11,16,2,805,Suffolk County,Massachusetts
1500000US250250806011,1175,227,246,100,169,94,77,53,25,29,5,8,47,42,0,12,0,12,331,134,215,138,0,12,116,67,0,12,0,12,0,12,0,12,22,21,535,147,0,12,41,37,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,167,66,49,36,35,23,14,19,14,19,0,12,0,12,0,12,0,12,109,45,63,41,0,12,46,34,0,12,0,12,0,12,0,12,0,12,7,12,0,12,2,6,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,122,70,65,40,54,37,11,13,11,13,0,12,0,12,0,12,0,12,41,53,41,53,0,12,0,12,0,12,0,12,4,6,0,12,7,10,5,8,0,12,0,12,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,939,208,130,64,108,64,22,23,0,12,7,12,9,17,0,12,6,9,255,123,189,118,0,12,66,48,0,12,0,12,34,52,0,12,0,12,514,135,0,12,6,11,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,753,162,156,74,128,67,28,23,16,18,0,12,8,14,4,6,0,12,256,110,171,92,0,12,73,57,12,19,0,12,7,12,0,12,19,28,251,94,0,12,64,59,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,592,125,100,63,100,63,0,12,0,12,0,12,0,12,0,12,0,12,140,73,65,56,51,35,24,22,0,12,0,12,0,12,0,12,23,24,329,97,0,12,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,1005,247,249,114,193,87,56,48,38,36,0,12,18,29,0,12,0,12,304,133,54,54,0,12,250,126,0,12,0,12,0,12,0,12,137,175,276,155,0,12,39,47,2,809,Suffolk County,Massachusetts
1500000US250250809003,490,157,88,53,69,53,19,24,9,15,0,12,0,12,10,17,0,12,193,84,54,52,0,12,139,68,0,12,0,12,0,12,0,12,20,27,185,92,0,12,4,6,3,809,Suffolk County,Massachusetts
1500000US250250810011,280,125,55,68,55,68,0,12,0,12,0,12,0,12,0,12,0,12,99,78,64,64,18,27,17,27,0,12,0,12,0,12,0,12,0,12,121,55,5,13,0,12,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,913,239,214,87,207,87,7,12,7,12,0,12,0,12,0,12,0,12,522,173,165,125,0,12,321,139,36,65,0,12,0,12,0,12,39,44,138,133,0,12,0,12,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,546,284,249,228,236,229,13,21,13,21,0,12,0,12,0,12,0,12,111,71,17,27,0,12,94,67,0,12,0,12,0,12,0,12,0,12,186,137,0,12,0,12,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,516,203,70,34,57,37,13,20,13,20,0,12,0,12,0,12,0,12,380,189,186,149,5,8,189,132,0,12,0,12,0,12,0,12,0,12,66,50,0,12,0,12,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,572,149,183,80,144,66,39,35,39,35,0,12,0,12,0,12,0,12,141,62,82,55,0,12,59,38,0,12,0,12,0,12,0,12,106,68,97,83,0,12,45,46,1,811,Suffolk County,Massachusetts
1500000US250250811002,938,205,263,104,263,104,0,12,0,12,0,12,0,12,0,12,0,12,401,134,112,62,74,48,215,124,0,12,0,12,0,12,0,12,45,43,195,101,0,12,34,28,2,811,Suffolk County,Massachusetts
1500000US250250811003,434,100,139,64,134,64,5,8,5,8,0,12,0,12,0,12,0,12,220,90,65,43,21,24,134,75,0,12,0,12,0,12,0,12,19,15,39,26,0,12,17,28,3,811,Suffolk County,Massachusetts
1500000US250250812001,609,175,201,103,163,78,38,40,38,40,0,12,0,12,0,12,0,12,314,91,164,72,0,12,150,64,0,12,0,12,0,12,0,12,8,12,76,59,0,12,10,16,1,812,Suffolk County,Massachusetts
1500000US250250812002,845,204,284,87,242,82,42,45,42,45,0,12,0,12,0,12,0,12,347,170,203,166,0,12,144,93,0,12,0,12,0,12,0,12,99,57,94,84,0,12,21,32,2,812,Suffolk County,Massachusetts
1500000US250250813001,553,332,164,100,164,100,0,12,0,12,0,12,0,12,0,12,0,12,337,281,143,116,0,12,154,246,40,65,0,12,0,12,0,12,33,52,19,31,0,12,0,12,1,813,Suffolk County,Massachusetts
1500000US250250813002,977,405,267,237,267,237,0,12,0,12,0,12,0,12,0,12,0,12,668,278,522,288,0,12,146,140,0,12,0,12,0,12,0,12,0,12,15,24,6,14,21,38,2,813,Suffolk County,Massachusetts
1500000US250250813003,651,277,304,171,304,171,0,12,0,12,0,12,0,12,0,12,0,12,230,133,178,132,0,12,52,66,0,12,0,12,0,12,0,12,51,84,47,37,0,12,19,35,3,813,Suffolk County,Massachusetts
1500000US250250814001,485,173,164,97,155,96,9,14,9,14,0,12,0,12,0,12,0,12,210,107,68,74,0,12,142,81,0,12,0,12,0,12,0,12,35,32,61,40,0,12,15,16,1,814,Suffolk County,Massachusetts
1500000US250250814002,324,150,161,101,129,98,32,38,32,38,0,12,0,12,0,12,0,12,59,37,7,13,0,12,52,33,0,12,0,12,0,12,0,12,10,15,94,107,0,12,0,12,2,814,Suffolk County,Massachusetts
1500000US250250814003,810,196,284,104,259,99,25,28,25,28,0,12,0,12,0,12,0,12,348,98,141,79,38,44,161,79,8,13,0,12,0,12,0,12,23,28,127,66,0,12,28,45,3,814,Suffolk County,Massachusetts
1500000US250250815001,398,118,205,82,189,80,16,17,11,15,5,8,0,12,0,12,0,12,154,65,82,47,0,12,72,43,0,12,0,12,0,12,0,12,5,9,23,21,0,12,11,16,1,815,Suffolk County,Massachusetts
1500000US250250815002,610,173,387,138,273,113,114,61,110,61,0,12,0,12,4,8,0,12,183,75,159,61,12,18,12,18,0,12,0,12,0,12,0,12,3,5,27,23,10,16,0,12,2,815,Suffolk County,Massachusetts
1500000US250250817001,122,60,77,47,77,47,0,12,0,12,0,12,0,12,0,12,0,12,30,36,30,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,0,12,7,12,1,817,Suffolk County,Massachusetts
1500000US250250817002,228,82,141,73,100,64,41,33,41,33,0,12,0,12,0,12,0,12,65,57,56,56,0,12,9,12,0,12,0,12,0,12,0,12,0,12,22,30,0,12,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,224,135,140,84,125,79,15,16,0,12,15,16,0,12,0,12,0,12,59,59,59,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,3,817,Suffolk County,Massachusetts
1500000US250250817004,187,103,27,41,27,41,0,12,0,12,0,12,0,12,0,12,0,12,112,78,95,77,0,12,12,19,5,9,0,12,0,12,0,12,0,12,39,59,9,14,0,12,4,817,Suffolk County,Massachusetts
1500000US250250817005,367,176,182,111,163,106,19,33,19,33,0,12,0,12,0,12,0,12,150,96,100,71,0,12,50,58,0,12,0,12,0,12,0,12,0,12,35,38,0,12,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,562,281,298,154,298,154,0,12,0,12,0,12,0,12,0,12,0,12,209,164,198,159,0,12,0,12,11,18,0,12,0,12,0,12,0,12,29,35,13,20,13,20,1,818,Suffolk County,Massachusetts
1500000US250250818002,501,143,277,139,252,118,25,40,25,40,0,12,0,12,0,12,0,12,132,101,132,101,0,12,0,12,0,12,0,12,0,12,0,12,32,52,16,24,0,12,44,47,2,818,Suffolk County,Massachusetts
1500000US250250818003,495,234,297,189,278,186,19,20,19,20,0,12,0,12,0,12,0,12,152,85,142,82,0,12,10,15,0,12,0,12,0,12,0,12,0,12,46,51,0,12,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,442,169,145,76,145,76,0,12,0,12,0,12,0,12,0,12,0,12,198,147,177,145,0,12,21,24,0,12,0,12,0,12,0,12,30,36,54,45,0,12,15,22,1,819,Suffolk County,Massachusetts
1500000US250250819002,288,142,146,83,129,79,17,26,0,12,17,26,0,12,0,12,0,12,111,89,105,90,0,12,6,11,0,12,0,12,0,12,0,12,0,12,31,42,0,12,0,12,2,819,Suffolk County,Massachusetts
1500000US250250819003,295,160,84,78,84,78,0,12,0,12,0,12,0,12,0,12,0,12,153,85,121,82,0,12,32,39,0,12,0,12,0,12,0,12,0,12,38,51,20,30,0,12,3,819,Suffolk County,Massachusetts
1500000US250250819004,340,140,60,41,37,36,23,27,9,15,0,12,14,23,0,12,0,12,246,120,162,96,0,12,80,105,4,8,0,12,0,12,0,12,0,12,34,51,0,12,0,12,4,819,Suffolk County,Massachusetts
1500000US250250820001,541,163,343,131,313,124,30,32,30,32,0,12,0,12,0,12,0,12,167,96,167,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,38,0,12,0,12,1,820,Suffolk County,Massachusetts
1500000US250250820002,182,94,73,78,73,78,0,12,0,12,0,12,0,12,0,12,0,12,109,61,109,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,437,201,319,164,319,164,0,12,0,12,0,12,0,12,0,12,0,12,97,68,70,60,0,12,27,37,0,12,0,12,0,12,0,12,0,12,21,33,0,12,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,245,144,75,62,71,61,4,10,4,10,0,12,0,12,0,12,0,12,120,101,120,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,76,0,12,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,663,275,355,173,355,173,0,12,0,12,0,12,0,12,0,12,0,12,275,174,236,178,0,12,39,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,53,2,821,Suffolk County,Massachusetts
1500000US250250821003,926,280,498,246,479,247,19,29,0,12,0,12,0,12,0,12,19,29,347,197,260,174,21,34,66,68,0,12,0,12,0,12,0,12,0,12,57,76,0,12,24,47,3,821,Suffolk County,Massachusetts
1500000US250250901001,533,184,251,118,243,119,8,12,8,12,0,12,0,12,0,12,0,12,273,143,196,120,0,12,77,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,1,901,Suffolk County,Massachusetts
1500000US250250901002,338,147,216,87,146,74,70,53,54,51,16,25,0,12,0,12,0,12,76,75,70,74,0,12,6,12,0,12,0,12,0,12,0,12,0,12,13,18,0,12,33,37,2,901,Suffolk County,Massachusetts
1500000US250250901003,277,90,138,81,138,81,0,12,0,12,0,12,0,12,0,12,0,12,121,59,105,61,0,12,8,12,8,12,0,12,0,12,0,12,0,12,18,28,0,12,0,12,3,901,Suffolk County,Massachusetts
1500000US250250901004,356,139,173,90,173,90,0,12,0,12,0,12,0,12,0,12,0,12,183,105,148,86,0,12,31,34,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,901,Suffolk County,Massachusetts
1500000US250250901005,299,171,167,93,126,79,41,43,19,29,22,34,0,12,0,12,0,12,132,122,132,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,901,Suffolk County,Massachusetts
1500000US250250902001,233,88,124,66,97,49,27,29,23,29,4,6,0,12,0,12,0,12,109,65,92,62,0,12,17,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,308,117,128,62,128,62,0,12,0,12,0,12,0,12,0,12,0,12,176,94,170,92,0,12,6,9,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,2,902,Suffolk County,Massachusetts
1500000US250250902003,378,133,154,88,96,63,58,39,47,35,11,16,0,12,0,12,0,12,164,93,159,93,0,12,5,9,0,12,0,12,0,12,0,12,30,34,11,18,19,27,0,12,3,902,Suffolk County,Massachusetts
1500000US250250903001,337,170,224,116,203,116,21,34,21,34,0,12,0,12,0,12,0,12,102,68,90,65,0,12,12,19,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,1,903,Suffolk County,Massachusetts
1500000US250250903002,627,189,278,126,208,109,70,78,27,53,13,22,0,12,10,15,20,32,283,146,271,147,0,12,12,18,0,12,0,12,0,12,0,12,0,12,36,43,0,12,30,31,2,903,Suffolk County,Massachusetts
1500000US250250903003,338,144,215,103,215,103,0,12,0,12,0,12,0,12,0,12,0,12,103,65,103,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,34,0,12,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,240,130,155,117,117,115,38,36,38,36,0,12,0,12,0,12,0,12,79,51,39,35,0,12,40,35,0,12,0,12,0,12,0,12,0,12,6,11,0,12,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,689,243,285,263,255,246,30,35,10,15,20,32,0,12,0,12,0,12,288,121,133,88,0,12,155,115,0,12,0,12,0,12,0,12,50,67,27,44,39,62,0,12,2,904,Suffolk County,Massachusetts
1500000US250250904003,374,133,248,99,210,98,38,45,24,41,0,12,14,21,0,12,0,12,103,84,103,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,22,0,12,0,12,3,904,Suffolk County,Massachusetts
1500000US250250904004,327,181,231,163,206,159,25,41,0,12,0,12,14,23,0,12,11,18,60,67,50,63,0,12,10,18,0,12,0,12,0,12,0,12,0,12,36,42,0,12,0,12,4,904,Suffolk County,Massachusetts
1500000US250250906001,552,172,294,123,264,102,30,33,10,11,0,12,9,14,11,25,0,12,183,95,177,99,0,12,6,9,0,12,0,12,0,12,0,12,6,9,64,42,1,5,4,8,1,906,Suffolk County,Massachusetts
1500000US250250906002,717,172,296,81,227,82,69,36,27,26,13,13,0,12,14,20,15,24,344,135,344,135,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,22,22,27,23,35,2,906,Suffolk County,Massachusetts
1500000US250250907001,900,337,313,169,269,165,44,40,44,40,0,12,0,12,0,12,0,12,347,167,131,119,0,12,216,115,0,12,0,12,0,12,0,12,25,40,192,231,0,12,23,26,1,907,Suffolk County,Massachusetts
1500000US250250907002,715,226,408,158,393,157,15,17,15,17,0,12,0,12,0,12,0,12,245,97,35,32,0,12,203,95,7,12,0,12,0,12,0,12,0,12,28,36,0,12,34,32,2,907,Suffolk County,Massachusetts
1500000US250250907003,759,221,391,141,310,117,81,86,5,8,76,86,0,12,0,12,0,12,346,165,137,107,30,48,179,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,29,3,907,Suffolk County,Massachusetts
1500000US250250907004,417,160,234,115,202,105,32,51,32,51,0,12,0,12,0,12,0,12,140,78,13,20,0,12,127,75,0,12,0,12,0,12,0,12,34,53,9,14,0,12,0,12,4,907,Suffolk County,Massachusetts
1500000US250250909011,759,193,336,123,322,121,14,21,14,21,0,12,0,12,0,12,0,12,214,95,127,88,0,12,87,49,0,12,0,12,0,12,0,12,0,12,173,90,36,40,0,12,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,893,198,370,90,283,89,87,59,62,53,8,13,7,11,0,12,10,16,319,115,194,110,0,12,125,47,0,12,0,12,0,12,0,12,6,9,148,111,25,40,25,23,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,466,173,298,119,196,78,102,114,100,114,2,5,0,12,0,12,0,12,86,78,29,38,0,12,57,68,0,12,0,12,0,12,0,12,0,12,17,17,0,12,65,98,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,496,218,323,157,305,158,18,21,18,21,0,12,0,12,0,12,0,12,69,73,69,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,46,11,18,55,69,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,415,121,249,82,242,81,7,15,7,15,0,12,0,12,0,12,0,12,120,69,46,50,0,12,74,49,0,12,0,12,0,12,0,12,0,12,46,35,0,12,0,12,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,598,152,301,89,301,89,0,12,0,12,0,12,0,12,0,12,0,12,265,119,112,115,0,12,153,71,0,12,0,12,0,12,0,12,9,14,12,15,0,12,11,18,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,950,235,546,162,429,124,117,106,114,105,0,12,3,9,0,12,0,12,369,146,30,36,0,12,339,138,0,12,0,12,0,12,0,12,9,14,13,20,13,19,0,12,1,911,Suffolk County,Massachusetts
1500000US250250911002,659,159,394,144,290,120,104,70,104,70,0,12,0,12,0,12,0,12,257,126,112,101,0,12,145,71,0,12,0,12,0,12,0,12,0,12,8,14,0,12,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,470,162,248,156,153,76,95,87,85,84,10,18,0,12,0,12,0,12,188,82,59,55,0,12,129,66,0,12,0,12,0,12,0,12,26,42,0,12,0,12,8,13,3,911,Suffolk County,Massachusetts
1500000US250250911004,466,142,262,122,231,115,31,26,21,22,0,12,10,14,0,12,0,12,94,51,11,16,0,12,83,49,0,12,0,12,0,12,0,12,14,21,61,85,0,12,35,29,4,911,Suffolk County,Massachusetts
1500000US250250911005,492,186,415,191,314,153,101,103,48,71,0,12,53,81,0,12,0,12,36,30,0,12,0,12,18,21,18,20,0,12,0,12,0,12,0,12,41,29,0,12,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,678,201,431,160,357,136,74,57,36,40,38,60,0,12,0,12,0,12,187,107,83,85,0,12,104,79,0,12,0,12,0,12,0,12,0,12,16,26,25,40,19,21,1,912,Suffolk County,Massachusetts
1500000US250250912002,637,153,268,97,201,88,67,56,30,39,0,12,0,12,0,12,37,38,291,108,106,68,0,12,185,95,0,12,0,12,20,31,0,12,9,14,24,29,0,12,25,39,2,912,Suffolk County,Massachusetts
1500000US250250912003,236,92,149,84,107,55,42,67,42,67,0,12,0,12,0,12,0,12,77,47,55,42,0,12,22,24,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,3,912,Suffolk County,Massachusetts
1500000US250250913001,704,151,496,145,354,122,142,85,106,77,0,12,8,13,0,12,28,33,177,71,137,65,0,12,32,26,8,11,0,12,0,12,0,12,0,12,27,24,0,12,4,6,1,913,Suffolk County,Massachusetts
1500000US250250913002,488,119,187,60,147,53,40,28,40,28,0,12,0,12,0,12,0,12,285,86,234,79,0,12,35,29,16,19,0,12,0,12,0,12,0,12,16,24,0,12,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,785,142,349,88,309,83,40,27,40,27,0,12,0,12,0,12,0,12,344,91,295,88,0,12,42,33,7,10,0,12,0,12,0,12,0,12,71,65,21,26,0,12,1,914,Suffolk County,Massachusetts
1500000US250250914002,511,121,316,94,263,88,53,30,18,17,13,16,22,19,0,12,0,12,126,59,95,42,0,12,24,36,7,11,0,12,0,12,0,12,0,12,39,39,5,8,25,34,2,914,Suffolk County,Massachusetts
1500000US250250915001,1179,299,680,217,478,144,202,115,125,96,77,78,0,12,0,12,0,12,476,143,226,94,0,12,250,123,0,12,0,12,0,12,16,24,0,12,7,12,0,12,0,12,1,915,Suffolk County,Massachusetts
1500000US250250915002,847,183,403,130,342,107,61,53,52,57,0,12,9,13,0,12,0,12,381,149,280,138,0,12,101,97,0,12,0,12,0,12,0,12,12,23,33,38,0,12,18,28,2,915,Suffolk County,Massachusetts
1500000US250250915003,536,203,256,143,209,126,47,41,26,26,21,33,0,12,0,12,0,12,221,127,146,93,0,12,42,50,33,50,0,12,0,12,0,12,29,34,30,26,0,12,0,12,3,915,Suffolk County,Massachusetts
1500000US250250916001,732,221,448,160,203,124,245,124,227,128,0,12,0,12,18,29,0,12,284,159,222,145,0,12,62,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,916,Suffolk County,Massachusetts
1500000US250250916002,572,257,369,213,369,213,0,12,0,12,0,12,0,12,0,12,0,12,112,77,90,75,0,12,22,22,0,12,0,12,0,12,0,12,0,12,91,82,0,12,0,12,2,916,Suffolk County,Massachusetts
1500000US250250916003,148,100,97,93,44,46,53,78,53,78,0,12,0,12,0,12,0,12,40,37,21,33,0,12,19,15,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,3,916,Suffolk County,Massachusetts
1500000US250250917001,688,172,322,109,252,92,70,40,55,36,15,18,0,12,0,12,0,12,344,129,161,123,0,12,166,71,17,15,0,12,0,12,0,12,5,9,17,19,0,12,0,12,1,917,Suffolk County,Massachusetts
1500000US250250917002,487,166,268,118,186,93,82,78,74,77,8,12,0,12,0,12,0,12,185,96,134,76,0,12,51,50,0,12,0,12,0,12,0,12,15,21,9,16,10,16,0,12,2,917,Suffolk County,Massachusetts
1500000US250250917003,323,113,137,50,113,48,24,26,24,26,0,12,0,12,0,12,0,12,169,86,131,76,0,12,32,36,6,10,0,12,0,12,0,12,0,12,11,18,0,12,6,8,3,917,Suffolk County,Massachusetts
1500000US250250918001,486,169,249,106,249,106,0,12,0,12,0,12,0,12,0,12,0,12,207,127,105,74,0,12,102,120,0,12,0,12,0,12,0,12,0,12,15,22,0,12,15,20,1,918,Suffolk County,Massachusetts
1500000US250250918002,757,275,389,175,336,180,53,48,20,25,0,12,12,20,21,35,0,12,317,141,233,131,0,12,84,82,0,12,0,12,30,50,0,12,0,12,0,12,21,35,0,12,2,918,Suffolk County,Massachusetts
