Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250705002,128,123,38,62,14,23,24,39,24,39,0,12,0,12,0,12,0,12,30,36,0,12,0,12,30,36,0,12,0,12,0,12,0,12,14,28,46,69,0,12,0,12,2,705,Suffolk County,Massachusetts
1500000US250250705003,1160,228,252,133,214,114,38,62,0,12,38,62,0,12,0,12,0,12,378,189,170,165,0,12,180,107,28,33,0,12,52,49,36,43,0,12,417,181,0,12,25,31,3,705,Suffolk County,Massachusetts
1500000US250250705004,856,308,341,189,341,189,0,12,0,12,0,12,0,12,0,12,0,12,353,162,276,137,0,12,47,52,30,35,0,12,0,12,0,12,17,28,99,59,0,12,46,38,4,705,Suffolk County,Massachusetts
1500000US250250706001,644,188,255,120,205,110,50,49,33,29,17,23,0,12,0,12,0,12,85,45,41,31,0,12,36,30,8,14,0,12,0,12,0,12,8,13,222,87,0,12,74,54,1,706,Suffolk County,Massachusetts
1500000US250250706002,950,137,289,92,280,88,9,15,0,12,9,15,0,12,0,12,0,12,253,83,42,40,8,12,134,65,69,46,0,12,48,48,0,12,25,23,283,95,9,13,43,32,2,706,Suffolk County,Massachusetts
1500000US250250707001,751,177,152,81,152,81,0,12,0,12,0,12,0,12,0,12,0,12,320,148,15,24,0,12,305,146,0,12,0,12,0,12,0,12,8,13,249,98,14,24,8,14,1,707,Suffolk County,Massachusetts
1500000US250250707002,913,184,292,115,273,106,19,27,19,27,0,12,0,12,0,12,0,12,214,79,30,37,0,12,157,68,27,31,0,12,0,12,0,12,30,34,275,112,53,48,49,56,2,707,Suffolk County,Massachusetts
1500000US250250708001,1022,197,146,78,120,71,26,31,13,22,0,12,0,12,0,12,13,21,471,183,145,141,0,12,314,160,12,22,0,12,0,12,52,69,14,24,221,122,118,104,0,12,1,708,Suffolk County,Massachusetts
1500000US250250708002,683,239,170,107,170,107,0,12,0,12,0,12,0,12,0,12,0,12,222,133,64,53,0,12,158,125,0,12,0,12,0,12,0,12,24,28,248,165,0,12,19,24,2,708,Suffolk County,Massachusetts
1500000US250250708003,765,182,139,77,139,77,0,12,0,12,0,12,0,12,0,12,0,12,269,104,29,36,0,12,240,101,0,12,0,12,0,12,0,12,0,12,255,131,0,12,102,98,3,708,Suffolk County,Massachusetts
1500000US250250709001,1336,185,428,131,363,116,65,43,53,39,12,26,0,12,0,12,0,12,422,109,261,90,0,12,151,76,10,16,0,12,0,12,0,12,194,104,236,98,0,12,56,39,1,709,Suffolk County,Massachusetts
1500000US250250709002,517,153,111,63,111,63,0,12,0,12,0,12,0,12,0,12,0,12,179,83,39,37,0,12,140,72,0,12,0,12,0,12,0,12,40,39,163,90,0,12,24,24,2,709,Suffolk County,Massachusetts
1500000US250250711011,918,244,271,139,222,125,49,62,32,53,0,12,17,29,0,12,0,12,188,93,121,77,0,12,67,71,0,12,0,12,0,12,0,12,141,101,218,115,0,12,100,87,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,988,272,229,93,191,96,38,45,25,40,13,22,0,12,0,12,0,12,331,165,245,154,0,12,86,80,0,12,0,12,0,12,0,12,77,64,312,147,0,12,39,54,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,237,122,41,39,41,39,0,12,0,12,0,12,0,12,0,12,0,12,119,81,119,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,61,0,12,38,46,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,1079,209,401,135,272,96,129,99,74,62,45,61,0,12,0,12,10,24,189,80,100,52,0,12,89,71,0,12,0,12,0,12,0,12,44,35,421,128,0,12,24,30,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,504,129,225,84,225,84,0,12,0,12,0,12,0,12,0,12,0,12,50,48,41,44,0,12,9,14,0,12,0,12,0,12,0,12,20,31,164,81,0,12,45,27,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,590,147,243,84,178,85,65,48,53,45,0,12,12,20,0,12,0,12,159,78,116,57,0,12,43,29,0,12,0,12,0,12,0,12,14,15,174,65,0,12,0,12,1,801,Suffolk County,Massachusetts
1500000US250250801002,220,84,119,51,98,41,21,23,10,16,0,12,0,12,11,17,0,12,92,66,82,62,0,12,10,18,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,2,801,Suffolk County,Massachusetts
1500000US250250803001,1126,181,423,125,359,124,64,37,57,38,0,12,0,12,7,11,0,12,451,143,441,149,0,12,10,16,0,12,0,12,0,12,0,12,24,25,195,101,0,12,33,36,1,803,Suffolk County,Massachusetts
1500000US250250804011,641,175,265,92,237,89,28,35,19,30,0,12,9,17,0,12,0,12,250,139,182,106,0,12,46,60,22,27,0,12,0,12,0,12,37,37,89,54,0,12,0,12,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,503,167,187,109,176,105,11,18,11,18,0,12,0,12,0,12,0,12,234,105,147,91,0,12,87,48,0,12,0,12,0,12,0,12,23,28,59,51,0,12,0,12,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,438,133,168,97,134,93,34,29,29,27,0,12,5,8,0,12,0,12,234,89,110,66,0,12,124,70,0,12,0,12,0,12,0,12,0,12,36,40,0,12,0,12,1,805,Suffolk County,Massachusetts
1500000US250250805002,851,210,395,171,360,161,35,41,0,12,0,12,35,41,0,12,0,12,335,110,222,89,14,23,78,63,21,32,0,12,0,12,0,12,0,12,109,68,0,12,12,18,2,805,Suffolk County,Massachusetts
1500000US250250806011,1075,243,215,104,136,89,79,55,23,21,5,7,51,47,0,12,0,12,376,140,202,123,0,12,174,87,0,12,0,12,0,12,0,12,13,19,445,141,0,12,26,30,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,198,61,35,31,26,27,9,17,9,17,0,12,0,12,0,12,0,12,131,58,56,42,0,12,59,34,16,22,0,12,0,12,0,12,0,12,29,29,0,12,3,7,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,137,65,92,53,65,50,27,21,27,21,0,12,0,12,0,12,0,12,33,27,33,27,0,12,0,12,0,12,0,12,7,10,0,12,0,12,5,7,0,12,0,12,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,920,182,117,65,99,62,18,17,0,12,7,11,6,11,0,12,5,8,258,117,197,107,0,12,61,50,0,12,0,12,22,35,0,12,0,12,518,132,0,12,5,11,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,889,143,230,71,186,64,44,34,34,33,0,12,8,11,2,7,0,12,281,102,188,93,0,12,93,63,0,12,0,12,7,12,0,12,0,12,323,87,0,12,48,47,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,645,138,141,84,97,59,44,46,44,46,0,12,0,12,0,12,0,12,167,79,88,62,57,38,22,24,0,12,0,12,0,12,0,12,9,14,328,101,0,12,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,900,253,222,99,159,76,63,45,49,39,0,12,14,22,0,12,0,12,328,130,50,49,0,12,278,123,0,12,0,12,0,12,0,12,89,140,174,116,0,12,87,78,2,809,Suffolk County,Massachusetts
1500000US250250809003,524,155,141,68,113,70,28,26,20,22,0,12,0,12,8,13,0,12,144,59,14,24,0,12,130,53,0,12,0,12,0,12,0,12,19,25,216,92,0,12,4,6,3,809,Suffolk County,Massachusetts
1500000US250250810011,294,146,70,77,70,77,0,12,0,12,0,12,0,12,0,12,0,12,119,91,67,78,18,30,34,38,0,12,0,12,0,12,0,12,0,12,104,65,1,12,0,12,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,905,285,363,167,342,167,21,26,10,17,11,19,0,12,0,12,0,12,373,152,63,74,100,106,210,123,0,12,0,12,0,12,0,12,31,37,138,148,0,12,0,12,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,530,262,230,212,230,212,0,12,0,12,0,12,0,12,0,12,0,12,108,65,0,12,7,11,101,63,0,12,0,12,0,12,0,12,0,12,192,114,0,12,0,12,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,474,188,54,43,43,41,11,17,11,17,0,12,0,12,0,12,0,12,359,162,123,132,6,9,187,116,43,50,0,12,0,12,0,12,0,12,61,58,0,12,0,12,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,642,148,224,87,166,68,58,43,58,43,0,12,0,12,0,12,0,12,203,90,98,76,14,18,91,45,0,12,0,12,0,12,0,12,55,38,108,83,0,12,52,50,1,811,Suffolk County,Massachusetts
1500000US250250811002,800,191,238,90,238,90,0,12,0,12,0,12,0,12,0,12,0,12,297,98,105,54,66,49,126,77,0,12,0,12,0,12,0,12,39,44,183,84,0,12,43,33,2,811,Suffolk County,Massachusetts
1500000US250250811003,570,129,217,76,212,77,5,8,5,8,0,12,0,12,0,12,0,12,248,86,60,34,20,25,168,76,0,12,0,12,0,12,0,12,12,14,46,26,0,12,47,39,3,811,Suffolk County,Massachusetts
1500000US250250812001,639,183,203,102,163,78,40,43,40,43,0,12,0,12,0,12,0,12,327,108,159,65,10,18,158,84,0,12,0,12,12,17,0,12,0,12,87,56,0,12,10,17,1,812,Suffolk County,Massachusetts
1500000US250250812002,830,158,328,131,285,137,43,41,43,41,0,12,0,12,0,12,0,12,276,132,126,82,0,12,150,117,0,12,0,12,0,12,0,12,94,59,113,104,0,12,19,27,2,812,Suffolk County,Massachusetts
1500000US250250813001,493,280,176,120,176,120,0,12,0,12,0,12,0,12,0,12,0,12,256,249,80,59,0,12,153,240,23,45,0,12,0,12,0,12,0,12,61,76,0,12,0,12,1,813,Suffolk County,Massachusetts
1500000US250250813002,950,440,287,254,287,254,0,12,0,12,0,12,0,12,0,12,0,12,622,280,434,300,0,12,188,128,0,12,0,12,0,12,0,12,0,12,18,29,6,14,17,29,2,813,Suffolk County,Massachusetts
1500000US250250813003,834,427,398,271,398,271,0,12,0,12,0,12,0,12,0,12,0,12,373,287,234,203,67,101,72,89,0,12,0,12,0,12,0,12,21,32,25,34,0,12,17,29,3,813,Suffolk County,Massachusetts
1500000US250250814001,438,119,152,78,142,76,10,15,10,15,0,12,0,12,0,12,0,12,172,90,27,24,0,12,145,88,0,12,0,12,0,12,0,12,16,17,83,52,0,12,15,18,1,814,Suffolk County,Massachusetts
1500000US250250814002,417,179,184,108,165,106,19,21,19,21,0,12,0,12,0,12,0,12,121,117,75,113,0,12,46,28,0,12,0,12,0,12,0,12,0,12,104,105,8,16,0,12,2,814,Suffolk County,Massachusetts
1500000US250250814003,825,203,316,110,279,105,37,30,37,30,0,12,0,12,0,12,0,12,310,101,107,76,26,41,169,82,8,12,0,12,19,30,0,12,15,23,133,68,0,12,32,52,3,814,Suffolk County,Massachusetts
1500000US250250815001,462,199,147,57,132,57,15,17,10,15,5,8,0,12,0,12,0,12,237,137,176,138,0,12,61,45,0,12,0,12,0,12,0,12,6,9,65,55,0,12,7,13,1,815,Suffolk County,Massachusetts
1500000US250250815002,639,190,384,139,242,101,142,66,133,66,0,12,0,12,9,13,0,12,202,78,174,69,11,17,17,20,0,12,0,12,0,12,0,12,0,12,41,36,12,21,0,12,2,815,Suffolk County,Massachusetts
1500000US250250817001,179,88,100,77,100,77,0,12,0,12,0,12,0,12,0,12,0,12,53,40,53,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,18,0,12,10,15,1,817,Suffolk County,Massachusetts
1500000US250250817002,296,109,217,100,177,98,40,36,40,36,0,12,0,12,0,12,0,12,79,64,63,61,0,12,16,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,270,126,177,82,160,81,17,20,0,12,17,20,0,12,0,12,0,12,66,62,66,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,42,3,817,Suffolk County,Massachusetts
1500000US250250817004,334,176,74,57,74,57,0,12,0,12,0,12,0,12,0,12,0,12,187,103,168,104,0,12,19,22,0,12,0,12,0,12,0,12,0,12,64,64,9,14,0,12,4,817,Suffolk County,Massachusetts
1500000US250250817005,404,171,195,110,167,109,28,33,28,33,0,12,0,12,0,12,0,12,174,94,90,62,0,12,84,71,0,12,0,12,0,12,0,12,0,12,35,37,0,12,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,351,194,165,123,154,121,11,18,11,18,0,12,0,12,0,12,0,12,156,117,118,78,0,12,14,37,24,35,0,12,5,8,0,12,0,12,25,37,0,12,0,12,1,818,Suffolk County,Massachusetts
1500000US250250818002,650,234,334,168,309,150,25,40,25,40,0,12,0,12,0,12,0,12,261,184,251,180,0,12,10,15,0,12,0,12,0,12,0,12,23,36,15,24,0,12,17,23,2,818,Suffolk County,Massachusetts
1500000US250250818003,339,177,136,106,117,97,19,32,19,32,0,12,0,12,0,12,0,12,123,88,113,86,0,12,10,15,0,12,0,12,0,12,0,12,0,12,80,91,0,12,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,633,297,217,112,158,87,59,66,59,66,0,12,0,12,0,12,0,12,306,199,286,198,0,12,20,23,0,12,0,12,0,12,0,12,29,35,64,48,0,12,17,26,1,819,Suffolk County,Massachusetts
1500000US250250819002,265,147,144,91,125,85,19,30,0,12,19,30,0,12,0,12,0,12,99,90,99,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,35,0,12,0,12,2,819,Suffolk County,Massachusetts
1500000US250250819003,289,197,101,104,101,104,0,12,0,12,0,12,0,12,0,12,0,12,161,106,152,106,0,12,9,16,0,12,0,12,0,12,0,12,0,12,3,6,24,36,0,12,3,819,Suffolk County,Massachusetts
1500000US250250819004,419,169,89,46,66,39,23,33,10,15,0,12,13,25,0,12,0,12,292,158,198,116,0,12,87,109,7,14,0,12,0,12,0,12,0,12,38,55,0,12,0,12,4,819,Suffolk County,Massachusetts
1500000US250250820001,572,190,380,147,356,140,24,35,24,35,0,12,0,12,0,12,0,12,168,121,132,101,0,12,36,56,0,12,0,12,0,12,0,12,0,12,24,32,0,12,0,12,1,820,Suffolk County,Massachusetts
1500000US250250820002,233,124,168,116,153,114,15,24,15,24,0,12,0,12,0,12,0,12,65,50,65,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,370,213,263,176,263,176,0,12,0,12,0,12,0,12,0,12,0,12,107,64,97,63,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,232,140,47,54,47,54,0,12,0,12,0,12,0,12,0,12,0,12,162,129,162,129,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,42,0,12,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,714,289,283,139,283,139,0,12,0,12,0,12,0,12,0,12,0,12,380,216,358,228,0,12,22,43,0,12,0,12,0,12,0,12,0,12,51,75,0,12,0,12,2,821,Suffolk County,Massachusetts
1500000US250250821003,1187,369,681,392,681,392,0,12,0,12,0,12,0,12,0,12,0,12,377,239,297,221,24,39,56,58,0,12,0,12,0,12,0,12,0,12,64,85,48,76,17,37,3,821,Suffolk County,Massachusetts
1500000US250250901001,523,196,267,123,258,127,9,14,9,14,0,12,0,12,0,12,0,12,246,153,185,125,0,12,61,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,1,901,Suffolk County,Massachusetts
1500000US250250901002,340,146,180,78,134,70,46,43,29,37,17,26,0,12,0,12,0,12,118,86,102,84,0,12,16,19,0,12,0,12,0,12,0,12,0,12,26,28,0,12,16,26,2,901,Suffolk County,Massachusetts
1500000US250250901003,316,110,89,57,89,57,0,12,0,12,0,12,0,12,0,12,0,12,206,106,171,99,0,12,35,42,0,12,0,12,0,12,0,12,0,12,21,32,0,12,0,12,3,901,Suffolk County,Massachusetts
1500000US250250901004,484,192,282,153,282,153,0,12,0,12,0,12,0,12,0,12,0,12,182,117,152,96,0,12,30,35,0,12,0,12,0,12,0,12,0,12,20,30,0,12,0,12,4,901,Suffolk County,Massachusetts
1500000US250250901005,267,127,177,98,156,91,21,33,0,12,21,33,0,12,0,12,0,12,90,49,90,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,901,Suffolk County,Massachusetts
1500000US250250902001,283,91,126,75,100,51,26,34,26,34,0,12,0,12,0,12,0,12,139,65,114,63,0,12,25,26,0,12,0,12,0,12,0,12,0,12,18,23,0,12,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,288,105,119,60,119,60,0,12,0,12,0,12,0,12,0,12,0,12,162,96,157,94,0,12,5,8,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,2,902,Suffolk County,Massachusetts
1500000US250250902003,337,122,137,80,100,60,37,30,37,30,0,12,0,12,0,12,0,12,146,84,146,84,0,12,0,12,0,12,0,12,0,12,0,12,25,28,11,17,18,25,0,12,3,902,Suffolk County,Massachusetts
1500000US250250903001,410,200,178,98,124,85,54,62,54,62,0,12,0,12,0,12,0,12,226,173,190,154,0,12,36,59,0,12,0,12,0,12,0,12,0,12,6,12,0,12,0,12,1,903,Suffolk County,Massachusetts
1500000US250250903002,642,181,253,117,205,114,48,58,34,54,14,24,0,12,0,12,0,12,347,157,330,157,0,12,17,22,0,12,0,12,0,12,0,12,0,12,12,21,0,12,30,32,2,903,Suffolk County,Massachusetts
1500000US250250903003,250,115,173,96,173,96,0,12,0,12,0,12,0,12,0,12,0,12,60,52,60,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,167,94,98,73,21,28,77,75,70,67,0,12,7,13,0,12,0,12,50,36,21,22,0,12,29,29,0,12,0,12,0,12,0,12,0,12,19,25,0,12,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,1074,439,443,329,376,318,67,66,46,54,21,34,0,12,0,12,0,12,484,258,163,102,0,12,321,264,0,12,0,12,0,12,0,12,62,85,48,54,37,58,0,12,2,904,Suffolk County,Massachusetts
1500000US250250904003,357,175,241,119,199,119,42,48,21,35,0,12,21,32,0,12,0,12,82,92,82,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,53,0,12,0,12,3,904,Suffolk County,Massachusetts
1500000US250250904004,497,234,333,194,320,193,13,23,13,23,0,12,0,12,0,12,0,12,85,80,71,78,0,12,14,21,0,12,0,12,21,32,0,12,0,12,58,66,0,12,0,12,4,904,Suffolk County,Massachusetts
1500000US250250906001,553,165,309,122,258,100,51,51,39,42,0,12,0,12,12,27,0,12,170,68,165,68,0,12,5,8,0,12,0,12,0,12,0,12,7,11,67,48,0,12,0,12,1,906,Suffolk County,Massachusetts
1500000US250250906002,664,172,271,90,230,87,41,34,22,22,5,8,0,12,0,12,14,23,341,129,341,129,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,14,20,31,21,32,2,906,Suffolk County,Massachusetts
1500000US250250907001,686,302,188,82,118,64,70,59,70,59,0,12,0,12,0,12,0,12,312,144,104,79,0,12,208,120,0,12,0,12,0,12,0,12,0,12,186,255,0,12,0,12,1,907,Suffolk County,Massachusetts
1500000US250250907002,748,211,383,150,369,151,14,15,14,15,0,12,0,12,0,12,0,12,304,103,95,74,0,12,209,79,0,12,0,12,0,12,0,12,0,12,24,31,0,12,37,34,2,907,Suffolk County,Massachusetts
1500000US250250907003,707,189,373,97,365,94,8,12,8,12,0,12,0,12,0,12,0,12,308,145,101,94,0,12,207,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,28,3,907,Suffolk County,Massachusetts
1500000US250250907004,387,166,170,99,135,97,35,48,35,48,0,12,0,12,0,12,0,12,162,79,38,42,0,12,124,68,0,12,0,12,0,12,0,12,29,45,26,31,0,12,0,12,4,907,Suffolk County,Massachusetts
1500000US250250909011,787,218,330,146,330,146,0,12,0,12,0,12,0,12,0,12,0,12,227,93,184,94,0,12,43,34,0,12,0,12,8,13,0,12,0,12,167,98,41,47,14,22,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,882,211,389,108,327,105,62,44,39,37,9,15,7,11,0,12,7,13,351,127,196,120,0,12,155,54,0,12,0,12,0,12,0,12,6,10,96,64,24,35,16,18,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,477,137,358,112,239,71,119,120,117,120,2,6,0,12,0,12,0,12,95,95,9,15,0,12,86,93,0,12,0,12,0,12,0,12,0,12,16,15,0,12,8,12,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,517,241,367,187,358,188,9,14,9,14,0,12,0,12,0,12,0,12,105,88,77,81,0,12,28,36,0,12,0,12,0,12,0,12,0,12,33,40,0,12,12,17,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,392,138,223,87,217,83,6,13,6,13,0,12,0,12,0,12,0,12,131,70,36,45,0,12,95,53,0,12,0,12,0,12,0,12,0,12,38,38,0,12,0,12,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,579,157,251,93,251,93,0,12,0,12,0,12,0,12,0,12,0,12,294,121,118,119,0,12,176,86,0,12,0,12,0,12,0,12,0,12,12,14,8,14,14,23,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,1040,263,623,168,528,148,95,95,84,93,0,12,11,19,0,12,0,12,368,163,45,43,0,12,323,163,0,12,0,12,0,12,0,12,0,12,30,28,19,32,0,12,1,911,Suffolk County,Massachusetts
1500000US250250911002,604,172,364,145,270,127,94,75,94,75,0,12,0,12,0,12,0,12,223,123,93,107,0,12,130,58,0,12,0,12,0,12,0,12,0,12,17,20,0,12,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,469,164,261,166,147,82,114,95,95,92,19,28,0,12,0,12,0,12,159,71,23,23,0,12,136,72,0,12,0,12,0,12,0,12,36,40,0,12,4,7,9,15,3,911,Suffolk County,Massachusetts
1500000US250250911004,472,129,280,106,254,102,26,24,17,19,0,12,9,15,0,12,0,12,102,48,9,15,0,12,93,53,0,12,0,12,0,12,0,12,10,15,57,76,0,12,23,35,4,911,Suffolk County,Massachusetts
1500000US250250911005,363,135,261,134,152,73,109,110,62,83,0,12,47,75,0,12,0,12,47,34,0,12,0,12,28,25,19,22,0,12,0,12,0,12,0,12,55,36,0,12,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,691,200,486,180,384,144,102,76,63,70,39,61,0,12,0,12,0,12,139,88,76,87,0,12,63,47,0,12,0,12,0,12,0,12,0,12,13,22,22,36,31,30,1,912,Suffolk County,Massachusetts
1500000US250250912002,544,164,246,112,198,99,48,46,29,35,0,12,0,12,0,12,19,29,228,84,54,56,0,12,174,69,0,12,0,12,27,39,0,12,11,18,14,22,0,12,18,29,2,912,Suffolk County,Massachusetts
1500000US250250912003,332,107,217,94,217,94,0,12,0,12,0,12,0,12,0,12,0,12,97,54,69,46,0,12,20,25,8,12,0,12,0,12,0,12,9,15,0,12,0,12,9,14,3,912,Suffolk County,Massachusetts
1500000US250250913001,582,143,351,128,221,112,130,75,87,64,0,12,9,16,0,12,34,43,189,65,150,64,0,12,24,22,15,16,0,12,0,12,0,12,0,12,30,24,8,11,4,6,1,913,Suffolk County,Massachusetts
1500000US250250913002,653,173,290,104,262,103,28,27,28,27,0,12,0,12,0,12,0,12,310,83,250,88,0,12,41,30,19,22,0,12,0,12,0,12,0,12,53,52,0,12,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,904,157,433,98,360,91,73,36,73,36,0,12,0,12,0,12,0,12,420,97,383,101,0,12,37,31,0,12,0,12,0,12,0,12,0,12,29,37,22,28,0,12,1,914,Suffolk County,Massachusetts
1500000US250250914002,499,136,287,101,255,99,32,28,11,14,8,11,13,22,0,12,0,12,155,60,124,60,0,12,23,34,8,13,0,12,0,12,0,12,0,12,31,37,6,10,20,33,2,914,Suffolk County,Massachusetts
1500000US250250915001,1108,255,672,174,518,128,154,96,128,90,26,33,0,12,0,12,0,12,390,127,220,96,0,12,163,99,7,9,0,12,0,12,18,28,0,12,28,34,0,12,0,12,1,915,Suffolk County,Massachusetts
1500000US250250915002,943,240,461,169,388,133,73,75,57,70,0,12,0,12,0,12,16,25,392,165,306,156,0,12,86,92,0,12,0,12,0,12,0,12,24,30,66,61,0,12,0,12,2,915,Suffolk County,Massachusetts
1500000US250250915003,558,231,228,141,186,119,42,46,19,25,23,36,0,12,0,12,0,12,291,161,211,119,0,12,44,54,36,55,0,12,0,12,0,12,20,32,19,20,0,12,0,12,3,915,Suffolk County,Massachusetts
1500000US250250916001,935,278,558,187,371,178,187,146,156,150,0,12,0,12,31,47,0,12,352,182,292,170,0,12,60,44,0,12,0,12,0,12,0,12,14,21,11,17,0,12,0,12,1,916,Suffolk County,Massachusetts
1500000US250250916002,565,229,296,198,296,198,0,12,0,12,0,12,0,12,0,12,0,12,226,116,140,97,0,12,86,74,0,12,0,12,0,12,0,12,0,12,43,59,0,12,0,12,2,916,Suffolk County,Massachusetts
1500000US250250916003,131,82,36,44,9,15,27,42,27,42,0,12,0,12,0,12,0,12,75,59,38,46,0,12,37,38,0,12,0,12,0,12,0,12,9,16,11,17,0,12,0,12,3,916,Suffolk County,Massachusetts
1500000US250250917001,649,170,287,104,234,96,53,34,42,31,11,16,0,12,0,12,0,12,333,137,196,129,0,12,132,54,5,7,0,12,0,12,0,12,4,7,17,21,3,8,5,7,1,917,Suffolk County,Massachusetts
1500000US250250917002,547,175,276,123,188,81,88,95,77,95,0,12,0,12,0,12,11,17,238,109,195,113,0,12,43,47,0,12,0,12,0,12,0,12,0,12,20,27,13,20,0,12,2,917,Suffolk County,Massachusetts
1500000US250250917003,285,109,102,59,87,62,15,24,15,24,0,12,0,12,0,12,0,12,168,84,120,76,0,12,37,41,11,16,0,12,0,12,0,12,0,12,10,15,0,12,5,8,3,917,Suffolk County,Massachusetts
1500000US250250918001,448,164,286,117,286,117,0,12,0,12,0,12,0,12,0,12,0,12,133,77,71,60,0,12,62,67,0,12,0,12,0,12,0,12,0,12,14,22,0,12,15,20,1,918,Suffolk County,Massachusetts
1500000US250250918002,727,231,349,154,278,164,71,62,24,28,0,12,16,24,31,51,0,12,310,126,204,100,0,12,106,95,0,12,0,12,42,68,0,12,0,12,0,12,26,41,0,12,2,918,Suffolk County,Massachusetts
