Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250705002,421,291,80,82,58,61,22,39,22,39,0,12,0,12,0,12,0,12,163,135,91,102,0,12,72,93,0,12,0,12,0,12,0,12,11,25,167,157,0,12,0,12,2,705,Suffolk County,Massachusetts
1500000US250250705003,872,250,217,97,217,97,0,12,0,12,0,12,0,12,0,12,0,12,368,199,187,176,0,12,148,96,33,38,0,12,18,30,0,12,0,12,257,133,0,12,12,20,3,705,Suffolk County,Massachusetts
1500000US250250705004,979,267,253,132,253,132,0,12,0,12,0,12,0,12,0,12,0,12,424,157,265,119,0,12,82,73,77,64,0,12,0,12,0,12,23,37,247,114,0,12,32,39,4,705,Suffolk County,Massachusetts
1500000US250250706001,710,180,161,64,135,60,26,26,16,20,10,17,0,12,0,12,0,12,181,81,13,17,0,12,146,70,22,25,0,12,0,12,0,12,33,32,292,140,0,12,43,32,1,706,Suffolk County,Massachusetts
1500000US250250706002,799,113,247,78,217,66,30,35,19,31,11,16,0,12,0,12,0,12,181,67,42,39,0,12,139,60,0,12,0,12,11,16,0,12,21,23,301,94,12,18,26,24,2,706,Suffolk County,Massachusetts
1500000US250250707001,1032,231,171,82,171,82,0,12,0,12,0,12,0,12,0,12,0,12,465,160,112,91,0,12,327,145,26,31,0,12,0,12,0,12,9,13,357,135,0,12,30,27,1,707,Suffolk County,Massachusetts
1500000US250250707002,815,183,261,101,238,101,23,29,23,29,0,12,0,12,0,12,0,12,215,80,10,16,0,12,173,72,32,32,0,12,0,12,0,12,29,35,289,115,9,14,12,18,2,707,Suffolk County,Massachusetts
1500000US250250708001,1195,337,184,104,184,104,0,12,0,12,0,12,0,12,0,12,0,12,553,282,229,183,10,16,314,215,0,12,0,12,0,12,37,57,0,12,410,162,0,12,11,18,1,708,Suffolk County,Massachusetts
1500000US250250708002,793,305,100,74,100,74,0,12,0,12,0,12,0,12,0,12,0,12,395,192,194,150,0,12,188,129,13,21,0,12,0,12,0,12,11,17,275,142,0,12,12,20,2,708,Suffolk County,Massachusetts
1500000US250250708003,565,164,156,95,116,83,40,43,0,12,25,34,0,12,0,12,15,23,196,107,48,50,0,12,148,95,0,12,0,12,0,12,0,12,31,50,65,49,0,12,117,86,3,708,Suffolk County,Massachusetts
1500000US250250709001,1256,193,417,122,339,110,78,45,60,41,18,29,0,12,0,12,0,12,397,98,223,73,0,12,174,74,0,12,0,12,0,12,0,12,125,62,269,94,10,17,38,31,1,709,Suffolk County,Massachusetts
1500000US250250709002,514,153,165,76,165,76,0,12,0,12,0,12,0,12,0,12,0,12,167,74,33,28,0,12,134,72,0,12,0,12,0,12,8,12,32,32,95,65,21,34,26,30,2,709,Suffolk County,Massachusetts
1500000US250250711011,764,212,185,108,180,104,5,15,5,15,0,12,0,12,0,12,0,12,293,144,156,78,0,12,137,124,0,12,0,12,0,12,0,12,19,30,178,116,0,12,89,82,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,858,245,331,135,248,131,83,74,54,65,29,38,0,12,0,12,0,12,188,136,129,127,0,12,59,51,0,12,0,12,0,12,0,12,57,59,275,103,0,12,7,18,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,356,150,121,95,121,95,0,12,0,12,0,12,0,12,0,12,0,12,162,106,162,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,73,93,0,12,0,12,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,894,205,322,136,224,72,98,113,23,35,29,66,0,12,18,23,28,38,161,69,101,54,0,12,51,42,9,16,0,12,0,12,0,12,30,31,362,140,0,12,19,21,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,462,136,176,80,166,81,10,16,10,16,0,12,0,12,0,12,0,12,87,61,69,54,0,12,18,19,0,12,0,12,0,12,0,12,18,19,148,65,0,12,33,26,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,461,129,214,76,173,74,41,33,28,25,0,12,13,21,0,12,0,12,141,74,95,52,0,12,33,26,13,16,0,12,0,12,0,12,14,13,75,55,17,26,0,12,1,801,Suffolk County,Massachusetts
1500000US250250801002,288,103,181,86,181,86,0,12,0,12,0,12,0,12,0,12,0,12,94,70,94,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,17,0,12,0,12,2,801,Suffolk County,Massachusetts
1500000US250250803001,880,158,308,73,241,69,67,36,62,35,0,12,5,10,0,12,0,12,375,136,362,142,0,12,0,12,13,20,0,12,0,12,0,12,35,37,155,78,0,12,7,10,1,803,Suffolk County,Massachusetts
1500000US250250804011,610,128,199,74,186,73,13,21,0,12,0,12,13,21,0,12,0,12,250,94,225,93,0,12,25,29,0,12,0,12,0,12,0,12,23,36,138,63,0,12,0,12,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,533,125,172,80,161,77,11,15,11,15,0,12,0,12,0,12,0,12,255,115,189,103,0,12,66,51,0,12,0,12,0,12,0,12,8,16,98,77,0,12,0,12,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,450,157,120,70,112,68,8,13,8,13,0,12,0,12,0,12,0,12,247,126,128,75,0,12,119,69,0,12,0,12,0,12,0,12,0,12,83,44,0,12,0,12,1,805,Suffolk County,Massachusetts
1500000US250250805002,800,205,379,160,341,152,38,37,14,23,0,12,24,28,0,12,0,12,351,177,262,172,10,16,49,45,30,40,0,12,0,12,0,12,0,12,60,52,0,12,10,15,2,805,Suffolk County,Massachusetts
1500000US250250806011,1238,226,182,87,117,67,65,46,26,28,5,8,34,35,0,12,0,12,409,158,204,151,0,12,205,102,0,12,0,12,0,12,0,12,21,22,594,169,0,12,32,30,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,175,75,40,36,28,24,12,17,12,17,0,12,0,12,0,12,0,12,115,47,68,44,0,12,47,27,0,12,0,12,0,12,0,12,0,12,10,17,0,12,10,13,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,134,72,78,44,74,44,4,7,4,7,0,12,0,12,0,12,0,12,47,56,47,56,0,12,0,12,0,12,0,12,4,8,0,12,0,12,5,7,0,12,0,12,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,864,173,154,63,107,54,47,47,0,12,32,41,8,16,0,12,7,11,211,90,145,84,7,14,59,44,0,12,0,12,30,45,0,12,0,12,455,108,0,12,14,21,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,849,164,156,78,133,74,23,23,14,19,0,12,9,14,0,12,0,12,333,124,201,87,0,12,119,80,13,21,0,12,24,26,0,12,15,24,241,83,0,12,80,65,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,523,121,58,44,58,44,0,12,0,12,0,12,0,12,0,12,0,12,149,77,59,56,46,33,44,32,0,12,0,12,0,12,0,12,27,32,289,97,0,12,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,935,297,217,127,177,105,40,39,40,39,0,12,0,12,0,12,0,12,379,160,104,81,0,12,275,129,0,12,0,12,0,12,0,12,51,57,243,134,0,12,45,56,2,809,Suffolk County,Massachusetts
1500000US250250809003,620,234,126,79,105,80,21,23,12,18,0,12,0,12,9,14,0,12,271,174,70,59,0,12,201,134,0,12,0,12,0,12,0,12,17,23,201,105,0,12,5,8,3,809,Suffolk County,Massachusetts
1500000US250250810011,299,121,37,44,37,44,0,12,0,12,0,12,0,12,0,12,0,12,86,83,70,72,0,12,16,26,0,12,0,12,0,12,0,12,0,12,145,55,2,11,29,45,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,816,212,200,89,192,90,8,15,8,15,0,12,0,12,0,12,0,12,428,171,164,116,0,12,247,148,17,38,0,12,0,12,0,12,32,37,124,117,0,12,32,36,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,492,308,227,248,205,248,22,26,14,23,8,12,0,12,0,12,0,12,165,111,19,30,0,12,122,87,24,39,0,12,0,12,0,12,0,12,100,71,0,12,0,12,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,536,217,93,52,77,51,16,24,16,24,0,12,0,12,0,12,0,12,348,193,230,183,0,12,118,87,0,12,0,12,0,12,0,12,0,12,95,67,0,12,0,12,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,604,174,204,92,148,72,56,50,56,50,0,12,0,12,0,12,0,12,159,70,119,62,0,12,40,37,0,12,0,12,0,12,0,12,118,80,75,77,0,12,48,49,1,811,Suffolk County,Massachusetts
1500000US250250811002,1067,279,277,127,263,127,14,22,0,12,14,22,0,12,0,12,0,12,492,174,208,120,68,41,216,134,0,12,0,12,0,12,0,12,101,74,160,97,0,12,37,26,2,811,Suffolk County,Massachusetts
1500000US250250811003,401,109,130,59,130,59,0,12,0,12,0,12,0,12,0,12,0,12,206,93,66,44,24,27,116,83,0,12,0,12,0,12,0,12,36,28,29,24,0,12,0,12,3,811,Suffolk County,Massachusetts
1500000US250250812001,642,141,178,66,157,54,21,31,21,31,0,12,0,12,0,12,0,12,334,104,192,85,0,12,131,72,11,17,0,12,0,12,0,12,8,14,106,66,5,8,11,17,1,812,Suffolk County,Massachusetts
1500000US250250812002,777,181,261,89,233,89,28,31,28,31,0,12,0,12,0,12,0,12,386,136,216,128,0,12,170,103,0,12,0,12,0,12,0,12,57,44,73,68,0,12,0,12,2,812,Suffolk County,Massachusetts
1500000US250250813001,727,366,176,112,176,112,0,12,0,12,0,12,0,12,0,12,0,12,409,259,158,137,0,12,237,240,14,32,0,12,69,82,0,12,33,53,25,40,0,12,15,23,1,813,Suffolk County,Massachusetts
1500000US250250813002,997,402,301,232,301,232,0,12,0,12,0,12,0,12,0,12,0,12,618,259,539,254,0,12,79,96,0,12,0,12,0,12,0,12,0,12,14,22,6,14,58,59,2,813,Suffolk County,Massachusetts
1500000US250250813003,617,321,232,145,232,145,0,12,0,12,0,12,0,12,0,12,0,12,220,148,183,148,0,12,37,44,0,12,0,12,0,12,0,12,22,40,125,109,0,12,18,32,3,813,Suffolk County,Massachusetts
1500000US250250814001,539,184,220,111,211,112,9,14,9,14,0,12,0,12,0,12,0,12,183,88,64,73,0,12,119,60,0,12,0,12,0,12,0,12,40,42,86,54,0,12,10,14,1,814,Suffolk County,Massachusetts
1500000US250250814002,341,157,168,74,138,69,30,34,30,34,0,12,0,12,0,12,0,12,45,32,0,12,0,12,45,32,0,12,0,12,0,12,0,12,20,22,108,119,0,12,0,12,2,814,Suffolk County,Massachusetts
1500000US250250814003,842,178,305,90,281,89,24,29,24,29,0,12,0,12,0,12,0,12,358,94,148,87,43,49,159,75,8,14,0,12,0,12,0,12,25,29,126,72,0,12,28,44,3,814,Suffolk County,Massachusetts
1500000US250250815001,540,133,278,99,243,95,35,23,31,22,4,7,0,12,0,12,0,12,201,59,87,44,0,12,114,55,0,12,0,12,0,12,0,12,15,16,16,16,0,12,30,27,1,815,Suffolk County,Massachusetts
1500000US250250815002,530,146,288,131,207,106,81,48,81,48,0,12,0,12,0,12,0,12,197,67,160,57,24,21,13,16,0,12,0,12,0,12,0,12,8,6,37,33,0,12,0,12,2,815,Suffolk County,Massachusetts
1500000US250250817001,167,88,117,78,117,78,0,12,0,12,0,12,0,12,0,12,0,12,29,34,29,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,16,0,12,9,16,1,817,Suffolk County,Massachusetts
1500000US250250817002,221,97,115,71,56,46,59,44,59,44,0,12,0,12,0,12,0,12,97,71,82,69,0,12,15,16,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,238,123,158,86,139,82,19,21,0,12,19,21,0,12,0,12,0,12,58,45,58,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,37,3,817,Suffolk County,Massachusetts
1500000US250250817004,235,104,68,54,62,51,6,10,6,10,0,12,0,12,0,12,0,12,127,84,103,84,0,12,18,20,6,11,0,12,0,12,0,12,0,12,22,32,10,15,8,13,4,817,Suffolk County,Massachusetts
1500000US250250817005,276,141,146,89,146,89,0,12,0,12,0,12,0,12,0,12,0,12,108,78,68,60,0,12,40,50,0,12,0,12,0,12,0,12,0,12,22,35,0,12,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,586,265,345,154,335,153,10,15,10,15,0,12,0,12,0,12,0,12,192,157,185,154,0,12,0,12,7,13,0,12,0,12,0,12,0,12,26,33,12,18,11,18,1,818,Suffolk County,Massachusetts
1500000US250250818002,349,125,171,114,150,90,21,34,21,34,0,12,0,12,0,12,0,12,74,56,74,56,0,12,0,12,0,12,0,12,0,12,0,12,27,45,15,23,0,12,62,55,2,818,Suffolk County,Massachusetts
1500000US250250818003,432,214,244,168,226,165,18,20,18,20,0,12,0,12,0,12,0,12,169,83,161,81,0,12,8,14,0,12,0,12,0,12,0,12,0,12,19,29,0,12,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,335,152,184,107,184,107,0,12,0,12,0,12,0,12,0,12,0,12,78,68,60,45,0,12,18,28,0,12,0,12,0,12,0,12,0,12,62,55,0,12,11,19,1,819,Suffolk County,Massachusetts
1500000US250250819002,256,116,125,64,125,64,0,12,0,12,0,12,0,12,0,12,0,12,114,97,104,100,0,12,10,18,0,12,0,12,0,12,0,12,0,12,17,30,0,12,0,12,2,819,Suffolk County,Massachusetts
1500000US250250819003,439,275,103,120,103,120,0,12,0,12,0,12,0,12,0,12,0,12,236,154,169,160,0,12,67,70,0,12,0,12,0,12,0,12,0,12,83,95,17,25,0,12,3,819,Suffolk County,Massachusetts
1500000US250250819004,245,106,102,55,95,54,7,11,7,11,0,12,0,12,0,12,0,12,119,90,97,69,0,12,15,34,7,16,0,12,0,12,0,12,0,12,24,38,0,12,0,12,4,819,Suffolk County,Massachusetts
1500000US250250820001,409,159,257,126,241,121,16,17,16,17,0,12,0,12,0,12,0,12,126,96,126,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,29,0,12,0,12,1,820,Suffolk County,Massachusetts
1500000US250250820002,201,99,109,85,76,66,33,50,33,50,0,12,0,12,0,12,0,12,84,57,84,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,434,188,278,143,278,143,0,12,0,12,0,12,0,12,0,12,0,12,135,87,112,83,0,12,23,29,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,303,147,145,75,141,74,4,9,4,9,0,12,0,12,0,12,0,12,143,106,130,104,0,12,13,26,0,12,0,12,0,12,0,12,0,12,15,31,0,12,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,524,185,286,131,267,126,19,33,19,33,0,12,0,12,0,12,0,12,218,110,128,97,0,12,90,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,33,2,821,Suffolk County,Massachusetts
1500000US250250821003,915,258,494,182,462,177,32,41,15,28,0,12,0,12,0,12,17,28,380,170,165,95,22,37,193,159,0,12,0,12,0,12,0,12,0,12,15,23,0,12,26,38,3,821,Suffolk County,Massachusetts
1500000US250250901001,445,141,204,76,196,77,8,14,8,14,0,12,0,12,0,12,0,12,241,127,185,105,0,12,56,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,901,Suffolk County,Massachusetts
1500000US250250901002,315,164,164,85,105,69,59,54,42,48,17,26,0,12,0,12,0,12,102,95,95,94,0,12,7,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,40,2,901,Suffolk County,Massachusetts
1500000US250250901003,353,134,166,84,166,84,0,12,0,12,0,12,0,12,0,12,0,12,156,107,141,107,0,12,8,13,7,12,0,12,0,12,0,12,0,12,0,12,31,30,0,12,3,901,Suffolk County,Massachusetts
1500000US250250901004,401,162,211,106,211,106,0,12,0,12,0,12,0,12,0,12,0,12,168,98,93,57,0,12,70,62,5,8,0,12,0,12,0,12,0,12,0,12,0,12,22,34,4,901,Suffolk County,Massachusetts
1500000US250250901005,254,156,147,97,127,92,20,31,20,31,0,12,0,12,0,12,0,12,107,112,103,110,0,12,4,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,901,Suffolk County,Massachusetts
1500000US250250902001,228,73,129,49,79,42,50,37,33,37,4,6,0,12,13,21,0,12,99,59,92,59,0,12,7,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,255,88,159,61,116,53,43,38,43,38,0,12,0,12,0,12,0,12,92,56,87,54,0,12,5,7,0,12,0,12,0,12,0,12,0,12,4,8,0,12,0,12,2,902,Suffolk County,Massachusetts
1500000US250250902003,316,110,149,64,114,52,35,27,26,23,9,14,0,12,0,12,0,12,130,80,124,78,0,12,6,10,0,12,0,12,0,12,0,12,18,28,0,12,19,26,0,12,3,902,Suffolk County,Massachusetts
1500000US250250903001,336,187,221,136,221,136,0,12,0,12,0,12,0,12,0,12,0,12,99,56,84,49,0,12,15,24,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,1,903,Suffolk County,Massachusetts
1500000US250250903002,618,207,262,102,201,102,61,65,13,28,0,12,13,21,12,18,23,36,279,146,279,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,48,0,12,35,37,2,903,Suffolk County,Massachusetts
1500000US250250903003,303,147,168,95,152,89,16,23,16,23,0,12,0,12,0,12,0,12,110,70,110,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,40,0,12,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,174,101,121,84,97,81,24,27,24,27,0,12,0,12,0,12,0,12,46,37,30,28,0,12,16,17,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,688,252,350,237,301,210,49,46,31,34,18,30,0,12,0,12,0,12,241,119,61,52,0,12,180,116,0,12,0,12,0,12,0,12,0,12,28,46,42,67,27,43,2,904,Suffolk County,Massachusetts
1500000US250250904003,281,119,161,79,127,75,34,42,22,34,0,12,12,22,0,12,0,12,103,76,103,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,23,0,12,0,12,3,904,Suffolk County,Massachusetts
1500000US250250904004,427,190,282,148,262,150,20,34,0,12,0,12,11,20,0,12,9,14,94,82,86,79,0,12,8,14,0,12,0,12,0,12,0,12,0,12,17,27,0,12,34,52,4,904,Suffolk County,Massachusetts
1500000US250250906001,541,153,320,108,294,102,26,19,17,14,0,12,9,14,0,12,0,12,159,92,151,94,0,12,8,12,0,12,0,12,0,12,0,12,6,9,50,29,2,6,4,7,1,906,Suffolk County,Massachusetts
1500000US250250906002,565,166,282,91,227,94,55,34,13,14,9,10,0,12,18,24,15,24,222,101,222,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,25,6,10,23,36,2,906,Suffolk County,Massachusetts
1500000US250250907001,872,285,247,151,228,146,19,24,19,24,0,12,0,12,0,12,0,12,387,159,146,117,0,12,241,115,0,12,0,12,0,12,0,12,40,38,182,205,0,12,16,19,1,907,Suffolk County,Massachusetts
1500000US250250907002,699,208,418,136,405,134,13,18,13,18,0,12,0,12,0,12,0,12,219,92,23,27,0,12,188,83,8,13,0,12,0,12,0,12,0,12,28,34,0,12,34,35,2,907,Suffolk County,Massachusetts
1500000US250250907003,691,201,332,121,255,94,77,79,5,7,72,79,0,12,0,12,0,12,325,146,148,106,31,49,146,89,0,12,0,12,0,12,0,12,0,12,10,17,0,12,24,29,3,907,Suffolk County,Massachusetts
1500000US250250907004,409,191,237,122,207,114,30,47,30,47,0,12,0,12,0,12,0,12,130,83,30,30,0,12,100,76,0,12,0,12,0,12,0,12,33,51,9,13,0,12,0,12,4,907,Suffolk County,Massachusetts
1500000US250250909011,819,187,401,139,353,123,48,56,48,56,0,12,0,12,0,12,0,12,189,53,89,43,0,12,100,54,0,12,0,12,0,12,0,12,0,12,197,97,32,36,0,12,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,836,204,330,106,233,101,97,60,64,53,8,12,7,12,0,12,18,24,317,113,152,94,0,12,165,70,0,12,0,12,0,12,0,12,0,12,161,104,0,12,28,28,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,476,193,289,110,189,83,100,92,98,92,2,5,0,12,0,12,0,12,89,77,36,51,0,12,53,59,0,12,0,12,0,12,0,12,0,12,16,15,0,12,82,131,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,440,211,311,157,295,157,16,23,16,23,0,12,0,12,0,12,0,12,69,71,39,57,0,12,30,48,0,12,0,12,0,12,0,12,0,12,33,47,3,10,24,34,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,345,114,180,66,180,66,0,12,0,12,0,12,0,12,0,12,0,12,145,71,72,61,0,12,73,43,0,12,0,12,0,12,0,12,0,12,12,15,0,12,8,13,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,634,146,377,120,377,120,0,12,0,12,0,12,0,12,0,12,0,12,232,99,65,60,0,12,167,85,0,12,0,12,0,12,0,12,7,13,7,12,0,12,11,17,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,911,266,455,145,435,141,20,30,18,27,0,12,2,9,0,12,0,12,418,171,43,47,0,12,348,154,27,41,0,12,0,12,0,12,8,14,30,44,0,12,0,12,1,911,Suffolk County,Massachusetts
1500000US250250911002,672,191,454,192,354,169,100,76,100,76,0,12,0,12,0,12,0,12,207,102,46,40,0,12,105,68,56,70,0,12,0,12,0,12,0,12,11,18,0,12,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,519,186,301,171,174,89,127,97,127,97,0,12,0,12,0,12,0,12,194,91,49,48,0,12,145,78,0,12,0,12,0,12,0,12,24,38,0,12,0,12,0,12,3,911,Suffolk County,Massachusetts
1500000US250250911004,449,188,313,157,265,131,48,40,44,36,0,12,4,11,0,12,0,12,101,59,13,20,0,12,88,57,0,12,0,12,0,12,0,12,12,17,0,12,0,12,23,27,4,911,Suffolk County,Massachusetts
1500000US250250911005,503,186,420,191,300,158,120,107,69,79,0,12,51,82,0,12,0,12,52,40,0,12,0,12,43,38,9,14,0,12,0,12,0,12,0,12,31,22,0,12,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,646,178,372,127,296,107,76,77,76,77,0,12,0,12,0,12,0,12,186,119,98,91,0,12,88,81,0,12,0,12,0,12,0,12,0,12,0,12,62,69,26,36,1,912,Suffolk County,Massachusetts
1500000US250250912002,707,199,287,144,262,149,25,23,0,12,0,12,0,12,0,12,25,23,359,146,114,70,0,12,245,130,0,12,0,12,27,39,0,12,10,15,24,21,0,12,0,12,2,912,Suffolk County,Massachusetts
1500000US250250912003,234,89,176,81,130,52,46,54,46,54,0,12,0,12,0,12,0,12,49,43,49,43,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12,3,912,Suffolk County,Massachusetts
1500000US250250913001,720,173,494,171,361,128,133,118,123,119,0,12,1,6,0,12,9,15,172,69,122,55,0,12,50,37,0,12,0,12,0,12,0,12,43,55,10,16,0,12,1,6,1,913,Suffolk County,Massachusetts
1500000US250250913002,421,118,199,64,146,52,53,34,46,32,7,10,0,12,0,12,0,12,210,77,170,63,0,12,27,23,13,20,0,12,0,12,0,12,0,12,12,19,0,12,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,736,153,289,82,283,82,6,9,6,9,0,12,0,12,0,12,0,12,355,109,290,100,0,12,59,45,6,9,0,12,0,12,0,12,5,8,83,70,4,7,0,12,1,914,Suffolk County,Massachusetts
1500000US250250914002,420,106,265,87,218,83,47,27,20,19,3,8,24,17,0,12,0,12,107,60,70,42,0,12,31,40,6,8,0,12,0,12,0,12,0,12,30,32,0,12,18,23,2,914,Suffolk County,Massachusetts
1500000US250250915001,1073,275,674,193,505,137,169,125,105,98,64,76,0,12,0,12,0,12,378,135,150,72,0,12,228,119,0,12,0,12,0,12,21,32,0,12,0,12,0,12,0,12,1,915,Suffolk County,Massachusetts
1500000US250250915002,805,206,429,148,365,120,64,66,54,68,0,12,10,15,0,12,0,12,302,143,259,137,0,12,43,39,0,12,0,12,0,12,0,12,14,27,44,34,0,12,16,26,2,915,Suffolk County,Massachusetts
1500000US250250915003,497,232,159,88,126,82,33,31,33,31,0,12,0,12,0,12,0,12,288,170,202,126,0,12,48,66,38,65,0,12,0,12,0,12,24,28,26,24,0,12,0,12,3,915,Suffolk County,Massachusetts
1500000US250250916001,624,179,415,149,227,103,188,130,188,130,0,12,0,12,0,12,0,12,172,83,99,68,25,32,48,49,0,12,0,12,0,12,0,12,0,12,0,12,37,50,0,12,1,916,Suffolk County,Massachusetts
1500000US250250916002,617,254,392,219,392,219,0,12,0,12,0,12,0,12,0,12,0,12,165,94,158,94,0,12,7,14,0,12,0,12,0,12,0,12,0,12,60,59,0,12,0,12,2,916,Suffolk County,Massachusetts
1500000US250250916003,109,75,71,72,43,51,28,50,28,50,0,12,0,12,0,12,0,12,23,22,0,12,0,12,23,22,0,12,0,12,0,12,0,12,0,12,15,20,0,12,0,12,3,916,Suffolk County,Massachusetts
1500000US250250917001,704,158,365,113,279,85,86,56,59,46,27,35,0,12,0,12,0,12,303,126,136,113,0,12,151,65,16,14,0,12,0,12,0,12,16,16,20,24,0,12,0,12,1,917,Suffolk County,Massachusetts
1500000US250250917002,417,156,230,122,153,88,77,88,69,87,8,12,0,12,0,12,0,12,165,80,105,53,0,12,60,51,0,12,0,12,0,12,0,12,9,14,13,18,0,12,0,12,2,917,Suffolk County,Massachusetts
1500000US250250917003,421,167,211,85,162,64,49,54,21,25,0,12,0,12,0,12,28,45,202,113,149,105,0,12,49,42,4,8,0,12,0,12,0,12,0,12,0,12,0,12,8,11,3,917,Suffolk County,Massachusetts
1500000US250250918001,510,189,270,103,259,102,11,20,11,20,0,12,0,12,0,12,0,12,219,155,105,76,0,12,114,140,0,12,0,12,0,12,0,12,0,12,6,13,0,12,15,25,1,918,Suffolk County,Massachusetts
1500000US250250918002,531,228,291,146,289,144,2,10,2,10,0,12,0,12,0,12,0,12,189,118,160,108,0,12,29,42,0,12,0,12,0,12,0,12,0,12,0,12,22,36,29,45,2,918,Suffolk County,Massachusetts
