Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250705002,525,299,95,77,78,61,17,33,17,33,0,12,0,12,0,12,0,12,197,157,93,107,0,12,104,110,0,12,0,12,0,12,0,12,13,26,220,176,0,12,0,12,2,705,Suffolk County,Massachusetts
1500000US250250705003,834,247,268,108,268,108,0,12,0,12,0,12,0,12,0,12,0,12,360,193,208,171,0,12,136,80,16,25,0,12,0,12,0,12,17,22,176,95,0,12,13,21,3,705,Suffolk County,Massachusetts
1500000US250250705004,791,264,269,145,269,145,0,12,0,12,0,12,0,12,0,12,0,12,303,144,157,90,0,12,66,74,80,67,0,12,0,12,0,12,0,12,191,97,0,12,28,34,4,705,Suffolk County,Massachusetts
1500000US250250706001,762,173,189,68,161,68,28,26,17,20,11,18,0,12,0,12,0,12,179,80,22,23,0,12,141,70,16,20,0,12,0,12,0,12,35,34,308,152,0,12,51,37,1,706,Suffolk County,Massachusetts
1500000US250250706002,821,130,212,72,185,65,27,39,27,39,0,12,0,12,0,12,0,12,157,56,46,39,0,12,111,47,0,12,0,12,11,17,0,12,11,17,325,94,12,19,93,79,2,706,Suffolk County,Massachusetts
1500000US250250707001,933,167,195,97,195,97,0,12,0,12,0,12,0,12,0,12,0,12,389,111,130,72,0,12,228,97,31,37,0,12,0,12,0,12,0,12,317,139,0,12,32,27,1,707,Suffolk County,Massachusetts
1500000US250250707002,798,173,249,93,229,86,20,28,20,28,0,12,0,12,0,12,0,12,191,80,12,19,0,12,170,76,9,15,0,12,0,12,0,12,21,25,316,124,9,13,12,21,2,707,Suffolk County,Massachusetts
1500000US250250708001,1094,240,205,119,205,119,0,12,0,12,0,12,0,12,0,12,0,12,485,248,218,186,9,16,258,181,0,12,0,12,0,12,0,12,0,12,347,136,0,12,57,60,1,708,Suffolk County,Massachusetts
1500000US250250708002,760,364,129,87,129,87,0,12,0,12,0,12,0,12,0,12,0,12,393,226,165,175,0,12,216,137,12,20,0,12,0,12,0,12,0,12,238,150,0,12,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,680,178,265,132,147,94,118,122,77,111,27,39,0,12,0,12,14,22,244,129,57,60,0,12,165,104,22,39,0,12,0,12,0,12,33,52,42,37,0,12,96,84,3,708,Suffolk County,Massachusetts
1500000US250250709001,1401,208,494,131,432,120,62,52,40,38,22,36,0,12,0,12,0,12,381,105,191,80,0,12,190,78,0,12,0,12,15,24,0,12,125,54,326,104,11,16,49,38,1,709,Suffolk County,Massachusetts
1500000US250250709002,499,149,164,74,164,74,0,12,0,12,0,12,0,12,0,12,0,12,191,120,109,105,0,12,82,62,0,12,0,12,0,12,7,11,8,14,70,47,24,38,35,32,2,709,Suffolk County,Massachusetts
1500000US250250711011,719,211,207,114,202,112,5,19,5,19,0,12,0,12,0,12,0,12,277,114,163,86,0,12,114,86,0,12,0,12,0,12,0,12,0,12,149,94,0,12,86,84,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,822,252,279,101,213,96,66,52,42,48,24,34,0,12,0,12,0,12,270,148,182,113,0,12,88,99,0,12,0,12,0,12,0,12,102,126,162,87,0,12,9,21,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,410,143,156,111,156,111,0,12,0,12,0,12,0,12,0,12,0,12,172,110,172,110,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,86,0,12,0,12,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,913,180,418,134,279,80,139,126,73,85,21,47,0,12,18,31,27,38,161,79,81,52,0,12,72,50,8,13,0,12,0,12,0,12,15,17,300,90,0,12,19,23,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,439,122,154,73,145,73,9,15,9,15,0,12,0,12,0,12,0,12,138,81,115,74,0,12,23,23,0,12,0,12,0,12,0,12,17,19,96,57,0,12,34,23,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,410,135,200,83,173,82,27,29,27,29,0,12,0,12,0,12,0,12,132,74,94,55,0,12,24,23,14,16,0,12,0,12,0,12,11,14,52,44,15,23,0,12,1,801,Suffolk County,Massachusetts
1500000US250250801002,254,98,163,75,145,73,18,26,0,12,18,26,0,12,0,12,0,12,74,59,63,56,0,12,11,17,0,12,0,12,0,12,0,12,0,12,17,24,0,12,0,12,2,801,Suffolk County,Massachusetts
1500000US250250803001,725,200,260,83,196,74,64,42,58,42,0,12,6,9,0,12,0,12,314,134,301,138,0,12,0,12,13,18,0,12,0,12,0,12,14,21,131,82,0,12,6,10,1,803,Suffolk County,Massachusetts
1500000US250250804011,581,148,152,76,152,76,0,12,0,12,0,12,0,12,0,12,0,12,240,90,226,86,0,12,14,20,0,12,0,12,0,12,0,12,38,43,151,78,0,12,0,12,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,430,126,165,71,160,70,5,8,5,8,0,12,0,12,0,12,0,12,196,113,145,96,0,12,51,44,0,12,0,12,0,12,0,12,0,12,69,66,0,12,0,12,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,358,131,89,57,78,55,11,15,11,15,0,12,0,12,0,12,0,12,202,97,113,64,0,12,89,60,0,12,0,12,0,12,0,12,0,12,67,44,0,12,0,12,1,805,Suffolk County,Massachusetts
1500000US250250805002,738,163,411,145,343,135,68,46,15,23,24,35,29,31,0,12,0,12,251,141,179,138,16,24,34,31,22,35,0,12,0,12,0,12,0,12,67,50,0,12,9,14,2,805,Suffolk County,Massachusetts
1500000US250250806011,1177,267,190,103,122,77,68,55,20,27,6,10,42,45,0,12,0,12,378,167,131,79,0,12,247,123,0,12,0,12,0,12,0,12,18,22,561,166,0,12,30,31,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,158,73,41,32,32,24,9,14,9,14,0,12,0,12,0,12,0,12,91,49,57,43,0,12,34,34,0,12,0,12,0,12,0,12,0,12,12,20,0,12,14,19,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,150,82,78,43,51,35,27,39,27,39,0,12,0,12,0,12,0,12,69,55,37,45,0,12,32,41,0,12,0,12,0,12,0,12,0,12,3,6,0,12,0,12,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,825,178,162,68,110,61,52,54,0,12,36,49,7,15,0,12,9,13,197,89,142,85,8,16,47,44,0,12,0,12,28,48,0,12,0,12,421,110,0,12,17,25,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,769,196,155,95,142,92,13,19,13,19,0,12,0,12,0,12,0,12,314,129,154,88,0,12,147,77,13,20,0,12,14,20,0,12,11,19,252,94,0,12,23,32,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,520,164,61,51,55,47,6,10,0,12,0,12,0,12,6,10,0,12,114,74,58,52,24,26,32,26,0,12,0,12,0,12,0,12,42,43,303,116,0,12,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,1006,290,284,141,225,115,59,44,59,44,0,12,0,12,0,12,0,12,329,133,109,81,0,12,220,95,0,12,0,12,0,12,0,12,45,53,305,144,0,12,43,51,2,809,Suffolk County,Massachusetts
1500000US250250809003,630,275,96,66,83,63,13,19,13,19,0,12,0,12,0,12,0,12,310,215,63,69,0,12,247,166,0,12,0,12,0,12,0,12,22,31,198,124,0,12,4,8,3,809,Suffolk County,Massachusetts
1500000US250250810011,261,82,41,36,41,36,0,12,0,12,0,12,0,12,0,12,0,12,73,69,48,40,6,9,19,32,0,12,0,12,0,12,0,12,0,12,127,43,0,12,20,41,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,920,269,218,105,194,98,24,28,24,28,0,12,0,12,0,12,0,12,501,216,216,159,10,16,233,145,42,64,0,12,0,12,0,12,21,33,118,93,0,12,62,59,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,589,344,233,253,211,252,22,26,13,20,9,14,0,12,0,12,0,12,182,126,63,70,0,12,89,75,30,45,0,12,0,12,0,12,0,12,174,116,0,12,0,12,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,589,224,103,64,103,64,0,12,0,12,0,12,0,12,0,12,0,12,428,218,223,185,0,12,205,147,0,12,0,12,0,12,0,12,0,12,58,48,0,12,0,12,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,688,210,235,110,201,109,34,43,34,43,0,12,0,12,0,12,0,12,115,64,82,59,0,12,33,31,0,12,0,12,0,12,0,12,201,157,118,107,0,12,19,16,1,811,Suffolk County,Massachusetts
1500000US250250811002,1223,371,341,180,291,190,50,71,0,12,50,71,0,12,0,12,0,12,534,249,246,146,38,30,250,194,0,12,0,12,0,12,0,12,154,119,162,119,0,12,32,33,2,811,Suffolk County,Massachusetts
1500000US250250811003,478,96,165,73,165,73,0,12,0,12,0,12,0,12,0,12,0,12,185,75,67,47,27,29,91,51,0,12,0,12,0,12,0,12,89,80,39,34,0,12,0,12,3,811,Suffolk County,Massachusetts
1500000US250250812001,621,189,146,94,124,72,22,35,22,35,0,12,0,12,0,12,0,12,357,116,207,80,0,12,136,75,14,22,0,12,0,12,0,12,8,14,103,62,7,11,0,12,1,812,Suffolk County,Massachusetts
1500000US250250812002,724,194,259,96,229,103,30,34,30,34,0,12,0,12,0,12,0,12,346,150,196,133,0,12,150,99,0,12,0,12,0,12,0,12,61,47,41,39,7,12,10,15,2,812,Suffolk County,Massachusetts
1500000US250250813001,763,345,203,117,203,117,0,12,0,12,0,12,0,12,0,12,0,12,407,255,179,150,0,12,228,214,0,12,0,12,70,88,0,12,37,59,31,47,0,12,15,24,1,813,Suffolk County,Massachusetts
1500000US250250813002,984,359,427,304,395,297,32,50,0,12,0,12,0,12,0,12,32,50,438,188,346,176,0,12,92,101,0,12,0,12,0,12,0,12,0,12,14,23,6,13,99,88,2,813,Suffolk County,Massachusetts
1500000US250250813003,480,300,180,145,180,145,0,12,0,12,0,12,0,12,0,12,0,12,167,150,111,151,0,12,56,54,0,12,0,12,0,12,0,12,21,37,94,95,0,12,18,28,3,813,Suffolk County,Massachusetts
1500000US250250814001,542,239,221,145,221,145,0,12,0,12,0,12,0,12,0,12,0,12,205,111,82,89,0,12,123,67,0,12,0,12,0,12,0,12,35,33,81,55,0,12,0,12,1,814,Suffolk County,Massachusetts
1500000US250250814002,366,167,156,65,127,66,29,32,29,32,0,12,0,12,0,12,0,12,109,94,0,12,0,12,109,94,0,12,0,12,0,12,0,12,20,23,50,35,0,12,31,42,2,814,Suffolk County,Massachusetts
1500000US250250814003,800,200,296,108,240,98,56,52,56,52,0,12,0,12,0,12,0,12,363,143,137,112,55,65,163,92,8,14,0,12,0,12,0,12,27,31,91,64,0,12,23,34,3,814,Suffolk County,Massachusetts
1500000US250250815001,500,160,243,112,213,113,30,22,25,21,5,7,0,12,0,12,0,12,202,76,72,53,0,12,130,62,0,12,0,12,0,12,0,12,19,23,0,12,0,12,36,33,1,815,Suffolk County,Massachusetts
1500000US250250815002,551,171,320,137,253,117,67,50,67,50,0,12,0,12,0,12,0,12,194,80,150,76,28,26,16,18,0,12,0,12,0,12,0,12,10,13,17,21,0,12,10,14,2,815,Suffolk County,Massachusetts
1500000US250250817001,192,101,133,94,133,94,0,12,0,12,0,12,0,12,0,12,0,12,36,48,36,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,16,0,12,10,17,1,817,Suffolk County,Massachusetts
1500000US250250817002,187,94,112,73,70,57,42,38,42,38,0,12,0,12,0,12,0,12,73,67,65,66,0,12,8,12,0,12,0,12,0,12,0,12,0,12,2,11,0,12,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,297,139,166,94,149,88,17,19,0,12,17,19,0,12,0,12,0,12,109,64,80,51,0,12,29,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,36,3,817,Suffolk County,Massachusetts
1500000US250250817004,248,119,93,76,89,76,4,7,4,7,0,12,0,12,0,12,0,12,122,81,82,73,0,12,34,30,6,9,0,12,0,12,0,12,0,12,13,23,9,15,11,14,4,817,Suffolk County,Massachusetts
1500000US250250817005,196,131,104,86,104,86,0,12,0,12,0,12,0,12,0,12,0,12,72,62,28,37,0,12,44,52,0,12,0,12,0,12,0,12,0,12,20,32,0,12,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,550,241,332,166,288,154,44,43,6,13,22,35,0,12,16,24,0,12,160,140,160,140,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,40,12,18,11,16,1,818,Suffolk County,Massachusetts
1500000US250250818002,411,170,135,96,122,93,13,20,13,20,0,12,0,12,0,12,0,12,203,156,203,156,0,12,0,12,0,12,0,12,0,12,0,12,26,41,0,12,0,12,47,44,2,818,Suffolk County,Massachusetts
1500000US250250818003,229,100,114,73,96,68,18,19,18,19,0,12,0,12,0,12,0,12,115,60,107,62,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,432,185,313,161,297,158,16,29,0,12,0,12,16,29,0,12,0,12,86,55,60,37,0,12,26,31,0,12,0,12,0,12,0,12,0,12,21,31,0,12,12,19,1,819,Suffolk County,Massachusetts
1500000US250250819002,302,116,158,76,158,76,0,12,0,12,0,12,0,12,0,12,0,12,127,91,123,94,0,12,4,9,0,12,0,12,0,12,0,12,0,12,17,29,0,12,0,12,2,819,Suffolk County,Massachusetts
1500000US250250819003,421,230,100,102,100,102,0,12,0,12,0,12,0,12,0,12,0,12,244,144,125,110,0,12,119,112,0,12,0,12,0,12,0,12,0,12,60,75,17,27,0,12,3,819,Suffolk County,Massachusetts
1500000US250250819004,184,101,54,32,47,30,7,11,7,11,0,12,0,12,0,12,0,12,130,98,99,79,0,12,21,37,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,819,Suffolk County,Massachusetts
1500000US250250820001,352,129,182,101,164,91,18,20,18,20,0,12,0,12,0,12,0,12,139,85,139,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,39,0,12,0,12,1,820,Suffolk County,Massachusetts
1500000US250250820002,213,94,129,80,98,67,31,47,31,47,0,12,0,12,0,12,0,12,71,56,71,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,3,9,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,461,181,291,168,270,165,21,34,0,12,0,12,21,34,0,12,0,12,148,89,96,73,0,12,52,54,0,12,0,12,0,12,0,12,0,12,22,34,0,12,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,278,102,202,81,194,82,8,14,8,14,0,12,0,12,0,12,0,12,56,44,40,35,0,12,16,26,0,12,0,12,0,12,0,12,0,12,20,31,0,12,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,485,194,239,114,220,108,19,31,19,31,0,12,0,12,0,12,0,12,232,137,136,110,0,12,96,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,2,821,Suffolk County,Massachusetts
1500000US250250821003,760,215,438,159,406,155,32,35,12,22,0,12,0,12,0,12,20,30,314,141,166,98,0,12,148,118,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,3,821,Suffolk County,Massachusetts
1500000US250250901001,543,179,196,75,184,71,12,20,0,12,0,12,12,20,0,12,0,12,347,172,292,155,0,12,55,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,901,Suffolk County,Massachusetts
1500000US250250901002,367,174,204,97,136,74,68,59,48,49,20,32,0,12,0,12,0,12,111,97,107,98,0,12,4,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,41,2,901,Suffolk County,Massachusetts
1500000US250250901003,436,173,211,85,197,82,14,22,14,22,0,12,0,12,0,12,0,12,151,107,133,104,0,12,10,15,8,12,0,12,0,12,0,12,0,12,0,12,33,34,41,50,3,901,Suffolk County,Massachusetts
1500000US250250901004,410,152,169,92,138,90,31,36,31,36,0,12,0,12,0,12,0,12,218,106,119,65,0,12,95,67,4,8,0,12,0,12,0,12,0,12,0,12,0,12,23,36,4,901,Suffolk County,Massachusetts
1500000US250250901005,174,109,97,60,64,45,33,36,33,36,0,12,0,12,0,12,0,12,77,98,72,97,0,12,5,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,901,Suffolk County,Massachusetts
1500000US250250902001,248,87,138,63,69,42,69,46,32,36,22,30,0,12,15,23,0,12,110,61,98,60,0,12,12,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,245,93,161,73,117,61,44,38,44,38,0,12,0,12,0,12,0,12,84,47,81,46,0,12,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,902,Suffolk County,Massachusetts
1500000US250250902003,326,112,209,102,144,66,65,48,56,43,9,16,0,12,0,12,0,12,98,54,92,53,0,12,6,10,0,12,0,12,0,12,0,12,19,31,0,12,0,12,0,12,3,902,Suffolk County,Massachusetts
1500000US250250903001,311,150,234,119,200,118,34,39,12,18,22,33,0,12,0,12,0,12,61,41,47,38,0,12,14,22,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,1,903,Suffolk County,Massachusetts
1500000US250250903002,656,221,322,130,250,125,72,73,23,33,0,12,9,13,12,19,28,42,299,161,247,151,0,12,52,57,0,12,0,12,0,12,0,12,0,12,17,28,0,12,18,30,2,903,Suffolk County,Massachusetts
1500000US250250903003,233,144,115,92,106,90,9,15,9,15,0,12,0,12,0,12,0,12,92,63,92,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,40,0,12,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,161,102,99,78,84,69,15,23,15,23,0,12,0,12,0,12,0,12,52,39,32,27,0,12,20,23,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,409,169,127,92,90,68,37,37,37,37,0,12,0,12,0,12,0,12,156,91,42,40,0,12,114,84,0,12,0,12,0,12,0,12,0,12,43,51,53,83,30,47,2,904,Suffolk County,Massachusetts
1500000US250250904003,199,95,141,74,100,70,41,39,29,33,0,12,12,19,0,12,0,12,58,45,39,35,0,12,0,12,19,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,904,Suffolk County,Massachusetts
1500000US250250904004,419,150,204,108,183,105,21,40,0,12,0,12,12,23,0,12,9,17,147,91,90,70,0,12,57,77,0,12,0,12,0,12,0,12,0,12,44,50,0,12,24,34,4,904,Suffolk County,Massachusetts
1500000US250250906001,448,162,263,108,236,99,27,23,16,14,0,12,11,17,0,12,0,12,128,98,121,102,0,12,7,12,0,12,0,12,0,12,0,12,6,10,42,31,3,6,6,9,1,906,Suffolk County,Massachusetts
1500000US250250906002,578,163,369,115,294,118,75,48,37,32,8,11,0,12,16,22,14,23,175,98,175,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,27,8,10,0,12,2,906,Suffolk County,Massachusetts
1500000US250250907001,838,223,264,125,234,117,30,29,30,29,0,12,0,12,0,12,0,12,335,128,95,83,0,12,240,103,0,12,0,12,0,12,0,12,48,43,178,202,0,12,13,16,1,907,Suffolk County,Massachusetts
1500000US250250907002,642,210,395,136,378,133,17,18,17,18,0,12,0,12,0,12,0,12,206,104,24,27,0,12,178,99,4,8,0,12,0,12,0,12,0,12,29,37,0,12,12,15,2,907,Suffolk County,Massachusetts
1500000US250250907003,666,224,297,116,217,82,80,85,5,8,75,85,0,12,0,12,0,12,330,173,126,111,40,63,164,112,0,12,0,12,0,12,0,12,0,12,19,21,0,12,20,27,3,907,Suffolk County,Massachusetts
1500000US250250907004,420,177,248,120,218,111,30,49,30,49,0,12,0,12,0,12,0,12,138,68,53,47,0,12,85,53,0,12,0,12,0,12,0,12,34,53,0,12,0,12,0,12,4,907,Suffolk County,Massachusetts
1500000US250250909011,627,169,300,139,248,101,52,63,52,63,0,12,0,12,0,12,0,12,172,65,73,44,0,12,99,53,0,12,0,12,0,12,0,12,0,12,120,60,35,38,0,12,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,841,207,376,117,286,91,90,70,80,67,0,12,0,12,0,12,10,17,272,95,132,67,0,12,140,61,0,12,0,12,0,12,0,12,0,12,165,142,0,12,28,20,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,433,255,249,141,155,92,94,91,92,91,2,4,0,12,0,12,0,12,61,73,44,67,0,12,17,20,0,12,0,12,0,12,0,12,0,12,16,22,0,12,107,164,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,358,212,262,185,250,182,12,18,12,18,0,12,0,12,0,12,0,12,37,47,0,12,0,12,37,47,0,12,0,12,0,12,0,12,0,12,33,45,3,12,23,36,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,406,144,172,75,172,75,0,12,0,12,0,12,0,12,0,12,0,12,213,97,86,69,0,12,127,78,0,12,0,12,0,12,0,12,0,12,12,16,0,12,9,15,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,625,142,347,114,347,114,0,12,0,12,0,12,0,12,0,12,0,12,229,92,39,42,0,12,190,86,0,12,0,12,0,12,0,12,9,14,22,25,0,12,18,20,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,969,295,418,151,374,152,44,32,44,32,0,12,0,12,0,12,0,12,505,179,80,65,29,41,371,161,25,39,0,12,0,12,0,12,7,11,25,38,0,12,14,21,1,911,Suffolk County,Massachusetts
1500000US250250911002,602,196,409,202,347,180,62,58,62,58,0,12,0,12,0,12,0,12,183,101,20,32,9,14,93,59,61,76,0,12,0,12,0,12,0,12,10,17,0,12,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,526,185,329,183,185,93,144,114,144,114,0,12,0,12,0,12,0,12,197,90,49,53,0,12,148,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,911,Suffolk County,Massachusetts
1500000US250250911004,314,149,215,121,201,106,14,21,14,21,0,12,0,12,0,12,0,12,68,48,11,17,0,12,57,47,0,12,0,12,0,12,0,12,8,12,0,12,0,12,23,26,4,911,Suffolk County,Massachusetts
1500000US250250911005,444,172,367,173,253,158,114,108,65,73,0,12,49,86,0,12,0,12,47,38,0,12,0,12,39,36,8,12,0,12,14,23,0,12,0,12,16,15,0,12,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,610,164,425,144,356,124,69,70,69,70,0,12,0,12,0,12,0,12,130,73,39,33,0,12,91,67,0,12,0,12,0,12,0,12,0,12,0,12,48,74,7,13,1,912,Suffolk County,Massachusetts
1500000US250250912002,762,231,317,152,269,132,48,58,40,57,0,12,0,12,0,12,8,14,404,163,64,49,0,12,340,157,0,12,0,12,30,43,0,12,0,12,11,15,0,12,0,12,2,912,Suffolk County,Massachusetts
1500000US250250912003,238,111,148,87,82,43,66,67,66,67,0,12,0,12,0,12,0,12,72,48,72,48,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,9,16,3,912,Suffolk County,Massachusetts
1500000US250250913001,763,163,491,174,357,125,134,122,129,121,0,12,5,9,0,12,0,12,197,88,135,78,0,12,62,39,0,12,0,12,0,12,0,12,42,49,29,34,0,12,4,10,1,913,Suffolk County,Massachusetts
1500000US250250913002,411,117,192,67,145,51,47,35,41,34,6,9,0,12,0,12,0,12,210,74,147,58,0,12,51,35,12,21,0,12,0,12,0,12,0,12,9,15,0,12,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,631,153,294,72,269,75,25,27,5,8,0,12,20,26,0,12,0,12,255,102,197,88,0,12,54,48,4,7,0,12,0,12,0,12,8,13,70,73,4,7,0,12,1,914,Suffolk County,Massachusetts
1500000US250250914002,411,120,216,93,174,88,42,29,21,20,4,9,17,19,0,12,0,12,144,84,112,77,0,12,26,34,6,9,0,12,0,12,0,12,0,12,24,20,0,12,27,27,2,914,Suffolk County,Massachusetts
1500000US250250915001,973,207,555,146,442,119,113,91,54,55,59,75,0,12,0,12,0,12,389,117,155,91,0,12,234,99,0,12,0,12,0,12,0,12,0,12,14,22,0,12,15,21,1,915,Suffolk County,Massachusetts
1500000US250250915002,689,198,425,150,337,131,88,73,78,75,0,12,10,16,0,12,0,12,196,119,170,114,0,12,26,31,0,12,0,12,0,12,0,12,10,19,43,32,0,12,15,23,2,915,Suffolk County,Massachusetts
1500000US250250915003,474,206,223,81,196,79,27,28,27,28,0,12,0,12,0,12,0,12,201,150,112,100,0,12,53,59,36,54,0,12,0,12,0,12,32,37,18,19,0,12,0,12,3,915,Suffolk County,Massachusetts
1500000US250250916001,627,172,433,147,249,110,184,128,184,128,0,12,0,12,0,12,0,12,168,81,78,69,31,41,59,56,0,12,0,12,0,12,0,12,0,12,0,12,26,41,0,12,1,916,Suffolk County,Massachusetts
1500000US250250916002,718,300,402,243,402,243,0,12,0,12,0,12,0,12,0,12,0,12,253,134,143,112,0,12,110,108,0,12,0,12,0,12,0,12,0,12,63,64,0,12,0,12,2,916,Suffolk County,Massachusetts
1500000US250250916003,77,43,40,37,40,37,0,12,0,12,0,12,0,12,0,12,0,12,30,21,0,12,7,14,23,22,0,12,0,12,0,12,0,12,0,12,7,13,0,12,0,12,3,916,Suffolk County,Massachusetts
1500000US250250917001,589,136,323,109,256,97,67,49,47,46,20,25,0,12,0,12,0,12,246,77,89,47,0,12,147,67,10,11,0,12,0,12,0,12,15,17,5,8,0,12,0,12,1,917,Suffolk County,Massachusetts
1500000US250250917002,486,199,278,139,190,91,88,100,80,100,8,12,0,12,0,12,0,12,189,114,114,72,0,12,75,69,0,12,0,12,0,12,0,12,11,18,8,15,0,12,0,12,2,917,Suffolk County,Massachusetts
1500000US250250917003,475,140,238,89,202,94,36,45,8,12,0,12,0,12,0,12,28,43,201,99,130,91,0,12,68,46,3,7,0,12,0,12,0,12,0,12,23,32,0,12,13,14,3,917,Suffolk County,Massachusetts
1500000US250250918001,524,180,328,126,294,125,34,38,34,38,0,12,0,12,0,12,0,12,152,121,71,61,0,12,81,106,0,12,0,12,31,49,0,12,0,12,2,4,0,12,11,18,1,918,Suffolk County,Massachusetts
1500000US250250918002,501,236,287,164,251,138,36,49,36,49,0,12,0,12,0,12,0,12,168,110,138,98,0,12,30,39,0,12,0,12,0,12,0,12,0,12,0,12,21,34,25,41,2,918,Suffolk County,Massachusetts
