season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Spring 2012,CR-Lowell,Lowell Line,330,1,day_type_01,weekday,2018/01/01 22:39:00+00,Wedgemere,7,2,0,62,2086
Spring 2012,CR-Lowell,Lowell Line,330,1,day_type_01,weekday,2018/01/01 22:43:00+00,West Medford,8,5,6,61,2087
Spring 2012,CR-Lowell,Lowell Line,330,1,day_type_01,weekday,2018/01/01 22:56:00+00,North Station,9,,61,,2088
Spring 2012,CR-Lowell,Lowell Line,334,1,day_type_01,weekday,2018/01/01 22:45:00+00,Lowell,1,22,,22,2089
Spring 2012,CR-Lowell,Lowell Line,334,1,day_type_01,weekday,2018/01/01 22:53:00+00,North Billerica,2,4,0,26,2090
Spring 2012,CR-Lowell,Lowell Line,334,1,day_type_01,weekday,2018/01/01 23:01:00+00,Wilmington,3,5,1,30,2091
Spring 2012,CR-Lowell,Lowell Line,334,1,day_type_01,weekday,2018/01/01 23:05:00+00,Anderson/ Woburn,4,13,0,43,2092
Spring 2012,CR-Lowell,Lowell Line,334,1,day_type_01,weekday,2018/01/01 23:06:00+00,Mishawum,5,8,0,51,2093
Spring 2012,CR-Lowell,Lowell Line,334,1,day_type_01,weekday,2018/01/01 23:12:00+00,Winchester Center,6,5,1,55,2094
Spring 2012,CR-Lowell,Lowell Line,334,1,day_type_01,weekday,2018/01/01 23:14:00+00,Wedgemere,7,0,0,55,2095
Spring 2012,CR-Lowell,Lowell Line,334,1,day_type_01,weekday,2018/01/01 23:14:00+00,West Medford,8,0,6,49,2096
Spring 2012,CR-Lowell,Lowell Line,334,1,day_type_01,weekday,2018/01/01 23:31:00+00,North Station,9,,49,,2097
Spring 2012,CR-Lowell,Lowell Line,336,1,day_type_01,weekday,2018/01/01 23:10:00+00,Lowell,1,13,,13,2098
Spring 2012,CR-Lowell,Lowell Line,336,1,day_type_01,weekday,2018/01/01 23:18:00+00,North Billerica,2,0,0,13,2099
Spring 2012,CR-Lowell,Lowell Line,336,1,day_type_01,weekday,2018/01/01 23:26:00+00,Wilmington,3,1,0,14,2100
Spring 2012,CR-Lowell,Lowell Line,356,1,day_type_01,weekday,2018/01/01 13:30:00+00,Anderson/ Woburn,4,104,,104,2101
Spring 2012,CR-Lowell,Lowell Line,356,1,day_type_01,weekday,2018/01/01 13:39:00+00,Winchester Center,6,59,0,163,2102
Spring 2012,CR-Lowell,Lowell Line,356,1,day_type_01,weekday,2018/01/01 13:41:00+00,Wedgemere,7,6,0,169,2103
Spring 2012,CR-Lowell,Lowell Line,356,1,day_type_01,weekday,2018/01/01 13:45:00+00,West Medford,8,38,1,206,2104
Spring 2012,CR-Lowell,Lowell Line,356,1,day_type_01,weekday,2018/01/01 13:57:00+00,North Station,9,,206,,2105
Spring 2012,CR-Lowell,Lowell Line,358,1,day_type_01,weekday,2018/01/01 14:15:00+00,Anderson/ Woburn,4,37,,37,2106
Spring 2012,CR-Lowell,Lowell Line,358,1,day_type_01,weekday,2018/01/01 14:23:00+00,Winchester Center,6,24,0,61,2107
Spring 2012,CR-Lowell,Lowell Line,358,1,day_type_01,weekday,2018/01/01 14:26:00+00,Wedgemere,7,4,0,65,2108
Spring 2012,CR-Lowell,Lowell Line,358,1,day_type_01,weekday,2018/01/01 14:30:00+00,West Medford,8,17,0,82,2109
Spring 2012,CR-Lowell,Lowell Line,358,1,day_type_01,weekday,2018/01/01 14:42:00+00,North Station,9,,82,,2110
Spring 2012,CR-Lowell,Lowell Line,360,1,day_type_01,weekday,2018/01/01 21:55:00+00,Anderson/ Woburn,4,3,,3,2111
Spring 2012,CR-Lowell,Lowell Line,360,1,day_type_01,weekday,2018/01/01 22:15:00+00,North Station,9,,3,,2112
Spring 2012,CR-Lowell,Lowell Line,237,0,day_type_01,weekday,2018/01/01 23:55:00+00,North Station,1,116,,116,2113
Spring 2012,CR-Lowell,Lowell Line,237,0,day_type_01,weekday,2018/01/02 00:06:00+00,West Medford,2,0,28,88,2114
Spring 2012,CR-Lowell,Lowell Line,237,0,day_type_01,weekday,2018/01/02 00:10:00+00,Wedgemere,3,0,14,74,2115
Spring 2012,CR-Lowell,Lowell Line,237,0,day_type_01,weekday,2018/01/02 00:12:00+00,Winchester Center,4,0,23,51,2116
Spring 2012,CR-Lowell,Lowell Line,237,0,day_type_01,weekday,2018/01/02 00:19:00+00,Anderson/ Woburn,6,0,31,20,2117
Spring 2012,CR-Lowell,Lowell Line,237,0,day_type_01,weekday,2018/01/02 00:23:00+00,Wilmington,7,0,20,0,2118
Spring 2012,CR-Lowell,Lowell Line,301,0,day_type_01,weekday,2018/01/01 10:45:00+00,North Station,1,18,,18,2119
Spring 2012,CR-Lowell,Lowell Line,301,0,day_type_01,weekday,2018/01/01 10:57:00+00,West Medford,2,2,0,20,2120
Spring 2012,CR-Lowell,Lowell Line,301,0,day_type_01,weekday,2018/01/01 11:01:00+00,Wedgemere,3,0,0,20,2121
Spring 2012,CR-Lowell,Lowell Line,301,0,day_type_01,weekday,2018/01/01 11:03:00+00,Winchester Center,4,0,1,19,2122
Spring 2012,CR-Lowell,Lowell Line,301,0,day_type_01,weekday,2018/01/01 11:10:00+00,Anderson/ Woburn,6,1,5,15,2123
Spring 2012,CR-Lowell,Lowell Line,301,0,day_type_01,weekday,2018/01/01 11:14:00+00,Wilmington,7,1,1,15,2124
Spring 2012,CR-Lowell,Lowell Line,301,0,day_type_01,weekday,2018/01/01 11:22:00+00,North Billerica,8,0,1,14,2125
Spring 2012,CR-Lowell,Lowell Line,301,0,day_type_01,weekday,2018/01/01 11:29:00+00,Lowell,9,,14,,2126
Spring 2012,CR-Lowell,Lowell Line,305,0,day_type_01,weekday,2018/01/01 11:45:00+00,North Station,1,37,,37,2127
Spring 2012,CR-Lowell,Lowell Line,305,0,day_type_01,weekday,2018/01/01 11:57:00+00,West Medford,2,3,1,39,2128
Spring 2012,CR-Lowell,Lowell Line,305,0,day_type_01,weekday,2018/01/01 12:01:00+00,Winchester Center,4,2,1,40,2129
Spring 2012,CR-Lowell,Lowell Line,305,0,day_type_01,weekday,2018/01/01 12:07:00+00,Mishawum,5,0,4,36,2130
Spring 2012,CR-Lowell,Lowell Line,305,0,day_type_01,weekday,2018/01/01 12:08:00+00,Anderson/ Woburn,6,3,2,37,2131
Spring 2012,CR-Lowell,Lowell Line,305,0,day_type_01,weekday,2018/01/01 12:13:00+00,Wilmington,7,1,4,34,2132
Spring 2012,CR-Lowell,Lowell Line,305,0,day_type_01,weekday,2018/01/01 12:21:00+00,North Billerica,8,0,4,30,2133
Spring 2012,CR-Lowell,Lowell Line,305,0,day_type_01,weekday,2018/01/01 12:30:00+00,Lowell,9,,30,,2134
Spring 2012,CR-Lowell,Lowell Line,307,0,day_type_01,weekday,2018/01/01 12:25:00+00,North Station,1,42,,42,2135
Spring 2012,CR-Lowell,Lowell Line,307,0,day_type_01,weekday,2018/01/01 12:37:00+00,West Medford,2,4,0,46,2136
Spring 2012,CR-Lowell,Lowell Line,307,0,day_type_01,weekday,2018/01/01 12:41:00+00,Wedgemere,3,1,1,46,2137
Spring 2012,CR-Lowell,Lowell Line,307,0,day_type_01,weekday,2018/01/01 12:43:00+00,Winchester Center,4,1,1,46,2138
Spring 2012,CR-Lowell,Lowell Line,307,0,day_type_01,weekday,2018/01/01 12:49:00+00,Mishawum,5,0,8,38,2139
Spring 2012,CR-Lowell,Lowell Line,307,0,day_type_01,weekday,2018/01/01 12:50:00+00,Anderson/ Woburn,6,4,5,37,2140
Spring 2012,CR-Lowell,Lowell Line,307,0,day_type_01,weekday,2018/01/01 12:54:00+00,Wilmington,7,1,2,36,2141
Spring 2012,CR-Lowell,Lowell Line,307,0,day_type_01,weekday,2018/01/01 13:02:00+00,North Billerica,8,0,7,29,2142
Spring 2012,CR-Lowell,Lowell Line,307,0,day_type_01,weekday,2018/01/01 13:11:00+00,Lowell,9,,29,,2143
Spring 2012,CR-Lowell,Lowell Line,309,0,day_type_01,weekday,2018/01/01 13:10:00+00,North Station,1,59,,59,2144
Spring 2012,CR-Lowell,Lowell Line,309,0,day_type_01,weekday,2018/01/01 13:22:00+00,West Medford,2,5,3,61,2145
Spring 2012,CR-Lowell,Lowell Line,309,0,day_type_01,weekday,2018/01/01 13:26:00+00,Wedgemere,3,0,0,61,2146
Spring 2012,CR-Lowell,Lowell Line,309,0,day_type_01,weekday,2018/01/01 13:28:00+00,Winchester Center,4,1,7,55,2147
Spring 2012,CR-Lowell,Lowell Line,309,0,day_type_01,weekday,2018/01/01 13:34:00+00,Mishawum,5,0,14,41,2148
Spring 2012,CR-Lowell,Lowell Line,309,0,day_type_01,weekday,2018/01/01 13:35:00+00,Anderson/ Woburn,6,1,3,39,2149
Spring 2012,CR-Lowell,Lowell Line,309,0,day_type_01,weekday,2018/01/01 13:39:00+00,Wilmington,7,1,1,39,2150
Spring 2012,CR-Lowell,Lowell Line,309,0,day_type_01,weekday,2018/01/01 13:47:00+00,North Billerica,8,0,9,30,2151
Spring 2012,CR-Lowell,Lowell Line,309,0,day_type_01,weekday,2018/01/01 13:56:00+00,Lowell,9,,30,,2152
Spring 2012,CR-Lowell,Lowell Line,311,0,day_type_01,weekday,2018/01/01 14:10:00+00,North Station,1,40,,40,2153
Spring 2012,CR-Lowell,Lowell Line,311,0,day_type_01,weekday,2018/01/01 14:22:00+00,West Medford,2,2,2,40,2154
Spring 2012,CR-Lowell,Lowell Line,311,0,day_type_01,weekday,2018/01/01 14:26:00+00,Wedgemere,3,0,0,40,2155
Spring 2012,CR-Lowell,Lowell Line,311,0,day_type_01,weekday,2018/01/01 14:28:00+00,Winchester Center,4,0,3,37,2156
Spring 2012,CR-Lowell,Lowell Line,311,0,day_type_01,weekday,2018/01/01 14:35:00+00,Anderson/ Woburn,6,0,4,33,2157
Spring 2012,CR-Lowell,Lowell Line,311,0,day_type_01,weekday,2018/01/01 14:39:00+00,Wilmington,7,0,4,29,2158
Spring 2012,CR-Lowell,Lowell Line,311,0,day_type_01,weekday,2018/01/01 14:47:00+00,North Billerica,8,1,1,29,2159
Spring 2012,CR-Lowell,Lowell Line,311,0,day_type_01,weekday,2018/01/01 14:54:00+00,Lowell,9,,29,,2160
Spring 2012,CR-Lowell,Lowell Line,315,0,day_type_01,weekday,2018/01/01 15:10:00+00,North Station,1,42,,42,2161
Spring 2012,CR-Lowell,Lowell Line,315,0,day_type_01,weekday,2018/01/01 15:22:00+00,West Medford,2,3,5,40,2162
Spring 2012,CR-Lowell,Lowell Line,315,0,day_type_01,weekday,2018/01/01 15:26:00+00,Wedgemere,3,0,1,39,2163
Spring 2012,CR-Lowell,Lowell Line,315,0,day_type_01,weekday,2018/01/01 15:28:00+00,Winchester Center,4,1,3,37,2164
Spring 2012,CR-Lowell,Lowell Line,315,0,day_type_01,weekday,2018/01/01 15:35:00+00,Anderson/ Woburn,6,2,3,36,2165
Spring 2012,CR-Lowell,Lowell Line,315,0,day_type_01,weekday,2018/01/01 15:39:00+00,Wilmington,7,0,5,31,2166
Spring 2012,CR-Lowell,Lowell Line,315,0,day_type_01,weekday,2018/01/01 15:47:00+00,North Billerica,8,1,2,30,2167
Spring 2012,CR-Lowell,Lowell Line,315,0,day_type_01,weekday,2018/01/01 15:54:00+00,Lowell,9,,30,,2168
Spring 2012,CR-Lowell,Lowell Line,317,0,day_type_01,weekday,2018/01/01 16:10:00+00,North Station,1,45,,45,2169
Spring 2012,CR-Lowell,Lowell Line,317,0,day_type_01,weekday,2018/01/01 16:22:00+00,West Medford,2,2,4,43,2170
Spring 2012,CR-Lowell,Lowell Line,317,0,day_type_01,weekday,2018/01/01 16:26:00+00,Wedgemere,3,0,1,42,2171
Spring 2012,CR-Lowell,Lowell Line,317,0,day_type_01,weekday,2018/01/01 16:28:00+00,Winchester Center,4,0,3,39,2172
Spring 2012,CR-Lowell,Lowell Line,329,0,day_type_01,weekday,2018/01/01 21:40:00+00,North Station,1,418,,418,2173
Spring 2012,CR-Lowell,Lowell Line,317,0,day_type_01,weekday,2018/01/01 16:35:00+00,Anderson/ Woburn,6,2,5,36,2174
Spring 2012,CR-Lowell,Lowell Line,317,0,day_type_01,weekday,2018/01/01 16:39:00+00,Wilmington,7,0,2,34,2175
Spring 2012,CR-Lowell,Lowell Line,317,0,day_type_01,weekday,2018/01/01 16:47:00+00,North Billerica,8,0,6,28,2176
Spring 2012,CR-Lowell,Lowell Line,317,0,day_type_01,weekday,2018/01/01 16:54:00+00,Lowell,9,,28,,2177
Spring 2012,CR-Lowell,Lowell Line,319,0,day_type_01,weekday,2018/01/01 17:10:00+00,North Station,1,68,,68,2178
Spring 2012,CR-Lowell,Lowell Line,319,0,day_type_01,weekday,2018/01/01 17:22:00+00,West Medford,2,0,7,61,2179
Spring 2012,CR-Lowell,Lowell Line,319,0,day_type_01,weekday,2018/01/01 17:26:00+00,Wedgemere,3,0,1,60,2180
Spring 2012,CR-Lowell,Lowell Line,319,0,day_type_01,weekday,2018/01/01 17:28:00+00,Winchester Center,4,3,3,60,2181
Spring 2012,CR-Lowell,Lowell Line,319,0,day_type_01,weekday,2018/01/01 17:35:00+00,Anderson/ Woburn,6,0,14,46,2182
Spring 2012,CR-Lowell,Lowell Line,319,0,day_type_01,weekday,2018/01/01 17:39:00+00,Wilmington,7,6,13,39,2183
Spring 2012,CR-Lowell,Lowell Line,319,0,day_type_01,weekday,2018/01/01 17:47:00+00,North Billerica,8,0,13,26,2184
Spring 2012,CR-Lowell,Lowell Line,319,0,day_type_01,weekday,2018/01/01 17:54:00+00,Lowell,9,,26,,2185
Spring 2012,CR-Lowell,Lowell Line,321,0,day_type_01,weekday,2018/01/01 18:10:00+00,North Station,1,80,,80,2186
Spring 2012,CR-Lowell,Lowell Line,321,0,day_type_01,weekday,2018/01/01 18:22:00+00,West Medford,2,2,6,76,2187
Spring 2012,CR-Lowell,Lowell Line,321,0,day_type_01,weekday,2018/01/01 18:26:00+00,Wedgemere,3,0,1,75,2188
Spring 2012,CR-Lowell,Lowell Line,321,0,day_type_01,weekday,2018/01/01 18:28:00+00,Winchester Center,4,0,9,66,2189
Spring 2012,CR-Lowell,Lowell Line,321,0,day_type_01,weekday,2018/01/01 18:35:00+00,Anderson/ Woburn,6,2,12,56,2190
Spring 2012,CR-Lowell,Lowell Line,321,0,day_type_01,weekday,2018/01/01 18:39:00+00,Wilmington,7,0,7,49,2191
Spring 2012,CR-Lowell,Lowell Line,321,0,day_type_01,weekday,2018/01/01 18:47:00+00,North Billerica,8,1,12,38,2192
Spring 2012,CR-Lowell,Lowell Line,321,0,day_type_01,weekday,2018/01/01 18:54:00+00,Lowell,9,,38,,2193
Spring 2012,CR-Lowell,Lowell Line,323,0,day_type_01,weekday,2018/01/01 19:10:00+00,North Station,1,125,,125,2194
Spring 2012,CR-Lowell,Lowell Line,323,0,day_type_01,weekday,2018/01/01 19:22:00+00,West Medford,2,2,11,116,2195
Spring 2012,CR-Lowell,Lowell Line,323,0,day_type_01,weekday,2018/01/01 19:26:00+00,Wedgemere,3,0,8,108,2196
Spring 2012,CR-Lowell,Lowell Line,323,0,day_type_01,weekday,2018/01/01 19:28:00+00,Winchester Center,4,0,15,93,2197
Spring 2012,CR-Lowell,Lowell Line,323,0,day_type_01,weekday,2018/01/01 19:35:00+00,Anderson/ Woburn,6,3,8,88,2198
Spring 2012,CR-Lowell,Lowell Line,323,0,day_type_01,weekday,2018/01/01 19:39:00+00,Wilmington,7,0,15,73,2199
Spring 2012,CR-Lowell,Lowell Line,323,0,day_type_01,weekday,2018/01/01 19:47:00+00,North Billerica,8,0,14,59,2200
Spring 2012,CR-Lowell,Lowell Line,323,0,day_type_01,weekday,2018/01/01 19:54:00+00,Lowell,9,,59,,2201
Spring 2012,CR-Lowell,Lowell Line,325,0,day_type_01,weekday,2018/01/01 20:10:00+00,North Station,1,199,,199,2202
Spring 2012,CR-Lowell,Lowell Line,325,0,day_type_01,weekday,2018/01/01 20:22:00+00,West Medford,2,0,16,183,2203
Spring 2012,CR-Lowell,Lowell Line,325,0,day_type_01,weekday,2018/01/01 20:26:00+00,Wedgemere,3,0,5,178,2204
Spring 2012,CR-Lowell,Lowell Line,325,0,day_type_01,weekday,2018/01/01 20:28:00+00,Winchester Center,4,3,20,161,2205
Spring 2012,CR-Lowell,Lowell Line,325,0,day_type_01,weekday,2018/01/01 20:35:00+00,Anderson/ Woburn,6,4,44,121,2206
Spring 2012,CR-Lowell,Lowell Line,325,0,day_type_01,weekday,2018/01/01 20:39:00+00,Wilmington,7,2,15,108,2207
Spring 2012,CR-Lowell,Lowell Line,325,0,day_type_01,weekday,2018/01/01 20:47:00+00,North Billerica,8,1,39,70,2208
Spring 2012,CR-Lowell,Lowell Line,325,0,day_type_01,weekday,2018/01/01 20:54:00+00,Lowell,9,,70,,2209
Spring 2012,CR-Lowell,Lowell Line,327,0,day_type_01,weekday,2018/01/01 21:10:00+00,North Station,1,440,,440,2210
Spring 2012,CR-Lowell,Lowell Line,327,0,day_type_01,weekday,2018/01/01 21:23:00+00,West Medford,2,5,41,404,2211
Spring 2012,CR-Lowell,Lowell Line,327,0,day_type_01,weekday,2018/01/01 21:27:00+00,Wedgemere,3,0,20,384,2212
Spring 2012,CR-Lowell,Lowell Line,327,0,day_type_01,weekday,2018/01/01 21:30:00+00,Winchester Center,4,2,27,359,2213
Spring 2012,CR-Lowell,Lowell Line,327,0,day_type_01,weekday,2018/01/01 21:38:00+00,Anderson/ Woburn,6,2,74,287,2214
Spring 2012,CR-Lowell,Lowell Line,327,0,day_type_01,weekday,2018/01/01 21:43:00+00,Wilmington,7,1,55,233,2215
Spring 2012,CR-Lowell,Lowell Line,327,0,day_type_01,weekday,2018/01/01 21:51:00+00,North Billerica,8,1,86,148,2216
Spring 2012,CR-Lowell,Lowell Line,327,0,day_type_01,weekday,2018/01/01 21:58:00+00,Lowell,9,,148,,2217
Spring 2012,CR-Lowell,Lowell Line,329,0,day_type_01,weekday,2018/01/01 21:53:00+00,West Medford,2,4,28,394,2218
Spring 2012,CR-Lowell,Lowell Line,329,0,day_type_01,weekday,2018/01/01 21:57:00+00,Wedgemere,3,0,33,361,2219
Spring 2012,CR-Lowell,Lowell Line,329,0,day_type_01,weekday,2018/01/01 22:00:00+00,Winchester Center,4,3,16,348,2220
Spring 2012,CR-Lowell,Lowell Line,329,0,day_type_01,weekday,2018/01/01 22:08:00+00,Anderson/ Woburn,6,2,48,302,2221
Spring 2012,CR-Lowell,Lowell Line,329,0,day_type_01,weekday,2018/01/01 22:13:00+00,Wilmington,7,1,62,241,2222
Spring 2012,CR-Lowell,Lowell Line,329,0,day_type_01,weekday,2018/01/01 22:21:00+00,North Billerica,8,0,98,143,2223
Spring 2012,CR-Lowell,Lowell Line,329,0,day_type_01,weekday,2018/01/01 22:31:00+00,Lowell,9,,143,,2224
Spring 2012,CR-Lowell,Lowell Line,331,0,day_type_01,weekday,2018/01/01 22:10:00+00,North Station,1,647,,647,2225
Spring 2012,CR-Lowell,Lowell Line,331,0,day_type_01,weekday,2018/01/01 22:23:00+00,West Medford,2,3,93,557,2226
Spring 2012,CR-Lowell,Lowell Line,331,0,day_type_01,weekday,2018/01/01 22:27:00+00,Wedgemere,3,0,65,492,2227
Spring 2012,CR-Lowell,Lowell Line,331,0,day_type_01,weekday,2018/01/01 22:30:00+00,Winchester Center,4,1,93,400,2228
Spring 2012,CR-Lowell,Lowell Line,331,0,day_type_01,weekday,2018/01/01 22:38:00+00,Anderson/ Woburn,6,0,96,304,2229
Spring 2012,CR-Lowell,Lowell Line,331,0,day_type_01,weekday,2018/01/01 22:43:00+00,Wilmington,7,2,69,237,2230
Spring 2012,CR-Lowell,Lowell Line,331,0,day_type_01,weekday,2018/01/01 22:52:00+00,North Billerica,8,0,71,166,2231
Spring 2012,CR-Lowell,Lowell Line,331,0,day_type_01,weekday,2018/01/01 22:59:00+00,Lowell,9,,166,,2232
Spring 2012,CR-Lowell,Lowell Line,333,0,day_type_01,weekday,2018/01/01 22:30:00+00,North Station,1,616,,616,2233
Spring 2012,CR-Lowell,Lowell Line,333,0,day_type_01,weekday,2018/01/01 22:50:00+00,Anderson/ Woburn,6,1,163,454,2234
Spring 2012,CR-Lowell,Lowell Line,333,0,day_type_01,weekday,2018/01/01 22:55:00+00,Wilmington,7,0,84,370,2235
Spring 2012,CR-Lowell,Lowell Line,333,0,day_type_01,weekday,2018/01/01 23:03:00+00,North Billerica,8,0,135,235,2236
Spring 2012,CR-Lowell,Lowell Line,333,0,day_type_01,weekday,2018/01/01 23:10:00+00,Lowell,9,,235,,2237
Spring 2012,CR-Lowell,Lowell Line,335,0,day_type_01,weekday,2018/01/01 22:50:00+00,North Station,1,588,,588,2238
Spring 2012,CR-Lowell,Lowell Line,335,0,day_type_01,weekday,2018/01/01 23:03:00+00,West Medford,2,3,113,478,2239
Spring 2012,CR-Lowell,Lowell Line,335,0,day_type_01,weekday,2018/01/01 23:07:00+00,Wedgemere,3,0,58,420,2240
Spring 2012,CR-Lowell,Lowell Line,335,0,day_type_01,weekday,2018/01/01 23:10:00+00,Winchester Center,4,0,105,315,2241
Spring 2012,CR-Lowell,Lowell Line,335,0,day_type_01,weekday,2018/01/01 23:18:00+00,Anderson/ Woburn,6,2,83,234,2242
Spring 2012,CR-Lowell,Lowell Line,335,0,day_type_01,weekday,2018/01/01 23:23:00+00,Wilmington,7,0,35,199,2243
Spring 2012,CR-Lowell,Lowell Line,335,0,day_type_01,weekday,2018/01/01 23:32:00+00,North Billerica,8,0,73,126,2244
Spring 2012,CR-Lowell,Lowell Line,335,0,day_type_01,weekday,2018/01/01 23:39:00+00,Lowell,9,,126,,2245
Spring 2012,CR-Lowell,Lowell Line,337,0,day_type_01,weekday,2018/01/01 23:25:00+00,North Station,1,469,,469,2246
Spring 2012,CR-Lowell,Lowell Line,337,0,day_type_01,weekday,2018/01/01 23:37:00+00,West Medford,2,3,47,425,2247
Spring 2012,CR-Lowell,Lowell Line,337,0,day_type_01,weekday,2018/01/01 23:41:00+00,Wedgemere,3,0,41,384,2248
Spring 2012,CR-Lowell,Lowell Line,337,0,day_type_01,weekday,2018/01/01 23:44:00+00,Winchester Center,4,1,61,324,2249
Spring 2012,CR-Lowell,Lowell Line,337,0,day_type_01,weekday,2018/01/01 23:52:00+00,Anderson/ Woburn,6,4,72,256,2250
Spring 2012,CR-Lowell,Lowell Line,336,1,day_type_01,weekday,2018/01/01 23:30:00+00,Anderson/ Woburn,4,13,0,27,2251
Spring 2012,CR-Lowell,Lowell Line,336,1,day_type_01,weekday,2018/01/01 23:37:00+00,Winchester Center,6,4,0,31,2252
Spring 2012,CR-Lowell,Lowell Line,336,1,day_type_01,weekday,2018/01/01 23:39:00+00,Wedgemere,7,0,0,31,2253
Spring 2012,CR-Lowell,Lowell Line,336,1,day_type_01,weekday,2018/01/01 23:43:00+00,West Medford,8,0,1,30,2254
Spring 2012,CR-Lowell,Lowell Line,336,1,day_type_01,weekday,2018/01/01 23:54:00+00,North Station,9,,30,,2255
Spring 2012,CR-Lowell,Lowell Line,338,1,day_type_01,weekday,2018/01/01 23:55:00+00,Lowell,1,13,,13,2256
Spring 2012,CR-Lowell,Lowell Line,338,1,day_type_01,weekday,2018/01/02 00:03:00+00,North Billerica,2,3,0,16,2257
Spring 2012,CR-Lowell,Lowell Line,338,1,day_type_01,weekday,2018/01/02 00:11:00+00,Wilmington,3,0,1,15,2258
Spring 2012,CR-Lowell,Lowell Line,338,1,day_type_01,weekday,2018/01/02 00:15:00+00,Anderson/ Woburn,4,0,4,11,2259
Spring 2012,CR-Lowell,Lowell Line,338,1,day_type_01,weekday,2018/01/02 00:22:00+00,Winchester Center,6,0,0,11,2260
Spring 2012,CR-Lowell,Lowell Line,338,1,day_type_01,weekday,2018/01/02 00:24:00+00,Wedgemere,7,0,1,10,2261
Spring 2012,CR-Lowell,Lowell Line,338,1,day_type_01,weekday,2018/01/02 00:28:00+00,West Medford,8,0,4,6,2262
Spring 2012,CR-Lowell,Lowell Line,338,1,day_type_01,weekday,2018/01/02 00:41:00+00,North Station,9,,6,,2263
Spring 2012,CR-Lowell,Lowell Line,340,1,day_type_01,weekday,2018/01/02 00:25:00+00,Lowell,1,6,,6,2264
Spring 2012,CR-Lowell,Lowell Line,340,1,day_type_01,weekday,2018/01/02 00:33:00+00,North Billerica,2,2,0,8,2265
Spring 2012,CR-Lowell,Lowell Line,340,1,day_type_01,weekday,2018/01/02 00:41:00+00,Wilmington,3,1,1,8,2266
Spring 2012,CR-Lowell,Lowell Line,340,1,day_type_01,weekday,2018/01/02 00:45:00+00,Anderson/ Woburn,4,3,0,11,2267
Spring 2012,CR-Lowell,Lowell Line,340,1,day_type_01,weekday,2018/01/02 00:52:00+00,Winchester Center,6,0,0,11,2268
Spring 2012,CR-Lowell,Lowell Line,340,1,day_type_01,weekday,2018/01/02 00:54:00+00,Wedgemere,7,0,0,11,2269
Spring 2012,CR-Lowell,Lowell Line,340,1,day_type_01,weekday,2018/01/02 00:58:00+00,West Medford,8,2,1,12,2270
Spring 2012,CR-Lowell,Lowell Line,340,1,day_type_01,weekday,2018/01/02 01:09:00+00,North Station,9,,12,,2271
Spring 2012,CR-Lowell,Lowell Line,342,1,day_type_01,weekday,2018/01/02 01:30:00+00,Lowell,1,14,,14,2272
Spring 2012,CR-Lowell,Lowell Line,342,1,day_type_01,weekday,2018/01/02 01:38:00+00,North Billerica,2,2,0,16,2273
Spring 2012,CR-Lowell,Lowell Line,342,1,day_type_01,weekday,2018/01/02 01:46:00+00,Wilmington,3,1,0,17,2274
Spring 2012,CR-Lowell,Lowell Line,342,1,day_type_01,weekday,2018/01/02 01:50:00+00,Anderson/ Woburn,4,3,0,20,2275
Spring 2012,CR-Lowell,Lowell Line,342,1,day_type_01,weekday,2018/01/02 01:57:00+00,Winchester Center,6,0,0,20,2276
Spring 2012,CR-Lowell,Lowell Line,342,1,day_type_01,weekday,2018/01/02 01:59:00+00,Wedgemere,7,1,0,21,2277
Spring 2012,CR-Lowell,Lowell Line,342,1,day_type_01,weekday,2018/01/02 02:03:00+00,West Medford,8,0,1,20,2278
Spring 2012,CR-Lowell,Lowell Line,342,1,day_type_01,weekday,2018/01/02 02:14:00+00,North Station,9,,20,,2279
Spring 2012,CR-Lowell,Lowell Line,344,1,day_type_01,weekday,2018/01/02 02:30:00+00,Lowell,1,10,,10,2280
Spring 2012,CR-Lowell,Lowell Line,344,1,day_type_01,weekday,2018/01/02 02:38:00+00,North Billerica,2,2,0,12,2281
Spring 2012,CR-Lowell,Lowell Line,344,1,day_type_01,weekday,2018/01/02 02:46:00+00,Wilmington,3,1,0,13,2282
Spring 2012,CR-Lowell,Lowell Line,344,1,day_type_01,weekday,2018/01/02 02:50:00+00,Anderson/ Woburn,4,7,2,18,2283
Spring 2012,CR-Lowell,Lowell Line,344,1,day_type_01,weekday,2018/01/02 02:57:00+00,Winchester Center,6,2,1,19,2284
Spring 2012,CR-Lowell,Lowell Line,344,1,day_type_01,weekday,2018/01/02 02:59:00+00,Wedgemere,7,0,0,19,2285
Spring 2012,CR-Lowell,Lowell Line,344,1,day_type_01,weekday,2018/01/02 03:03:00+00,West Medford,8,1,1,19,2286
Spring 2012,CR-Lowell,Lowell Line,344,1,day_type_01,weekday,2018/01/02 03:14:00+00,North Station,9,,19,,2287
Spring 2012,CR-Lowell,Lowell Line,346,1,day_type_01,weekday,2018/01/02 03:35:00+00,Lowell,1,9,,9,2288
Spring 2012,CR-Lowell,Lowell Line,346,1,day_type_01,weekday,2018/01/02 03:43:00+00,North Billerica,2,3,0,12,2289
