Geography,Total Estimate,Total Margin of Error,Estimate - Less than 5 minutes,Margin of Error - Less than 5 minutes,Estimate - 5 to 9 minutes,Margin of Error - 5 to 9 minutes,Estimate - 10 to 14 minutes,Margin of Error - 10 to 14 minutes,Estimate - 15 to 19 minutes,Margin of Error - 15 to 19 minutes,Estimate - 20 to 24 minutes,Margin of Error - 20 to 24 minutes,Estimate - 25 to 29 minutes,Margin of Error - 25 to 29 minutes,Estimate - 30 to 34 minutes,Margin of Error - 30 to 34 minutes,Estimate - 35 to 39 minutes,Margin of Error - 35 to 39 minutes,Estimate - 40 to 44 minutes,Margin of Error - 40 to 44 minutes,Estimate - 45 to 59 minutes,Margin of Error - 45 to 59 minutes,Estimate - 60 to 89 minutes,Margin of Error - 60 to 89 minutes,Estimate - 90 or more minutes,Margin of Error - 90 or more minutes,Block Group,Census Tract,County,State
1500000US250250904004,385,168,21,37,52,61,27,42,19,30,82,77,40,45,50,47,0,13,61,62,0,13,33,41,0,13,4,904,Suffolk County,Massachusetts
1500000US250250906001,530,200,0,13,40,49,24,58,49,43,63,57,35,33,125,68,0,13,39,35,67,47,47,37,41,40,1,906,Suffolk County,Massachusetts
1500000US250250906002,767,180,20,22,24,24,26,21,94,54,101,66,23,22,182,92,0,13,30,37,76,39,165,70,26,31,2,906,Suffolk County,Massachusetts
1500000US250250907001,740,226,0,13,0,13,41,42,138,116,121,98,121,73,144,90,18,20,36,34,23,25,77,81,21,33,1,907,Suffolk County,Massachusetts
1500000US250250907002,810,277,0,13,29,36,29,36,28,39,86,63,92,66,167,94,44,40,50,39,222,149,63,98,0,13,2,907,Suffolk County,Massachusetts
1500000US250250907003,501,152,0,13,11,21,45,45,47,39,22,29,0,13,181,75,0,13,94,56,101,62,0,13,0,13,3,907,Suffolk County,Massachusetts
1500000US250250907004,321,138,19,26,22,33,48,38,0,13,49,36,19,29,87,43,9,14,10,15,22,25,29,33,7,15,4,907,Suffolk County,Massachusetts
1500000US250250909011,556,174,0,13,53,52,21,29,78,63,59,70,21,34,104,55,0,13,23,26,105,70,92,64,0,13,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,600,173,13,21,17,22,118,70,60,50,32,32,8,17,162,54,32,34,30,23,90,65,26,25,12,18,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,376,181,0,13,10,11,21,32,80,88,46,52,17,31,58,57,9,16,40,52,58,64,37,46,0,13,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,243,146,0,13,0,13,13,20,12,15,27,36,14,21,79,80,13,19,50,63,23,37,12,15,0,13,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,403,141,29,39,27,43,22,36,49,45,13,22,0,13,128,70,23,26,65,46,30,28,17,20,0,13,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,494,194,0,13,33,41,46,35,22,16,50,35,0,13,245,156,9,14,20,32,38,31,31,36,0,13,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,1236,359,147,227,0,13,66,49,79,55,285,128,67,54,258,115,55,43,14,17,153,73,112,72,0,13,1,911,Suffolk County,Massachusetts
1500000US250250911002,723,234,0,13,0,13,64,57,81,74,130,91,43,56,253,191,17,25,34,30,34,43,67,56,0,13,2,911,Suffolk County,Massachusetts
1500000US250250911003,269,146,0,13,0,13,27,41,0,13,0,13,26,31,46,39,18,21,49,45,96,105,7,12,0,13,3,911,Suffolk County,Massachusetts
1500000US250250911004,581,171,79,85,14,17,35,38,96,82,70,66,0,13,99,51,76,57,8,14,0,13,104,89,0,13,4,911,Suffolk County,Massachusetts
1500000US250250911005,283,150,0,13,0,13,19,30,38,34,26,28,0,13,125,87,33,51,19,28,23,29,0,13,0,13,5,911,Suffolk County,Massachusetts
1500000US250250912001,659,250,0,13,74,42,46,45,97,104,54,57,75,64,179,114,33,33,47,60,39,49,8,15,7,13,1,912,Suffolk County,Massachusetts
1500000US250250912002,712,214,0,13,43,47,20,22,34,31,36,38,39,43,268,179,39,45,43,37,66,57,98,68,26,40,2,912,Suffolk County,Massachusetts
1500000US250250912003,262,137,0,13,0,13,54,83,66,50,29,23,46,33,25,38,11,17,9,15,11,18,11,18,0,13,3,912,Suffolk County,Massachusetts
1500000US250250913001,670,172,10,12,30,24,27,18,32,30,134,74,8,11,205,91,13,19,0,13,93,64,99,53,19,22,1,913,Suffolk County,Massachusetts
1500000US250250913002,599,188,0,13,21,29,36,34,54,38,80,55,24,26,137,71,0,13,85,74,124,73,38,40,0,13,2,913,Suffolk County,Massachusetts
1500000US250250914001,821,176,4,7,43,41,22,22,200,87,111,48,0,13,207,91,19,18,11,15,124,90,80,56,0,13,1,914,Suffolk County,Massachusetts
1500000US250250914002,688,215,34,42,42,54,72,66,91,74,69,57,7,11,197,113,0,13,75,53,31,27,60,81,10,15,2,914,Suffolk County,Massachusetts
1500000US250250915001,996,245,0,13,46,43,45,48,83,90,98,69,47,46,286,127,0,13,123,74,126,61,123,88,19,21,1,915,Suffolk County,Massachusetts
1500000US250250915002,622,177,0,13,44,48,17,29,49,49,90,66,21,28,84,71,0,13,36,51,219,107,59,55,3,5,2,915,Suffolk County,Massachusetts
1500000US250250915003,338,185,0,13,10,16,28,43,106,96,68,65,9,15,110,94,0,13,0,13,0,13,0,13,7,11,3,915,Suffolk County,Massachusetts
1500000US250250916001,1131,429,0,13,31,37,36,45,111,100,212,143,82,103,282,185,57,49,113,91,187,114,20,36,0,13,1,916,Suffolk County,Massachusetts
1500000US250250916002,354,156,0,13,0,13,8,11,23,27,5,8,19,24,152,109,0,13,0,13,32,50,115,111,0,13,2,916,Suffolk County,Massachusetts
1500000US250250916003,122,90,0,13,0,13,0,13,0,13,19,32,0,13,36,45,0,13,21,47,35,39,11,20,0,13,3,916,Suffolk County,Massachusetts
1500000US250250917001,845,244,0,13,13,20,93,74,91,55,87,58,31,23,255,149,0,13,14,16,122,57,139,80,0,13,1,917,Suffolk County,Massachusetts
1500000US250250917002,512,188,0,13,0,13,46,45,77,57,38,43,67,60,58,42,0,13,30,26,111,67,85,66,0,13,2,917,Suffolk County,Massachusetts
1500000US250250917003,273,127,12,18,11,16,0,13,25,26,40,36,20,21,40,47,8,12,66,64,40,38,11,17,0,13,3,917,Suffolk County,Massachusetts
1500000US250250918001,598,216,0,13,21,31,72,63,23,33,9,13,16,23,294,198,0,13,29,35,87,81,47,47,0,13,1,918,Suffolk County,Massachusetts
1500000US250250918002,565,257,11,17,15,30,83,105,22,34,31,42,4,13,126,81,0,13,18,26,58,65,173,173,24,41,2,918,Suffolk County,Massachusetts
1500000US250250918003,407,240,0,13,33,43,77,70,7,43,41,43,0,13,67,58,0,13,0,13,76,62,106,152,0,13,3,918,Suffolk County,Massachusetts
1500000US250250919001,279,181,0,13,0,13,25,42,15,21,47,80,0,13,59,56,18,30,21,23,14,21,80,66,0,13,1,919,Suffolk County,Massachusetts
1500000US250250919002,404,150,15,24,0,13,25,35,15,21,38,68,0,13,197,161,12,19,24,30,49,56,14,17,15,22,2,919,Suffolk County,Massachusetts
1500000US250250919003,907,273,0,13,51,51,75,58,90,94,185,107,10,18,168,79,99,87,54,53,0,13,139,103,36,43,3,919,Suffolk County,Massachusetts
1500000US250250919004,409,147,1,4,26,28,0,13,23,27,105,118,0,13,99,70,0,13,0,13,63,49,92,67,0,13,4,919,Suffolk County,Massachusetts
1500000US250250920001,985,464,0,13,28,43,102,115,177,131,103,77,37,45,83,62,11,17,70,56,302,182,47,56,25,40,1,920,Suffolk County,Massachusetts
1500000US250250920002,1108,358,0,13,0,13,79,68,113,107,107,69,22,28,393,126,33,31,186,153,119,85,54,57,2,5,2,920,Suffolk County,Massachusetts
1500000US250250920003,330,145,26,43,26,41,35,47,0,13,60,62,0,13,74,67,0,13,0,13,20,25,89,61,0,13,3,920,Suffolk County,Massachusetts
1500000US250250920004,529,186,23,28,35,41,49,46,83,87,129,108,33,37,52,41,11,15,50,47,32,31,32,39,0,13,4,920,Suffolk County,Massachusetts
1500000US250250921011,726,392,0,13,51,80,13,21,55,54,159,153,26,29,153,138,67,66,0,13,74,64,0,13,128,178,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,479,212,22,35,5,13,8,14,78,59,27,41,43,52,109,108,0,13,124,146,21,28,42,69,0,13,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,267,137,0,13,29,47,0,13,29,33,11,25,25,33,26,44,25,43,12,19,11,19,85,109,14,24,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,582,302,0,13,53,60,174,183,40,55,90,86,0,13,134,179,0,13,13,22,12,23,66,84,0,13,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,1429,472,31,51,39,63,27,33,115,98,272,144,80,80,333,165,51,66,116,106,160,126,47,79,158,185,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,410,204,0,13,32,38,0,13,60,55,35,45,23,26,144,86,0,13,41,41,24,34,51,54,0,13,1,922,Suffolk County,Massachusetts
1500000US250250922002,473,190,0,13,26,40,16,24,49,40,0,13,83,67,85,61,3,9,37,38,142,84,25,25,7,12,2,922,Suffolk County,Massachusetts
1500000US250250922003,447,141,12,21,0,13,0,13,0,13,53,46,20,22,81,54,11,16,59,44,34,28,138,78,39,45,3,922,Suffolk County,Massachusetts
1500000US250250922004,264,128,0,13,0,13,0,13,25,39,0,13,49,55,41,42,0,13,12,20,94,76,26,39,17,26,4,922,Suffolk County,Massachusetts
1500000US250250923001,432,162,8,16,6,8,0,13,33,42,39,43,25,40,104,87,0,13,85,77,35,32,56,37,41,38,1,923,Suffolk County,Massachusetts
1500000US250250923002,270,89,0,13,27,26,0,13,35,55,59,40,0,13,60,37,0,13,0,13,18,20,58,42,13,18,2,923,Suffolk County,Massachusetts
1500000US250250923003,691,229,0,13,25,27,20,28,10,15,97,56,17,18,267,156,0,13,31,28,38,27,141,74,45,56,3,923,Suffolk County,Massachusetts
1500000US250250923004,265,165,0,13,0,13,37,44,6,8,29,27,51,44,85,86,0,13,0,13,14,21,8,12,35,56,4,923,Suffolk County,Massachusetts
1500000US250250924001,329,194,78,108,0,13,0,13,0,13,0,13,0,13,61,72,0,13,0,13,0,13,127,109,63,71,1,924,Suffolk County,Massachusetts
1500000US250250924002,254,171,0,13,0,13,0,13,60,66,45,74,77,120,26,46,0,13,0,13,29,60,17,27,0,13,2,924,Suffolk County,Massachusetts
1500000US250250924003,1233,741,0,13,0,13,0,13,78,79,224,259,81,103,380,257,27,46,26,42,124,105,185,178,108,169,3,924,Suffolk County,Massachusetts
1500000US250250924004,589,279,0,13,0,13,59,82,0,13,33,48,68,86,222,141,0,13,106,103,39,73,62,91,0,13,4,924,Suffolk County,Massachusetts
1500000US250250924005,209,166,0,13,0,13,0,13,0,13,91,108,0,13,93,113,0,13,0,13,0,13,25,41,0,13,5,924,Suffolk County,Massachusetts
1500000US250251001001,141,99,0,13,0,13,13,20,0,13,0,13,26,40,14,23,0,13,49,82,0,13,39,52,0,13,1,1001,Suffolk County,Massachusetts
1500000US250251001002,406,338,0,13,0,13,0,13,40,64,24,38,175,275,0,13,0,13,0,13,35,55,114,107,18,29,2,1001,Suffolk County,Massachusetts
1500000US250251001003,720,394,0,13,45,68,70,83,94,94,0,13,56,66,213,193,0,13,33,39,43,49,118,104,48,61,3,1001,Suffolk County,Massachusetts
1500000US250251001004,705,390,0,13,0,13,43,54,45,60,46,56,0,13,93,99,18,29,108,97,101,94,198,134,53,81,4,1001,Suffolk County,Massachusetts
1500000US250251001005,202,157,0,13,0,13,0,13,0,13,0,13,10,16,67,104,0,13,35,40,44,57,22,34,24,38,5,1001,Suffolk County,Massachusetts
1500000US250251001006,522,275,0,13,20,33,26,42,41,50,75,71,0,13,166,178,0,13,0,13,24,41,135,138,35,44,6,1001,Suffolk County,Massachusetts
1500000US250251001007,358,246,0,13,0,13,99,127,82,83,36,44,10,16,52,70,0,13,0,13,51,57,28,42,0,13,7,1001,Suffolk County,Massachusetts
1500000US250251002001,631,176,0,13,38,34,34,34,118,60,134,104,61,55,60,55,0,13,38,30,39,33,74,47,35,29,1,1002,Suffolk County,Massachusetts
1500000US250251002002,304,159,0,13,11,17,0,13,12,19,0,13,0,13,98,82,17,27,7,10,32,30,75,72,52,36,2,1002,Suffolk County,Massachusetts
1500000US250251002003,638,195,0,13,16,19,37,49,85,81,27,30,29,33,151,84,19,23,17,20,50,55,183,84,24,26,3,1002,Suffolk County,Massachusetts
1500000US250251003001,758,181,0,13,31,51,7,13,90,78,66,56,32,41,164,136,59,91,48,44,153,78,75,67,33,51,1,1003,Suffolk County,Massachusetts
1500000US250251003002,299,165,0,13,0,13,15,22,17,27,57,49,0,13,53,54,66,84,0,13,34,31,47,59,10,15,2,1003,Suffolk County,Massachusetts
1500000US250251003003,417,199,61,90,12,20,13,21,41,37,37,34,64,39,31,47,0,13,0,13,74,80,84,76,0,13,3,1003,Suffolk County,Massachusetts
1500000US250251003004,481,222,0,13,23,38,25,38,18,22,94,81,16,25,92,102,0,13,17,28,72,64,105,92,19,31,4,1003,Suffolk County,Massachusetts
1500000US250251004001,887,290,0,13,50,65,40,64,76,76,116,100,70,61,167,113,35,42,0,13,144,88,189,139,0,13,1,1004,Suffolk County,Massachusetts
1500000US250251004002,624,244,0,13,10,18,55,43,37,43,93,63,14,24,248,175,43,65,70,85,5,14,17,29,32,35,2,1004,Suffolk County,Massachusetts
1500000US250251004003,470,185,0,13,29,46,18,26,83,134,82,74,53,41,57,73,0,13,44,51,31,31,52,50,21,34,3,1004,Suffolk County,Massachusetts
1500000US250251004004,562,242,0,13,15,26,20,38,121,110,71,69,0,13,82,70,0,13,5,9,91,82,116,76,41,57,4,1004,Suffolk County,Massachusetts
1500000US250251005001,484,192,0,13,0,13,20,33,77,72,28,47,56,66,87,98,0,13,71,55,95,88,31,53,19,29,1,1005,Suffolk County,Massachusetts
1500000US250251005002,593,224,0,13,0,13,31,33,0,13,17,31,0,13,51,47,34,41,0,13,84,82,344,235,32,38,2,1005,Suffolk County,Massachusetts
1500000US250251005003,579,232,0,13,0,13,0,13,0,13,0,13,64,67,103,75,90,65,75,103,18,26,166,102,63,79,3,1005,Suffolk County,Massachusetts
1500000US250251005004,477,314,21,35,35,55,0,13,0,13,0,13,0,13,80,101,0,13,20,32,134,101,187,173,0,13,4,1005,Suffolk County,Massachusetts
1500000US250251005005,948,409,0,13,0,13,61,87,108,120,247,190,103,144,163,127,0,13,43,52,110,137,113,85,0,13,5,1005,Suffolk County,Massachusetts
1500000US250251006011,433,256,12,20,0,13,0,13,0,13,37,64,0,13,160,154,14,23,31,51,85,73,68,49,26,46,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,647,262,0,13,27,26,8,15,0,13,93,90,13,21,219,118,3,68,208,138,29,38,47,60,0,13,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,992,324,0,13,15,25,0,13,0,13,278,139,84,67,222,140,0,13,77,91,175,149,141,120,0,13,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,1341,389,53,83,51,65,0,13,151,158,126,125,45,56,330,165,48,71,79,73,179,95,153,107,126,106,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,1160,356,15,16,126,114,107,57,166,157,138,100,62,34,205,92,71,42,55,34,106,50,98,60,11,13,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,281,103,17,24,0,13,0,13,14,20,121,72,10,11,24,22,14,15,36,27,31,21,14,16,0,13,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,533,149,0,13,23,27,20,22,102,59,93,82,0,13,51,43,53,55,16,19,102,67,73,87,0,13,1,1007,Suffolk County,Massachusetts
1500000US250251007002,606,205,0,13,47,49,85,66,187,106,67,53,12,21,105,76,0,13,0,13,63,76,40,58,0,13,2,1007,Suffolk County,Massachusetts
1500000US250251007003,484,152,0,13,0,13,0,13,27,41,48,54,35,58,138,93,15,25,73,61,116,58,32,35,0,13,3,1007,Suffolk County,Massachusetts
1500000US250251007004,250,104,0,13,12,19,8,12,32,29,17,28,12,18,24,34,0,13,21,17,75,57,49,48,0,13,4,1007,Suffolk County,Massachusetts
1500000US250251007005,379,205,0,13,0,13,11,17,38,53,65,58,37,32,67,94,54,63,64,67,36,35,7,12,0,13,5,1007,Suffolk County,Massachusetts
1500000US250251008001,239,141,0,13,0,13,0,13,0,13,29,32,12,20,12,22,0,13,54,56,55,56,77,101,0,13,1,1008,Suffolk County,Massachusetts
1500000US250251008002,826,259,0,13,0,13,178,176,143,130,22,43,41,59,63,77,0,13,96,82,113,106,170,115,0,13,2,1008,Suffolk County,Massachusetts
1500000US250251008003,627,251,0,13,13,23,21,34,56,68,49,59,0,13,101,86,14,24,15,25,95,87,199,148,64,69,3,1008,Suffolk County,Massachusetts
1500000US250251008004,771,276,0,13,39,61,84,91,75,66,57,56,15,24,59,62,39,47,22,34,195,126,77,81,109,108,4,1008,Suffolk County,Massachusetts
1500000US250251008005,649,245,0,13,0,13,29,35,75,89,107,123,37,44,131,102,24,45,64,62,84,95,57,47,41,51,5,1008,Suffolk County,Massachusetts
1500000US250251008006,395,195,0,13,0,13,45,91,0,13,25,36,9,17,143,145,30,36,56,73,53,45,20,30,14,22,6,1008,Suffolk County,Massachusetts
1500000US250251009001,422,160,0,13,0,13,34,37,28,31,39,45,70,72,16,24,45,55,8,12,54,45,116,69,12,18,1,1009,Suffolk County,Massachusetts
1500000US250251009002,436,250,0,13,9,14,29,45,0,13,26,41,32,39,13,14,0,13,49,52,103,84,161,211,14,23,2,1009,Suffolk County,Massachusetts
1500000US250251009003,449,191,0,13,10,16,0,13,23,27,169,114,0,13,62,53,0,13,34,43,79,61,72,51,0,13,3,1009,Suffolk County,Massachusetts
1500000US250251009004,859,208,0,13,27,22,33,39,32,38,153,95,88,60,114,86,22,25,49,55,213,89,128,79,0,13,4,1009,Suffolk County,Massachusetts
1500000US250251010011,357,255,0,13,20,34,0,13,11,34,0,13,0,13,110,129,19,38,53,79,36,50,96,150,12,20,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,227,189,0,13,0,13,23,37,0,13,24,38,0,13,107,144,0,13,0,13,0,13,24,54,49,77,2,1010.01,Suffolk County,Massachusetts
1500000US250251010013,487,241,0,13,0,13,21,36,143,158,39,64,0,13,0,13,20,34,0,13,53,86,143,143,68,60,3,1010.01,Suffolk County,Massachusetts
1500000US250251010014,323,220,0,13,0,13,0,13,41,40,49,46,26,44,0,13,0,13,18,32,122,136,14,27,53,86,4,1010.01,Suffolk County,Massachusetts
1500000US250251010015,324,193,0,13,0,13,0,13,26,40,126,119,0,13,0,13,82,114,0,13,66,82,24,36,0,13,5,1010.01,Suffolk County,Massachusetts
1500000US250251010016,1265,653,25,39,72,112,13,24,0,13,146,137,135,153,189,159,0,13,69,95,298,188,228,174,90,142,6,1010.01,Suffolk County,Massachusetts
1500000US250251010021,372,214,0,13,72,85,12,21,0,13,73,96,0,13,75,97,0,13,0,13,16,26,124,92,0,13,1,1010.02,Suffolk County,Massachusetts
1500000US250251010022,989,382,0,13,64,96,110,117,91,91,113,129,146,112,50,69,76,113,186,131,39,43,104,94,10,17,2,1010.02,Suffolk County,Massachusetts
1500000US250251010023,1387,328,0,13,42,52,115,104,107,83,147,106,98,115,142,130,55,63,41,64,210,139,337,201,93,92,3,1010.02,Suffolk County,Massachusetts
1500000US250251011011,523,162,0,13,0,13,46,53,25,39,39,39,30,47,225,124,34,51,0,13,42,46,82,51,0,13,1,1011.01,Suffolk County,Massachusetts
1500000US250251011012,669,330,11,18,24,38,80,74,35,49,67,57,22,36,175,163,60,96,18,30,61,49,107,63,9,18,2,1011.01,Suffolk County,Massachusetts
1500000US250251011013,413,166,0,13,11,19,10,17,43,46,12,18,25,44,130,101,22,35,23,25,111,71,21,22,5,8,3,1011.01,Suffolk County,Massachusetts
1500000US250251011021,423,209,16,28,11,18,32,44,53,53,19,32,0,13,123,103,0,13,11,18,73,46,85,58,0,13,1,1011.02,Suffolk County,Massachusetts
1500000US250251011022,752,265,0,13,0,13,15,25,30,46,149,142,24,37,288,141,0,13,39,43,84,50,123,91,0,13,2,1011.02,Suffolk County,Massachusetts
1500000US250251011023,430,187,0,13,33,36,0,13,63,68,14,18,33,40,54,63,0,13,0,13,0,13,194,119,39,31,3,1011.02,Suffolk County,Massachusetts
1500000US250251011024,713,281,0,13,0,13,0,13,24,37,76,63,74,87,102,81,24,39,21,35,112,85,186,166,94,75,4,1011.02,Suffolk County,Massachusetts
1500000US250251101041,275,160,0,13,0,13,60,47,12,23,21,49,88,61,56,81,0,13,0,13,0,13,38,50,0,13,1,1101.04,Suffolk County,Massachusetts
1500000US250251101042,661,300,64,102,0,13,147,117,75,28,19,27,57,58,196,158,0,13,0,13,54,67,49,51,0,13,2,1101.04,Suffolk County,Massachusetts
1500000US250251101051,1812,364,0,13,10,19,150,77,138,105,64,60,54,48,414,204,239,173,102,102,295,133,246,155,100,76,1,1101.05,Suffolk County,Massachusetts
1500000US250251101061,320,212,0,13,0,13,0,13,15,28,8,38,0,13,64,63,61,62,0,13,93,69,51,65,28,40,1,1101.06,Suffolk County,Massachusetts
1500000US250251101062,539,220,0,13,17,35,35,29,10,22,35,47,0,13,108,81,25,37,26,40,211,136,45,33,27,44,2,1101.06,Suffolk County,Massachusetts
1500000US250251102011,1124,176,0,13,0,13,135,62,59,31,155,76,22,29,282,90,39,34,68,54,232,102,108,49,24,36,1,1102.01,Suffolk County,Massachusetts
1500000US250251103011,701,155,12,14,25,32,58,61,109,59,69,44,0,13,95,63,6,12,38,25,149,64,140,88,0,13,1,1103.01,Suffolk County,Massachusetts
1500000US250251103012,803,184,0,13,9,11,28,31,99,53,35,28,60,42,80,45,25,20,94,51,265,107,103,58,5,9,2,1103.01,Suffolk County,Massachusetts
1500000US250251104011,977,228,0,13,5,11,24,31,142,104,115,74,83,62,244,93,74,58,18,22,163,85,96,68,13,23,1,1104.01,Suffolk County,Massachusetts
1500000US250251104012,1126,289,0,13,75,103,17,24,38,37,106,104,251,138,256,150,50,37,66,44,143,57,116,103,8,11,2,1104.01,Suffolk County,Massachusetts
1500000US250251104031,597,205,0,13,0,13,94,100,24,20,50,69,27,32,15,17,7,12,84,75,224,158,69,72,3,5,1,1104.03,Suffolk County,Massachusetts
1500000US250251104032,550,286,0,13,0,13,37,56,26,40,58,58,19,32,181,186,35,41,50,50,112,56,23,22,9,14,2,1104.03,Suffolk County,Massachusetts
1500000US250251104033,277,115,0,13,0,13,25,40,6,11,33,43,0,13,33,42,0,13,43,50,30,34,40,47,67,77,3,1104.03,Suffolk County,Massachusetts
1500000US250251104034,550,172,0,13,5,8,41,51,46,31,75,66,0,13,83,68,74,61,65,56,117,70,39,31,5,10,4,1104.03,Suffolk County,Massachusetts
1500000US250251104035,558,186,0,13,12,17,46,45,60,50,102,90,0,13,58,46,18,21,72,80,71,53,102,73,17,27,5,1104.03,Suffolk County,Massachusetts
1500000US250251105011,561,181,0,13,20,25,19,18,56,63,14,23,7,11,203,143,9,14,64,46,90,49,69,63,10,17,1,1105.01,Suffolk County,Massachusetts
1500000US250251105012,972,302,0,13,23,29,41,38,43,47,121,71,36,34,119,91,114,86,48,38,319,247,78,58,30,33,2,1105.01,Suffolk County,Massachusetts
1500000US250251105013,500,138,0,13,17,27,51,56,56,41,75,50,71,58,110,66,42,40,21,25,22,35,25,29,10,18,3,1105.01,Suffolk County,Massachusetts
1500000US250251105021,990,263,29,46,27,44,41,42,174,112,222,120,119,90,87,57,55,49,56,41,102,68,78,63,0,13,1,1105.02,Suffolk County,Massachusetts
1500000US250251105022,1155,369,14,22,46,41,8,19,105,72,106,70,11,19,269,119,14,27,205,260,187,83,159,75,31,47,2,1105.02,Suffolk County,Massachusetts
1500000US250251105023,412,167,0,13,25,41,0,13,13,20,114,49,3,13,14,20,18,22,6,18,96,53,123,85,0,13,3,1105.02,Suffolk County,Massachusetts
1500000US250251106011,806,214,0,13,10,18,87,74,26,27,42,35,85,71,81,53,23,26,100,90,241,115,71,51,40,40,1,1106.01,Suffolk County,Massachusetts
1500000US250251106012,508,153,0,13,31,29,29,25,81,56,35,41,0,13,111,83,26,24,33,44,89,51,73,53,0,13,2,1106.01,Suffolk County,Massachusetts
1500000US250251106071,724,319,0,13,0,13,0,13,0,13,40,41,83,130,165,91,0,13,58,63,253,172,125,86,0,13,1,1106.07,Suffolk County,Massachusetts
1500000US250251106072,847,344,0,13,0,13,129,165,186,165,34,44,175,114,73,60,49,43,112,79,58,45,19,21,12,20,2,1106.07,Suffolk County,Massachusetts
1500000US250251106073,1045,345,14,22,36,39,120,75,125,121,85,70,0,13,291,166,48,44,42,40,130,85,154,95,0,13,3,1106.07,Suffolk County,Massachusetts
1500000US250251106074,287,130,0,13,12,20,0,13,16,25,19,31,0,13,31,35,45,54,35,54,106,104,23,29,0,13,4,1106.07,Suffolk County,Massachusetts
1500000US250251201031,1025,148,73,71,55,36,25,19,116,51,126,50,66,46,205,76,76,38,49,28,164,58,70,37,0,13,1,1201.03,Suffolk County,Massachusetts
1500000US250251201041,551,144,0,13,2,7,0,13,37,33,126,65,17,19,88,56,32,32,78,64,151,95,5,8,15,21,1,1201.04,Suffolk County,Massachusetts
1500000US250251201042,861,180,16,25,19,30,24,26,108,66,69,47,123,57,101,69,64,55,96,66,128,70,92,70,21,34,2,1201.04,Suffolk County,Massachusetts
1500000US250251201051,337,72,0,13,30,23,13,17,15,19,25,21,31,31,84,40,6,9,27,21,89,48,17,19,0,13,1,1201.05,Suffolk County,Massachusetts
1500000US250251201052,389,79,0,13,0,13,39,24,33,25,33,25,23,19,110,48,33,30,31,24,66,32,21,21,0,13,2,1201.05,Suffolk County,Massachusetts
1500000US250251201053,247,76,24,28,6,12,5,8,38,24,34,22,31,29,64,48,26,28,5,8,12,13,0,13,2,4,3,1201.05,Suffolk County,Massachusetts
1500000US250251202011,921,198,0,13,0,13,71,44,1,2,155,88,41,40,221,105,33,32,97,86,179,71,100,70,23,26,1,1202.01,Suffolk County,Massachusetts
1500000US250251202012,1011,275,0,13,43,46,104,93,153,111,121,121,38,32,173,85,42,26,119,67,135,63,83,60,0,13,2,1202.01,Suffolk County,Massachusetts
1500000US250251202013,563,220,0,13,0,13,26,39,41,50,32,36,51,58,194,129,44,54,49,50,126,75,0,13,0,13,3,1202.01,Suffolk County,Massachusetts
1500000US250251203011,759,224,27,43,16,27,12,19,11,17,124,95,159,86,122,101,49,47,63,51,106,68,70,62,0,13,1,1203.01,Suffolk County,Massachusetts
1500000US250251203012,494,189,44,69,8,12,28,31,10,16,0,13,13,19,170,107,41,65,68,50,93,89,10,16,9,14,2,1203.01,Suffolk County,Massachusetts
1500000US250251203013,744,251,30,53,11,17,12,16,125,129,90,61,63,71,136,77,59,57,91,75,98,67,29,24,0,13,3,1203.01,Suffolk County,Massachusetts
1500000US250251203014,970,259,29,43,8,13,188,132,29,30,162,68,16,15,286,138,58,39,13,15,106,63,75,60,0,13,4,1203.01,Suffolk County,Massachusetts
1500000US250251204001,503,244,16,27,0,13,56,64,85,102,51,53,22,42,23,29,0,13,18,30,98,87,134,117,0,13,1,1204,Suffolk County,Massachusetts
1500000US250251204002,424,211,0,13,0,13,15,27,44,56,39,53,52,55,44,52,25,42,112,177,31,38,62,55,0,13,2,1204,Suffolk County,Massachusetts
1500000US250251204003,588,187,0,13,0,13,24,39,69,58,94,94,85,60,60,55,96,80,54,87,43,41,63,63,0,13,3,1204,Suffolk County,Massachusetts
1500000US250251204004,1203,411,20,27,0,13,97,111,251,169,85,60,115,74,140,116,167,131,139,81,168,170,21,25,0,13,4,1204,Suffolk County,Massachusetts
1500000US250251204005,787,379,38,59,4,13,138,191,33,36,101,62,92,103,98,126,24,37,56,74,133,83,70,70,0,13,5,1204,Suffolk County,Massachusetts
