Geography,Total Estimate,Total Margin of Error,Estimate - Less than 5 minutes,Margin of Error - Less than 5 minutes,Estimate - 5 to 9 minutes,Margin of Error - 5 to 9 minutes,Estimate - 10 to 14 minutes,Margin of Error - 10 to 14 minutes,Estimate - 15 to 19 minutes,Margin of Error - 15 to 19 minutes,Estimate - 20 to 24 minutes,Margin of Error - 20 to 24 minutes,Estimate - 25 to 29 minutes,Margin of Error - 25 to 29 minutes,Estimate - 30 to 34 minutes,Margin of Error - 30 to 34 minutes,Estimate - 35 to 39 minutes,Margin of Error - 35 to 39 minutes,Estimate - 40 to 44 minutes,Margin of Error - 40 to 44 minutes,Estimate - 45 to 59 minutes,Margin of Error - 45 to 59 minutes,Estimate - 60 to 89 minutes,Margin of Error - 60 to 89 minutes,Estimate - 90 or more minutes,Margin of Error - 90 or more minutes,Block Group,Census Tract,County,State
1500000US250250510001,1146,245,30,38,39,32,110,67,139,67,167,79,24,26,353,161,25,30,17,21,103,72,119,74,20,32,1,510,Suffolk County,Massachusetts
1500000US250250510002,252,115,0,12,0,12,19,21,46,36,11,17,0,12,75,87,22,34,8,14,46,36,19,20,6,11,2,510,Suffolk County,Massachusetts
1500000US250250510003,525,173,0,12,63,62,74,54,90,70,64,52,27,43,89,54,0,12,0,12,20,23,85,73,13,21,3,510,Suffolk County,Massachusetts
1500000US250250511011,1090,478,52,88,0,12,12,21,115,102,74,68,73,92,366,174,0,12,46,73,211,120,141,134,0,12,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,799,273,32,48,31,46,42,52,63,62,140,141,30,37,213,142,0,12,27,44,43,52,148,139,30,49,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,890,397,0,12,19,29,25,30,13,21,94,76,58,61,252,171,29,41,89,86,161,97,150,224,0,12,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,745,333,11,19,14,21,98,89,113,95,14,22,26,42,54,74,107,140,19,33,212,163,77,79,0,12,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,27,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,42,0,12,1,512,Suffolk County,Massachusetts
1500000US250250512002,837,202,0,12,60,58,55,47,90,66,115,74,55,39,120,77,5,9,114,72,122,80,101,100,0,12,2,512,Suffolk County,Massachusetts
1500000US250250512003,440,145,0,12,24,26,62,45,58,47,88,57,25,39,106,64,23,24,41,42,13,18,0,12,0,12,3,512,Suffolk County,Massachusetts
1500000US250250601011,775,251,9,13,56,59,29,24,138,77,209,158,7,11,255,128,0,12,12,17,14,21,46,46,0,12,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,365,112,0,12,10,14,35,24,82,45,63,41,10,16,85,96,9,13,7,11,56,36,8,15,0,12,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,689,144,8,10,31,29,40,42,59,37,134,58,115,55,154,82,19,30,9,15,41,32,13,22,66,45,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,464,131,0,12,0,12,58,36,113,86,55,49,85,66,84,53,11,17,11,17,39,42,8,13,0,12,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,536,138,0,12,0,12,32,34,61,43,103,48,126,81,97,54,18,29,5,7,35,24,59,76,0,12,1,602,Suffolk County,Massachusetts
1500000US250250602002,653,196,0,12,17,23,74,52,56,33,114,75,70,52,170,78,34,25,55,46,46,45,17,26,0,12,2,602,Suffolk County,Massachusetts
1500000US250250603011,770,233,0,12,0,12,146,115,97,89,97,60,94,72,178,100,41,37,35,44,35,29,47,53,0,12,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,647,245,12,19,31,36,108,84,21,24,100,67,67,46,128,84,13,20,36,34,66,57,65,49,0,12,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,585,147,24,37,37,46,84,49,83,50,134,72,31,29,40,35,21,23,10,13,73,49,46,38,2,5,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,599,200,0,12,0,12,191,194,98,71,69,47,39,35,54,62,14,22,30,36,22,25,82,90,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,1006,362,0,12,40,38,90,84,133,172,317,191,89,97,178,115,25,30,71,92,25,29,38,57,0,12,2,604,Suffolk County,Massachusetts
1500000US250250604003,654,327,0,12,129,96,17,27,168,224,141,92,37,41,100,69,21,26,0,12,41,47,0,12,0,12,3,604,Suffolk County,Massachusetts
1500000US250250604004,573,186,0,12,87,90,29,36,12,20,90,78,27,31,134,74,55,45,37,58,35,41,56,83,11,18,4,604,Suffolk County,Massachusetts
1500000US250250604005,271,98,0,12,53,43,67,58,33,56,55,51,15,27,40,37,8,14,0,12,0,12,0,12,0,12,5,604,Suffolk County,Massachusetts
1500000US250250605011,497,113,0,12,68,57,52,38,84,58,62,51,34,30,101,54,15,17,26,24,24,17,9,14,22,34,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,619,147,5,9,32,30,86,65,78,63,139,73,29,29,95,63,63,85,12,20,34,26,26,31,20,32,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,522,201,28,25,31,41,28,26,69,42,45,33,60,50,53,43,41,27,42,52,90,94,35,24,0,12,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,618,258,0,12,0,12,87,73,21,21,223,179,35,31,123,107,54,54,9,14,25,21,41,46,0,12,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,449,114,0,12,19,26,97,63,70,42,62,41,20,21,87,53,17,22,43,57,25,24,9,13,0,12,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,1807,263,33,52,211,107,241,86,226,123,225,92,153,84,285,103,27,22,101,64,210,97,94,69,1,4,1,606,Suffolk County,Massachusetts
1500000US250250607001,278,86,3,5,0,12,7,11,11,17,46,42,0,12,34,30,45,23,27,31,75,34,19,21,11,22,1,607,Suffolk County,Massachusetts
1500000US250250607002,451,116,0,12,30,38,102,58,87,57,68,40,26,26,75,48,0,12,25,39,19,23,7,14,12,20,2,607,Suffolk County,Massachusetts
1500000US250250608001,223,183,11,22,0,12,78,99,0,12,5,9,35,56,14,23,0,12,65,82,0,12,15,24,0,12,1,608,Suffolk County,Massachusetts
1500000US250250608002,664,362,1,5,67,108,42,37,51,48,257,278,80,56,39,57,61,98,35,55,31,48,0,12,0,12,2,608,Suffolk County,Massachusetts
1500000US250250608003,1274,541,0,12,54,81,0,12,186,234,156,106,151,132,466,214,67,108,20,33,101,92,60,89,13,20,3,608,Suffolk County,Massachusetts
1500000US250250608004,1122,365,22,29,61,65,22,35,61,80,251,129,295,226,273,154,0,12,93,111,30,28,0,12,14,22,4,608,Suffolk County,Massachusetts
1500000US250250610001,682,194,0,12,67,70,73,53,29,29,43,40,17,20,134,72,72,55,123,139,70,49,54,47,0,12,1,610,Suffolk County,Massachusetts
1500000US250250610002,303,140,0,12,87,68,0,12,61,54,13,16,6,14,0,12,0,12,0,12,65,60,71,68,0,12,2,610,Suffolk County,Massachusetts
1500000US250250610003,196,93,0,12,0,12,0,12,66,58,8,13,0,12,89,73,0,12,0,12,11,19,14,19,8,12,3,610,Suffolk County,Massachusetts
1500000US250250611011,134,69,0,12,5,7,20,25,20,21,33,30,0,12,32,26,0,12,12,20,0,12,4,6,8,18,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,435,123,39,39,0,12,37,36,69,59,75,50,4,7,72,46,21,31,51,38,13,18,54,43,0,12,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,1302,271,64,62,22,25,162,84,201,75,247,114,75,50,124,66,62,48,78,61,197,99,48,46,22,18,1,612,Suffolk County,Massachusetts
1500000US250250612002,420,137,0,12,0,12,79,74,106,120,107,82,10,15,85,54,18,20,0,12,9,14,6,10,0,12,2,612,Suffolk County,Massachusetts
1500000US250250612003,657,217,41,45,11,19,60,59,168,160,108,70,89,76,117,68,24,25,39,48,0,12,0,12,0,12,3,612,Suffolk County,Massachusetts
1500000US250250701011,535,213,29,47,99,104,108,98,67,56,42,44,14,23,97,98,0,12,0,12,27,34,12,20,40,47,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,121,82,0,12,15,30,0,12,56,41,0,12,0,12,50,36,0,12,0,12,0,12,0,12,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,298,126,0,12,71,77,16,27,130,93,34,41,9,16,0,12,0,12,0,12,38,56,0,12,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,927,250,10,19,120,72,277,145,245,124,42,44,9,17,141,102,0,12,0,12,55,70,28,44,0,12,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,140,86,34,40,0,12,28,50,38,44,20,28,4,9,0,12,0,12,0,12,16,25,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,102,81,0,12,0,12,0,12,48,65,5,10,0,12,26,40,0,12,0,12,16,26,0,12,7,12,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,403,152,60,70,0,12,93,60,69,58,70,66,44,55,34,40,0,12,0,12,0,12,9,17,24,41,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,278,139,4,9,96,102,39,48,21,34,0,12,18,29,18,29,0,12,61,66,17,28,4,9,0,12,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,523,208,59,58,74,57,88,63,16,20,75,66,13,17,58,45,10,15,18,20,77,86,35,56,0,12,1,702,Suffolk County,Massachusetts
1500000US250250702002,671,209,43,58,71,67,77,105,89,98,27,33,0,12,152,107,55,63,26,29,78,54,53,71,0,12,2,702,Suffolk County,Massachusetts
1500000US250250702003,908,251,185,103,137,53,184,113,82,71,71,59,25,29,104,79,0,12,0,12,48,45,63,66,9,15,3,702,Suffolk County,Massachusetts
1500000US250250703001,434,163,0,12,98,84,18,28,0,12,84,58,52,81,86,75,19,29,16,26,38,51,23,26,0,12,1,703,Suffolk County,Massachusetts
1500000US250250703002,729,218,0,12,72,66,47,39,155,88,130,98,12,20,289,151,3,11,0,12,11,18,10,17,0,12,2,703,Suffolk County,Massachusetts
1500000US250250703003,577,156,0,12,25,28,92,86,146,86,147,89,15,26,41,40,22,33,50,48,15,26,24,27,0,12,3,703,Suffolk County,Massachusetts
1500000US250250703004,916,181,19,27,57,48,65,64,149,81,164,93,167,135,105,65,37,40,58,56,47,54,31,36,17,27,4,703,Suffolk County,Massachusetts
1500000US250250704021,446,81,0,12,0,12,93,45,100,53,54,32,28,23,59,36,0,12,4,6,42,34,43,27,23,32,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1344,296,62,72,47,44,186,144,135,88,215,98,114,95,229,151,61,53,108,100,63,54,106,79,18,29,1,705,Suffolk County,Massachusetts
1500000US250250705002,540,232,76,101,59,47,112,110,63,61,24,33,0,12,129,119,0,12,8,15,36,46,0,12,33,43,2,705,Suffolk County,Massachusetts
1500000US250250705003,783,192,3,8,112,72,80,54,156,80,119,59,51,48,134,72,32,38,16,26,34,42,39,42,7,15,3,705,Suffolk County,Massachusetts
1500000US250250705004,662,182,0,12,0,12,153,102,74,64,59,53,87,80,167,110,0,12,0,12,64,58,45,52,13,22,4,705,Suffolk County,Massachusetts
1500000US250250706001,678,150,31,50,29,26,44,37,178,74,124,68,44,28,49,32,32,30,35,30,89,67,23,23,0,12,1,706,Suffolk County,Massachusetts
1500000US250250706002,759,121,9,15,73,59,125,72,127,59,104,65,64,42,165,67,15,19,22,25,36,31,9,13,10,15,2,706,Suffolk County,Massachusetts
1500000US250250707001,767,172,32,52,109,59,126,73,56,45,233,135,62,44,60,46,35,29,0,12,23,22,31,44,0,12,1,707,Suffolk County,Massachusetts
1500000US250250707002,830,156,44,69,129,73,82,52,88,49,249,94,42,32,101,55,13,19,36,44,46,47,0,12,0,12,2,707,Suffolk County,Massachusetts
1500000US250250708001,1122,259,0,12,69,64,89,76,174,106,251,192,32,37,332,149,98,121,49,64,28,33,0,12,0,12,1,708,Suffolk County,Massachusetts
1500000US250250708002,868,484,14,23,28,33,193,111,204,127,153,169,81,89,125,106,0,12,24,37,0,12,46,43,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,546,145,0,12,37,60,47,53,66,61,37,37,41,37,165,86,27,31,17,28,0,12,109,75,0,12,3,708,Suffolk County,Massachusetts
1500000US250250709001,1459,194,19,32,71,48,182,84,281,125,249,93,101,55,244,103,11,16,79,49,142,72,73,65,7,11,1,709,Suffolk County,Massachusetts
1500000US250250709002,463,166,0,12,13,19,27,31,45,44,17,20,7,13,157,127,43,29,88,118,11,18,55,49,0,12,2,709,Suffolk County,Massachusetts
1500000US250250711011,665,142,0,12,50,49,122,87,43,40,189,88,18,28,124,88,28,33,15,24,68,60,8,18,0,12,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,910,350,19,32,60,56,177,110,36,36,65,56,11,22,367,282,40,35,74,82,38,38,22,30,1,4,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,410,130,0,12,32,36,42,38,141,124,0,12,39,55,0,12,0,12,77,86,20,34,59,59,0,12,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,994,191,38,60,77,52,116,53,96,45,184,94,24,25,152,139,38,36,58,36,163,86,48,33,0,12,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,288,99,0,12,27,36,35,31,72,60,9,14,33,42,38,30,0,12,9,14,44,47,21,37,0,12,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,365,117,0,12,55,40,42,39,48,41,81,68,15,24,39,29,0,12,0,12,24,24,44,35,17,19,1,801,Suffolk County,Massachusetts
1500000US250250801002,360,125,0,12,31,35,24,23,91,43,0,12,74,77,71,69,7,11,12,18,24,26,20,22,6,10,2,801,Suffolk County,Massachusetts
1500000US250250803001,548,181,0,12,29,23,78,48,110,72,63,44,5,9,69,50,13,15,21,19,40,27,102,51,18,22,1,803,Suffolk County,Massachusetts
1500000US250250804011,513,141,0,12,46,49,15,17,135,88,86,61,55,49,106,68,13,18,9,15,31,31,17,19,0,12,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,402,123,0,12,56,56,7,14,113,73,77,64,20,22,64,43,0,12,0,12,59,65,6,9,0,12,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,374,145,27,31,43,53,50,51,70,50,111,77,0,12,50,50,0,12,0,12,20,30,3,8,0,12,1,805,Suffolk County,Massachusetts
1500000US250250805002,641,152,29,48,0,12,95,66,142,94,115,80,4,11,133,101,23,37,32,51,20,22,48,55,0,12,2,805,Suffolk County,Massachusetts
1500000US250250806011,1289,288,60,61,252,93,163,80,313,183,169,87,90,69,49,43,53,83,46,53,87,70,7,14,0,12,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,120,75,0,12,16,19,0,12,36,29,27,29,24,26,0,12,0,12,0,12,0,12,8,13,9,15,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,165,77,0,12,14,23,0,12,10,13,0,12,23,20,72,52,0,12,15,24,31,37,0,12,0,12,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,673,177,95,67,141,57,109,63,95,65,30,34,23,26,35,32,10,16,10,20,39,58,57,47,29,40,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,617,190,9,15,17,31,99,61,148,79,38,36,18,30,192,94,16,19,10,17,26,35,31,29,13,16,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,511,118,32,32,74,48,56,43,78,49,109,55,35,34,61,40,0,12,36,33,30,27,0,12,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,750,254,0,12,12,15,110,74,130,109,179,108,26,29,157,83,26,35,0,12,9,14,77,93,24,37,2,809,Suffolk County,Massachusetts
1500000US250250809003,744,353,0,12,60,54,185,145,112,81,94,86,54,66,179,180,0,12,16,25,0,12,34,36,10,16,3,809,Suffolk County,Massachusetts
1500000US250250810011,275,95,27,30,20,31,94,61,50,60,14,22,13,20,33,37,0,12,9,14,0,12,15,24,0,12,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,881,270,0,12,15,23,137,105,157,115,17,26,34,38,157,108,43,39,53,54,154,148,98,74,16,26,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,535,300,0,12,55,88,136,147,39,37,31,36,0,12,78,67,31,36,0,12,110,153,55,67,0,12,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,912,271,0,12,32,36,41,39,127,90,135,137,0,12,284,140,52,81,50,48,120,73,59,80,12,20,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,712,201,19,30,23,25,75,54,113,74,182,112,49,67,89,66,18,27,35,36,61,49,48,48,0,12,1,811,Suffolk County,Massachusetts
1500000US250250811002,1336,243,32,34,0,12,114,76,196,121,179,102,156,107,194,122,0,12,89,70,172,98,150,100,54,62,2,811,Suffolk County,Massachusetts
1500000US250250811003,439,115,0,12,9,13,7,14,95,61,125,63,10,17,98,65,40,30,20,20,17,18,18,22,0,12,3,811,Suffolk County,Massachusetts
1500000US250250812001,483,157,0,12,57,47,0,12,63,47,54,43,52,49,38,43,36,40,25,30,86,77,72,58,0,12,1,812,Suffolk County,Massachusetts
1500000US250250812002,741,231,22,34,29,30,62,54,50,37,84,75,29,37,328,177,35,40,0,12,38,38,64,39,0,12,2,812,Suffolk County,Massachusetts
1500000US250250813001,542,373,0,12,29,46,21,24,142,113,30,31,12,22,156,228,0,12,99,120,16,27,37,36,0,12,1,813,Suffolk County,Massachusetts
1500000US250250813002,885,342,0,12,0,12,152,125,50,80,141,89,14,23,177,164,26,43,35,41,130,97,129,100,31,46,2,813,Suffolk County,Massachusetts
1500000US250250813003,482,293,16,26,47,68,15,23,0,12,72,58,26,42,236,218,0,12,28,45,15,24,27,43,0,12,3,813,Suffolk County,Massachusetts
1500000US250250814001,553,264,9,14,9,16,17,23,129,78,31,43,23,33,236,199,10,16,34,44,45,36,0,12,10,16,1,814,Suffolk County,Massachusetts
1500000US250250814002,377,160,0,12,26,34,24,36,51,48,123,92,8,13,70,55,0,12,32,33,43,35,0,12,0,12,2,814,Suffolk County,Massachusetts
1500000US250250814003,807,229,0,12,54,52,84,68,115,78,173,84,112,90,134,75,0,12,23,37,61,54,51,48,0,12,3,814,Suffolk County,Massachusetts
1500000US250250815001,365,160,0,12,38,48,61,54,76,43,50,40,10,15,32,43,0,12,27,25,45,45,26,38,0,12,1,815,Suffolk County,Massachusetts
1500000US250250815002,465,127,5,9,16,19,73,59,99,71,39,30,37,32,132,65,18,20,0,12,11,14,30,33,5,8,2,815,Suffolk County,Massachusetts
1500000US250250817001,129,83,0,12,15,24,21,34,7,12,16,25,0,12,57,56,0,12,13,20,0,12,0,12,0,12,1,817,Suffolk County,Massachusetts
1500000US250250817002,223,116,15,23,9,15,59,44,62,54,24,26,0,12,36,57,0,12,0,12,18,29,0,12,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,161,79,0,12,16,18,0,12,9,14,30,35,0,12,52,55,0,12,0,12,18,20,36,42,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,217,121,15,22,38,59,6,9,0,12,6,10,10,16,79,66,9,15,0,12,11,20,34,43,9,15,4,817,Suffolk County,Massachusetts
1500000US250250817005,115,75,0,12,0,12,0,12,0,12,57,64,0,12,19,22,0,12,11,18,25,24,3,5,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,572,277,0,12,37,43,0,12,64,58,91,54,5,9,205,157,14,21,102,107,38,38,16,29,0,12,1,818,Suffolk County,Massachusetts
1500000US250250818002,193,121,0,12,0,12,5,14,37,38,6,10,0,12,47,42,0,12,0,12,64,91,21,33,13,20,2,818,Suffolk County,Massachusetts
1500000US250250818003,448,161,15,23,10,16,42,37,35,32,81,53,88,87,100,83,0,12,46,55,0,12,31,36,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,390,175,49,62,37,41,30,36,116,73,26,33,61,68,14,23,8,12,8,13,20,31,12,19,9,16,1,819,Suffolk County,Massachusetts
1500000US250250819002,305,125,0,12,30,44,31,37,17,18,25,37,11,18,141,92,13,21,9,15,13,24,15,24,0,12,2,819,Suffolk County,Massachusetts
1500000US250250819003,252,178,0,12,0,12,0,12,10,16,0,12,11,18,135,143,19,32,16,25,0,12,61,56,0,12,3,819,Suffolk County,Massachusetts
1500000US250250819004,216,96,0,12,0,12,0,12,21,25,17,20,27,31,93,61,23,34,0,12,35,43,0,12,0,12,4,819,Suffolk County,Massachusetts
1500000US250250820001,336,114,0,12,0,12,35,36,73,54,25,19,0,12,67,50,84,75,11,17,41,34,0,12,0,12,1,820,Suffolk County,Massachusetts
1500000US250250820002,248,94,0,12,9,14,31,41,31,42,18,28,0,12,63,56,8,13,33,45,55,46,0,12,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,453,172,0,12,44,50,100,66,0,12,121,93,9,14,47,56,22,38,0,12,87,59,23,38,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,289,115,0,12,0,12,99,56,5,11,70,59,2,6,15,25,0,12,27,32,55,46,16,28,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,519,235,0,12,0,12,36,42,36,61,18,29,49,66,78,67,10,18,0,12,207,161,19,32,66,94,2,821,Suffolk County,Massachusetts
1500000US250250821003,736,178,0,12,0,12,66,62,98,67,38,46,20,32,151,87,41,48,0,12,186,93,84,61,52,63,3,821,Suffolk County,Massachusetts
1500000US250250901001,460,145,19,29,16,25,0,12,20,32,38,36,14,24,37,34,32,31,37,42,47,45,189,100,11,19,1,901,Suffolk County,Massachusetts
1500000US250250901002,289,170,0,12,0,12,28,32,60,56,42,37,20,33,21,29,21,33,8,16,89,97,0,12,0,12,2,901,Suffolk County,Massachusetts
1500000US250250901003,394,179,0,12,20,33,0,12,24,28,168,146,36,42,70,52,14,23,15,24,26,30,13,20,8,12,3,901,Suffolk County,Massachusetts
1500000US250250901004,374,129,18,28,0,12,33,37,84,63,59,65,17,28,9,15,8,12,21,32,8,15,104,68,13,17,4,901,Suffolk County,Massachusetts
1500000US250250901005,269,127,0,12,0,12,39,44,20,32,32,36,0,12,52,42,0,12,20,32,71,49,0,12,35,48,5,901,Suffolk County,Massachusetts
1500000US250250902001,302,114,0,12,26,33,23,23,53,57,86,64,19,23,46,42,0,12,24,22,25,36,0,12,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,157,69,0,12,0,12,7,11,28,31,33,30,0,12,0,12,24,30,14,22,22,32,19,28,10,16,2,902,Suffolk County,Massachusetts
1500000US250250902003,343,138,0,12,0,12,10,15,54,51,44,38,16,18,67,59,0,12,36,37,17,21,72,72,27,27,3,902,Suffolk County,Massachusetts
1500000US250250903001,316,162,0,12,29,41,50,46,12,19,36,53,0,12,114,79,0,12,23,32,30,36,0,12,22,36,1,903,Suffolk County,Massachusetts
1500000US250250903002,503,201,0,12,23,27,49,55,59,45,67,67,36,40,56,53,0,12,54,65,66,65,87,80,6,11,2,903,Suffolk County,Massachusetts
1500000US250250903003,264,168,0,12,54,59,11,21,0,12,11,15,35,50,68,79,0,12,16,25,48,56,21,34,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,148,108,0,12,0,12,26,42,31,42,63,55,0,12,7,11,0,12,6,11,7,11,8,15,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,504,191,0,12,0,12,75,90,38,41,60,51,0,12,90,73,14,27,0,12,80,61,146,91,1,8,2,904,Suffolk County,Massachusetts
1500000US250250904003,136,89,10,16,9,14,52,54,18,24,0,12,23,30,0,12,9,15,0,12,0,12,7,11,8,14,3,904,Suffolk County,Massachusetts
1500000US250250904004,395,162,0,12,9,17,0,12,113,82,0,12,46,65,78,62,0,12,0,12,53,65,48,77,48,49,4,904,Suffolk County,Massachusetts
1500000US250250906001,397,149,30,27,46,35,38,35,26,23,60,48,6,9,78,72,0,12,19,31,34,29,48,35,12,18,1,906,Suffolk County,Massachusetts
1500000US250250906002,564,159,0,12,46,36,69,54,43,32,80,59,13,15,98,59,0,12,15,23,75,61,102,79,23,25,2,906,Suffolk County,Massachusetts
1500000US250250907001,960,235,8,13,23,32,119,67,136,80,236,165,40,36,227,99,18,30,8,15,90,67,32,28,23,42,1,907,Suffolk County,Massachusetts
1500000US250250907002,551,201,0,12,8,13,123,59,57,48,62,46,45,32,115,65,44,52,55,79,15,17,27,32,0,12,2,907,Suffolk County,Massachusetts
1500000US250250907003,525,197,13,18,9,16,144,122,24,22,44,35,46,35,57,50,0,12,0,12,158,110,30,25,0,12,3,907,Suffolk County,Massachusetts
1500000US250250907004,531,225,0,12,43,47,44,43,38,47,18,29,0,12,258,196,21,25,7,11,75,51,27,35,0,12,4,907,Suffolk County,Massachusetts
1500000US250250909011,735,176,12,15,69,74,42,48,179,89,20,26,62,54,231,84,0,12,54,33,46,55,20,24,0,12,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,818,199,2,5,155,141,76,57,49,42,116,73,27,25,179,78,41,36,0,12,119,71,26,25,28,31,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,228,93,0,12,25,27,15,16,18,21,38,32,21,23,57,81,0,12,0,12,32,47,22,27,0,12,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,330,190,0,12,23,26,41,33,24,25,47,64,32,34,85,70,24,39,10,16,26,42,18,19,0,12,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,472,134,0,12,0,12,8,12,0,12,81,75,58,41,194,93,25,30,0,12,68,64,38,32,0,12,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,617,162,0,12,27,29,69,55,43,33,71,55,18,20,158,92,61,89,48,43,98,61,24,26,0,12,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,975,336,0,12,31,36,126,79,61,53,164,101,87,59,198,113,16,26,21,18,205,201,66,66,0,12,1,911,Suffolk County,Massachusetts
1500000US250250911002,621,233,43,65,50,60,37,34,53,38,94,70,63,75,170,100,17,19,7,12,32,36,55,57,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,582,179,0,12,24,29,40,32,23,27,95,77,54,48,183,98,73,92,0,12,79,69,11,18,0,12,3,911,Suffolk County,Massachusetts
1500000US250250911004,310,132,0,12,0,12,45,38,65,64,18,27,43,56,42,41,0,12,8,12,17,19,72,60,0,12,4,911,Suffolk County,Massachusetts
1500000US250250911005,514,185,8,14,0,12,68,60,95,96,43,39,39,37,132,97,7,15,0,12,97,69,25,28,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,575,180,10,16,77,95,71,76,15,17,6,12,94,96,203,123,9,15,0,12,65,40,25,33,0,12,1,912,Suffolk County,Massachusetts
1500000US250250912002,720,203,3,7,18,21,46,44,87,61,57,43,104,90,175,112,13,18,43,48,82,90,35,36,57,48,2,912,Suffolk County,Massachusetts
1500000US250250912003,241,116,0,12,0,12,28,27,11,19,65,64,0,12,42,34,28,29,18,20,26,32,23,24,0,12,3,912,Suffolk County,Massachusetts
1500000US250250913001,719,219,19,29,36,30,97,55,91,85,59,49,43,48,183,106,50,44,35,42,49,40,57,40,0,12,1,913,Suffolk County,Massachusetts
1500000US250250913002,352,113,9,14,6,9,39,31,25,20,58,35,0,12,111,62,0,12,0,12,9,13,95,61,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,672,154,32,39,56,47,57,40,108,50,111,52,0,12,105,69,24,29,65,56,64,52,37,46,13,21,1,914,Suffolk County,Massachusetts
1500000US250250914002,326,123,14,19,8,12,23,27,60,56,0,12,30,70,79,57,0,12,49,50,35,37,23,28,5,7,2,914,Suffolk County,Massachusetts
1500000US250250915001,988,310,0,12,22,28,49,59,163,89,141,92,35,47,284,128,26,31,52,71,112,66,70,46,34,42,1,915,Suffolk County,Massachusetts
1500000US250250915002,610,200,21,31,66,70,59,49,93,66,99,60,31,37,71,69,31,51,52,38,63,52,16,53,8,12,2,915,Suffolk County,Massachusetts
1500000US250250915003,359,143,0,12,17,27,0,12,16,19,69,54,8,12,80,58,32,31,0,12,15,25,122,88,0,12,3,915,Suffolk County,Massachusetts
