Geography,Total Estimate,Total Margin of Error,Estimate - Less than 5 minutes,Margin of Error - Less than 5 minutes,Estimate - 5 to 9 minutes,Margin of Error - 5 to 9 minutes,Estimate - 10 to 14 minutes,Margin of Error - 10 to 14 minutes,Estimate - 15 to 19 minutes,Margin of Error - 15 to 19 minutes,Estimate - 20 to 24 minutes,Margin of Error - 20 to 24 minutes,Estimate - 25 to 29 minutes,Margin of Error - 25 to 29 minutes,Estimate - 30 to 34 minutes,Margin of Error - 30 to 34 minutes,Estimate - 35 to 39 minutes,Margin of Error - 35 to 39 minutes,Estimate - 40 to 44 minutes,Margin of Error - 40 to 44 minutes,Estimate - 45 to 59 minutes,Margin of Error - 45 to 59 minutes,Estimate - 60 to 89 minutes,Margin of Error - 60 to 89 minutes,Estimate - 90 or more minutes,Margin of Error - 90 or more minutes,Block Group,Census Tract,County,State
1500000US250250509013,530,196,0,12,0,12,38,36,44,59,92,77,39,60,148,92,11,17,77,73,59,56,22,24,0,12,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1190,264,0,12,105,79,129,75,170,86,212,94,48,39,288,184,35,32,65,63,90,96,48,47,0,12,1,510,Suffolk County,Massachusetts
1500000US250250510002,472,177,51,66,65,60,21,23,35,47,19,33,6,14,122,81,0,12,83,67,24,30,30,27,16,18,2,510,Suffolk County,Massachusetts
1500000US250250510003,581,215,0,12,27,40,10,16,37,43,199,141,39,46,150,87,45,43,0,12,67,51,7,11,0,12,3,510,Suffolk County,Massachusetts
1500000US250250511011,1447,494,52,71,0,12,21,33,168,97,342,208,45,41,316,184,37,41,18,23,204,128,174,266,70,95,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,891,363,0,12,72,85,66,73,58,55,172,182,0,12,296,170,0,12,15,23,99,81,103,79,10,22,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,1049,407,0,12,23,37,13,23,51,56,162,94,36,44,182,109,127,203,67,73,70,90,214,129,104,97,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,601,187,0,12,0,12,57,71,137,101,17,28,36,41,163,98,40,46,88,104,0,12,63,60,0,12,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,138,92,0,12,0,12,9,14,17,27,22,20,0,12,45,44,0,12,0,12,0,12,45,70,0,12,1,512,Suffolk County,Massachusetts
1500000US250250512002,931,204,47,53,30,37,80,76,55,50,110,66,91,99,125,77,55,59,64,41,98,64,176,91,0,12,2,512,Suffolk County,Massachusetts
1500000US250250512003,539,117,0,12,0,12,16,21,34,30,134,68,16,19,102,57,49,45,56,39,106,57,26,36,0,12,3,512,Suffolk County,Massachusetts
1500000US250250601011,760,197,7,11,20,21,52,43,81,53,110,61,133,74,194,144,40,31,7,11,87,53,29,34,0,12,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,446,125,0,12,0,12,73,49,74,55,65,43,16,19,94,57,47,50,0,12,49,40,28,42,0,12,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,661,148,0,12,44,30,33,40,59,41,136,68,100,57,158,92,25,23,0,12,67,40,20,21,19,29,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,576,128,10,16,18,29,71,46,18,20,149,84,37,36,124,62,29,36,38,28,72,41,10,16,0,12,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,688,154,4,7,0,12,67,49,59,42,162,64,64,40,123,65,28,28,53,29,97,45,31,32,0,12,1,602,Suffolk County,Massachusetts
1500000US250250602002,940,237,0,12,2,5,99,55,236,99,147,68,44,27,146,90,27,21,62,42,106,53,71,41,0,12,2,602,Suffolk County,Massachusetts
1500000US250250603011,882,226,0,12,27,32,34,23,130,75,60,68,67,62,237,98,70,65,71,64,117,70,59,59,10,16,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,495,228,0,12,11,17,80,69,82,78,29,47,19,21,61,55,85,103,0,12,86,65,42,53,0,12,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,1096,250,48,58,0,12,85,63,106,81,184,85,79,74,263,106,59,35,100,72,107,45,65,66,0,12,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,1087,341,0,12,0,12,163,163,33,49,139,106,199,170,268,148,49,51,19,28,160,106,57,57,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,903,223,0,12,10,18,83,80,18,31,278,159,118,94,41,37,55,51,79,104,220,155,1,2,0,12,2,604,Suffolk County,Massachusetts
1500000US250250604003,744,397,0,12,38,57,59,80,165,214,274,221,26,34,72,61,23,28,31,49,56,38,0,12,0,12,3,604,Suffolk County,Massachusetts
1500000US250250604004,598,164,0,12,38,62,33,37,89,80,86,80,25,22,104,68,46,42,87,77,58,45,32,31,0,12,4,604,Suffolk County,Massachusetts
1500000US250250604005,362,177,66,107,8,15,13,21,0,12,59,83,38,44,102,87,0,12,18,29,25,32,0,12,33,40,5,604,Suffolk County,Massachusetts
1500000US250250605011,682,204,55,62,30,38,24,37,74,64,170,152,9,14,179,75,14,15,37,32,35,36,34,38,21,36,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,928,201,0,12,49,57,65,54,93,63,329,139,65,54,156,64,34,41,44,33,43,39,33,24,17,28,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,542,140,9,16,0,12,21,25,79,48,125,68,61,49,106,44,47,31,20,30,32,24,42,38,0,12,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,592,211,0,12,14,16,84,79,7,11,157,105,31,29,144,112,43,46,63,54,0,12,49,57,0,12,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,371,99,0,12,17,29,30,27,89,64,64,41,66,47,64,48,8,13,16,27,8,13,9,12,0,12,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,2445,245,103,74,161,90,256,98,429,149,409,142,215,92,305,100,74,53,89,49,198,95,130,75,76,51,1,606,Suffolk County,Massachusetts
1500000US250250607001,296,83,17,16,4,8,42,28,37,30,39,35,38,41,66,36,16,25,17,17,0,12,19,15,1,5,1,607,Suffolk County,Massachusetts
1500000US250250607002,407,102,0,12,0,12,22,26,82,47,82,61,37,26,60,46,9,13,15,23,30,24,49,31,21,30,2,607,Suffolk County,Massachusetts
1500000US250250608001,447,186,0,12,36,42,69,94,29,33,188,116,64,62,0,12,17,27,0,12,34,42,10,17,0,12,1,608,Suffolk County,Massachusetts
1500000US250250608002,665,241,0,12,29,38,10,17,135,108,64,55,50,47,172,114,67,90,17,27,121,70,0,12,0,12,2,608,Suffolk County,Massachusetts
1500000US250250608003,758,262,0,12,102,99,0,12,102,65,159,133,74,65,193,144,0,12,10,17,107,82,11,24,0,12,3,608,Suffolk County,Massachusetts
1500000US250250608004,1379,400,16,25,45,62,29,38,161,110,344,197,95,63,404,209,24,38,62,76,133,76,43,50,23,37,4,608,Suffolk County,Massachusetts
1500000US250250610001,931,260,0,12,16,25,94,60,32,30,61,41,42,34,236,111,63,61,161,164,177,88,49,60,0,12,1,610,Suffolk County,Massachusetts
1500000US250250610002,294,133,0,12,24,39,27,38,23,28,13,16,7,12,161,95,0,12,0,12,6,12,14,23,19,31,2,610,Suffolk County,Massachusetts
1500000US250250610003,202,155,0,12,6,10,0,12,36,55,0,12,6,11,80,76,0,12,0,12,19,28,55,82,0,12,3,610,Suffolk County,Massachusetts
1500000US250250611011,212,68,0,12,5,8,0,12,76,50,32,20,25,25,46,35,0,12,0,12,8,12,13,14,7,9,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,462,94,30,31,6,10,65,45,39,24,61,43,0,12,122,46,20,31,21,15,56,40,42,33,0,12,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,2017,262,47,50,144,99,282,127,348,132,286,136,115,53,367,150,119,100,82,66,95,62,86,59,46,30,1,612,Suffolk County,Massachusetts
1500000US250250612002,382,188,28,44,58,65,19,23,57,49,111,79,39,35,40,38,2,5,0,12,20,32,0,12,8,12,2,612,Suffolk County,Massachusetts
1500000US250250612003,829,288,1,3,13,20,121,89,156,87,116,60,6,10,154,100,19,23,33,40,196,174,14,15,0,12,3,612,Suffolk County,Massachusetts
1500000US250250701011,764,212,10,18,154,87,33,35,42,38,170,124,86,83,146,89,16,25,35,38,72,42,0,12,0,12,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,198,142,0,12,16,33,14,25,45,67,0,12,18,28,0,12,0,12,0,12,90,112,15,22,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,428,217,0,12,79,77,16,24,194,164,68,55,0,12,0,12,13,31,0,12,27,42,31,32,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,684,188,36,32,114,75,108,88,45,34,54,43,58,65,125,69,17,27,22,30,73,64,32,54,0,12,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,162,148,0,12,0,12,17,26,20,33,7,13,0,12,52,63,0,12,0,12,66,78,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,350,105,17,27,14,22,68,75,175,90,45,38,0,12,31,37,0,12,0,12,0,12,0,12,0,12,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,488,163,63,60,177,114,33,38,91,98,30,35,53,51,41,38,0,12,0,12,0,12,0,12,0,12,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,268,71,0,12,77,61,38,32,28,22,12,20,15,23,80,44,0,12,11,20,0,12,7,17,0,12,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,465,201,78,63,79,84,48,54,22,22,17,20,71,104,70,68,24,21,0,12,10,15,35,33,11,17,1,702,Suffolk County,Massachusetts
1500000US250250702002,406,137,16,16,65,54,55,46,36,45,12,40,0,12,72,62,15,24,30,29,45,45,60,56,0,12,2,702,Suffolk County,Massachusetts
1500000US250250702003,1289,229,204,105,303,100,268,102,134,90,112,72,30,37,135,48,32,29,0,12,59,57,12,19,0,12,3,702,Suffolk County,Massachusetts
1500000US250250703001,615,156,0,12,35,38,69,56,124,92,151,81,49,76,59,48,17,26,27,32,54,86,30,38,0,12,1,703,Suffolk County,Massachusetts
1500000US250250703002,685,239,17,27,100,112,64,47,114,85,57,43,61,59,197,211,0,12,12,19,34,38,29,33,0,12,2,703,Suffolk County,Massachusetts
1500000US250250703003,737,194,11,24,20,28,73,67,43,50,181,122,83,86,71,63,0,12,54,51,59,78,124,142,18,28,3,703,Suffolk County,Massachusetts
1500000US250250703004,980,243,15,26,42,41,116,90,85,66,237,123,115,81,214,110,2,11,72,69,22,35,47,53,13,19,4,703,Suffolk County,Massachusetts
1500000US250250704021,884,117,0,12,37,26,107,45,189,71,87,35,52,24,162,47,9,9,59,28,73,33,91,39,18,14,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1420,269,44,65,91,69,190,122,37,42,231,118,140,109,303,128,63,51,78,60,117,118,126,92,0,12,1,705,Suffolk County,Massachusetts
1500000US250250705002,128,123,0,12,16,33,13,27,31,41,0,12,14,23,15,25,0,12,0,12,39,46,0,12,0,12,2,705,Suffolk County,Massachusetts
1500000US250250705003,1135,226,43,66,109,73,132,86,170,118,94,90,85,60,186,109,51,50,34,40,114,85,117,101,0,12,3,705,Suffolk County,Massachusetts
1500000US250250705004,810,303,0,12,7,12,104,75,77,67,74,50,75,75,206,192,42,62,32,37,74,70,119,137,0,12,4,705,Suffolk County,Massachusetts
1500000US250250706001,570,182,0,12,80,76,99,56,78,42,42,34,50,33,138,72,29,25,18,20,10,16,26,24,0,12,1,706,Suffolk County,Massachusetts
1500000US250250706002,907,136,0,12,45,56,114,47,254,100,104,49,73,42,162,60,8,14,38,30,20,23,80,57,9,13,2,706,Suffolk County,Massachusetts
1500000US250250707001,743,176,0,12,163,108,71,39,159,78,122,90,9,14,63,56,41,52,24,38,60,52,31,36,0,12,1,707,Suffolk County,Massachusetts
1500000US250250707002,864,179,0,12,90,57,42,38,121,76,155,84,92,80,124,73,13,21,96,63,39,41,71,55,21,31,2,707,Suffolk County,Massachusetts
1500000US250250708001,1022,197,46,73,57,59,15,27,235,123,25,31,110,80,298,165,72,81,26,44,48,46,72,72,18,20,1,708,Suffolk County,Massachusetts
1500000US250250708002,664,241,50,78,39,43,139,77,123,150,104,88,72,60,69,53,6,9,6,11,12,20,44,52,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,663,165,0,12,0,12,72,63,210,141,23,28,121,88,73,65,26,33,13,21,60,57,65,65,0,12,3,708,Suffolk County,Massachusetts
1500000US250250709001,1280,186,0,12,65,39,115,60,229,84,217,84,100,62,234,102,55,41,85,62,108,68,57,42,15,20,1,709,Suffolk County,Massachusetts
1500000US250250709002,493,153,0,12,60,56,49,43,41,48,43,43,59,45,117,91,36,39,24,28,15,20,49,47,0,12,2,709,Suffolk County,Massachusetts
1500000US250250711011,818,217,0,12,77,79,44,42,98,56,157,91,60,61,211,121,38,45,40,46,85,56,8,14,0,12,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,949,281,120,127,73,57,84,55,24,28,152,70,67,78,178,136,20,31,24,29,109,72,83,71,15,25,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,199,113,39,61,0,12,0,12,80,78,17,28,7,11,0,12,0,12,26,31,0,12,22,36,8,16,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,1055,205,12,27,73,53,137,70,210,116,164,71,137,68,128,80,18,19,34,40,77,46,44,38,21,48,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,459,126,33,48,61,51,64,50,81,63,56,46,53,54,75,70,0,12,11,17,16,25,0,12,9,16,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,590,147,43,39,71,40,143,57,73,51,121,60,7,11,75,41,16,20,0,12,23,23,10,15,8,13,1,801,Suffolk County,Massachusetts
1500000US250250801002,220,84,0,12,0,12,30,25,38,27,0,12,0,12,63,50,11,16,0,12,8,11,54,43,16,18,2,801,Suffolk County,Massachusetts
1500000US250250803001,1093,186,19,26,46,47,64,47,195,91,88,46,15,16,268,98,7,13,63,50,160,105,168,82,0,12,1,803,Suffolk County,Massachusetts
1500000US250250804011,641,175,0,12,23,27,57,43,150,90,125,74,12,19,142,79,0,12,0,12,77,67,22,32,33,32,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,503,167,0,12,56,52,29,32,98,81,77,62,34,36,66,54,15,27,0,12,60,44,59,49,9,15,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,438,133,0,12,29,42,16,26,37,33,139,81,12,21,56,58,36,38,18,21,49,50,46,44,0,12,1,805,Suffolk County,Massachusetts
1500000US250250805002,839,211,14,23,0,12,65,67,236,134,108,71,0,12,91,63,26,43,61,47,44,48,156,67,38,35,2,805,Suffolk County,Massachusetts
1500000US250250806011,1049,231,54,57,154,55,143,70,171,66,99,46,61,32,110,64,72,48,52,44,83,50,50,41,0,12,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,195,61,0,12,0,12,18,24,35,30,35,34,15,17,33,28,5,9,18,24,0,12,0,12,36,36,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,137,65,0,12,6,9,12,13,33,28,25,28,0,12,31,32,6,9,7,10,5,7,0,12,12,16,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,915,182,65,53,200,74,154,79,147,92,80,59,15,20,98,60,0,12,21,33,33,27,71,59,31,41,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,841,140,0,12,72,67,132,72,144,80,228,95,11,16,138,76,30,29,27,31,32,31,27,23,0,12,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,645,138,35,36,83,63,169,74,54,39,112,77,34,33,45,31,16,17,22,25,10,16,65,67,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,813,262,0,12,16,17,261,150,53,55,177,78,42,35,119,57,27,29,35,36,17,16,66,67,0,12,2,809,Suffolk County,Massachusetts
1500000US250250809003,520,155,0,12,89,93,76,46,44,34,95,54,19,20,43,34,11,13,80,42,23,37,40,34,0,12,3,809,Suffolk County,Massachusetts
1500000US250250810011,294,146,0,12,123,91,36,40,0,12,6,16,0,12,76,77,0,12,2,26,18,30,7,18,26,30,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,905,285,0,12,17,28,83,74,129,143,85,88,33,42,217,126,27,23,82,75,154,101,78,67,0,12,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,530,262,0,12,0,12,122,114,113,99,28,23,32,51,57,54,28,30,38,60,99,138,7,11,6,11,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,474,188,0,12,13,22,39,53,48,49,70,97,0,12,115,94,20,32,3,7,134,90,21,25,11,17,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,590,144,13,20,10,16,46,42,90,39,95,53,30,26,73,54,0,12,28,30,120,75,80,48,5,7,1,811,Suffolk County,Massachusetts
1500000US250250811002,757,183,13,16,26,46,87,57,100,58,177,77,30,34,195,100,0,12,52,69,25,23,37,28,15,17,2,811,Suffolk County,Massachusetts
1500000US250250811003,523,114,0,12,0,12,29,24,55,39,95,50,25,29,107,52,44,33,44,34,86,58,30,33,8,14,3,811,Suffolk County,Massachusetts
1500000US250250812001,629,186,0,12,25,31,41,39,94,63,71,57,28,36,171,92,0,12,75,65,48,44,76,46,0,12,1,812,Suffolk County,Massachusetts
1500000US250250812002,811,158,0,12,32,31,24,22,192,99,237,79,102,59,96,67,36,31,30,38,0,12,62,42,0,12,2,812,Suffolk County,Massachusetts
1500000US250250813001,493,280,0,12,43,70,18,29,47,53,137,106,0,12,177,242,0,12,0,12,20,38,51,53,0,12,1,813,Suffolk County,Massachusetts
1500000US250250813002,933,439,16,26,0,12,0,12,107,117,87,83,0,12,205,196,21,33,78,94,239,166,78,83,102,114,2,813,Suffolk County,Massachusetts
1500000US250250813003,817,439,0,12,0,12,124,155,36,30,139,92,114,102,275,297,32,41,29,39,37,57,17,29,14,23,3,813,Suffolk County,Massachusetts
1500000US250250814001,423,116,0,12,33,31,44,49,32,32,64,41,0,12,107,55,29,35,56,53,41,40,8,12,9,13,1,814,Suffolk County,Massachusetts
1500000US250250814002,417,179,0,12,35,57,13,21,78,70,155,105,46,62,42,27,7,11,6,11,17,19,18,18,0,12,2,814,Suffolk County,Massachusetts
1500000US250250814003,793,182,0,12,6,10,26,29,115,62,152,68,59,54,237,82,0,12,62,45,46,32,80,52,10,15,3,814,Suffolk County,Massachusetts
1500000US250250815001,455,200,0,12,10,15,28,24,67,60,64,46,15,16,204,133,5,9,21,20,33,31,8,10,0,12,1,815,Suffolk County,Massachusetts
1500000US250250815002,639,190,0,12,0,12,62,39,162,107,83,61,19,20,115,66,28,30,0,12,54,38,63,49,53,40,2,815,Suffolk County,Massachusetts
1500000US250250817001,169,87,0,12,0,12,11,17,20,23,10,17,0,12,121,47,0,12,0,12,7,11,0,12,0,12,1,817,Suffolk County,Massachusetts
1500000US250250817002,296,109,7,12,11,19,16,20,0,12,55,47,9,14,146,100,0,12,5,9,26,34,21,22,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,243,108,0,12,48,38,5,12,29,38,33,42,66,83,53,50,0,12,0,12,9,14,0,12,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,334,176,11,17,0,12,0,12,82,83,12,17,9,15,145,104,0,12,9,14,13,22,37,38,16,27,4,817,Suffolk County,Massachusetts
1500000US250250817005,404,171,22,33,0,12,75,65,17,19,90,94,17,28,156,84,11,17,0,12,7,11,9,14,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,351,194,0,12,0,12,6,10,12,21,124,106,14,37,120,97,0,12,6,13,24,28,21,46,24,35,1,818,Suffolk County,Massachusetts
1500000US250250818002,633,234,0,12,87,109,51,65,82,67,133,97,0,12,210,137,0,12,0,12,10,18,60,57,0,12,2,818,Suffolk County,Massachusetts
1500000US250250818003,339,177,80,91,0,12,0,12,36,54,78,60,38,63,23,60,0,12,0,12,64,83,20,54,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,616,295,9,15,40,44,11,17,25,29,113,80,21,26,125,129,0,12,70,70,124,95,78,91,0,12,1,819,Suffolk County,Massachusetts
1500000US250250819002,265,147,0,12,62,56,0,12,8,15,52,50,37,49,50,64,0,12,0,12,28,42,28,44,0,12,2,819,Suffolk County,Massachusetts
1500000US250250819003,289,197,0,12,0,12,0,12,18,33,26,37,3,7,103,74,0,12,27,45,0,12,97,108,15,26,3,819,Suffolk County,Massachusetts
1500000US250250819004,419,169,0,12,26,31,34,55,19,19,10,15,12,22,148,95,14,28,61,49,44,58,51,60,0,12,4,819,Suffolk County,Massachusetts
1500000US250250820001,572,190,5,11,9,16,83,67,69,51,96,94,16,30,37,46,0,12,34,40,74,54,149,108,0,12,1,820,Suffolk County,Massachusetts
1500000US250250820002,233,124,0,12,0,12,60,75,35,42,12,19,0,12,55,50,11,16,31,36,29,32,0,12,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,370,213,0,12,32,34,69,56,38,46,0,12,10,16,128,109,32,37,0,12,53,38,8,14,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,232,140,0,12,0,12,0,12,0,12,4,9,11,19,77,77,12,21,13,22,69,90,46,75,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,714,289,0,12,51,75,0,12,226,161,24,46,47,71,175,155,0,12,52,81,128,115,11,19,0,12,2,821,Suffolk County,Massachusetts
1500000US250250821003,1170,369,0,12,91,96,337,173,61,79,47,61,21,39,86,100,113,124,43,56,179,104,116,105,76,91,3,821,Suffolk County,Massachusetts
1500000US250250901001,513,196,0,12,10,16,64,53,77,62,80,68,0,12,54,51,0,12,58,42,86,72,62,77,22,34,1,901,Suffolk County,Massachusetts
1500000US250250901002,324,142,14,22,6,10,36,35,79,54,22,35,26,31,0,12,25,22,40,38,70,78,0,12,6,10,2,901,Suffolk County,Massachusetts
1500000US250250901003,316,110,21,32,0,12,22,30,20,24,39,35,15,24,86,63,12,18,9,14,50,45,42,49,0,12,3,901,Suffolk County,Massachusetts
1500000US250250901004,484,192,20,30,51,44,68,44,118,74,0,12,28,32,83,53,8,14,22,33,0,12,74,71,12,20,4,901,Suffolk County,Massachusetts
1500000US250250901005,267,127,0,12,14,22,12,20,14,22,45,42,28,43,72,47,18,30,8,14,14,22,42,40,0,12,5,901,Suffolk County,Massachusetts
1500000US250250902001,283,91,5,8,28,26,0,12,36,35,58,64,0,12,100,55,0,12,10,11,14,20,32,29,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,288,105,0,12,0,12,5,8,15,23,44,39,41,31,61,61,31,36,0,12,36,28,38,32,17,17,2,902,Suffolk County,Massachusetts
1500000US250250902003,337,122,9,13,0,12,42,29,14,23,16,25,27,39,79,51,9,14,48,47,25,22,25,24,43,54,3,902,Suffolk County,Massachusetts
1500000US250250903001,410,200,0,12,0,12,9,15,8,12,27,44,0,12,53,52,0,12,65,67,68,72,134,141,46,40,1,903,Suffolk County,Massachusetts
1500000US250250903002,612,178,0,12,12,21,28,36,16,27,84,83,0,12,203,110,13,22,9,14,129,97,87,64,31,35,2,903,Suffolk County,Massachusetts
1500000US250250903003,250,115,0,12,29,48,17,27,36,45,19,32,0,12,94,83,0,12,0,12,22,38,33,40,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,167,94,0,12,10,22,0,12,20,25,42,30,0,12,55,58,0,12,0,12,40,33,0,12,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,1074,439,21,33,0,12,64,71,120,104,79,114,0,12,374,339,0,12,96,143,52,63,229,150,39,40,2,904,Suffolk County,Massachusetts
1500000US250250904003,357,175,13,20,12,19,98,81,51,59,24,34,0,12,34,44,0,12,1,15,43,50,40,63,41,63,3,904,Suffolk County,Massachusetts
1500000US250250904004,497,234,27,43,24,40,22,34,132,141,51,63,23,37,121,107,0,12,0,12,0,12,70,55,27,41,4,904,Suffolk County,Massachusetts
1500000US250250906001,553,165,34,26,11,27,58,71,39,35,81,66,17,20,124,57,12,14,44,27,54,40,61,35,18,29,1,906,Suffolk County,Massachusetts
1500000US250250906002,643,174,0,12,15,18,26,27,69,40,87,49,27,29,136,79,31,29,20,24,119,73,83,46,30,28,2,906,Suffolk County,Massachusetts
1500000US250250907001,686,302,0,12,0,12,24,28,69,56,256,264,18,21,215,117,33,32,8,13,32,27,14,17,17,27,1,907,Suffolk County,Massachusetts
1500000US250250907002,711,210,0,12,40,50,16,17,100,69,159,96,39,32,132,58,56,42,86,74,75,76,8,15,0,12,2,907,Suffolk County,Massachusetts
1500000US250250907003,681,185,0,12,0,12,106,56,27,27,37,37,78,69,152,86,7,12,63,53,167,113,44,38,0,12,3,907,Suffolk County,Massachusetts
1500000US250250907004,387,166,0,12,17,27,85,62,38,48,18,17,0,12,93,72,7,13,27,33,58,46,44,41,0,12,4,907,Suffolk County,Massachusetts
1500000US250250909011,773,223,63,101,42,43,74,54,34,37,113,71,24,34,141,65,39,44,85,52,40,44,76,55,42,46,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,866,210,7,16,54,40,81,45,110,87,151,63,31,39,207,83,36,28,44,31,118,57,27,31,0,12,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,469,136,0,12,16,18,8,13,77,47,63,54,14,22,217,120,9,15,0,12,60,54,0,12,5,10,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,505,240,0,12,12,18,41,32,28,30,46,69,58,58,209,140,8,15,38,58,48,52,17,15,0,12,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,392,138,20,31,22,35,45,47,33,25,16,25,7,12,168,96,33,34,21,17,12,19,15,17,0,12,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,565,157,0,12,13,15,120,69,22,17,65,54,25,40,144,105,71,88,34,35,59,48,12,20,0,12,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,1040,263,0,12,32,51,114,77,46,29,238,116,39,32,228,104,36,29,33,26,178,149,86,53,10,15,1,911,Suffolk County,Massachusetts
1500000US250250911002,604,172,0,12,0,12,95,66,35,29,74,69,57,52,226,116,0,12,76,48,41,52,0,12,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,460,165,0,12,62,44,27,32,11,17,48,43,7,12,140,66,74,89,24,24,61,41,6,9,0,12,3,911,Suffolk County,Massachusetts
1500000US250250911004,449,126,57,76,8,14,54,41,12,17,45,50,0,12,69,47,21,29,0,12,33,39,150,74,0,12,4,911,Suffolk County,Massachusetts
1500000US250250911005,363,135,12,17,0,12,72,59,52,50,24,26,18,21,19,21,36,40,9,14,108,92,13,15,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,660,196,0,12,75,88,95,77,19,25,149,114,22,21,145,101,41,31,8,14,71,61,31,42,4,8,1,912,Suffolk County,Massachusetts
1500000US250250912002,526,161,9,20,11,18,25,39,32,27,127,68,16,20,115,73,23,25,34,37,59,36,63,39,12,20,2,912,Suffolk County,Massachusetts
1500000US250250912003,323,106,0,12,0,12,9,14,74,57,22,25,52,36,50,46,20,16,23,28,56,57,17,20,0,12,3,912,Suffolk County,Massachusetts
1500000US250250913001,578,142,34,30,17,15,51,37,68,58,52,33,6,9,120,72,16,24,33,39,53,42,118,64,10,14,1,913,Suffolk County,Massachusetts
1500000US250250913002,653,173,14,21,13,20,45,39,38,31,97,57,23,23,139,60,0,12,69,50,122,68,93,53,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,904,157,0,12,50,42,59,26,142,51,147,53,11,17,262,83,35,28,25,18,115,92,45,36,13,18,1,914,Suffolk County,Massachusetts
1500000US250250914002,479,140,15,33,14,17,36,31,87,55,54,32,22,20,133,88,12,20,27,28,28,23,37,25,14,17,2,914,Suffolk County,Massachusetts
1500000US250250915001,1108,255,0,12,100,63,29,47,92,60,160,65,56,51,370,144,7,11,53,40,123,61,82,49,36,44,1,915,Suffolk County,Massachusetts
1500000US250250915002,943,240,0,12,30,29,63,52,119,89,192,113,9,15,168,84,53,60,0,12,125,73,159,118,25,38,2,915,Suffolk County,Massachusetts
