Geography,Total Estimate,Total Margin of Error,Estimate - Less than 5 minutes,Margin of Error - Less than 5 minutes,Estimate - 5 to 9 minutes,Margin of Error - 5 to 9 minutes,Estimate - 10 to 14 minutes,Margin of Error - 10 to 14 minutes,Estimate - 15 to 19 minutes,Margin of Error - 15 to 19 minutes,Estimate - 20 to 24 minutes,Margin of Error - 20 to 24 minutes,Estimate - 25 to 29 minutes,Margin of Error - 25 to 29 minutes,Estimate - 30 to 34 minutes,Margin of Error - 30 to 34 minutes,Estimate - 35 to 39 minutes,Margin of Error - 35 to 39 minutes,Estimate - 40 to 44 minutes,Margin of Error - 40 to 44 minutes,Estimate - 45 to 59 minutes,Margin of Error - 45 to 59 minutes,Estimate - 60 to 89 minutes,Margin of Error - 60 to 89 minutes,Estimate - 90 or more minutes,Margin of Error - 90 or more minutes,Block Group,Census Tract,County,State
1500000US250250509013,335,129,0,12,18,28,23,26,38,59,17,19,0,12,117,92,10,16,42,47,30,30,40,36,0,12,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1452,317,33,41,78,63,147,89,165,69,198,95,40,27,459,221,19,23,43,44,77,59,173,116,20,33,1,510,Suffolk County,Massachusetts
1500000US250250510002,300,116,0,12,11,17,24,26,37,38,37,38,5,13,104,80,0,12,21,27,44,36,17,19,0,12,2,510,Suffolk County,Massachusetts
1500000US250250510003,594,209,0,12,43,47,72,69,35,41,110,104,37,44,147,95,0,12,0,12,38,36,95,83,17,27,3,510,Suffolk County,Massachusetts
1500000US250250511011,854,359,32,67,0,12,13,20,98,69,122,133,58,53,208,119,0,12,0,12,174,113,149,230,0,12,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,791,262,0,12,45,55,46,57,53,52,203,157,0,12,252,166,0,12,40,47,15,25,110,88,27,41,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,1017,326,0,12,18,29,55,51,36,46,143,96,82,75,285,126,0,12,117,99,96,72,91,64,94,90,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,857,344,0,12,0,12,82,86,122,91,14,22,27,43,159,112,97,135,104,141,133,138,119,103,0,12,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,47,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,76,0,12,1,512,Suffolk County,Massachusetts
1500000US250250512002,911,179,0,12,72,58,45,44,67,46,69,60,84,87,113,85,58,54,140,87,136,87,127,75,0,12,2,512,Suffolk County,Massachusetts
1500000US250250512003,483,142,0,12,12,17,27,26,76,56,94,72,33,39,77,50,39,37,58,49,40,41,27,32,0,12,3,512,Suffolk County,Massachusetts
1500000US250250601011,752,193,6,10,50,45,34,37,104,74,174,111,78,69,185,99,32,30,0,12,58,47,31,37,0,12,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,414,114,0,12,0,12,49,37,78,52,65,41,6,9,114,91,14,16,7,13,59,37,22,36,0,12,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,629,144,11,14,47,33,16,17,71,47,122,61,77,54,157,70,8,13,8,11,49,31,0,12,63,43,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,619,129,0,12,24,35,67,49,95,86,140,82,18,21,130,64,29,36,11,17,85,55,20,23,0,12,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,633,136,0,12,0,12,12,14,77,38,165,66,63,55,94,51,35,38,29,27,89,55,69,59,0,12,1,602,Suffolk County,Massachusetts
1500000US250250602002,874,181,0,12,11,12,78,42,184,76,185,69,60,42,145,78,38,23,59,29,86,54,28,26,0,12,2,602,Suffolk County,Massachusetts
1500000US250250603011,850,244,0,12,15,24,131,135,114,103,86,75,56,47,222,92,26,24,85,69,51,36,55,60,9,15,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,547,222,15,22,12,19,117,93,14,17,103,66,51,37,78,71,24,23,12,19,56,50,65,46,0,12,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,763,184,41,43,0,12,135,76,76,53,194,96,34,28,103,72,25,21,42,31,68,44,42,42,3,7,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,666,185,0,12,0,12,201,174,17,28,89,60,45,52,174,125,19,30,32,36,33,33,56,52,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,1192,388,0,12,16,26,71,70,145,187,378,186,98,83,122,104,47,48,138,144,151,121,26,39,0,12,2,604,Suffolk County,Massachusetts
1500000US250250604003,683,394,0,12,43,59,0,12,199,266,190,126,41,48,139,93,25,27,29,46,17,28,0,12,0,12,3,604,Suffolk County,Massachusetts
1500000US250250604004,485,147,0,12,78,76,17,28,79,81,49,59,0,12,43,45,72,58,40,46,27,36,58,69,22,37,4,604,Suffolk County,Massachusetts
1500000US250250604005,393,200,74,118,39,40,52,36,28,50,64,91,21,28,94,81,12,20,0,12,9,18,0,12,0,12,5,604,Suffolk County,Massachusetts
1500000US250250605011,610,150,35,50,28,34,27,30,120,78,106,75,22,26,144,59,15,17,19,21,29,20,43,41,22,35,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,656,158,6,10,18,19,63,54,72,53,194,109,86,55,86,62,10,16,34,32,27,27,40,33,20,34,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,654,178,11,17,34,43,24,30,74,42,128,83,80,61,81,36,43,28,54,41,75,92,50,35,0,12,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,580,201,0,12,14,17,66,57,16,17,141,100,64,41,154,91,37,41,56,44,7,12,25,34,0,12,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,409,102,0,12,20,31,97,64,60,34,69,41,29,27,86,47,8,11,6,12,28,25,6,10,0,12,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,1942,215,63,64,129,72,301,91,221,93,323,125,167,68,299,95,27,24,118,63,184,73,67,50,43,45,1,606,Suffolk County,Massachusetts
1500000US250250607001,171,60,1,4,0,12,26,26,25,28,25,25,11,18,29,24,11,17,15,14,8,9,19,21,1,6,1,607,Suffolk County,Massachusetts
1500000US250250607002,560,119,0,12,22,31,106,57,99,62,74,50,38,28,114,59,0,12,0,12,33,26,27,27,47,52,2,607,Suffolk County,Massachusetts
1500000US250250608001,329,207,9,20,9,24,80,103,18,28,38,32,38,58,24,37,0,12,73,85,0,12,40,39,0,12,1,608,Suffolk County,Massachusetts
1500000US250250608002,803,392,1,5,81,105,16,26,109,69,285,259,75,81,49,55,87,105,0,12,100,86,0,12,0,12,2,608,Suffolk County,Massachusetts
1500000US250250608003,1098,477,0,12,0,12,0,12,216,208,87,94,106,112,421,199,64,101,31,51,102,80,71,101,0,12,3,608,Suffolk County,Massachusetts
1500000US250250608004,1227,371,38,44,62,85,46,55,130,106,179,91,194,186,342,161,0,12,63,78,96,65,39,46,38,45,4,608,Suffolk County,Massachusetts
1500000US250250610001,789,201,0,12,15,22,149,84,38,31,54,33,29,23,156,72,59,56,102,122,136,64,51,57,0,12,1,610,Suffolk County,Massachusetts
1500000US250250610002,302,124,0,12,56,57,25,32,47,51,20,23,7,12,71,49,0,12,0,12,36,45,40,61,0,12,2,610,Suffolk County,Massachusetts
1500000US250250610003,175,119,0,12,0,12,0,12,45,44,0,12,0,12,93,85,0,12,0,12,34,22,3,9,0,12,3,610,Suffolk County,Massachusetts
1500000US250250611011,143,46,0,12,4,6,0,12,27,29,40,23,20,22,28,21,0,12,5,8,7,10,8,11,4,6,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,493,90,38,39,0,12,49,29,94,49,15,14,7,10,119,49,23,36,40,35,62,41,46,31,0,12,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,1926,237,70,74,115,84,271,139,275,113,352,131,96,52,285,123,104,59,84,63,188,105,54,53,32,21,1,612,Suffolk County,Massachusetts
1500000US250250612002,270,95,0,12,0,12,32,30,42,30,75,53,32,28,29,26,26,25,0,12,20,30,4,8,10,15,2,612,Suffolk County,Massachusetts
1500000US250250612003,610,206,1,3,0,12,73,56,148,83,104,71,8,14,137,115,20,23,41,48,78,87,0,12,0,12,3,612,Suffolk County,Massachusetts
1500000US250250701011,703,209,12,21,89,67,56,49,68,45,155,105,102,85,135,89,0,12,16,24,45,46,13,22,12,21,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,100,89,0,12,11,22,0,12,0,12,0,12,15,25,0,12,0,12,0,12,63,78,11,18,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,414,170,0,12,78,70,17,27,186,138,74,50,12,20,0,12,12,29,0,12,15,29,20,31,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,768,246,18,23,174,122,151,77,117,60,26,29,23,28,114,71,17,27,49,96,66,61,13,22,0,12,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,122,54,19,29,0,12,36,44,46,42,11,18,0,12,0,12,0,12,0,12,10,17,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,265,114,0,12,0,12,55,66,139,92,8,13,0,12,49,46,0,12,0,12,14,22,0,12,0,12,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,496,185,90,79,96,93,60,43,62,63,39,35,67,76,46,43,0,12,0,12,0,12,0,12,36,60,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,157,104,0,12,60,76,28,33,30,28,0,12,0,12,32,36,0,12,0,12,0,12,7,16,0,12,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,747,298,94,101,142,127,118,91,27,26,45,54,119,149,114,100,17,20,9,14,25,23,37,58,0,12,1,702,Suffolk County,Massachusetts
1500000US250250702002,740,278,58,68,95,68,120,129,87,71,53,55,0,12,100,69,49,62,55,46,52,46,71,58,0,12,2,702,Suffolk County,Massachusetts
1500000US250250702003,951,206,200,103,163,69,179,93,102,83,66,51,33,33,108,48,0,12,0,12,68,59,22,24,10,15,3,702,Suffolk County,Massachusetts
1500000US250250703001,467,130,0,12,27,30,23,27,78,74,108,56,35,54,60,46,31,34,13,20,38,62,54,41,0,12,1,703,Suffolk County,Massachusetts
1500000US250250703002,632,187,0,12,95,90,75,54,89,57,38,38,32,38,261,178,0,12,0,12,15,23,27,30,0,12,2,703,Suffolk County,Massachusetts
1500000US250250703003,570,171,0,12,0,12,83,84,83,83,96,60,57,70,75,58,0,12,27,30,20,33,113,125,16,27,3,703,Suffolk County,Massachusetts
1500000US250250703004,987,192,0,12,15,29,101,76,116,78,234,110,154,141,180,90,5,12,84,77,44,50,40,44,14,24,4,703,Suffolk County,Massachusetts
1500000US250250704021,592,108,0,12,34,26,108,41,102,59,60,34,12,13,105,48,0,12,32,22,47,24,77,37,15,16,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1551,308,43,71,54,49,299,183,116,79,257,111,119,86,303,145,58,53,149,108,34,40,119,92,0,12,1,705,Suffolk County,Massachusetts
1500000US250250705002,421,291,85,107,55,54,43,56,28,36,33,42,11,19,114,106,0,12,12,20,40,47,0,12,0,12,2,705,Suffolk County,Massachusetts
1500000US250250705003,860,249,43,66,125,76,85,69,113,63,92,87,45,43,127,79,41,44,17,27,122,115,50,46,0,12,3,705,Suffolk County,Massachusetts
1500000US250250705004,947,275,0,12,10,15,150,102,85,81,98,62,104,83,267,166,29,44,33,38,131,100,40,47,0,12,4,705,Suffolk County,Massachusetts
1500000US250250706001,667,183,34,53,29,28,68,40,169,83,119,72,35,30,60,40,29,22,28,27,75,68,21,21,0,12,1,706,Suffolk County,Massachusetts
1500000US250250706002,773,116,12,17,54,51,117,64,182,75,77,47,96,54,120,57,7,11,67,41,29,27,0,12,12,18,2,706,Suffolk County,Massachusetts
1500000US250250707001,1002,230,18,26,137,76,162,101,134,61,240,140,42,31,80,58,44,47,27,41,66,52,52,41,0,12,1,707,Suffolk County,Massachusetts
1500000US250250707002,803,183,66,97,108,72,52,36,109,58,182,72,38,30,93,64,7,11,79,64,0,12,69,61,0,12,2,707,Suffolk County,Massachusetts
1500000US250250708001,1184,337,71,106,27,34,119,78,248,171,206,169,53,47,259,126,132,152,24,40,45,44,0,12,0,12,1,708,Suffolk County,Massachusetts
1500000US250250708002,781,309,10,18,37,44,169,106,151,111,180,123,87,71,86,64,0,12,6,11,0,12,55,54,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,448,160,0,12,31,50,24,40,66,61,38,48,62,65,85,66,26,31,11,18,35,56,70,63,0,12,3,708,Suffolk County,Massachusetts
1500000US250250709001,1218,188,0,12,99,55,93,52,200,75,198,89,100,52,239,88,25,23,71,47,87,57,94,73,12,16,1,709,Suffolk County,Massachusetts
1500000US250250709002,488,148,0,12,63,54,39,42,16,25,22,28,66,48,79,64,68,51,67,81,0,12,68,51,0,12,2,709,Suffolk County,Massachusetts
1500000US250250711011,675,189,0,12,21,33,82,60,62,49,139,115,28,44,209,106,37,43,45,50,52,46,0,12,0,12,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,851,250,11,20,138,89,119,58,43,43,138,73,2,6,174,114,22,34,53,47,65,60,68,70,18,27,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,356,150,0,12,33,37,0,12,145,124,20,32,0,12,0,12,0,12,66,77,21,32,66,59,5,14,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,875,203,16,38,72,43,69,46,228,130,123,65,52,37,69,55,17,20,28,27,113,56,59,52,29,66,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,429,133,36,45,40,30,54,36,100,61,24,28,37,46,102,70,0,12,10,16,14,23,0,12,12,20,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,461,129,13,17,25,24,103,62,72,31,117,67,3,7,66,36,9,15,0,12,19,20,23,25,11,14,1,801,Suffolk County,Massachusetts
1500000US250250801002,288,103,0,12,0,12,46,37,86,48,0,12,0,12,48,32,13,17,18,27,25,20,41,38,11,15,2,801,Suffolk County,Massachusetts
1500000US250250803001,873,158,17,24,19,16,58,31,128,77,101,49,7,9,200,87,8,10,67,41,101,64,154,73,13,20,1,803,Suffolk County,Massachusetts
1500000US250250804011,610,128,0,12,26,25,63,41,138,74,136,70,24,27,105,55,3,6,14,22,60,44,41,36,0,12,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,533,125,0,12,109,82,6,11,145,83,109,73,15,17,57,46,9,18,0,12,49,48,26,26,8,13,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,450,157,33,29,43,48,38,36,67,42,130,81,0,12,85,82,8,13,0,12,8,15,38,26,0,12,1,805,Suffolk County,Massachusetts
1500000US250250805002,790,209,10,16,0,12,89,70,213,137,77,48,12,21,143,151,22,36,48,39,32,25,131,83,13,23,2,805,Suffolk County,Massachusetts
1500000US250250806011,1206,236,56,55,259,87,133,62,230,73,162,82,100,59,70,52,38,29,48,46,80,57,30,39,0,12,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,165,74,0,12,16,18,0,12,18,20,30,32,20,23,11,12,3,6,19,23,0,12,8,12,40,36,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,134,72,0,12,21,25,4,8,29,25,5,8,0,12,35,32,0,12,25,32,8,10,0,12,7,11,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,850,164,82,58,182,77,132,65,142,92,66,43,32,28,53,39,8,12,8,15,36,45,77,53,32,36,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,769,158,16,25,35,31,154,71,130,61,101,63,12,16,158,78,44,38,27,42,39,39,48,35,5,7,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,523,121,49,39,75,66,130,56,76,46,68,57,10,17,32,21,7,11,58,43,0,12,18,20,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,890,269,0,12,16,17,179,101,111,92,242,122,30,28,183,84,33,31,0,12,13,16,53,58,30,46,2,809,Suffolk County,Massachusetts
1500000US250250809003,615,234,0,12,86,94,59,47,65,48,105,69,60,55,124,124,7,9,48,35,24,38,29,25,8,12,3,809,Suffolk County,Massachusetts
1500000US250250810011,270,123,0,12,72,60,92,46,0,12,13,21,0,12,58,70,0,12,3,23,0,12,14,23,18,29,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,784,213,0,12,20,32,101,82,95,103,49,66,18,29,200,103,44,41,44,49,87,88,114,71,12,18,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,492,308,0,12,0,12,137,136,54,51,13,20,41,67,34,33,12,20,0,12,158,169,43,50,0,12,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,536,217,0,12,31,35,63,47,35,34,78,118,0,12,122,109,0,12,22,29,127,69,42,54,16,24,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,556,169,14,22,22,25,50,44,99,71,90,64,28,23,65,47,11,16,15,27,79,60,83,40,0,12,1,811,Suffolk County,Massachusetts
1500000US250250811002,1030,285,18,22,0,12,109,76,141,82,220,91,76,62,171,108,0,12,153,115,101,87,37,37,4,8,2,811,Suffolk County,Massachusetts
1500000US250250811003,401,109,0,12,0,12,4,7,73,51,93,50,13,22,62,47,40,27,16,20,70,54,22,22,8,15,3,811,Suffolk County,Massachusetts
1500000US250250812001,631,143,0,12,61,51,47,43,110,65,81,51,23,28,111,66,15,17,71,48,52,46,60,40,0,12,1,812,Suffolk County,Massachusetts
1500000US250250812002,777,181,0,12,26,24,53,42,80,78,160,86,62,34,248,164,31,29,23,27,36,50,58,47,0,12,2,812,Suffolk County,Massachusetts
1500000US250250813001,712,366,0,12,68,80,25,40,176,151,32,41,0,12,269,265,0,12,59,78,30,45,53,59,0,12,1,813,Suffolk County,Massachusetts
1500000US250250813002,939,403,20,41,0,12,17,31,118,120,79,80,0,12,134,166,26,44,51,80,272,163,132,80,90,97,2,813,Suffolk County,Massachusetts
1500000US250250813003,599,320,0,12,89,101,34,49,35,37,102,65,51,53,181,195,18,29,41,49,0,12,35,48,13,21,3,813,Suffolk County,Massachusetts
1500000US250250814001,529,186,9,13,39,36,22,25,95,57,49,40,14,22,204,138,5,10,53,49,25,22,5,9,9,13,1,814,Suffolk County,Massachusetts
1500000US250250814002,341,157,0,12,32,51,35,39,40,41,123,103,9,14,42,29,9,14,17,20,25,23,9,15,0,12,2,814,Suffolk County,Massachusetts
1500000US250250814003,814,156,0,12,5,9,53,37,110,61,192,81,64,58,184,69,0,12,43,39,77,48,86,61,0,12,3,814,Suffolk County,Massachusetts
1500000US250250815001,510,133,0,12,45,41,57,49,88,46,63,43,24,18,118,51,6,11,28,19,47,37,34,34,0,12,1,815,Suffolk County,Massachusetts
1500000US250250815002,530,146,6,11,15,18,26,22,120,94,60,37,30,29,69,51,46,39,0,12,40,27,77,52,41,33,2,815,Suffolk County,Massachusetts
1500000US250250817001,158,84,0,12,14,22,6,13,26,28,9,15,0,12,88,44,0,12,11,18,4,9,0,12,0,12,1,817,Suffolk County,Massachusetts
1500000US250250817002,221,97,7,11,11,16,44,38,28,33,33,28,0,12,44,51,0,12,7,10,39,47,8,12,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,216,107,0,12,26,24,5,12,11,17,58,55,51,70,24,37,0,12,0,12,16,17,25,31,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,227,105,12,20,0,12,6,10,0,12,6,10,10,15,90,62,10,15,0,12,17,20,47,39,29,37,4,817,Suffolk County,Massachusetts
1500000US250250817005,276,141,22,35,0,12,62,56,17,20,79,90,19,29,43,46,0,12,13,19,17,18,4,7,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,575,265,0,12,0,12,0,12,68,57,124,84,8,14,141,134,12,18,111,105,64,56,40,62,7,13,1,818,Suffolk County,Massachusetts
1500000US250250818002,287,124,0,12,27,40,36,47,69,61,40,39,0,12,96,62,0,12,0,12,0,12,19,31,0,12,2,818,Suffolk County,Massachusetts
1500000US250250818003,432,214,19,29,9,14,29,33,46,42,54,53,18,28,91,102,0,12,48,55,17,21,101,99,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,324,147,7,12,0,12,40,42,65,53,85,96,38,38,17,27,9,15,12,20,27,30,24,27,0,12,1,819,Suffolk County,Massachusetts
1500000US250250819002,256,116,0,12,29,42,0,12,6,13,33,31,45,65,87,85,11,20,0,12,10,18,35,40,0,12,2,819,Suffolk County,Massachusetts
1500000US250250819003,439,275,0,12,0,12,0,12,55,85,15,33,1,5,192,177,14,22,20,33,0,12,101,100,41,67,3,819,Suffolk County,Massachusetts
1500000US250250819004,245,106,0,12,11,17,24,38,18,25,7,11,7,15,97,76,0,12,28,28,33,37,20,33,0,12,4,819,Suffolk County,Massachusetts
1500000US250250820001,409,159,9,14,0,12,75,65,89,60,50,44,11,18,39,38,62,80,13,19,42,36,19,30,0,12,1,820,Suffolk County,Massachusetts
1500000US250250820002,201,99,0,12,0,12,54,65,5,9,0,12,0,12,81,58,9,14,41,52,11,19,0,12,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,434,188,0,12,52,44,132,85,0,12,48,68,8,13,91,74,14,23,0,12,79,63,10,16,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,303,147,0,12,0,12,66,58,0,12,16,25,17,24,65,68,16,28,24,29,81,84,18,32,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,504,170,0,12,0,12,32,39,55,60,25,39,38,57,154,128,0,12,0,12,117,109,30,36,53,77,2,821,Suffolk County,Massachusetts
1500000US250250821003,889,253,0,12,0,12,134,82,57,56,43,64,29,45,109,75,80,70,0,12,234,108,130,102,73,77,3,821,Suffolk County,Massachusetts
1500000US250250901001,445,141,18,30,10,15,33,33,30,34,38,45,0,12,61,43,35,32,44,40,92,71,84,73,0,12,1,901,Suffolk County,Massachusetts
1500000US250250901002,266,157,0,12,0,12,9,13,70,46,32,40,20,31,7,14,18,27,15,23,95,94,0,12,0,12,2,901,Suffolk County,Massachusetts
1500000US250250901003,353,134,0,12,25,40,0,12,29,33,140,122,15,22,67,57,11,17,9,13,30,35,20,32,7,12,3,901,Suffolk County,Massachusetts
1500000US250250901004,379,142,20,30,0,12,56,50,93,67,0,12,42,42,30,32,8,14,20,28,10,15,69,62,31,30,4,901,Suffolk County,Massachusetts
1500000US250250901005,254,156,0,12,13,23,40,46,40,45,15,23,28,43,31,34,0,12,20,31,14,24,21,32,32,42,5,901,Suffolk County,Massachusetts
1500000US250250902001,228,73,0,12,13,15,19,22,15,19,57,58,19,24,58,36,0,12,29,22,11,16,7,14,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,255,88,0,12,0,12,5,8,28,25,57,40,13,22,8,12,34,37,13,19,34,26,48,39,15,16,2,902,Suffolk County,Massachusetts
1500000US250250902003,316,110,7,11,0,12,27,21,10,16,46,39,34,29,50,29,0,12,25,31,27,21,34,26,56,61,3,902,Suffolk County,Massachusetts
1500000US250250903001,336,187,0,12,16,26,25,27,0,12,22,35,0,12,118,115,0,12,47,44,35,39,53,53,20,32,1,903,Suffolk County,Massachusetts
1500000US250250903002,583,200,0,12,14,22,64,64,30,33,82,70,28,44,111,80,0,12,0,12,91,70,130,90,33,34,2,903,Suffolk County,Massachusetts
1500000US250250903003,303,147,0,12,61,73,25,40,22,33,9,17,53,56,51,62,0,12,0,12,42,57,40,44,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,174,101,0,12,0,12,31,47,52,38,39,32,0,12,16,20,0,12,6,9,23,24,7,11,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,661,242,0,12,0,12,70,81,65,55,70,101,0,12,134,179,35,49,0,12,54,52,203,107,30,29,2,904,Suffolk County,Massachusetts
1500000US250250904003,281,119,10,16,11,17,50,47,23,25,22,30,0,12,13,23,9,15,24,39,40,46,38,61,41,44,3,904,Suffolk County,Massachusetts
1500000US250250904004,393,177,0,12,10,18,17,27,157,133,14,24,0,12,104,84,0,12,0,12,0,12,33,33,58,60,4,904,Suffolk County,Massachusetts
1500000US250250906001,537,153,36,26,25,24,49,50,46,31,99,73,4,6,124,71,12,15,30,31,44,28,62,36,6,10,1,906,Suffolk County,Massachusetts
1500000US250250906002,542,162,0,12,24,26,40,32,68,40,74,46,18,24,102,65,26,23,15,23,84,59,74,58,17,18,2,906,Suffolk County,Massachusetts
1500000US250250907001,856,286,0,12,10,31,76,63,125,90,289,229,26,28,150,76,31,31,5,7,90,65,28,25,26,41,1,907,Suffolk County,Massachusetts
1500000US250250907002,665,196,0,12,0,12,67,47,131,77,143,85,44,34,124,61,42,41,58,78,19,18,37,30,0,12,2,907,Suffolk County,Massachusetts
1500000US250250907003,667,197,0,12,0,12,147,96,23,22,38,33,92,57,106,75,6,11,25,39,180,92,50,39,0,12,3,907,Suffolk County,Massachusetts
1500000US250250907004,409,191,0,12,15,25,73,45,45,56,7,11,0,12,133,103,14,23,22,25,69,54,31,29,0,12,4,907,Suffolk County,Massachusetts
1500000US250250909011,819,187,67,102,67,64,73,45,98,66,113,67,30,39,223,71,23,28,67,40,14,22,28,27,16,21,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,808,196,4,8,113,110,52,36,89,80,188,71,0,12,151,73,5,8,24,20,167,80,15,18,0,12,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,394,115,0,12,4,8,10,15,46,38,53,45,6,11,205,94,0,12,0,12,66,61,0,12,4,9,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,416,207,0,12,12,20,30,29,37,39,47,54,29,38,167,128,27,44,0,12,61,63,6,11,0,12,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,337,111,0,12,0,12,16,20,16,14,38,23,25,25,164,98,20,24,0,12,26,32,32,23,0,12,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,623,147,0,12,14,17,84,56,22,24,90,56,28,37,120,82,78,99,47,39,114,64,26,31,0,12,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,911,266,0,12,37,45,136,89,51,46,183,112,53,47,132,87,22,29,40,32,176,151,74,54,7,11,1,911,Suffolk County,Massachusetts
1500000US250250911002,672,191,0,12,30,40,95,67,73,46,75,63,57,62,210,104,5,9,46,46,36,41,45,54,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,519,186,0,12,67,47,27,30,30,27,98,76,25,28,113,77,50,78,17,26,82,56,10,15,0,12,3,911,Suffolk County,Massachusetts
1500000US250250911004,426,186,0,12,0,12,36,36,71,61,38,38,46,53,88,64,0,12,0,12,24,23,123,59,0,12,4,911,Suffolk County,Massachusetts
1500000US250250911005,503,186,10,15,0,12,87,64,78,72,20,26,49,37,81,88,15,21,0,12,128,101,35,31,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,620,170,0,12,45,70,53,57,25,28,105,92,34,35,212,121,30,29,14,25,70,44,32,43,0,12,1,912,Suffolk County,Massachusetts
1500000US250250912002,707,199,3,8,19,22,30,30,73,46,112,63,91,102,197,110,14,17,50,55,90,87,28,36,0,12,2,912,Suffolk County,Massachusetts
1500000US250250912003,234,89,0,12,0,12,15,28,7,12,30,31,0,12,32,32,11,16,24,28,97,57,18,20,0,12,3,912,Suffolk County,Massachusetts
1500000US250250913001,719,174,19,24,46,67,116,73,146,81,91,59,0,12,86,64,45,41,34,33,75,48,60,34,1,3,1,913,Suffolk County,Massachusetts
1500000US250250913002,421,118,12,19,3,5,48,38,3,6,70,33,14,16,116,56,0,12,18,22,14,20,123,56,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,736,153,19,26,51,45,50,36,99,51,122,58,12,19,159,57,17,19,59,49,89,52,41,28,18,19,1,914,Suffolk County,Massachusetts
1500000US250250914002,402,109,14,23,20,19,44,33,98,58,27,25,18,16,77,54,14,23,26,21,22,17,31,22,11,14,2,914,Suffolk County,Massachusetts
1500000US250250915001,1073,275,0,12,39,35,51,52,111,65,179,92,26,28,345,145,28,27,49,52,145,67,69,43,31,42,1,915,Suffolk County,Massachusetts
1500000US250250915002,789,202,14,24,74,66,50,40,71,56,175,116,24,28,135,74,29,36,35,36,66,48,86,84,30,35,2,915,Suffolk County,Massachusetts
