Geography,Total Estimate,Total Margin of Error,Estimate - Less than 5 minutes,Margin of Error - Less than 5 minutes,Estimate - 5 to 9 minutes,Margin of Error - 5 to 9 minutes,Estimate - 10 to 14 minutes,Margin of Error - 10 to 14 minutes,Estimate - 15 to 19 minutes,Margin of Error - 15 to 19 minutes,Estimate - 20 to 24 minutes,Margin of Error - 20 to 24 minutes,Estimate - 25 to 29 minutes,Margin of Error - 25 to 29 minutes,Estimate - 30 to 34 minutes,Margin of Error - 30 to 34 minutes,Estimate - 35 to 39 minutes,Margin of Error - 35 to 39 minutes,Estimate - 40 to 44 minutes,Margin of Error - 40 to 44 minutes,Estimate - 45 to 59 minutes,Margin of Error - 45 to 59 minutes,Estimate - 60 to 89 minutes,Margin of Error - 60 to 89 minutes,Estimate - 90 or more minutes,Margin of Error - 90 or more minutes,Block Group,Census Tract,County,State
1500000US250250509013,438,186,0,12,0,12,29,34,45,59,70,74,0,12,158,104,10,17,28,44,77,56,21,23,0,12,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1257,280,34,45,78,58,115,72,200,96,222,93,48,41,264,103,27,27,55,56,68,58,124,85,22,36,1,510,Suffolk County,Massachusetts
1500000US250250510002,349,123,41,64,11,17,26,29,8,14,19,31,5,12,119,80,0,12,46,48,54,42,20,23,0,12,2,510,Suffolk County,Massachusetts
1500000US250250510003,560,183,0,12,44,50,26,23,41,46,204,141,39,45,129,88,8,13,0,12,63,46,6,9,0,12,3,510,Suffolk County,Massachusetts
1500000US250250511011,1643,560,49,81,0,12,15,24,221,113,438,237,57,51,352,192,0,12,29,31,261,148,165,275,56,89,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,743,288,0,12,51,61,56,69,79,66,141,161,0,12,278,154,0,12,16,26,21,32,87,72,14,28,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,920,440,0,12,21,33,31,37,43,53,73,60,33,45,232,121,125,204,39,43,124,108,127,103,72,80,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,732,274,0,12,0,12,90,90,89,86,17,27,34,39,169,87,84,85,98,124,86,85,65,68,0,12,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,104,87,0,12,0,12,0,12,14,21,13,14,0,12,31,36,0,12,0,12,0,12,46,73,0,12,1,512,Suffolk County,Massachusetts
1500000US250250512002,792,148,27,35,73,59,49,53,56,39,101,72,46,60,67,55,56,48,91,59,72,48,154,80,0,12,2,512,Suffolk County,Massachusetts
1500000US250250512003,520,130,0,12,0,12,10,15,29,29,139,60,33,38,91,54,53,44,74,50,62,48,29,37,0,12,3,512,Suffolk County,Massachusetts
1500000US250250601011,690,194,8,12,42,41,34,37,64,49,156,103,95,66,138,87,39,29,9,13,75,51,30,37,0,12,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,429,108,0,12,0,12,53,35,64,48,80,46,17,18,126,86,13,15,10,16,43,36,23,38,0,12,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,643,162,0,12,56,35,17,20,57,47,144,67,87,54,150,67,16,17,0,12,55,38,17,24,44,39,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,543,135,0,12,19,30,57,47,7,11,159,85,20,21,132,63,31,39,10,16,87,57,21,23,0,12,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,708,149,0,12,0,12,46,47,68,41,166,55,43,38,153,71,31,32,41,27,96,48,64,49,0,12,1,602,Suffolk County,Massachusetts
1500000US250250602002,887,189,0,12,9,11,96,55,208,80,153,64,43,27,147,83,26,21,56,37,92,49,57,37,0,12,2,602,Suffolk County,Massachusetts
1500000US250250603011,961,231,0,12,25,32,145,139,170,112,82,74,43,36,283,96,27,25,70,62,52,40,53,53,11,17,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,471,236,15,24,9,15,86,77,12,15,41,54,27,24,50,55,102,121,9,14,60,51,60,62,0,12,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,982,213,44,45,0,12,106,71,144,87,175,85,86,77,164,85,31,28,61,55,101,50,67,63,3,7,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,833,303,0,12,0,12,196,177,0,12,145,111,98,80,211,139,30,38,30,26,71,73,52,48,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,1010,288,0,12,26,30,53,70,122,153,320,141,127,97,85,58,51,47,73,99,129,113,24,40,0,12,2,604,Suffolk County,Massachusetts
1500000US250250604003,600,347,0,12,43,62,0,12,175,242,147,114,51,47,114,57,12,18,28,48,30,33,0,12,0,12,3,604,Suffolk County,Massachusetts
1500000US250250604004,567,163,0,12,74,69,16,25,86,82,78,73,10,16,82,68,29,33,79,78,57,45,56,69,0,12,4,604,Suffolk County,Massachusetts
1500000US250250604005,368,199,66,105,8,13,51,35,0,12,59,81,49,53,95,79,0,12,0,12,7,13,0,12,33,38,5,604,Suffolk County,Massachusetts
1500000US250250605011,580,170,34,48,29,36,0,12,101,82,99,69,22,25,160,77,15,18,32,29,18,21,48,48,22,35,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,814,188,9,15,57,63,60,53,88,63,265,108,85,56,121,78,11,17,18,20,46,36,32,24,22,34,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,615,186,10,16,0,12,27,34,66,42,144,106,80,61,80,39,60,39,45,39,75,88,28,31,0,12,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,539,186,0,12,14,16,47,53,7,11,129,91,57,41,148,93,39,42,48,48,0,12,50,54,0,12,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,439,128,0,12,19,31,82,71,67,44,65,39,56,49,98,65,8,12,16,24,17,18,11,12,0,12,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,2194,189,113,87,126,72,217,76,275,100,409,173,183,73,328,141,43,27,110,55,184,71,121,75,85,57,1,606,Suffolk County,Massachusetts
1500000US250250607001,216,60,8,10,4,9,35,32,31,28,27,25,16,18,37,28,7,12,22,17,0,12,26,24,3,7,1,607,Suffolk County,Massachusetts
1500000US250250607002,489,118,0,12,0,12,72,50,93,48,83,51,35,27,96,50,8,13,18,25,19,17,41,34,24,37,2,607,Suffolk County,Massachusetts
1500000US250250608001,421,198,0,12,32,44,67,87,21,32,153,121,29,49,16,27,0,12,64,79,14,23,25,27,0,12,1,608,Suffolk County,Massachusetts
1500000US250250608002,547,203,0,12,26,33,30,35,86,80,99,80,32,40,114,102,53,68,19,30,88,63,0,12,0,12,2,608,Suffolk County,Massachusetts
1500000US250250608003,1025,432,0,12,88,111,0,12,124,69,148,126,144,133,331,201,0,12,24,39,106,96,60,98,0,12,3,608,Suffolk County,Massachusetts
1500000US250250608004,1347,359,41,46,38,60,36,42,106,90,347,221,78,60,447,192,22,32,19,31,119,74,54,51,40,44,4,608,Suffolk County,Massachusetts
1500000US250250610001,834,207,0,12,13,21,112,72,47,40,51,34,29,25,188,89,67,57,123,121,156,68,48,53,0,12,1,610,Suffolk County,Massachusetts
1500000US250250610002,284,115,0,12,0,12,22,30,46,50,23,27,9,13,139,82,0,12,0,12,13,20,11,18,21,29,2,610,Suffolk County,Massachusetts
1500000US250250610003,161,130,0,12,0,12,0,12,39,47,0,12,0,12,53,54,0,12,0,12,15,16,54,83,0,12,3,610,Suffolk County,Massachusetts
1500000US250250611011,179,55,0,12,0,12,0,12,51,47,43,25,23,23,31,22,0,12,6,9,7,10,12,13,6,10,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,466,98,29,30,0,12,61,38,46,27,52,34,0,12,135,55,26,40,28,29,54,38,35,22,0,12,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,1893,257,34,40,141,101,249,106,306,107,357,153,115,51,321,131,53,45,87,67,118,73,64,50,48,32,1,612,Suffolk County,Massachusetts
1500000US250250612002,441,172,26,41,61,67,33,28,69,52,136,82,49,36,24,19,12,16,0,12,20,31,4,8,7,12,2,612,Suffolk County,Massachusetts
1500000US250250612003,757,281,1,3,17,21,121,88,162,75,76,47,6,11,126,97,19,22,37,43,178,185,14,15,0,12,3,612,Suffolk County,Massachusetts
1500000US250250701011,683,191,10,16,124,79,48,42,67,48,117,113,66,68,167,96,0,12,32,37,42,36,0,12,10,16,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,167,128,0,12,12,23,0,12,42,69,0,12,18,28,0,12,0,12,0,12,83,102,12,19,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,459,174,0,12,81,77,16,24,216,134,66,57,0,12,0,12,13,30,0,12,34,53,33,36,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,711,191,32,28,137,69,88,59,61,45,46,40,68,61,114,61,17,27,25,32,70,62,53,63,0,12,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,88,60,19,31,0,12,16,24,45,43,4,10,0,12,0,12,0,12,0,12,4,9,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,304,103,17,26,0,12,65,67,154,87,22,27,0,12,33,37,0,12,0,12,13,21,0,12,0,12,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,563,158,91,72,163,101,52,48,113,102,41,36,55,52,28,34,0,12,0,12,0,12,0,12,20,32,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,239,122,0,12,72,78,37,34,28,24,0,12,14,24,81,53,0,12,0,12,0,12,7,17,0,12,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,591,250,86,71,113,85,91,68,28,27,57,60,47,74,75,60,21,23,0,12,24,26,49,65,0,12,1,702,Suffolk County,Massachusetts
1500000US250250702002,584,180,19,16,62,55,31,26,118,99,45,50,0,12,97,65,48,54,38,28,39,33,87,71,0,12,2,702,Suffolk County,Massachusetts
1500000US250250702003,1141,229,211,109,246,94,257,107,100,72,77,56,28,31,126,48,0,12,0,12,85,65,11,16,0,12,3,702,Suffolk County,Massachusetts
1500000US250250703001,570,152,0,12,66,53,38,36,105,91,94,61,41,63,68,49,34,39,32,36,42,69,50,43,0,12,1,703,Suffolk County,Massachusetts
1500000US250250703002,654,201,0,12,76,93,86,61,89,64,31,35,45,49,265,204,0,12,13,21,17,27,32,37,0,12,2,703,Suffolk County,Massachusetts
1500000US250250703003,703,203,0,12,18,27,73,66,117,100,126,75,49,81,71,60,0,12,35,37,69,92,126,139,19,29,3,703,Suffolk County,Massachusetts
1500000US250250703004,971,203,0,12,17,27,110,86,136,81,270,125,108,80,172,87,5,13,76,75,17,27,44,52,16,25,4,703,Suffolk County,Massachusetts
1500000US250250704021,774,99,0,12,32,24,138,46,136,69,101,43,27,19,141,46,0,12,47,29,64,27,75,36,13,11,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1475,308,45,70,50,47,225,161,37,38,203,95,172,117,285,120,70,57,128,103,125,119,135,100,0,12,1,705,Suffolk County,Massachusetts
1500000US250250705002,297,185,41,77,37,33,15,29,31,42,16,31,11,18,99,95,0,12,11,20,36,43,0,12,0,12,2,705,Suffolk County,Massachusetts
1500000US250250705003,973,255,41,62,111,78,94,82,148,106,99,92,66,55,146,78,54,56,34,39,107,91,73,58,0,12,3,705,Suffolk County,Massachusetts
1500000US250250705004,882,321,0,12,8,12,143,109,77,69,68,43,86,68,253,206,43,68,31,35,91,73,82,104,0,12,4,705,Suffolk County,Massachusetts
1500000US250250706001,582,160,29,46,19,19,80,44,113,63,94,70,56,43,61,35,26,24,20,24,54,59,30,25,0,12,1,706,Suffolk County,Massachusetts
1500000US250250706002,820,131,9,14,54,56,118,64,196,91,97,52,72,43,154,56,9,13,49,34,25,27,27,42,10,15,2,706,Suffolk County,Massachusetts
1500000US250250707001,730,174,0,12,103,61,89,52,122,63,130,96,25,18,88,60,31,41,26,40,65,54,51,48,0,12,1,707,Suffolk County,Massachusetts
1500000US250250707002,942,183,56,79,108,63,39,31,178,79,170,80,60,64,153,86,8,13,66,53,32,40,72,52,0,12,2,707,Suffolk County,Massachusetts
1500000US250250708001,999,255,58,86,52,50,99,85,237,135,87,63,58,54,225,126,101,112,28,46,41,39,13,20,0,12,1,708,Suffolk County,Massachusetts
1500000US250250708002,747,349,0,12,9,20,166,102,135,121,189,136,98,78,87,66,0,12,6,10,0,12,57,56,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,558,184,0,12,0,12,77,80,122,95,13,19,99,89,103,69,15,21,13,21,40,64,76,59,0,12,3,708,Suffolk County,Massachusetts
1500000US250250709001,1273,189,0,12,71,42,92,53,233,84,176,73,110,68,246,102,60,38,67,48,116,65,86,55,16,21,1,709,Suffolk County,Massachusetts
1500000US250250709002,464,152,0,12,52,48,51,45,0,12,29,29,72,47,56,66,76,61,60,70,8,15,60,45,0,12,2,709,Suffolk County,Massachusetts
1500000US250250711011,771,216,0,12,84,73,29,29,97,55,159,81,41,53,205,130,22,34,44,43,82,59,8,13,0,12,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,1005,267,90,111,122,76,120,67,52,44,119,70,28,47,205,110,49,73,38,37,84,65,80,68,18,25,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,227,122,39,62,19,30,0,12,40,46,24,34,10,18,0,12,0,12,18,29,24,38,52,60,1,11,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,904,185,16,36,63,44,129,63,202,97,138,65,93,54,69,60,25,23,28,24,55,42,59,53,27,62,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,397,137,34,44,38,29,52,52,78,64,27,31,50,51,82,69,0,12,11,17,15,22,0,12,10,15,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,603,110,41,32,41,30,140,48,63,43,131,68,6,9,102,52,11,19,0,12,23,23,40,33,5,10,1,801,Suffolk County,Massachusetts
1500000US250250801002,205,66,0,12,0,12,29,23,54,28,0,12,0,12,53,38,11,16,0,12,9,13,31,26,18,18,2,801,Suffolk County,Massachusetts
1500000US250250803001,974,158,16,26,17,19,67,38,172,73,110,46,9,13,239,78,6,11,78,52,116,72,126,82,18,19,1,803,Suffolk County,Massachusetts
1500000US250250804011,653,151,0,12,30,29,53,40,152,85,132,76,29,26,119,66,2,6,19,30,93,64,24,34,0,12,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,607,148,0,12,112,93,27,33,152,91,131,77,20,18,49,43,13,26,0,12,73,52,22,27,8,12,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,493,154,23,35,18,27,37,35,81,52,172,84,0,12,83,79,13,15,6,11,28,31,32,29,0,12,1,805,Suffolk County,Massachusetts
1500000US250250805002,775,175,16,26,0,12,65,65,211,152,138,71,0,12,50,40,24,37,62,49,35,39,156,76,18,20,2,805,Suffolk County,Massachusetts
1500000US250250806011,1134,223,75,69,205,86,132,67,198,72,113,65,89,53,90,60,58,44,53,42,91,55,30,38,0,12,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,165,65,0,12,10,14,15,19,13,15,16,23,17,18,30,31,3,5,18,24,0,12,8,10,35,33,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,122,70,0,12,5,8,8,10,33,26,11,12,0,12,31,31,4,7,22,30,4,7,0,12,4,9,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,933,208,75,49,194,74,147,87,158,91,79,57,34,29,73,61,0,12,26,41,32,29,78,56,37,44,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,689,167,0,12,84,70,127,74,119,69,87,58,11,15,101,56,29,28,27,42,47,44,54,31,3,5,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,592,125,47,41,82,61,151,67,57,38,96,69,44,45,41,34,7,10,39,33,9,16,19,20,0,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,966,231,0,12,16,18,291,138,107,89,190,83,47,38,156,68,28,32,10,17,20,19,101,91,0,12,2,809,Suffolk County,Massachusetts
1500000US250250809003,486,157,0,12,81,86,56,44,55,41,81,59,21,26,49,38,7,9,62,38,29,44,45,40,0,12,3,809,Suffolk County,Massachusetts
1500000US250250810011,280,125,0,12,107,75,53,44,0,12,10,18,0,12,54,60,0,12,10,27,18,27,12,20,16,24,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,913,239,0,12,19,30,79,73,124,119,42,55,26,41,210,88,40,44,91,82,101,88,172,107,9,15,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,546,284,0,12,0,12,131,125,132,111,0,12,34,55,65,56,0,12,46,73,121,151,17,27,0,12,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,516,203,0,12,14,23,45,41,21,26,68,102,0,12,110,96,0,12,19,23,193,111,33,43,13,20,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,527,146,13,19,10,17,47,42,116,65,83,57,18,19,48,32,10,16,12,20,94,62,76,43,0,12,1,811,Suffolk County,Massachusetts
1500000US250250811002,904,205,13,17,0,12,132,91,100,55,192,88,50,35,185,99,0,12,117,106,54,39,44,26,17,20,2,811,Suffolk County,Massachusetts
1500000US250250811003,417,95,0,12,0,12,13,15,56,38,87,47,25,28,57,39,34,26,30,28,78,59,29,32,8,14,3,811,Suffolk County,Massachusetts
1500000US250250812001,599,178,0,12,28,33,35,32,84,72,103,62,34,31,142,70,0,12,67,47,40,39,66,44,0,12,1,812,Suffolk County,Massachusetts
1500000US250250812002,824,198,0,12,31,26,38,26,123,78,228,103,82,51,188,137,30,27,34,34,9,14,61,39,0,12,2,812,Suffolk County,Massachusetts
1500000US250250813001,553,332,0,12,0,12,19,31,37,41,91,71,0,12,280,270,0,12,47,72,32,53,47,66,0,12,1,813,Suffolk County,Massachusetts
1500000US250250813002,956,407,13,26,0,12,27,38,75,99,70,76,0,12,175,173,33,55,99,107,276,167,89,77,99,106,2,813,Suffolk County,Massachusetts
1500000US250250813003,632,276,0,12,0,12,52,68,65,76,129,76,107,72,154,179,42,48,51,41,0,12,19,33,13,21,3,813,Suffolk County,Massachusetts
1500000US250250814001,470,173,8,14,30,34,19,20,27,31,62,34,0,12,174,131,30,34,51,48,51,43,8,12,10,15,1,814,Suffolk County,Massachusetts
1500000US250250814002,324,150,0,12,31,52,35,41,10,12,157,111,10,15,31,23,6,11,7,10,23,22,14,17,0,12,2,814,Suffolk County,Massachusetts
1500000US250250814003,782,176,0,12,8,12,35,34,85,54,186,76,65,58,206,75,0,12,53,43,65,40,70,49,9,14,3,814,Suffolk County,Massachusetts
1500000US250250815001,387,116,0,12,19,20,35,31,47,35,67,45,25,21,106,55,7,11,32,20,39,27,10,12,0,12,1,815,Suffolk County,Massachusetts
1500000US250250815002,610,173,0,12,10,17,42,31,139,94,63,40,29,25,127,74,24,32,0,12,47,30,82,57,47,40,2,815,Suffolk County,Massachusetts
1500000US250250817001,115,57,0,12,0,12,1,8,17,21,15,25,0,12,81,37,0,12,0,12,1,7,0,12,0,12,1,817,Suffolk County,Massachusetts
1500000US250250817002,228,82,4,10,9,14,51,43,0,12,48,43,0,12,86,62,0,12,4,7,21,31,5,9,0,12,2,817,Suffolk County,Massachusetts
1500000US250250817003,199,115,0,12,25,26,6,13,41,51,22,35,52,76,46,53,0,12,0,12,7,11,0,12,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,187,103,12,20,0,12,0,12,0,12,0,12,10,16,73,75,9,14,0,12,19,23,39,38,25,31,4,817,Suffolk County,Massachusetts
1500000US250250817005,367,176,21,33,0,12,62,57,16,19,89,99,17,26,127,83,0,12,12,19,16,19,7,11,0,12,5,817,Suffolk County,Massachusetts
1500000US250250818001,549,284,0,12,0,12,10,14,58,57,117,97,8,13,175,147,13,20,60,93,61,64,36,56,11,18,1,818,Suffolk County,Massachusetts
1500000US250250818002,457,150,0,12,40,67,55,65,88,71,80,58,0,12,142,82,0,12,0,12,0,12,52,55,0,12,2,818,Suffolk County,Massachusetts
1500000US250250818003,495,234,46,51,10,16,11,16,59,55,105,79,17,27,96,105,0,12,54,59,17,21,80,93,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,427,167,10,15,0,12,45,44,49,44,51,44,22,23,91,116,0,12,9,16,75,68,75,87,0,12,1,819,Suffolk County,Massachusetts
1500000US250250819002,288,142,0,12,53,50,0,12,6,11,55,50,31,37,70,67,0,12,0,12,31,41,42,49,0,12,2,819,Suffolk County,Massachusetts
1500000US250250819003,295,160,0,12,0,12,0,12,19,31,18,27,2,5,120,93,16,26,22,34,0,12,81,81,17,29,3,819,Suffolk County,Massachusetts
1500000US250250819004,340,140,0,12,26,29,32,50,4,7,9,15,7,16,131,83,15,26,50,39,42,58,24,37,0,12,4,819,Suffolk County,Massachusetts
1500000US250250820001,541,163,9,16,10,15,72,64,65,53,87,67,11,18,42,41,74,79,22,24,78,44,71,67,0,12,1,820,Suffolk County,Massachusetts
1500000US250250820002,182,94,0,12,0,12,63,77,0,12,10,15,0,12,67,60,10,15,22,34,10,19,0,12,0,12,2,820,Suffolk County,Massachusetts
1500000US250250820003,437,201,0,12,36,40,99,66,28,44,60,91,11,17,88,78,16,25,0,12,88,67,11,18,0,12,3,820,Suffolk County,Massachusetts
1500000US250250821001,245,144,0,12,0,12,0,12,0,12,7,10,18,25,116,98,14,24,25,30,65,80,0,12,0,12,1,821,Suffolk County,Massachusetts
1500000US250250821002,630,257,0,12,0,12,20,35,112,100,79,90,41,64,192,149,0,12,41,60,110,110,35,44,0,12,2,821,Suffolk County,Massachusetts
1500000US250250821003,902,277,0,12,0,12,222,146,17,30,59,67,32,55,99,82,40,65,19,30,156,81,189,121,69,68,3,821,Suffolk County,Massachusetts
1500000US250250901001,524,185,0,12,9,16,32,31,74,62,76,59,0,12,74,53,33,29,43,41,87,68,74,73,22,34,1,901,Suffolk County,Massachusetts
1500000US250250901002,305,138,13,18,0,12,35,30,64,52,31,38,28,30,6,12,32,38,35,39,61,73,0,12,0,12,2,901,Suffolk County,Massachusetts
1500000US250250901003,277,90,18,28,0,12,0,12,31,34,41,37,16,25,81,51,11,17,8,13,44,41,19,30,8,12,3,901,Suffolk County,Massachusetts
1500000US250250901004,356,139,0,12,39,37,36,43,76,62,0,12,40,38,44,37,9,15,22,32,0,12,71,62,19,26,4,901,Suffolk County,Massachusetts
1500000US250250901005,299,171,0,12,14,20,51,47,17,25,35,41,25,38,46,47,16,28,20,31,13,19,28,32,34,45,5,901,Suffolk County,Massachusetts
1500000US250250902001,233,88,0,12,12,15,0,12,27,29,60,67,6,9,78,46,0,12,22,21,13,20,15,18,0,12,1,902,Suffolk County,Massachusetts
1500000US250250902002,308,117,0,12,0,12,5,8,14,19,62,43,35,34,55,53,37,39,13,21,30,22,40,34,17,18,2,902,Suffolk County,Massachusetts
1500000US250250902003,378,133,9,15,0,12,31,25,11,17,42,42,19,25,92,62,7,10,44,44,38,28,28,29,57,62,3,902,Suffolk County,Massachusetts
1500000US250250903001,337,170,0,12,11,18,21,23,9,15,14,25,0,12,112,92,0,12,48,45,52,61,42,40,28,31,1,903,Suffolk County,Massachusetts
1500000US250250903002,597,186,0,12,10,19,28,34,9,15,104,83,28,42,174,98,18,27,0,12,114,89,82,70,30,31,2,903,Suffolk County,Massachusetts
1500000US250250903003,338,144,0,12,55,59,20,34,32,38,30,37,21,34,79,79,0,12,0,12,64,65,37,42,0,12,3,903,Suffolk County,Massachusetts
1500000US250250904001,240,130,0,12,0,12,38,60,64,60,51,40,0,12,20,25,0,12,5,10,55,42,7,12,0,12,1,904,Suffolk County,Massachusetts
1500000US250250904002,689,243,0,12,0,12,66,74,87,74,77,108,0,12,236,228,0,12,0,12,48,49,145,111,30,33,2,904,Suffolk County,Massachusetts
1500000US250250904003,374,133,10,15,11,18,90,77,30,24,23,28,0,12,43,55,0,12,21,35,64,59,40,68,42,44,3,904,Suffolk County,Massachusetts
1500000US250250904004,327,181,0,12,0,12,17,27,140,135,16,27,0,12,77,81,0,12,0,12,0,12,59,44,18,30,4,904,Suffolk County,Massachusetts
1500000US250250906001,548,173,36,27,29,32,73,73,18,18,101,74,6,9,125,67,14,15,40,34,34,29,60,32,12,18,1,906,Suffolk County,Massachusetts
1500000US250250906002,694,165,0,12,17,17,55,34,67,39,83,46,20,25,164,88,26,23,28,25,111,72,93,56,30,24,2,906,Suffolk County,Massachusetts
1500000US250250907001,877,336,0,12,18,34,75,64,151,109,283,255,24,26,164,88,35,32,6,9,56,53,16,18,49,56,1,907,Suffolk County,Massachusetts
1500000US250250907002,681,221,0,12,32,39,25,21,129,97,159,86,43,36,102,56,53,42,84,83,20,19,34,36,0,12,2,907,Suffolk County,Massachusetts
1500000US250250907003,737,215,0,12,0,12,181,110,14,16,51,41,85,63,136,90,6,9,47,47,179,98,38,33,0,12,3,907,Suffolk County,Massachusetts
1500000US250250907004,417,160,0,12,17,26,77,47,46,56,19,17,0,12,105,81,15,22,35,36,68,47,35,32,0,12,4,907,Suffolk County,Massachusetts
1500000US250250909011,759,193,75,102,44,42,70,40,55,45,101,63,31,34,173,67,32,36,92,57,25,28,30,28,31,35,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,868,198,7,16,114,103,56,38,98,84,198,88,23,36,181,79,29,26,40,29,113,49,9,15,0,12,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,401,134,0,12,4,9,9,15,51,39,60,55,14,25,192,110,7,12,0,12,60,52,0,12,4,9,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,441,215,0,12,14,22,43,32,32,33,37,57,39,46,200,128,0,12,35,53,25,36,16,13,0,12,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,415,121,28,28,0,12,41,43,27,21,31,24,8,12,197,95,32,31,12,20,20,23,19,17,0,12,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,587,152,0,12,4,8,112,66,16,19,65,48,34,42,160,106,68,75,31,29,78,44,19,23,0,12,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,950,235,0,12,38,46,108,71,58,51,242,130,22,21,168,82,59,43,40,23,153,123,54,34,8,13,1,911,Suffolk County,Massachusetts
1500000US250250911002,659,159,0,12,21,32,92,51,39,25,97,76,76,62,222,96,5,8,42,28,65,60,0,12,0,12,2,911,Suffolk County,Massachusetts
1500000US250250911003,462,163,0,12,71,51,25,29,19,21,54,46,6,10,131,68,45,75,26,29,85,60,0,12,0,12,3,911,Suffolk County,Massachusetts
1500000US250250911004,431,135,61,85,0,12,65,48,24,38,46,45,5,10,78,49,0,12,0,12,36,38,116,59,0,12,4,911,Suffolk County,Massachusetts
1500000US250250911005,492,186,11,14,0,12,104,66,81,68,18,22,40,39,94,94,17,27,0,12,106,89,21,25,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,659,198,0,12,67,93,44,38,14,15,135,106,37,32,196,122,35,33,6,9,99,64,26,42,0,12,1,912,Suffolk County,Massachusetts
1500000US250250912002,612,156,3,8,10,15,47,44,76,47,102,59,20,21,171,104,30,33,31,34,72,50,37,31,13,21,2,912,Suffolk County,Massachusetts
1500000US250250912003,236,92,0,12,0,12,10,14,11,16,30,36,10,15,35,33,22,17,28,30,60,52,30,23,0,12,3,912,Suffolk County,Massachusetts
1500000US250250913001,700,150,35,30,56,60,79,41,75,61,68,39,0,12,128,85,31,34,28,32,72,40,119,55,9,12,1,913,Suffolk County,Massachusetts
1500000US250250913002,488,119,16,24,3,5,41,32,7,11,52,33,13,16,118,50,0,12,61,42,52,40,125,58,0,12,2,913,Suffolk County,Massachusetts
1500000US250250914001,785,142,22,30,57,43,41,20,112,46,131,55,11,17,189,58,13,20,31,22,112,81,50,33,16,19,1,914,Suffolk County,Massachusetts
1500000US250250914002,486,118,20,33,21,21,46,39,106,62,39,30,22,18,121,83,13,22,17,20,34,24,35,24,12,15,2,914,Suffolk County,Massachusetts
1500000US250250915001,1179,299,0,12,64,50,53,55,94,63,210,88,47,45,404,154,31,29,27,21,146,60,70,44,33,41,1,915,Suffolk County,Massachusetts
1500000US250250915002,829,181,0,12,12,18,67,49,75,64,184,103,25,27,131,73,41,48,18,28,103,69,138,97,35,42,2,915,Suffolk County,Massachusetts
