Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250813011,131,125,0,14,0,14,0,14,0,14,30,50,8,14,0,14,24,34,0,14,32,55,9,24,0,14,15,25,13,25,1,813.01,Suffolk County,Massachusetts
1500000US250250813012,675,244,0,14,0,14,0,14,69,64,14,25,42,65,0,14,247,200,34,60,41,49,96,92,0,14,23,24,109,115,2,813.01,Suffolk County,Massachusetts
1500000US250250813021,411,302,0,14,0,14,122,168,0,14,0,14,20,34,19,32,0,14,159,153,0,14,70,95,21,35,0,14,0,14,1,813.02,Suffolk County,Massachusetts
1500000US250250813022,420,220,8,28,0,14,10,16,0,14,5,9,0,14,146,128,35,42,126,114,0,14,0,14,15,24,0,14,75,110,2,813.02,Suffolk County,Massachusetts
1500000US250250814001,222,117,13,27,0,14,7,13,12,24,39,49,14,16,6,9,23,32,9,14,55,78,5,9,0,14,39,47,0,14,1,814,Suffolk County,Massachusetts
1500000US250250814002,466,169,18,23,10,17,0,14,18,22,14,25,4,7,79,49,147,128,36,36,47,40,20,29,0,14,36,35,37,28,2,814,Suffolk County,Massachusetts
1500000US250250814003,622,218,0,14,0,14,0,14,0,14,14,22,8,16,140,120,177,92,54,47,62,57,28,33,61,88,12,20,66,59,3,814,Suffolk County,Massachusetts
1500000US250250814004,211,123,10,16,0,14,0,14,10,16,0,14,17,20,67,70,40,50,0,14,23,27,0,14,0,14,26,30,18,30,4,814,Suffolk County,Massachusetts
1500000US250250815001,520,146,31,47,6,9,17,25,11,10,11,12,93,58,45,48,93,70,24,23,38,32,5,8,25,38,43,29,78,77,1,815,Suffolk County,Massachusetts
1500000US250250815002,595,185,25,30,27,26,29,28,65,66,73,53,100,76,63,45,15,24,23,28,31,40,5,9,4,7,93,63,42,39,2,815,Suffolk County,Massachusetts
1500000US250250817001,183,96,0,14,0,14,0,14,9,15,0,14,8,15,0,14,11,19,0,14,70,42,0,14,0,14,0,14,85,60,1,817,Suffolk County,Massachusetts
1500000US250250817002,225,149,8,12,0,14,22,35,31,48,11,20,39,40,26,46,52,45,0,14,18,25,0,14,0,14,18,27,0,14,2,817,Suffolk County,Massachusetts
1500000US250250817003,278,166,0,14,0,14,20,33,44,46,14,28,36,55,31,39,34,33,24,31,35,38,0,14,0,14,0,14,40,66,3,817,Suffolk County,Massachusetts
1500000US250250817004,567,261,40,42,0,14,150,163,0,14,88,76,17,26,0,14,6,13,143,151,0,14,0,14,0,14,107,91,16,24,4,817,Suffolk County,Massachusetts
1500000US250250817005,172,124,0,14,0,14,0,14,0,14,27,23,104,103,0,14,17,27,0,14,9,21,0,14,0,14,15,23,0,14,5,817,Suffolk County,Massachusetts
1500000US250250818001,503,232,0,14,0,14,0,14,43,69,22,43,114,85,25,42,92,68,6,11,122,110,0,14,74,117,0,14,5,14,1,818,Suffolk County,Massachusetts
1500000US250250818002,527,295,38,38,26,33,0,14,21,29,21,33,0,14,134,144,97,76,17,29,65,63,0,14,0,14,108,152,0,14,2,818,Suffolk County,Massachusetts
1500000US250250818003,366,177,12,19,8,13,0,14,60,57,23,29,5,12,13,20,46,41,8,14,35,30,0,14,0,14,132,114,24,30,3,818,Suffolk County,Massachusetts
1500000US250250819001,456,204,37,38,38,43,0,14,0,14,55,59,31,40,62,62,10,19,77,120,0,14,0,14,42,50,41,44,63,60,1,819,Suffolk County,Massachusetts
1500000US250250819002,596,590,13,21,39,47,7,11,0,14,26,41,63,67,0,14,175,269,120,141,115,180,0,14,7,11,31,50,0,14,2,819,Suffolk County,Massachusetts
1500000US250250819003,468,235,6,16,0,14,0,14,78,109,18,26,14,22,31,35,51,45,68,88,109,138,0,14,26,39,52,68,15,22,3,819,Suffolk County,Massachusetts
1500000US250250819004,294,162,0,14,0,14,0,14,54,63,24,34,81,96,44,44,58,76,13,21,10,15,0,14,0,14,0,14,10,18,4,819,Suffolk County,Massachusetts
1500000US250250820001,1104,416,10,15,0,14,70,107,207,242,0,14,154,91,74,86,198,132,0,14,18,28,172,88,0,14,67,61,134,117,1,820,Suffolk County,Massachusetts
1500000US250250820002,245,125,0,14,55,71,0,14,0,14,0,14,48,46,19,29,45,34,22,27,31,38,0,14,0,14,0,14,25,39,2,820,Suffolk County,Massachusetts
1500000US250250820003,277,152,41,51,0,14,0,14,55,89,0,14,22,32,25,39,87,65,0,14,30,36,0,14,0,14,17,26,0,14,3,820,Suffolk County,Massachusetts
1500000US250250821001,222,164,26,45,43,69,68,101,0,14,0,14,60,70,21,36,0,14,0,14,0,14,2,7,0,14,0,14,2,7,1,821,Suffolk County,Massachusetts
1500000US250250821002,618,262,0,14,9,19,89,92,0,14,57,99,128,174,19,35,185,148,111,116,0,14,0,14,20,33,0,14,0,14,2,821,Suffolk County,Massachusetts
1500000US250250821003,932,392,0,14,0,14,63,96,141,148,46,54,395,314,48,62,92,101,24,40,0,14,0,14,33,54,23,43,67,100,3,821,Suffolk County,Massachusetts
1500000US250250901001,522,264,0,14,67,71,13,24,33,44,15,17,189,155,41,46,61,69,0,14,86,75,0,14,0,14,0,14,17,27,1,901,Suffolk County,Massachusetts
1500000US250250901002,387,188,0,14,58,55,37,40,0,14,57,61,45,53,35,57,26,41,12,20,41,44,19,26,0,14,15,28,42,48,2,901,Suffolk County,Massachusetts
1500000US250250901003,306,193,18,32,16,28,9,15,103,82,0,14,23,38,41,47,0,14,0,14,32,32,34,42,0,14,30,56,0,14,3,901,Suffolk County,Massachusetts
1500000US250250901004,596,237,64,92,0,14,13,20,29,42,0,14,16,25,107,123,44,41,60,78,137,97,50,79,0,14,35,50,41,50,4,901,Suffolk County,Massachusetts
1500000US250250901005,169,128,14,21,0,14,28,45,0,14,0,14,53,57,51,60,11,17,0,14,12,18,0,14,0,14,0,14,0,14,5,901,Suffolk County,Massachusetts
1500000US250250902001,122,71,0,14,15,22,3,4,0,14,0,14,21,27,14,17,22,31,0,14,0,14,0,14,0,14,47,50,0,14,1,902,Suffolk County,Massachusetts
1500000US250250902002,146,106,0,14,0,14,21,31,12,14,0,14,19,33,12,20,26,36,0,14,0,14,0,14,28,38,10,15,18,42,2,902,Suffolk County,Massachusetts
1500000US250250902003,828,213,48,33,0,14,28,24,111,57,56,42,98,56,59,48,163,80,0,14,2,5,63,52,42,40,87,59,71,45,3,902,Suffolk County,Massachusetts
1500000US250250903001,434,240,0,14,51,79,0,14,52,72,0,14,124,122,40,63,57,50,40,64,0,14,21,31,0,14,25,36,24,28,1,903,Suffolk County,Massachusetts
1500000US250250903002,781,415,0,14,24,37,19,32,45,66,0,14,56,55,91,102,84,54,16,26,51,48,96,79,0,14,225,285,74,67,2,903,Suffolk County,Massachusetts
1500000US250250903003,336,139,19,24,0,14,0,14,18,29,31,33,68,59,0,14,138,79,0,14,0,14,30,42,0,14,32,49,0,14,3,903,Suffolk County,Massachusetts
1500000US250250904001,405,228,0,14,0,14,0,14,24,27,13,23,121,118,0,14,110,95,0,14,46,48,34,50,0,14,18,27,39,36,1,904,Suffolk County,Massachusetts
1500000US250250904002,406,234,25,35,33,39,8,14,76,64,12,18,29,36,22,27,103,141,0,14,31,50,33,48,0,14,34,53,0,14,2,904,Suffolk County,Massachusetts
1500000US250250904003,424,169,0,14,0,14,0,14,83,75,45,67,15,23,11,20,179,111,0,14,39,59,0,14,0,14,37,42,15,23,3,904,Suffolk County,Massachusetts
1500000US250250904004,256,142,0,14,43,66,0,14,20,30,0,14,23,32,0,14,61,79,31,29,11,17,11,18,11,16,45,48,0,14,4,904,Suffolk County,Massachusetts
1500000US250250906001,449,166,7,13,21,30,20,26,78,55,95,57,17,22,53,40,2,6,35,29,0,14,33,31,0,14,56,51,32,33,1,906,Suffolk County,Massachusetts
1500000US250250906002,735,180,99,81,56,45,41,41,57,48,46,28,85,66,18,21,121,75,39,32,57,39,30,28,0,14,30,27,56,65,2,906,Suffolk County,Massachusetts
1500000US250250907001,577,260,0,14,0,14,0,14,22,39,43,51,88,74,59,57,146,110,119,85,31,49,21,34,0,14,31,35,17,29,1,907,Suffolk County,Massachusetts
1500000US250250907002,820,265,0,14,0,14,11,18,33,37,11,19,99,80,136,88,278,173,11,17,117,100,46,44,0,14,29,29,49,59,2,907,Suffolk County,Massachusetts
1500000US250250907003,488,161,38,41,0,14,0,14,37,41,37,41,46,38,78,51,37,45,36,39,73,60,10,15,0,14,90,90,6,13,3,907,Suffolk County,Massachusetts
1500000US250250907004,213,127,0,14,0,14,0,14,31,32,6,16,39,34,30,45,44,40,41,65,22,26,0,14,0,14,0,14,0,14,4,907,Suffolk County,Massachusetts
1500000US250250909011,516,177,7,11,45,70,16,26,38,39,23,32,92,88,33,38,155,97,15,19,44,43,12,17,10,15,20,33,6,12,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,647,133,3,9,38,42,33,40,4,7,55,46,53,49,56,38,141,65,51,30,67,51,14,24,33,31,70,39,29,28,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,420,187,0,14,0,14,0,14,37,52,16,25,0,14,0,14,115,90,34,40,64,96,32,49,17,26,37,32,68,58,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,148,75,9,14,0,14,0,14,0,14,9,11,58,48,11,17,16,21,10,17,0,14,9,14,0,14,0,14,26,32,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,402,178,30,45,0,14,46,28,0,14,61,47,24,29,0,14,98,66,13,21,98,60,0,14,0,14,0,14,32,53,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,438,170,0,14,0,14,23,26,27,30,119,109,18,22,50,35,75,47,20,20,37,26,15,21,0,14,23,26,31,34,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,908,355,29,37,28,37,51,40,40,44,60,50,39,49,63,72,147,89,49,45,224,235,25,31,0,14,70,52,83,95,1,911,Suffolk County,Massachusetts
1500000US250250911002,628,257,0,14,8,12,32,29,21,26,0,14,192,111,42,49,49,42,74,69,91,75,21,22,0,14,86,94,12,21,2,911,Suffolk County,Massachusetts
1500000US250250911003,372,232,0,14,28,44,0,14,55,76,0,14,0,14,24,30,129,108,20,22,78,109,8,17,0,14,30,35,0,14,3,911,Suffolk County,Massachusetts
1500000US250250911004,321,156,0,14,0,14,38,61,18,28,0,14,100,71,12,22,72,78,30,52,29,33,0,14,0,14,12,18,10,19,4,911,Suffolk County,Massachusetts
1500000US250250911005,421,164,0,14,19,23,0,14,12,18,108,94,46,46,21,24,62,51,61,49,45,41,4,9,0,14,43,44,0,14,5,911,Suffolk County,Massachusetts
1500000US250250912001,430,202,42,65,9,14,31,30,9,16,7,12,0,14,35,36,140,86,24,27,85,83,17,31,0,14,0,14,31,36,1,912,Suffolk County,Massachusetts
1500000US250250912002,698,242,30,36,0,14,37,56,28,42,46,57,157,137,83,80,55,52,30,36,128,73,49,56,0,14,55,106,0,14,2,912,Suffolk County,Massachusetts
1500000US250250912003,334,229,0,14,0,14,0,14,0,14,0,14,157,106,93,105,14,23,60,91,0,14,0,14,0,14,0,14,10,26,3,912,Suffolk County,Massachusetts
1500000US250250913001,622,215,6,10,0,14,0,14,22,27,30,25,24,26,51,58,195,86,48,40,24,25,0,14,0,14,84,48,138,85,1,913,Suffolk County,Massachusetts
1500000US250250913002,341,139,38,43,36,33,36,39,50,53,0,14,55,50,7,10,43,31,0,14,16,18,4,8,0,14,36,41,20,32,2,913,Suffolk County,Massachusetts
1500000US250250914001,636,156,15,23,25,23,39,87,39,32,42,36,174,91,38,33,82,73,59,47,21,22,15,16,0,14,68,54,19,26,1,914,Suffolk County,Massachusetts
1500000US250250914002,701,281,33,45,19,26,0,14,17,21,61,65,93,61,63,36,148,112,42,63,108,61,42,70,0,14,55,42,20,26,2,914,Suffolk County,Massachusetts
1500000US250250915001,754,173,55,68,8,13,25,38,65,47,34,34,78,57,68,54,117,68,33,31,139,91,23,35,25,42,84,87,0,14,1,915,Suffolk County,Massachusetts
1500000US250250915002,431,168,0,14,0,14,48,62,4,7,21,28,53,42,39,42,130,88,5,8,44,39,65,63,0,14,22,27,0,14,2,915,Suffolk County,Massachusetts
1500000US250250915003,209,103,21,26,36,36,0,14,48,40,0,14,24,25,26,36,23,30,0,14,18,29,0,14,0,14,0,14,13,21,3,915,Suffolk County,Massachusetts
1500000US250250916001,911,411,122,101,25,41,38,51,34,33,73,61,27,47,44,49,230,168,17,29,74,88,10,16,0,14,153,212,64,68,1,916,Suffolk County,Massachusetts
1500000US250250916002,183,102,25,32,0,14,0,14,0,14,43,36,5,8,17,21,15,16,23,38,22,22,33,50,0,14,0,14,0,14,2,916,Suffolk County,Massachusetts
1500000US250250916003,102,76,0,14,22,35,0,14,0,14,0,14,0,14,20,30,25,43,0,14,0,14,14,25,0,14,21,35,0,14,3,916,Suffolk County,Massachusetts
1500000US250250917001,798,272,62,44,25,26,29,31,73,50,4,11,120,70,76,58,108,82,10,15,160,121,28,26,5,8,62,46,36,58,1,917,Suffolk County,Massachusetts
1500000US250250917002,295,130,53,42,8,12,18,28,39,37,0,14,21,27,26,31,24,28,11,16,39,38,0,14,12,19,29,35,15,22,2,917,Suffolk County,Massachusetts
1500000US250250917003,327,142,30,29,38,43,0,14,57,75,13,21,64,47,0,14,37,26,0,14,10,16,0,14,0,14,49,35,29,32,3,917,Suffolk County,Massachusetts
1500000US250250918001,607,206,1,2,13,21,13,25,79,70,91,65,31,34,23,34,99,86,0,14,79,104,33,52,0,14,118,98,27,31,1,918,Suffolk County,Massachusetts
1500000US250250918002,585,250,17,27,0,14,50,53,180,134,59,52,73,61,23,37,16,27,0,14,86,74,0,14,0,14,61,79,20,33,2,918,Suffolk County,Massachusetts
1500000US250250918003,713,267,41,54,56,43,0,14,39,30,0,14,118,74,20,34,141,96,0,14,169,148,34,53,0,14,58,45,37,41,3,918,Suffolk County,Massachusetts
1500000US250250919001,293,138,11,18,0,14,9,14,53,47,28,42,38,43,46,51,29,39,0,14,17,26,0,14,0,14,22,33,40,43,1,919,Suffolk County,Massachusetts
1500000US250250919002,405,220,0,14,0,14,18,22,23,30,24,39,76,86,0,14,133,114,0,14,51,53,0,14,0,14,74,71,6,15,2,919,Suffolk County,Massachusetts
1500000US250250919003,654,305,16,24,0,14,19,29,41,34,0,14,61,50,36,37,163,100,20,32,152,190,9,32,45,68,37,47,55,66,3,919,Suffolk County,Massachusetts
1500000US250250919004,599,246,17,25,33,36,9,16,118,119,0,14,103,89,10,17,115,127,49,73,61,98,24,33,0,14,38,61,22,26,4,919,Suffolk County,Massachusetts
1500000US250250920001,1014,472,73,75,26,36,0,14,121,109,19,24,143,92,318,323,148,98,0,14,17,27,13,19,19,30,33,56,84,80,1,920,Suffolk County,Massachusetts
1500000US250250920002,908,372,42,43,15,24,12,18,7,9,16,28,248,127,43,45,162,130,25,35,75,77,107,96,19,22,63,72,74,77,2,920,Suffolk County,Massachusetts
1500000US250250920003,369,188,43,46,0,14,0,14,14,17,42,65,51,68,83,84,60,63,19,31,18,27,9,16,7,12,23,38,0,14,3,920,Suffolk County,Massachusetts
1500000US250250920004,641,277,0,14,0,14,41,48,91,74,23,37,113,96,57,59,137,108,18,30,0,14,0,14,12,21,59,71,90,109,4,920,Suffolk County,Massachusetts
1500000US250250921011,492,256,14,23,0,14,108,175,50,58,38,34,0,14,73,83,66,68,61,71,68,78,0,14,0,14,14,23,0,14,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,523,306,15,32,0,14,135,134,96,107,23,40,6,18,95,118,0,14,11,20,105,119,0,14,0,14,24,47,13,20,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,207,130,17,31,14,23,30,44,0,14,14,23,0,14,67,86,37,50,18,35,0,14,0,14,0,14,10,31,0,14,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,416,237,0,14,0,14,0,14,37,46,29,38,75,89,0,14,48,64,0,14,5,8,0,14,0,14,0,14,222,243,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,941,359,20,35,0,14,32,36,27,44,146,139,254,218,149,118,147,100,0,14,65,69,0,14,51,57,4,16,46,56,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,226,107,0,14,0,14,31,44,7,14,51,47,12,18,41,37,25,27,11,22,2,12,0,14,0,14,41,46,5,12,1,922,Suffolk County,Massachusetts
1500000US250250922002,413,187,30,37,21,27,0,14,23,36,52,58,52,50,11,20,66,65,13,21,36,36,35,55,0,14,74,60,0,14,2,922,Suffolk County,Massachusetts
1500000US250250922003,449,171,0,14,0,14,27,37,104,65,5,11,32,41,99,79,22,32,0,14,73,59,0,14,0,14,87,62,0,14,3,922,Suffolk County,Massachusetts
1500000US250250922004,387,198,0,14,0,14,9,17,61,64,0,14,31,53,73,90,13,21,0,14,117,80,49,47,0,14,22,26,12,19,4,922,Suffolk County,Massachusetts
1500000US250250923001,350,125,42,41,0,14,0,14,12,17,4,6,20,32,47,44,46,45,0,14,62,49,33,35,10,16,74,57,0,14,1,923,Suffolk County,Massachusetts
1500000US250250923002,272,138,0,14,0,14,20,22,14,18,55,61,39,38,28,29,3,6,0,14,30,34,60,63,0,14,0,14,23,31,2,923,Suffolk County,Massachusetts
1500000US250250923003,556,195,0,14,10,16,34,51,106,69,27,31,85,68,34,38,89,52,41,45,15,16,12,20,31,41,57,86,15,22,3,923,Suffolk County,Massachusetts
1500000US250250923004,377,254,19,31,0,14,34,56,31,48,29,40,55,53,0,14,27,29,41,60,0,14,24,40,0,14,56,64,61,65,4,923,Suffolk County,Massachusetts
1500000US250250924001,269,177,31,54,31,50,0,14,0,14,0,14,17,27,0,14,67,105,0,14,43,71,0,14,0,14,20,33,60,72,1,924,Suffolk County,Massachusetts
1500000US250250924002,323,182,0,14,45,71,62,71,36,42,15,26,12,22,0,14,35,54,17,29,28,43,0,14,0,14,42,64,31,48,2,924,Suffolk County,Massachusetts
1500000US250250924003,973,683,97,101,130,165,44,51,54,81,60,75,0,14,57,92,293,250,0,14,130,187,19,38,0,14,89,85,0,14,3,924,Suffolk County,Massachusetts
1500000US250250924004,505,184,0,14,61,102,12,26,42,66,52,64,177,119,76,78,71,87,0,14,0,14,0,14,0,14,14,29,0,14,4,924,Suffolk County,Massachusetts
1500000US250250924005,205,168,0,14,24,39,0,14,0,14,0,14,18,39,0,14,26,43,0,14,52,79,56,67,0,14,29,62,0,14,5,924,Suffolk County,Massachusetts
1500000US250251001001,123,131,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,40,63,0,14,0,14,83,126,0,14,1,1001,Suffolk County,Massachusetts
1500000US250251001002,331,321,0,14,0,14,0,14,0,14,0,14,38,56,35,60,0,14,0,14,0,14,0,14,0,14,174,276,84,79,2,1001,Suffolk County,Massachusetts
1500000US250251001003,326,247,0,14,0,14,23,37,0,14,180,173,18,30,33,52,0,14,0,14,39,62,33,57,0,14,0,14,0,14,3,1001,Suffolk County,Massachusetts
1500000US250251001004,545,311,8,22,20,32,29,47,74,81,0,14,99,85,88,94,113,128,19,28,0,14,6,19,0,14,0,14,89,120,4,1001,Suffolk County,Massachusetts
1500000US250251001005,241,194,11,19,0,14,0,14,53,72,0,14,43,48,0,14,61,99,0,14,0,14,8,14,0,14,65,64,0,14,5,1001,Suffolk County,Massachusetts
1500000US250251001006,328,250,0,14,0,14,0,14,0,14,0,14,78,91,15,24,0,14,73,108,22,33,0,14,0,14,0,14,140,158,6,1001,Suffolk County,Massachusetts
1500000US250251001007,623,309,0,14,28,46,12,20,104,123,23,37,10,17,42,49,30,49,23,39,147,160,61,50,0,14,22,39,121,187,7,1001,Suffolk County,Massachusetts
1500000US250251002001,504,172,21,24,0,14,12,12,14,23,37,30,58,45,71,57,47,43,40,49,80,66,23,34,0,14,50,39,51,82,1,1002,Suffolk County,Massachusetts
1500000US250251002002,284,176,0,14,16,25,25,41,37,43,8,13,80,65,26,28,41,38,0,14,15,25,0,14,0,14,9,12,27,30,2,1002,Suffolk County,Massachusetts
1500000US250251002003,476,203,16,21,17,19,43,45,116,133,22,25,23,29,46,49,0,14,2,13,73,51,23,28,0,14,83,57,12,19,3,1002,Suffolk County,Massachusetts
1500000US250251003001,590,192,22,31,75,55,19,21,47,61,30,47,27,23,153,120,45,41,16,28,118,76,0,14,0,14,38,42,0,14,1,1003,Suffolk County,Massachusetts
1500000US250251003002,203,154,49,56,34,38,0,14,0,14,17,30,18,32,21,31,22,38,5,7,0,14,0,14,0,14,30,41,7,13,2,1003,Suffolk County,Massachusetts
1500000US250251003003,363,190,7,18,0,14,0,14,67,70,28,41,71,56,0,14,6,16,96,94,6,16,0,14,15,24,62,80,5,11,3,1003,Suffolk County,Massachusetts
1500000US250251003004,373,208,10,16,14,17,0,14,111,114,78,76,28,31,12,21,15,24,0,14,0,14,31,37,0,14,46,47,28,32,4,1003,Suffolk County,Massachusetts
1500000US250251004001,606,242,36,53,0,14,0,14,17,23,109,87,82,63,92,85,29,28,27,42,31,39,15,23,0,14,64,91,104,79,1,1004,Suffolk County,Massachusetts
1500000US250251004002,503,260,54,54,38,61,26,26,40,39,89,80,92,113,41,34,55,57,34,47,6,10,13,21,0,14,0,14,15,25,2,1004,Suffolk County,Massachusetts
1500000US250251004003,597,301,5,9,17,27,0,14,63,54,0,14,12,20,113,102,46,49,0,14,103,138,0,14,0,14,177,180,61,68,3,1004,Suffolk County,Massachusetts
1500000US250251004004,468,234,6,11,0,14,0,14,46,44,28,35,103,101,5,10,146,134,5,8,0,14,51,79,0,14,68,75,10,17,4,1004,Suffolk County,Massachusetts
1500000US250251005001,847,428,13,22,89,88,0,14,75,87,62,73,39,55,85,80,107,109,48,74,126,101,39,49,0,14,164,119,0,14,1,1005,Suffolk County,Massachusetts
1500000US250251005002,535,273,0,14,37,58,0,14,51,60,31,34,70,73,36,55,163,151,30,39,59,69,0,14,0,14,53,78,5,18,2,1005,Suffolk County,Massachusetts
1500000US250251005003,309,232,10,24,0,14,0,14,108,97,27,44,95,99,17,34,21,33,0,14,31,49,0,14,0,14,0,14,0,14,3,1005,Suffolk County,Massachusetts
1500000US250251005004,933,435,0,14,125,119,0,14,221,306,29,49,69,73,28,46,290,274,42,70,29,46,40,66,0,14,60,57,0,14,4,1005,Suffolk County,Massachusetts
1500000US250251005005,874,514,38,60,133,119,0,14,68,63,181,198,237,189,49,63,14,21,0,14,0,14,0,14,0,14,74,101,80,124,5,1005,Suffolk County,Massachusetts
1500000US250251006011,549,279,0,14,0,14,16,26,35,50,10,16,106,131,71,70,146,114,48,46,0,14,0,14,0,14,79,122,38,68,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,955,375,100,99,129,185,0,14,168,119,28,38,61,57,231,157,73,82,0,14,48,76,0,14,0,14,0,14,117,158,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,570,281,0,14,35,37,0,14,164,142,0,14,111,83,46,48,87,92,0,14,10,16,44,69,0,14,56,82,17,28,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,867,334,87,121,19,29,90,103,95,80,75,62,121,100,39,37,78,63,0,14,14,23,14,24,0,14,191,159,44,49,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,1016,369,94,137,20,24,53,50,101,60,90,58,174,91,104,74,153,66,10,12,69,87,39,50,60,100,49,47,0,14,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,369,192,16,24,11,17,8,13,68,47,35,36,33,24,116,143,22,28,5,7,32,49,0,14,6,10,17,24,0,14,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,580,194,0,14,51,70,0,14,16,17,23,26,207,127,91,74,64,59,10,16,36,32,0,14,0,14,70,81,12,13,1,1007,Suffolk County,Massachusetts
1500000US250251007002,553,227,0,14,0,14,0,14,44,54,91,88,151,79,93,66,26,27,9,14,19,21,14,23,17,27,32,50,57,52,2,1007,Suffolk County,Massachusetts
1500000US250251007003,492,215,60,95,0,14,23,37,38,43,12,20,67,68,14,22,213,113,9,17,36,47,0,14,0,14,20,26,0,14,3,1007,Suffolk County,Massachusetts
1500000US250251007004,309,177,13,20,9,13,20,22,42,68,48,60,29,26,86,111,46,33,0,14,0,14,0,14,0,14,16,18,0,14,4,1007,Suffolk County,Massachusetts
1500000US250251007005,389,200,0,14,0,14,47,60,8,13,78,94,72,96,41,55,48,58,12,20,41,38,0,14,0,14,0,14,42,57,5,1007,Suffolk County,Massachusetts
1500000US250251008001,282,186,49,79,0,14,17,28,58,98,0,14,10,16,14,22,83,93,14,22,0,14,0,14,0,14,21,35,16,27,1,1008,Suffolk County,Massachusetts
1500000US250251008002,803,306,85,130,50,74,0,14,29,33,110,92,62,63,113,105,216,182,64,49,0,14,0,14,0,14,51,58,23,36,2,1008,Suffolk County,Massachusetts
1500000US250251008003,600,250,0,14,66,64,0,14,85,112,126,140,112,93,0,14,31,35,86,87,21,33,0,14,0,14,0,14,73,90,3,1008,Suffolk County,Massachusetts
1500000US250251008004,619,269,77,97,65,67,0,14,18,27,50,46,155,110,27,33,64,57,0,14,90,107,40,46,33,38,0,14,0,14,4,1008,Suffolk County,Massachusetts
1500000US250251008005,404,146,0,14,15,23,0,14,66,75,0,14,101,91,39,45,105,101,41,39,19,41,0,14,18,30,0,14,0,14,5,1008,Suffolk County,Massachusetts
1500000US250251008006,300,182,0,14,0,14,0,14,112,138,0,14,0,14,10,15,51,52,35,40,61,74,19,30,0,14,12,25,0,14,6,1008,Suffolk County,Massachusetts
1500000US250251009001,483,187,0,14,16,28,33,52,71,78,46,37,81,94,12,19,120,85,21,27,19,22,38,45,0,14,26,30,0,14,1,1009,Suffolk County,Massachusetts
1500000US250251009002,289,218,11,17,0,14,39,55,32,31,73,105,57,95,40,62,18,19,7,10,0,14,0,14,0,14,12,20,0,14,2,1009,Suffolk County,Massachusetts
1500000US250251009003,374,132,10,16,0,14,13,20,13,22,163,104,24,26,20,22,33,28,62,54,30,34,6,10,0,14,0,14,0,14,3,1009,Suffolk County,Massachusetts
1500000US250251009004,852,239,65,54,18,29,33,38,72,60,126,66,55,44,103,63,118,68,80,64,58,54,19,29,0,14,82,71,23,37,4,1009,Suffolk County,Massachusetts
1500000US250251010011,801,424,53,80,46,70,0,14,82,102,48,76,132,118,98,109,112,65,0,14,43,63,0,14,0,14,61,97,126,185,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,434,300,0,14,0,14,44,70,0,14,27,40,45,73,39,44,133,151,0,14,0,14,0,14,0,14,46,71,100,149,2,1010.01,Suffolk County,Massachusetts
