Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250408011,393,132,57,47,0,12,23,27,54,40,6,13,48,66,35,39,21,26,26,28,83,70,0,12,0,12,7,12,33,50,1,408.01,Suffolk County,Massachusetts
1500000US250250408012,344,145,26,43,0,12,0,12,17,20,0,12,37,33,0,12,26,42,15,19,48,48,17,26,68,61,85,76,5,9,2,408.01,Suffolk County,Massachusetts
1500000US250250408013,1380,173,12,19,13,21,38,40,64,50,22,26,144,76,323,96,398,165,221,89,92,46,6,10,16,18,0,12,31,36,3,408.01,Suffolk County,Massachusetts
1500000US250250501011,1060,253,53,49,19,29,77,91,116,80,70,45,96,73,53,42,103,81,60,39,107,104,60,52,0,12,119,72,127,96,1,501.01,Suffolk County,Massachusetts
1500000US250250501012,723,165,19,29,0,12,24,29,52,47,77,48,144,82,34,33,56,40,0,12,9,14,0,12,17,18,111,70,180,121,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,887,236,59,44,11,17,43,42,146,91,22,19,74,73,103,64,125,78,158,72,0,12,15,26,44,52,45,37,42,36,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1476,384,45,48,65,51,45,50,205,135,66,46,221,133,95,86,47,53,34,50,235,158,55,70,26,40,253,126,84,52,1,502,Suffolk County,Massachusetts
1500000US250250502002,545,251,17,20,0,12,21,21,66,47,38,41,36,30,0,12,30,33,77,69,44,57,25,32,14,23,147,142,30,40,2,502,Suffolk County,Massachusetts
1500000US250250502003,269,180,39,61,21,34,25,39,45,63,0,12,30,48,8,11,5,9,0,12,0,12,0,12,0,12,27,31,69,80,3,502,Suffolk County,Massachusetts
1500000US250250502004,730,308,46,46,90,99,52,61,88,94,33,36,32,40,0,12,86,103,45,59,39,32,7,11,0,12,102,101,110,87,4,502,Suffolk County,Massachusetts
1500000US250250503001,353,149,8,12,35,49,0,12,0,12,16,25,34,35,12,17,16,15,0,12,63,41,2,5,0,12,48,57,119,99,1,503,Suffolk County,Massachusetts
1500000US250250503002,364,111,0,12,4,7,2,8,11,12,16,21,61,38,55,39,20,25,28,22,65,59,15,16,0,12,39,34,48,32,2,503,Suffolk County,Massachusetts
1500000US250250504001,453,108,0,12,55,46,0,12,14,21,27,30,41,42,32,25,16,18,16,19,104,89,10,17,0,12,63,58,75,57,1,504,Suffolk County,Massachusetts
1500000US250250504002,1026,264,58,46,65,54,90,66,64,37,10,13,145,69,50,36,50,34,27,27,51,37,121,134,93,78,157,95,45,43,2,504,Suffolk County,Massachusetts
1500000US250250505001,1269,195,62,39,47,26,84,66,211,160,70,36,184,59,66,47,81,37,102,57,102,60,13,21,14,18,151,68,82,50,1,505,Suffolk County,Massachusetts
1500000US250250506001,706,171,0,12,104,96,53,49,118,78,12,19,67,50,3,4,79,47,60,49,59,49,11,18,0,12,85,52,55,62,1,506,Suffolk County,Massachusetts
1500000US250250506002,611,187,36,47,11,17,0,12,63,77,6,11,144,100,37,35,32,34,11,19,40,33,77,55,0,12,106,84,48,37,2,506,Suffolk County,Massachusetts
1500000US250250507001,1376,278,99,83,17,28,58,79,240,131,53,44,207,116,122,84,125,82,42,50,65,71,72,48,3,9,199,123,74,51,1,507,Suffolk County,Massachusetts
1500000US250250507002,823,240,122,91,32,40,20,34,76,60,27,35,47,39,70,60,110,88,0,12,108,92,31,33,0,12,39,39,141,96,2,507,Suffolk County,Massachusetts
1500000US250250507003,633,210,0,12,16,26,28,41,73,63,0,12,153,92,34,43,74,52,0,12,41,46,69,50,10,16,89,69,46,46,3,507,Suffolk County,Massachusetts
1500000US250250509011,1148,493,19,34,63,59,0,12,207,141,120,108,157,135,17,20,93,80,8,14,78,72,9,15,46,54,236,196,95,95,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,1282,308,57,46,161,81,25,39,91,53,105,87,209,79,21,27,178,110,0,12,95,80,102,58,42,43,113,101,83,70,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,443,211,24,35,0,12,20,31,39,50,42,40,134,142,35,39,38,42,20,31,41,44,23,37,8,13,9,13,10,15,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1275,294,46,43,28,25,112,75,83,59,121,61,119,74,105,61,97,53,64,41,92,74,56,54,39,43,198,174,115,86,1,510,Suffolk County,Massachusetts
1500000US250250510002,310,137,0,12,13,15,0,12,76,55,11,18,12,17,9,15,0,12,29,23,48,47,10,17,55,76,16,24,31,30,2,510,Suffolk County,Massachusetts
1500000US250250510003,612,200,66,57,41,46,9,16,176,134,49,38,105,81,14,23,39,28,33,45,20,20,23,40,0,12,37,42,0,12,3,510,Suffolk County,Massachusetts
1500000US250250511011,1007,378,0,12,33,46,0,12,0,12,70,72,161,137,73,63,199,128,114,136,129,109,57,80,36,62,36,43,99,94,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,735,250,101,117,38,61,53,68,0,12,34,53,76,74,42,54,50,53,40,47,64,63,93,86,0,12,0,12,144,138,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,925,370,38,44,91,74,51,59,158,116,44,55,46,71,83,71,83,47,31,36,66,100,0,12,70,76,70,93,94,76,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,735,319,28,40,15,24,26,41,63,60,32,38,23,36,156,149,154,89,9,15,40,42,15,23,41,67,133,128,0,12,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,52,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,80,0,12,0,12,0,12,0,12,0,12,0,12,1,512,Suffolk County,Massachusetts
1500000US250250512002,761,177,45,39,51,53,32,43,0,12,0,12,41,34,161,96,123,72,98,93,63,59,4,7,17,25,84,61,42,44,2,512,Suffolk County,Massachusetts
1500000US250250512003,521,175,14,20,0,12,46,50,0,12,92,73,34,33,56,46,89,63,89,60,30,32,0,12,25,38,33,37,13,19,3,512,Suffolk County,Massachusetts
1500000US250250601011,632,223,27,32,4,8,11,17,97,112,119,71,113,62,13,15,78,68,34,36,45,35,23,19,0,12,39,36,29,33,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,410,110,0,12,0,12,0,12,14,16,55,50,98,63,23,27,104,46,41,29,34,28,0,12,0,12,8,13,33,27,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,732,134,9,13,43,48,0,12,80,63,56,36,135,70,73,45,152,70,81,42,46,38,10,13,0,12,8,14,39,45,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,512,128,18,27,34,42,0,12,30,21,39,27,48,46,49,31,101,54,103,75,76,55,0,12,0,12,0,12,14,22,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,533,121,0,12,15,24,5,8,18,20,53,40,91,53,92,62,162,63,40,33,22,21,21,25,0,12,0,12,14,13,1,602,Suffolk County,Massachusetts
1500000US250250602002,803,210,0,12,57,39,39,45,88,77,10,17,68,49,160,50,136,69,91,50,69,43,24,36,21,32,27,32,13,14,2,602,Suffolk County,Massachusetts
1500000US250250603011,821,259,0,12,0,12,68,74,57,42,24,28,133,63,80,44,160,115,121,81,36,26,24,23,23,39,80,68,15,23,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,590,259,0,12,7,11,8,12,27,25,107,67,40,38,108,79,141,88,67,58,12,18,60,83,0,12,0,12,13,20,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,653,153,2,6,3,6,0,12,44,36,139,76,107,62,79,52,134,71,94,70,10,15,11,15,0,12,9,14,21,34,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,616,186,49,64,0,12,0,12,30,37,13,21,218,135,141,114,104,88,61,60,0,12,0,12,0,12,0,12,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,1047,392,109,105,52,60,82,91,72,53,124,152,97,116,74,55,160,122,16,27,77,84,92,105,0,12,77,88,15,24,2,604,Suffolk County,Massachusetts
1500000US250250604003,633,408,0,12,0,12,13,20,22,33,145,125,120,151,28,32,124,146,88,85,0,12,59,67,0,12,0,12,34,40,3,604,Suffolk County,Massachusetts
1500000US250250604004,497,141,0,12,0,12,16,24,0,12,58,67,85,74,91,65,95,81,54,66,16,26,0,12,0,12,51,77,31,52,4,604,Suffolk County,Massachusetts
1500000US250250604005,424,190,0,12,0,12,0,12,24,27,0,12,38,52,42,44,98,52,19,30,120,94,71,110,0,12,12,21,0,12,5,604,Suffolk County,Massachusetts
1500000US250250605011,516,150,0,12,0,12,41,33,54,44,40,26,67,80,82,50,108,68,62,46,40,46,7,12,0,12,15,19,0,12,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,683,153,0,12,0,12,41,35,65,52,84,70,57,43,171,98,74,49,82,57,37,35,25,30,0,12,18,29,29,26,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,628,232,33,27,0,12,57,60,17,19,25,29,107,66,146,97,107,53,66,41,9,14,42,56,0,12,9,14,10,16,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,590,213,0,12,0,12,0,12,88,55,0,12,21,23,62,47,108,60,137,101,85,88,33,54,0,12,51,50,5,9,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,437,116,0,12,26,32,0,12,30,28,26,21,176,75,43,33,86,48,7,10,9,15,0,12,0,12,16,21,18,20,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,1873,217,0,12,22,22,35,29,78,63,72,44,176,75,347,102,557,207,301,116,113,73,27,29,24,26,62,53,59,43,1,606,Suffolk County,Massachusetts
1500000US250250607001,198,65,0,12,16,19,6,8,10,16,10,11,8,10,6,10,59,46,0,12,21,22,31,36,0,12,21,20,10,11,1,607,Suffolk County,Massachusetts
1500000US250250607002,518,112,0,12,6,9,32,30,24,28,78,54,27,32,12,18,81,71,15,18,32,27,25,23,0,12,136,72,50,32,2,607,Suffolk County,Massachusetts
1500000US250250608001,285,211,0,12,0,12,0,12,0,12,80,102,52,80,23,37,43,47,21,37,0,12,0,12,0,12,61,68,5,21,1,608,Suffolk County,Massachusetts
1500000US250250608002,772,321,0,12,0,12,0,12,17,25,134,96,144,201,21,34,89,88,92,68,241,228,0,12,0,12,0,12,34,38,2,608,Suffolk County,Massachusetts
1500000US250250608003,1239,486,0,12,32,39,0,12,96,98,89,98,88,91,138,95,223,135,324,301,94,109,109,150,0,12,17,26,29,38,3,608,Suffolk County,Massachusetts
1500000US250250608004,1062,365,23,37,17,27,0,12,84,95,75,67,206,132,118,99,247,194,136,83,106,87,0,12,0,12,0,12,50,57,4,608,Suffolk County,Massachusetts
1500000US250250610001,702,192,84,109,0,12,28,47,30,31,66,72,104,65,93,61,118,79,22,25,31,32,0,12,33,43,69,57,24,28,1,610,Suffolk County,Massachusetts
1500000US250250610002,364,151,0,12,6,12,24,29,12,20,11,17,9,15,73,78,79,58,50,63,37,57,0,12,32,50,10,16,21,26,2,610,Suffolk County,Massachusetts
1500000US250250610003,277,138,0,12,17,29,0,12,0,12,0,12,50,60,14,14,0,12,11,17,0,12,72,54,0,12,19,20,94,89,3,610,Suffolk County,Massachusetts
1500000US250250611011,129,55,0,12,15,17,10,15,5,7,26,24,4,6,0,12,29,34,0,12,0,12,17,18,0,12,11,14,12,10,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,548,124,25,30,6,11,24,21,36,34,23,23,13,17,23,22,131,74,26,26,37,32,69,54,4,6,88,55,43,38,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,1701,269,52,60,0,12,8,14,23,19,151,82,301,132,288,145,320,133,273,111,83,55,15,19,62,71,40,33,85,60,1,612,Suffolk County,Massachusetts
1500000US250250612002,274,116,0,12,12,19,0,12,0,12,0,12,38,30,44,40,72,72,55,34,45,55,0,12,8,13,0,12,0,12,2,612,Suffolk County,Massachusetts
1500000US250250612003,640,165,0,12,0,12,18,23,117,93,16,17,140,89,96,89,97,50,62,39,19,24,9,16,10,16,30,28,26,40,3,612,Suffolk County,Massachusetts
1500000US250250701011,654,205,0,12,16,26,0,12,14,22,60,94,80,77,27,42,155,91,113,99,10,17,52,59,13,20,114,85,0,12,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,51,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,20,0,12,0,12,41,52,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,377,172,0,12,0,12,0,12,0,12,16,25,17,29,0,12,15,24,144,105,169,170,0,12,0,12,16,29,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,875,217,0,12,0,12,13,20,15,24,15,25,113,84,93,61,210,137,150,112,109,94,21,28,34,39,33,32,69,48,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,141,76,0,12,0,12,0,12,13,20,0,12,0,12,44,51,27,31,13,21,44,35,0,12,0,12,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,142,84,7,13,0,12,0,12,0,12,0,12,48,54,0,12,32,36,45,50,0,12,10,16,0,12,0,12,0,12,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,379,149,26,44,0,12,0,12,26,44,0,12,0,12,40,46,32,37,142,96,80,72,0,12,0,12,0,12,33,53,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,223,120,0,12,0,12,0,12,0,12,3,8,26,40,45,54,97,96,27,42,0,12,16,25,4,8,0,12,5,11,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,551,240,0,12,0,12,0,12,117,86,17,20,60,38,21,19,96,87,28,28,6,10,121,106,9,15,64,60,12,18,1,702,Suffolk County,Massachusetts
1500000US250250702002,692,228,0,12,9,15,9,13,22,24,38,60,74,80,29,23,59,46,58,52,91,74,146,111,27,43,115,109,15,19,2,702,Suffolk County,Massachusetts
1500000US250250702003,923,239,10,15,16,22,0,12,22,25,17,24,44,32,17,24,25,24,98,67,160,81,76,60,56,49,245,117,137,69,3,702,Suffolk County,Massachusetts
1500000US250250703001,487,171,9,15,45,54,16,24,16,27,28,36,0,12,38,44,15,25,17,28,154,114,16,27,90,78,43,43,0,12,1,703,Suffolk County,Massachusetts
1500000US250250703002,609,162,0,12,0,12,0,12,37,45,22,30,25,30,53,51,228,172,64,51,34,38,59,68,0,12,12,18,75,68,2,703,Suffolk County,Massachusetts
1500000US250250703003,595,185,0,12,0,12,0,12,26,42,32,38,123,130,30,34,51,46,241,127,37,59,21,33,0,12,0,12,34,38,3,703,Suffolk County,Massachusetts
1500000US250250703004,997,200,0,12,0,12,24,29,61,54,78,59,107,65,71,56,364,194,162,85,99,64,31,34,0,12,0,12,0,12,4,703,Suffolk County,Massachusetts
1500000US250250704021,463,83,27,25,0,12,2,4,64,35,10,15,30,27,27,21,22,19,49,26,54,36,79,43,34,31,41,31,24,24,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1485,314,0,12,0,12,42,65,17,27,144,89,100,96,207,121,275,133,410,174,191,110,0,12,29,44,48,59,22,35,1,705,Suffolk County,Massachusetts
1500000US250250705002,525,299,0,12,0,12,13,26,54,63,90,107,79,92,32,43,39,58,61,52,110,134,0,12,0,12,0,12,47,64,2,705,Suffolk County,Massachusetts
1500000US250250705003,821,242,15,25,0,12,21,27,5,11,20,32,163,164,138,100,202,105,196,108,39,38,3,11,0,12,0,12,19,29,3,705,Suffolk County,Massachusetts
1500000US250250705004,763,268,0,12,0,12,0,12,92,78,54,62,117,93,104,63,33,39,120,72,51,46,31,43,0,12,108,102,53,74,4,705,Suffolk County,Massachusetts
1500000US250250706001,711,180,12,19,0,12,5,8,20,22,48,62,101,67,226,98,166,83,69,37,56,36,0,12,0,12,0,12,8,13,1,706,Suffolk County,Massachusetts
1500000US250250706002,728,103,0,12,0,12,0,12,25,27,0,12,111,65,81,48,168,52,185,79,83,62,14,21,0,12,12,40,49,36,2,706,Suffolk County,Massachusetts
1500000US250250707001,901,167,0,12,0,12,0,12,46,50,16,18,49,30,158,66,121,62,84,72,125,89,61,61,0,12,206,120,35,43,1,707,Suffolk County,Massachusetts
1500000US250250707002,786,170,22,25,0,12,13,21,21,24,61,44,107,91,158,66,160,114,101,57,66,41,30,29,0,12,22,34,25,30,2,707,Suffolk County,Massachusetts
1500000US250250708001,1037,245,0,12,0,12,0,12,71,77,15,27,76,55,250,186,170,89,175,102,132,130,43,66,0,12,26,42,79,73,1,708,Suffolk County,Massachusetts
1500000US250250708002,760,364,0,12,0,12,0,12,62,98,21,33,111,81,13,21,286,142,107,123,101,86,48,60,0,12,11,18,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,584,192,0,12,0,12,0,12,37,44,0,12,79,68,172,132,140,87,66,62,41,45,0,12,0,12,0,12,49,54,3,708,Suffolk County,Massachusetts
1500000US250250709001,1352,209,26,25,0,12,17,19,26,24,73,50,205,80,268,116,244,94,228,95,122,72,44,34,11,16,54,40,34,28,1,709,Suffolk County,Massachusetts
1500000US250250709002,464,138,23,25,0,12,8,16,0,12,20,30,76,57,40,60,162,86,55,58,61,52,0,12,0,12,9,14,10,16,2,709,Suffolk County,Massachusetts
1500000US250250711011,633,173,20,34,49,64,41,33,13,21,48,56,57,47,11,17,196,122,60,50,100,88,0,12,0,12,26,28,12,20,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,813,255,6,14,0,12,0,12,18,26,83,51,116,72,140,79,183,142,61,47,51,44,45,46,0,12,106,91,4,10,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,410,143,0,12,0,12,0,12,0,12,34,41,0,12,107,99,135,100,40,41,0,12,0,12,17,30,24,38,53,65,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,894,180,12,27,22,37,12,28,28,25,39,32,153,91,98,52,150,63,110,54,73,67,53,39,33,41,84,86,27,48,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,405,120,0,12,19,20,12,18,29,29,9,15,58,50,58,78,22,22,53,54,55,50,28,24,0,12,11,18,51,60,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,410,135,42,40,0,12,22,27,14,17,20,25,72,51,15,18,14,17,46,36,44,35,0,12,32,31,68,57,21,22,1,801,Suffolk County,Massachusetts
1500000US250250801002,254,98,7,17,0,12,45,32,17,20,21,19,33,32,22,31,35,36,31,36,0,12,10,16,0,12,0,12,33,34,2,801,Suffolk County,Massachusetts
1500000US250250803001,719,200,8,13,0,12,15,17,27,32,23,21,48,33,89,57,226,111,65,42,23,26,21,14,19,22,84,45,71,61,1,803,Suffolk County,Massachusetts
1500000US250250804011,581,148,0,12,11,17,39,37,22,36,24,28,62,47,58,39,142,67,50,38,49,38,0,12,11,18,78,55,35,25,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,430,126,0,12,0,12,10,15,46,36,83,68,50,50,0,12,75,45,41,47,62,47,0,12,0,12,35,41,28,30,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,358,131,31,34,0,12,27,39,8,12,5,9,6,11,42,33,150,81,0,12,22,29,0,12,17,25,35,26,15,24,1,805,Suffolk County,Massachusetts
1500000US250250805002,729,168,42,33,74,65,32,29,22,38,34,34,67,53,57,43,64,60,16,27,35,34,10,15,7,12,24,27,245,130,2,805,Suffolk County,Massachusetts
1500000US250250806011,1147,281,42,42,9,19,3,13,0,12,96,63,63,62,87,59,78,50,111,61,180,92,50,41,125,72,151,74,152,84,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,144,67,12,20,5,10,0,12,0,12,4,8,0,12,0,12,7,11,22,23,4,6,0,12,22,27,33,35,35,29,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,150,82,3,6,0,12,0,12,12,19,13,18,0,12,44,44,12,11,0,12,0,12,0,12,24,39,17,27,25,27,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,808,169,15,17,24,37,0,12,54,41,44,36,42,50,61,57,36,32,66,39,45,49,43,33,46,34,180,77,152,92,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,746,198,55,44,0,12,35,35,40,35,69,58,47,45,137,69,95,66,27,28,20,23,13,17,3,7,102,76,103,44,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,520,164,0,12,8,13,33,38,47,50,24,35,40,41,31,28,93,58,83,55,79,73,0,12,37,40,36,29,9,15,1,809,Suffolk County,Massachusetts
1500000US250250809002,963,267,23,39,0,12,47,54,49,35,76,47,173,97,0,12,100,86,91,73,133,82,45,46,0,12,83,67,143,74,2,809,Suffolk County,Massachusetts
1500000US250250809003,626,275,0,12,0,12,21,34,16,17,79,65,33,35,8,13,78,49,66,42,38,46,91,111,0,12,92,85,104,101,3,809,Suffolk County,Massachusetts
1500000US250250810011,241,78,0,12,0,12,0,12,63,34,51,43,33,38,10,18,36,33,0,12,17,26,0,12,5,8,15,21,11,19,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,858,265,10,16,0,12,28,36,39,45,29,32,81,70,26,32,282,164,47,64,74,65,42,33,12,19,112,71,76,80,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,589,344,0,12,0,12,0,12,17,28,23,36,77,99,43,50,127,155,53,54,15,26,92,102,39,61,84,70,19,30,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,589,224,0,12,20,33,0,12,21,26,12,19,86,64,0,12,207,161,24,27,0,12,31,34,0,12,71,76,117,94,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,669,209,0,12,26,42,17,25,25,32,25,31,34,31,88,78,228,131,22,21,55,58,25,29,0,12,16,21,108,101,1,811,Suffolk County,Massachusetts
1500000US250250811002,1191,366,25,28,30,34,22,34,19,23,157,92,187,116,78,73,247,150,69,61,152,84,56,59,41,41,75,50,33,42,2,811,Suffolk County,Massachusetts
1500000US250250811003,478,96,0,12,0,12,0,12,7,11,31,28,39,36,31,24,163,90,46,32,128,78,9,14,8,13,4,7,12,16,3,811,Suffolk County,Massachusetts
1500000US250250812001,621,189,22,35,0,12,0,12,65,48,69,44,78,57,14,20,118,71,43,40,24,37,37,40,0,12,77,56,74,51,1,812,Suffolk County,Massachusetts
1500000US250250812002,714,195,0,12,33,40,0,12,71,54,50,42,96,58,78,55,140,70,60,50,54,51,0,12,0,12,21,29,111,138,2,812,Suffolk County,Massachusetts
1500000US250250813001,748,343,70,88,0,12,0,12,59,74,15,26,176,173,67,70,80,57,45,50,114,104,21,34,30,47,36,42,35,55,1,813,Suffolk County,Massachusetts
1500000US250250813002,885,377,46,55,72,76,18,26,45,71,63,71,40,43,0,12,32,55,0,12,67,63,52,77,0,12,319,226,131,114,2,813,Suffolk County,Massachusetts
1500000US250250813003,462,298,0,12,0,12,0,12,0,12,0,12,152,125,37,44,25,42,82,81,87,93,0,12,0,12,79,101,0,12,3,813,Suffolk County,Massachusetts
1500000US250250814001,542,239,0,12,0,12,16,18,37,39,26,28,16,19,55,49,162,78,19,21,51,83,72,58,0,12,29,31,59,55,1,814,Suffolk County,Massachusetts
1500000US250250814002,335,132,19,28,0,12,6,11,0,12,6,10,0,12,45,31,36,38,86,77,80,59,13,19,0,12,36,37,8,13,2,814,Suffolk County,Massachusetts
1500000US250250814003,777,198,15,24,33,44,0,12,39,44,90,62,84,77,56,46,58,48,110,85,157,73,60,50,0,12,51,42,24,28,3,814,Suffolk County,Massachusetts
1500000US250250815001,464,157,14,23,1,5,51,81,0,12,28,26,24,20,32,34,109,50,66,48,37,30,16,18,1,3,56,41,29,36,1,815,Suffolk County,Massachusetts
1500000US250250815002,541,169,14,21,33,36,42,44,53,49,61,40,22,22,37,35,96,57,36,39,33,42,15,21,0,12,57,42,42,30,2,815,Suffolk County,Massachusetts
1500000US250250817001,182,98,0,12,0,12,0,12,0,12,12,20,45,51,41,48,13,19,0,12,0,12,5,9,6,10,16,25,44,47,1,817,Suffolk County,Massachusetts
1500000US250250817002,187,94,0,12,15,25,37,59,8,12,0,12,20,26,51,40,7,13,10,15,2,11,0,12,0,12,27,32,10,16,2,817,Suffolk County,Massachusetts
1500000US250250817003,275,127,0,12,10,15,0,12,7,11,62,59,73,54,22,35,24,39,8,13,11,16,38,43,20,33,0,12,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,237,123,19,23,0,12,0,12,4,7,21,24,41,35,46,53,16,24,0,12,0,12,0,12,14,22,72,57,4,7,4,817,Suffolk County,Massachusetts
1500000US250250817005,196,131,0,12,0,12,0,12,18,30,7,10,35,54,0,12,29,23,28,46,20,33,14,21,0,12,30,36,15,17,5,817,Suffolk County,Massachusetts
1500000US250250818001,539,242,14,25,65,74,74,78,4,13,52,48,115,91,21,25,85,72,7,11,0,12,0,12,0,12,65,59,37,45,1,818,Suffolk County,Massachusetts
1500000US250250818002,364,171,0,12,16,26,0,12,27,29,78,74,29,24,96,128,13,20,0,12,55,53,0,12,0,12,0,12,50,51,2,818,Suffolk County,Massachusetts
1500000US250250818003,229,100,26,29,8,12,15,21,0,12,20,23,68,57,17,25,0,12,42,53,0,12,13,18,0,12,20,29,0,12,3,818,Suffolk County,Massachusetts
1500000US250250819001,420,182,26,37,26,31,10,16,10,14,133,141,61,40,32,31,31,39,27,32,15,25,0,12,0,12,42,38,7,10,1,819,Suffolk County,Massachusetts
1500000US250250819002,302,116,17,29,50,49,0,12,0,12,16,28,26,34,79,82,34,35,0,12,6,12,31,46,0,12,32,31,11,15,2,819,Suffolk County,Massachusetts
1500000US250250819003,421,230,56,75,80,81,4,10,23,38,33,49,61,64,60,69,69,60,0,12,0,12,0,12,0,12,9,17,26,29,3,819,Suffolk County,Massachusetts
1500000US250250819004,184,101,11,19,0,12,0,12,0,12,0,12,7,10,72,62,12,20,22,35,7,11,19,33,0,12,11,16,23,37,4,819,Suffolk County,Massachusetts
1500000US250250820001,352,129,9,15,60,54,0,12,0,12,0,12,120,66,40,38,0,12,37,41,14,17,0,12,0,12,32,29,40,39,1,820,Suffolk County,Massachusetts
1500000US250250820002,213,94,0,12,18,29,25,36,29,21,0,12,39,45,0,12,33,48,8,12,24,35,2,6,0,12,18,29,17,28,2,820,Suffolk County,Massachusetts
1500000US250250820003,461,181,0,12,22,22,0,12,17,27,0,12,156,107,48,56,31,33,20,26,12,20,10,18,0,12,92,72,53,50,3,820,Suffolk County,Massachusetts
1500000US250250821001,278,102,27,29,8,14,0,12,49,57,14,22,37,42,4,11,74,47,0,12,46,41,0,12,0,12,12,18,7,14,1,821,Suffolk County,Massachusetts
1500000US250250821002,471,188,0,12,0,12,0,12,32,39,0,12,111,74,18,28,0,12,12,21,57,55,37,46,0,12,170,92,34,42,2,821,Suffolk County,Massachusetts
