Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250813011,97,94,0,13,0,13,0,13,0,13,19,37,8,14,17,34,7,13,0,13,21,39,8,14,0,13,17,27,0,13,1,813.01,Suffolk County,Massachusetts
1500000US250250813012,721,280,0,13,0,13,0,13,99,111,45,72,54,75,0,13,114,161,75,60,40,60,115,83,0,13,76,123,103,108,2,813.01,Suffolk County,Massachusetts
1500000US250250813021,392,348,0,13,0,13,124,186,0,13,0,13,25,40,25,42,16,28,72,95,0,13,109,122,21,36,0,13,0,13,1,813.02,Suffolk County,Massachusetts
1500000US250250813022,543,278,9,22,0,13,0,13,7,12,5,9,6,11,169,209,92,101,110,126,0,13,0,13,13,23,0,13,132,177,2,813.02,Suffolk County,Massachusetts
1500000US250250814001,268,149,16,28,0,13,0,13,13,25,14,21,14,16,6,9,54,55,26,30,47,49,0,13,0,13,78,69,0,13,1,814,Suffolk County,Massachusetts
1500000US250250814002,598,199,58,39,9,15,0,13,49,34,9,16,7,11,74,45,156,129,64,46,67,44,24,30,23,35,30,27,28,22,2,814,Suffolk County,Massachusetts
1500000US250250814003,584,224,0,13,0,13,0,13,23,37,0,13,7,15,165,120,120,89,25,24,77,63,37,34,67,86,37,47,26,34,3,814,Suffolk County,Massachusetts
1500000US250250814004,268,114,26,26,0,13,0,13,14,18,0,13,22,23,83,71,46,56,0,13,29,23,0,13,0,13,31,32,17,29,4,814,Suffolk County,Massachusetts
1500000US250250815001,540,198,0,13,10,15,34,33,20,24,15,16,122,83,39,41,16,17,37,32,60,46,6,11,26,38,51,33,104,93,1,815,Suffolk County,Massachusetts
1500000US250250815002,585,177,0,13,32,31,0,13,59,63,48,50,107,78,59,44,20,28,35,35,50,43,0,13,13,18,98,71,64,52,2,815,Suffolk County,Massachusetts
1500000US250250817001,205,116,0,13,0,13,0,13,10,16,0,13,13,20,0,13,13,21,0,13,51,39,0,13,34,40,22,34,62,69,1,817,Suffolk County,Massachusetts
1500000US250250817002,308,157,9,14,0,13,22,34,30,47,83,91,36,38,19,27,64,57,0,13,22,28,0,13,0,13,23,27,0,13,2,817,Suffolk County,Massachusetts
1500000US250250817003,294,138,24,23,0,13,0,13,29,34,34,37,0,13,33,42,54,44,39,39,28,31,0,13,0,13,15,24,38,59,3,817,Suffolk County,Massachusetts
1500000US250250817004,602,297,40,41,0,13,113,150,0,13,31,36,35,38,0,13,13,20,156,126,50,68,0,13,0,13,114,123,50,54,4,817,Suffolk County,Massachusetts
1500000US250250817005,219,104,0,13,0,13,32,48,0,13,23,19,78,78,36,56,14,22,0,13,15,26,0,13,21,22,0,13,0,13,5,817,Suffolk County,Massachusetts
1500000US250250818001,460,192,0,13,0,13,7,11,0,13,26,46,90,60,20,23,75,57,45,54,92,99,0,13,44,70,30,28,31,38,1,818,Suffolk County,Massachusetts
1500000US250250818002,492,278,19,22,0,13,0,13,12,19,55,48,0,13,133,141,82,70,0,13,66,56,0,13,0,13,116,150,9,15,2,818,Suffolk County,Massachusetts
1500000US250250818003,257,136,10,17,10,15,0,13,29,33,58,66,44,53,0,13,44,44,8,14,44,51,0,13,0,13,0,13,10,20,3,818,Suffolk County,Massachusetts
1500000US250250819001,591,250,19,34,35,41,0,13,14,28,48,56,50,62,90,88,56,54,102,161,31,46,0,13,42,54,50,48,54,48,1,819,Suffolk County,Massachusetts
1500000US250250819002,575,605,17,27,30,49,12,21,0,13,26,42,57,68,0,13,178,272,128,147,116,183,0,13,11,19,0,13,0,13,2,819,Suffolk County,Massachusetts
1500000US250250819003,344,210,4,8,0,13,0,13,76,110,19,27,0,13,13,22,42,46,50,85,113,139,0,13,27,43,0,13,0,13,3,819,Suffolk County,Massachusetts
1500000US250250819004,321,217,0,13,0,13,0,13,54,78,20,31,113,114,81,92,0,13,19,30,0,13,0,13,0,13,23,37,11,17,4,819,Suffolk County,Massachusetts
1500000US250250820001,897,432,0,13,0,13,70,106,200,245,0,13,141,81,70,85,136,82,0,13,0,13,168,104,30,46,44,52,38,55,1,820,Suffolk County,Massachusetts
1500000US250250820002,410,152,0,13,50,66,0,13,0,13,0,13,81,79,75,73,67,61,32,40,43,46,16,24,0,13,15,24,31,33,2,820,Suffolk County,Massachusetts
1500000US250250820003,279,149,42,52,0,13,0,13,0,13,0,13,1,3,27,40,83,68,26,35,33,38,0,13,0,13,25,33,42,48,3,820,Suffolk County,Massachusetts
1500000US250250821001,217,156,26,45,55,87,60,91,0,13,0,13,20,33,21,34,0,13,0,13,0,13,2,5,0,13,31,54,2,5,1,821,Suffolk County,Massachusetts
1500000US250250821002,810,338,0,13,6,23,63,85,34,56,51,83,159,189,76,94,180,154,124,122,32,54,30,49,19,30,0,13,36,61,2,821,Suffolk County,Massachusetts
1500000US250250821003,1107,516,0,13,53,72,71,104,139,149,70,81,319,298,36,52,211,170,21,34,0,13,10,19,32,52,96,108,49,68,3,821,Suffolk County,Massachusetts
1500000US250250901001,379,158,0,13,69,65,14,24,14,22,20,22,56,53,60,68,58,65,0,13,51,45,26,35,0,13,0,13,11,17,1,901,Suffolk County,Massachusetts
1500000US250250901002,476,188,0,13,66,61,39,41,30,24,68,62,55,44,40,61,30,46,9,15,49,52,18,24,0,13,17,27,55,53,2,901,Suffolk County,Massachusetts
1500000US250250901003,317,149,19,32,54,78,10,15,60,58,0,13,24,37,47,54,0,13,0,13,32,31,35,46,0,13,0,13,36,46,3,901,Suffolk County,Massachusetts
1500000US250250901004,576,211,63,92,31,49,12,20,30,39,0,13,75,55,17,26,50,51,0,13,128,98,50,80,0,13,81,64,39,42,4,901,Suffolk County,Massachusetts
1500000US250250901005,282,151,13,20,0,13,39,55,23,37,10,17,65,69,52,65,25,28,29,44,26,27,0,13,0,13,0,13,0,13,5,901,Suffolk County,Massachusetts
1500000US250250902001,173,85,0,13,20,27,3,5,8,12,0,13,16,25,36,24,26,34,11,22,0,13,0,13,0,13,44,49,9,14,1,902,Suffolk County,Massachusetts
1500000US250250902002,106,71,0,13,0,13,21,30,10,11,0,13,25,37,19,24,6,9,0,13,0,13,0,13,12,13,0,13,13,30,2,902,Suffolk County,Massachusetts
1500000US250250902003,817,274,47,32,0,13,21,21,146,69,33,30,88,57,66,58,133,77,0,13,5,7,87,69,54,55,74,52,63,42,3,902,Suffolk County,Massachusetts
1500000US250250903001,492,209,0,13,0,13,40,37,73,81,0,13,150,128,40,64,106,81,0,13,11,22,27,43,0,13,15,23,30,34,1,903,Suffolk County,Massachusetts
1500000US250250903002,694,404,0,13,54,49,20,32,0,13,0,13,66,57,92,101,80,58,0,13,54,45,115,82,0,13,202,280,11,18,2,903,Suffolk County,Massachusetts
1500000US250250903003,296,145,14,21,0,13,0,13,16,25,22,29,53,59,0,13,110,74,0,13,0,13,52,60,0,13,29,46,0,13,3,903,Suffolk County,Massachusetts
1500000US250250904001,574,290,20,31,0,13,22,35,13,21,15,23,157,140,25,37,145,120,0,13,86,82,33,50,0,13,18,27,40,36,1,904,Suffolk County,Massachusetts
1500000US250250904002,563,282,26,35,29,37,8,14,71,60,12,19,91,96,20,25,138,146,0,13,59,63,32,45,25,40,27,43,25,40,2,904,Suffolk County,Massachusetts
1500000US250250904003,253,135,0,13,0,13,0,13,43,42,0,13,17,27,12,18,157,111,0,13,0,13,0,13,0,13,8,14,16,25,3,904,Suffolk County,Massachusetts
1500000US250250904004,321,161,0,13,20,34,0,13,34,36,0,13,34,42,29,46,78,83,34,36,11,19,12,18,10,15,49,50,10,16,4,904,Suffolk County,Massachusetts
1500000US250250906001,441,171,8,13,0,13,11,16,66,47,94,63,34,38,35,30,16,27,21,20,0,13,60,59,0,13,52,52,44,43,1,906,Suffolk County,Massachusetts
1500000US250250906002,687,192,114,87,39,33,33,33,72,52,62,38,106,83,43,43,67,45,14,15,39,36,24,22,0,13,33,30,41,36,2,906,Suffolk County,Massachusetts
1500000US250250907001,587,250,26,39,0,13,0,13,33,39,45,59,131,85,61,55,49,36,128,92,30,48,23,38,0,13,11,17,50,53,1,907,Suffolk County,Massachusetts
1500000US250250907002,733,241,17,18,0,13,11,19,49,52,9,14,107,78,146,93,218,113,8,14,70,87,34,34,0,13,28,28,36,38,2,907,Suffolk County,Massachusetts
1500000US250250907003,499,152,37,42,0,13,0,13,49,45,17,27,67,46,75,55,34,42,64,48,58,58,10,15,0,13,79,87,9,15,3,907,Suffolk County,Massachusetts
1500000US250250907004,269,120,0,13,0,13,0,13,43,34,6,14,83,66,56,58,21,17,39,62,21,25,0,13,0,13,0,13,0,13,4,907,Suffolk County,Massachusetts
1500000US250250909011,573,137,10,19,0,13,20,31,69,51,34,36,113,85,37,36,183,97,21,22,20,33,12,17,13,19,34,41,7,13,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,582,165,3,8,21,34,0,13,15,18,30,33,106,83,43,28,127,65,33,25,58,43,15,25,41,47,61,50,29,28,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,397,185,0,13,0,13,0,13,36,53,15,24,0,13,0,13,124,85,70,54,0,13,31,49,16,24,50,38,55,51,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,234,97,26,26,0,13,0,13,0,13,9,9,62,53,26,28,33,31,34,41,0,13,12,18,0,13,0,13,32,36,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,421,202,31,46,0,13,19,22,26,40,50,51,19,24,10,15,82,73,29,34,117,72,0,13,0,13,0,13,38,60,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,461,165,11,17,0,13,14,22,31,36,107,108,38,30,53,35,86,45,32,29,22,22,22,26,0,13,22,24,23,26,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,1021,354,27,37,30,35,54,44,52,52,100,66,55,46,92,71,161,87,54,52,228,236,25,34,0,13,45,36,98,64,1,911,Suffolk County,Massachusetts
1500000US250250911002,680,226,0,13,21,24,12,20,37,35,21,33,184,101,39,40,51,47,79,66,82,75,24,25,0,13,113,124,17,25,2,911,Suffolk County,Massachusetts
1500000US250250911003,343,209,0,13,28,48,0,13,45,54,5,10,0,13,20,24,97,96,18,22,79,110,12,23,0,13,29,36,10,16,3,911,Suffolk County,Massachusetts
1500000US250250911004,427,134,0,13,0,13,38,62,23,37,0,13,104,74,46,46,91,74,59,63,44,41,0,13,0,13,12,17,10,16,4,911,Suffolk County,Massachusetts
1500000US250250911005,331,146,0,13,19,21,0,13,13,21,92,92,42,47,41,51,19,29,69,40,23,22,4,11,0,13,9,15,0,13,5,911,Suffolk County,Massachusetts
1500000US250250912001,556,185,54,68,9,14,28,21,0,13,8,12,0,13,81,52,201,97,27,29,85,83,21,35,0,13,12,28,30,35,1,912,Suffolk County,Massachusetts
1500000US250250912002,672,237,22,21,0,13,0,13,32,47,48,60,180,146,99,65,75,45,35,42,99,69,44,48,0,13,38,68,0,13,2,912,Suffolk County,Massachusetts
1500000US250250912003,218,145,0,13,0,13,32,52,0,13,33,54,34,32,8,14,31,36,64,85,0,13,0,13,0,13,0,13,16,27,3,912,Suffolk County,Massachusetts
1500000US250250913001,559,165,15,17,0,13,1,10,14,22,23,25,22,19,51,57,154,80,39,39,35,23,0,13,0,13,86,51,119,68,1,913,Suffolk County,Massachusetts
1500000US250250913002,436,160,11,13,30,29,23,29,68,59,53,63,63,57,6,10,56,35,38,33,34,28,5,11,0,13,15,24,34,29,2,913,Suffolk County,Massachusetts
1500000US250250914001,686,187,17,28,23,22,15,36,48,39,51,32,152,94,25,29,114,79,47,50,34,36,12,16,0,13,102,56,46,40,1,914,Suffolk County,Massachusetts
1500000US250250914002,670,268,0,13,22,29,0,13,39,39,65,61,71,48,72,50,170,132,42,60,102,62,33,75,0,13,52,42,2,6,2,914,Suffolk County,Massachusetts
1500000US250250915001,846,239,81,74,56,59,47,53,31,31,44,30,72,62,33,33,152,73,33,31,142,91,0,13,25,43,120,95,10,19,1,915,Suffolk County,Massachusetts
1500000US250250915002,560,175,12,19,10,17,85,68,56,51,35,39,104,60,28,34,119,75,13,18,47,43,25,41,0,13,26,32,0,13,2,915,Suffolk County,Massachusetts
1500000US250250915003,263,118,33,29,35,39,0,13,44,37,0,13,29,30,41,47,27,34,0,13,41,48,0,13,0,13,0,13,13,21,3,915,Suffolk County,Massachusetts
1500000US250250916001,1086,455,66,96,43,46,55,69,65,72,106,84,121,114,6,10,228,117,16,28,44,50,10,18,39,60,168,206,119,98,1,916,Suffolk County,Massachusetts
1500000US250250916002,286,150,26,33,0,13,0,13,0,13,22,26,0,13,51,89,13,17,40,46,6,10,94,83,33,47,0,13,1,3,2,916,Suffolk County,Massachusetts
1500000US250250916003,136,91,0,13,19,30,0,13,0,13,0,13,0,13,23,39,44,51,0,13,0,13,0,13,0,13,24,26,26,38,3,916,Suffolk County,Massachusetts
1500000US250250917001,814,276,48,43,11,16,29,31,79,50,4,12,127,69,74,65,115,82,19,17,146,127,3,8,5,8,114,60,40,61,1,917,Suffolk County,Massachusetts
1500000US250250917002,405,151,53,36,0,13,17,24,40,36,0,13,33,38,23,28,37,31,25,27,62,52,0,13,13,19,80,73,22,25,2,917,Suffolk County,Massachusetts
1500000US250250917003,360,178,20,23,5,9,0,13,93,106,20,31,55,45,0,13,60,38,0,13,10,18,0,13,0,13,55,43,42,43,3,917,Suffolk County,Massachusetts
1500000US250250918001,583,236,1,2,0,13,19,33,68,60,34,47,63,70,40,49,109,89,0,13,53,74,31,44,0,13,141,102,24,31,1,918,Suffolk County,Massachusetts
1500000US250250918002,484,238,17,27,0,13,52,55,114,110,56,59,76,78,0,13,0,13,0,13,68,67,0,13,0,13,78,85,23,39,2,918,Suffolk County,Massachusetts
1500000US250250918003,488,222,9,27,78,58,0,13,22,21,0,13,42,46,23,28,81,66,0,13,121,137,43,51,0,13,39,42,30,33,3,918,Suffolk County,Massachusetts
1500000US250250919001,371,227,15,24,0,13,33,40,66,62,47,64,96,79,22,32,15,24,0,13,43,48,0,13,0,13,18,28,16,26,1,919,Suffolk County,Massachusetts
1500000US250250919002,377,165,0,13,26,38,25,31,32,38,31,43,37,37,0,13,72,86,0,13,20,31,0,13,0,13,116,86,18,30,2,919,Suffolk County,Massachusetts
1500000US250250919003,659,293,0,13,0,13,0,13,60,54,0,13,98,72,43,43,123,85,21,33,158,192,0,13,45,68,54,45,57,68,3,919,Suffolk County,Massachusetts
1500000US250250919004,418,172,13,20,13,21,10,17,123,119,0,13,39,49,11,17,1,2,58,69,57,91,31,42,0,13,40,65,22,20,4,919,Suffolk County,Massachusetts
1500000US250250920001,878,443,58,68,16,28,0,13,111,104,9,15,97,77,294,321,85,81,21,29,13,21,25,30,18,30,71,76,60,63,1,920,Suffolk County,Massachusetts
1500000US250250920002,1083,345,43,43,0,13,25,36,5,7,14,20,222,81,51,53,274,132,44,74,110,94,98,86,29,38,72,70,96,89,2,920,Suffolk County,Massachusetts
1500000US250250920003,432,189,0,13,0,13,0,13,20,23,28,37,125,88,54,59,72,55,0,13,41,46,10,16,12,19,70,59,0,13,3,920,Suffolk County,Massachusetts
1500000US250250920004,505,217,0,13,0,13,36,39,71,68,31,35,110,77,54,68,118,107,18,29,0,13,0,13,6,13,61,60,0,13,4,920,Suffolk County,Massachusetts
1500000US250250921011,677,320,0,13,0,13,108,174,118,103,32,37,73,88,55,69,68,68,91,92,132,116,0,13,0,13,0,13,0,13,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,484,276,21,41,0,13,76,65,36,57,65,89,15,28,48,61,0,13,20,30,153,177,0,13,0,13,35,63,15,23,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,378,176,0,13,0,13,68,71,0,13,54,73,0,13,154,115,77,106,0,13,0,13,0,13,0,13,25,52,0,13,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,419,309,0,13,0,13,16,34,35,51,21,34,44,62,0,13,47,61,0,13,6,10,0,13,0,13,0,13,250,307,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,1060,345,10,31,0,13,0,13,27,43,221,139,339,224,142,115,89,81,0,13,79,82,0,13,70,65,5,17,78,71,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,323,129,17,27,0,13,30,41,5,11,27,31,35,41,54,34,38,43,53,56,6,11,0,13,0,13,48,46,10,16,1,922,Suffolk County,Massachusetts
1500000US250250922002,440,189,29,42,13,18,0,13,78,61,7,12,52,52,13,16,72,62,6,11,12,13,29,46,7,11,90,50,32,30,2,922,Suffolk County,Massachusetts
1500000US250250922003,424,138,0,13,0,13,15,27,77,50,11,17,57,45,39,48,21,27,0,13,55,48,23,34,0,13,98,65,28,43,3,922,Suffolk County,Massachusetts
1500000US250250922004,371,218,0,13,0,13,4,15,49,58,0,13,31,53,70,96,17,20,44,54,99,96,34,42,0,13,11,17,12,19,4,922,Suffolk County,Massachusetts
1500000US250250923001,415,157,51,47,0,13,0,13,29,33,6,10,38,43,46,40,74,60,11,16,87,57,20,30,14,22,38,41,1,6,1,923,Suffolk County,Massachusetts
1500000US250250923002,215,111,0,13,0,13,23,25,18,23,21,29,48,44,31,29,5,8,0,13,33,40,4,6,0,13,0,13,32,48,2,923,Suffolk County,Massachusetts
1500000US250250923003,669,203,0,13,11,17,39,51,116,75,59,50,118,80,41,43,100,56,40,45,23,24,11,20,4,7,92,103,15,23,3,923,Suffolk County,Massachusetts
1500000US250250923004,253,168,29,35,0,13,34,56,32,50,30,40,34,38,0,13,29,30,0,13,0,13,0,13,0,13,41,53,24,34,4,923,Suffolk County,Massachusetts
1500000US250250924001,334,180,102,136,56,82,0,13,0,13,0,13,18,30,0,13,67,105,20,33,17,29,0,13,0,13,17,30,37,61,1,924,Suffolk County,Massachusetts
1500000US250250924002,282,166,0,13,0,13,51,66,52,55,14,24,7,23,0,13,45,71,17,28,23,41,0,13,0,13,45,80,28,50,2,924,Suffolk County,Massachusetts
1500000US250250924003,1156,677,84,107,149,168,73,73,51,74,64,78,115,92,80,100,305,257,0,13,145,190,20,44,0,13,70,68,0,13,3,924,Suffolk County,Massachusetts
1500000US250250924004,601,241,30,47,53,74,10,27,87,111,44,57,202,160,21,47,90,108,0,13,0,13,0,13,0,13,12,31,52,83,4,924,Suffolk County,Massachusetts
1500000US250250924005,244,184,0,13,21,35,0,13,0,13,0,13,28,54,0,13,94,105,0,13,0,13,56,66,0,13,5,36,40,65,5,924,Suffolk County,Massachusetts
1500000US250251001001,97,78,0,13,0,13,0,13,0,13,0,13,0,13,21,36,0,13,0,13,51,80,25,43,0,13,0,13,0,13,1,1001,Suffolk County,Massachusetts
1500000US250251001002,362,321,0,13,0,13,0,13,19,30,0,13,57,64,26,43,27,44,0,13,0,13,0,13,0,13,196,278,37,57,2,1001,Suffolk County,Massachusetts
1500000US250251001003,592,319,11,18,63,104,0,13,85,84,196,187,48,60,33,52,21,35,41,49,29,48,42,62,23,39,0,13,0,13,3,1001,Suffolk County,Massachusetts
1500000US250251001004,716,358,28,46,23,35,46,68,111,94,0,13,89,79,100,91,135,148,19,28,0,13,27,42,0,13,33,52,105,146,4,1001,Suffolk County,Massachusetts
1500000US250251001005,280,181,27,30,12,18,15,24,63,79,12,18,34,28,0,13,53,86,0,13,10,17,14,23,0,13,40,44,0,13,5,1001,Suffolk County,Massachusetts
1500000US250251001006,367,273,0,13,0,13,0,13,0,13,0,13,51,76,12,19,0,13,60,68,22,33,0,13,0,13,27,44,195,178,6,1001,Suffolk County,Massachusetts
1500000US250251001007,563,310,0,13,25,41,37,39,91,106,0,13,35,43,0,13,28,45,18,29,131,147,52,55,0,13,19,31,127,168,7,1001,Suffolk County,Massachusetts
1500000US250251002001,537,172,36,27,0,13,33,20,40,38,35,27,63,41,72,60,74,45,30,34,22,30,40,44,0,13,24,27,68,85,1,1002,Suffolk County,Massachusetts
1500000US250251002002,259,138,0,13,7,10,25,33,23,29,8,14,63,56,23,23,48,40,0,13,13,20,0,13,0,13,19,19,30,30,2,1002,Suffolk County,Massachusetts
1500000US250251002003,593,196,29,28,18,20,58,60,144,125,18,22,47,46,66,56,0,13,3,8,21,27,43,40,0,13,103,69,43,37,3,1002,Suffolk County,Massachusetts
1500000US250251003001,644,165,0,13,47,44,19,20,81,97,0,13,15,23,150,130,33,31,15,23,99,98,0,13,25,39,100,98,60,55,1,1003,Suffolk County,Massachusetts
1500000US250251003002,81,58,0,13,12,20,0,13,0,13,0,13,0,13,30,33,0,13,4,7,0,13,0,13,0,13,11,17,24,30,2,1003,Suffolk County,Massachusetts
1500000US250251003003,383,192,13,21,0,13,0,13,98,78,23,33,57,45,0,13,9,17,108,99,10,17,0,13,16,27,43,68,6,12,3,1003,Suffolk County,Massachusetts
1500000US250251003004,425,195,10,16,13,17,0,13,122,117,92,66,38,41,17,27,15,24,0,13,0,13,12,18,0,13,73,59,33,39,4,1003,Suffolk County,Massachusetts
1500000US250251004001,797,266,36,49,0,13,0,13,59,70,116,92,70,54,129,90,56,49,35,46,0,13,15,24,22,27,135,103,124,97,1,1004,Suffolk County,Massachusetts
1500000US250251004002,560,263,25,32,38,61,20,24,119,88,76,78,81,119,41,41,58,64,48,71,5,12,0,13,0,13,49,73,0,13,2,1004,Suffolk County,Massachusetts
1500000US250251004003,653,267,5,8,0,13,0,13,65,58,0,13,53,69,111,90,67,58,0,13,107,141,0,13,0,13,184,159,61,77,3,1004,Suffolk County,Massachusetts
1500000US250251004004,442,192,6,9,0,13,0,13,36,43,55,47,71,66,5,10,111,93,4,8,0,13,51,79,0,13,67,69,36,47,4,1004,Suffolk County,Massachusetts
1500000US250251005001,709,354,15,30,68,74,0,13,50,65,50,64,47,53,75,80,70,89,49,75,62,57,17,29,0,13,152,105,54,82,1,1005,Suffolk County,Massachusetts
1500000US250251005002,655,330,0,13,47,73,0,13,50,53,38,48,171,156,48,76,147,145,57,59,28,24,0,13,0,13,63,101,6,16,2,1005,Suffolk County,Massachusetts
1500000US250251005003,456,230,14,26,0,13,0,13,159,103,39,61,96,95,12,24,93,70,0,13,39,47,0,13,0,13,4,15,0,13,3,1005,Suffolk County,Massachusetts
1500000US250251005004,507,334,0,13,48,56,0,13,112,182,37,59,111,88,0,13,90,130,0,13,0,13,0,13,0,13,72,71,37,60,4,1005,Suffolk County,Massachusetts
1500000US250251005005,879,383,42,65,124,116,0,13,124,112,120,142,231,193,45,72,14,21,0,13,0,13,0,13,0,13,51,77,128,147,5,1005,Suffolk County,Massachusetts
1500000US250251006011,407,211,0,13,0,13,14,22,27,37,36,51,46,57,10,23,146,131,34,41,0,13,0,13,0,13,24,42,70,92,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,698,303,109,87,7,13,0,13,140,106,31,42,19,24,174,134,82,97,65,76,71,99,0,13,0,13,0,13,0,13,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,564,233,0,13,28,45,0,13,132,101,21,44,114,92,53,59,89,97,0,13,36,42,44,65,0,13,30,47,17,28,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,1251,441,141,144,31,47,52,64,107,117,103,79,150,114,43,47,290,182,57,74,0,13,12,19,12,26,154,110,99,110,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,1084,339,133,141,25,27,46,37,90,52,95,59,144,71,134,78,179,75,26,22,69,80,8,14,59,98,76,48,0,13,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,346,149,37,35,0,13,10,15,67,53,39,27,21,18,79,87,18,23,5,8,24,36,0,13,5,9,41,39,0,13,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,481,136,10,16,40,57,10,15,25,24,23,25,132,85,70,48,58,65,12,18,20,24,0,13,0,13,68,81,13,15,1,1007,Suffolk County,Massachusetts
1500000US250251007002,595,215,0,13,0,13,0,13,46,58,102,103,190,84,120,87,41,45,0,13,22,25,10,16,10,17,31,49,23,27,2,1007,Suffolk County,Massachusetts
1500000US250251007003,451,178,32,49,0,13,26,38,46,50,0,13,83,71,21,31,193,94,17,25,33,44,0,13,0,13,0,13,0,13,3,1007,Suffolk County,Massachusetts
1500000US250251007004,312,116,19,29,5,8,9,14,43,51,13,20,66,49,55,61,56,39,0,13,28,35,0,13,0,13,18,20,0,13,4,1007,Suffolk County,Massachusetts
1500000US250251007005,418,239,0,13,0,13,30,35,4,8,112,137,77,97,51,52,70,89,15,25,26,31,0,13,0,13,0,13,33,48,5,1007,Suffolk County,Massachusetts
1500000US250251008001,231,112,0,13,0,13,19,29,71,100,0,13,12,21,44,40,67,74,0,13,0,13,0,13,0,13,0,13,18,28,1,1008,Suffolk County,Massachusetts
1500000US250251008002,921,352,85,132,46,69,0,13,32,40,108,90,85,73,113,107,278,195,70,50,0,13,0,13,0,13,72,78,32,46,2,1008,Suffolk County,Massachusetts
1500000US250251008003,602,251,0,13,82,76,0,13,85,114,98,118,138,116,0,13,94,86,68,63,18,29,19,29,0,13,0,13,0,13,3,1008,Suffolk County,Massachusetts
1500000US250251008004,643,249,74,88,11,28,0,13,18,27,46,46,147,111,56,59,80,74,11,19,109,108,32,25,35,42,0,13,24,35,4,1008,Suffolk County,Massachusetts
1500000US250251008005,441,210,0,13,8,15,53,82,82,98,66,101,80,72,13,23,68,72,62,61,0,13,0,13,9,16,0,13,0,13,5,1008,Suffolk County,Massachusetts
1500000US250251008006,321,219,0,13,0,13,0,13,151,151,0,13,7,18,30,40,26,31,60,81,15,25,18,30,0,13,14,28,0,13,6,1008,Suffolk County,Massachusetts
1500000US250251009001,352,135,0,13,26,28,23,36,67,74,26,30,85,91,10,15,68,39,13,20,20,22,0,13,0,13,14,22,0,13,1,1009,Suffolk County,Massachusetts
1500000US250251009002,359,216,11,18,0,13,38,63,28,24,72,105,56,95,73,81,22,17,7,11,52,63,0,13,0,13,0,13,0,13,2,1009,Suffolk County,Massachusetts
1500000US250251009003,327,126,9,15,0,13,12,18,0,13,105,92,22,25,11,18,49,39,59,52,30,35,0,13,0,13,30,33,0,13,3,1009,Suffolk County,Massachusetts
1500000US250251009004,988,241,56,53,42,47,30,34,73,57,106,64,69,53,97,61,99,68,104,67,77,57,49,47,0,13,148,116,38,44,4,1009,Suffolk County,Massachusetts
1500000US250251010011,477,310,39,61,29,46,0,13,0,13,0,13,122,114,22,34,59,66,0,13,58,60,0,13,0,13,66,100,82,127,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,405,234,0,13,0,13,0,13,0,13,37,54,0,13,111,87,109,125,0,13,0,13,0,13,0,13,47,72,101,150,2,1010.01,Suffolk County,Massachusetts
