Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250821003,902,277,48,61,29,37,0,12,72,65,69,79,57,47,196,118,181,202,17,30,50,76,0,12,41,68,95,97,47,44,3,821,Suffolk County,Massachusetts
1500000US250250901001,524,185,0,12,14,22,0,12,47,36,0,12,79,56,83,68,81,62,25,27,34,38,17,20,49,45,59,50,36,51,1,901,Suffolk County,Massachusetts
1500000US250250901002,305,138,16,25,12,18,52,49,51,36,15,25,23,36,13,18,32,40,0,12,16,25,0,12,6,12,50,67,19,21,2,901,Suffolk County,Massachusetts
1500000US250250901003,277,90,0,12,18,29,0,12,0,12,7,12,12,18,26,32,108,85,10,16,30,35,16,17,0,12,26,31,24,35,3,901,Suffolk County,Massachusetts
1500000US250250901004,356,139,6,10,0,12,85,62,16,25,49,52,36,39,17,20,8,13,8,12,14,22,4,9,0,12,94,55,19,24,4,901,Suffolk County,Massachusetts
1500000US250250901005,299,171,0,12,19,29,56,60,73,83,29,35,49,76,9,13,13,21,0,12,7,12,19,30,0,12,0,12,25,25,5,901,Suffolk County,Massachusetts
1500000US250250902001,233,88,0,12,7,9,12,18,17,22,10,14,66,38,13,15,42,55,0,12,6,9,12,15,0,12,7,10,41,34,1,902,Suffolk County,Massachusetts
1500000US250250902002,308,117,12,14,13,21,12,19,68,75,18,16,45,37,30,30,21,32,10,16,26,26,11,18,0,12,10,15,32,30,2,902,Suffolk County,Massachusetts
1500000US250250902003,378,133,40,42,40,32,13,19,15,17,10,11,99,57,36,35,9,15,0,12,28,29,0,12,19,29,36,35,33,34,3,902,Suffolk County,Massachusetts
1500000US250250903001,337,170,0,12,10,15,64,69,33,41,49,55,49,39,37,38,27,43,12,19,0,12,12,19,0,12,33,52,11,18,1,903,Suffolk County,Massachusetts
1500000US250250903002,597,186,10,15,0,12,32,56,114,76,50,67,70,51,66,66,0,12,24,41,20,33,43,54,9,15,93,61,66,59,2,903,Suffolk County,Massachusetts
1500000US250250903003,338,144,40,46,44,51,0,12,27,45,21,36,60,55,0,12,63,47,0,12,0,12,0,12,0,12,42,48,41,48,3,903,Suffolk County,Massachusetts
1500000US250250904001,240,130,9,15,38,60,0,12,5,10,10,18,15,18,0,12,0,12,33,33,40,47,0,12,16,28,39,33,35,34,1,904,Suffolk County,Massachusetts
1500000US250250904002,689,243,60,69,94,66,10,18,44,50,9,14,80,75,94,81,156,172,0,12,27,44,55,58,0,12,60,57,0,12,2,904,Suffolk County,Massachusetts
1500000US250250904003,374,133,9,18,0,12,0,12,57,57,24,41,71,75,16,26,45,40,0,12,10,15,32,36,0,12,73,56,37,44,3,904,Suffolk County,Massachusetts
1500000US250250904004,327,181,31,54,0,12,0,12,11,18,0,12,40,46,18,30,109,95,0,12,26,31,17,35,10,18,0,12,65,56,4,904,Suffolk County,Massachusetts
1500000US250250906001,548,173,34,26,5,7,21,29,33,28,41,35,159,105,69,50,12,13,6,8,23,21,35,31,9,14,38,33,63,35,1,906,Suffolk County,Massachusetts
1500000US250250906002,694,165,29,30,29,21,57,48,65,37,70,38,145,61,17,18,46,34,15,15,38,35,0,12,0,12,140,80,43,36,2,906,Suffolk County,Massachusetts
1500000US250250907001,877,336,0,12,44,40,12,20,51,54,40,36,44,54,75,57,196,125,69,49,93,92,161,229,0,12,78,72,14,20,1,907,Suffolk County,Massachusetts
1500000US250250907002,681,221,33,36,66,56,26,26,9,15,0,12,51,44,129,71,260,145,36,28,7,11,0,12,10,12,54,44,0,12,2,907,Suffolk County,Massachusetts
1500000US250250907003,737,215,22,28,56,55,12,20,141,123,100,69,102,69,65,54,43,33,46,36,65,57,0,12,0,12,85,90,0,12,3,907,Suffolk County,Massachusetts
1500000US250250907004,417,160,0,12,0,12,0,12,0,12,24,31,51,37,105,112,53,39,67,46,14,16,28,35,0,12,0,12,75,59,4,907,Suffolk County,Massachusetts
1500000US250250909011,759,193,18,28,16,24,15,17,17,28,66,45,100,52,8,13,130,59,116,106,84,52,54,50,13,22,51,41,71,43,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,868,198,0,12,0,12,6,8,38,31,25,31,151,79,18,23,179,83,35,31,247,104,30,27,10,15,72,52,57,48,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,401,134,24,37,0,12,0,12,0,12,4,9,139,61,17,21,9,15,28,41,85,65,39,39,25,38,20,30,11,17,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,441,215,0,12,25,36,7,12,16,14,37,45,85,89,58,60,111,72,12,17,25,29,0,12,0,12,36,44,29,47,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,415,121,0,12,0,12,0,12,22,20,24,23,65,43,0,12,74,43,24,22,75,45,25,23,0,12,70,82,36,41,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,587,152,0,12,0,12,19,30,0,12,77,62,94,68,76,64,110,58,47,41,52,49,13,24,0,12,47,36,52,44,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,950,235,0,12,15,18,0,12,77,57,159,108,219,104,81,57,144,83,136,80,43,31,38,56,0,12,19,23,19,30,1,911,Suffolk County,Massachusetts
1500000US250250911002,659,159,11,17,24,38,9,15,33,42,42,37,154,85,51,50,56,44,47,36,63,47,68,63,5,9,41,32,55,49,2,911,Suffolk County,Massachusetts
1500000US250250911003,462,163,0,12,10,16,0,12,56,37,121,133,32,31,84,67,83,54,23,27,5,8,8,13,0,12,27,30,13,15,3,911,Suffolk County,Massachusetts
1500000US250250911004,431,135,0,12,33,30,12,18,27,28,34,42,64,50,65,45,65,47,0,12,90,84,26,30,0,12,15,20,0,12,4,911,Suffolk County,Massachusetts
1500000US250250911005,492,186,15,23,13,20,0,12,29,40,40,30,93,71,54,44,123,95,67,70,45,34,0,12,7,13,0,12,6,9,5,911,Suffolk County,Massachusetts
1500000US250250912001,659,198,19,25,11,18,22,24,65,66,43,42,95,67,50,39,105,77,86,87,64,60,7,12,7,12,36,34,49,37,1,912,Suffolk County,Massachusetts
1500000US250250912002,612,156,0,12,23,32,3,7,59,38,59,40,69,53,160,84,92,77,24,28,23,37,9,14,0,12,74,42,17,20,2,912,Suffolk County,Massachusetts
1500000US250250912003,236,92,10,15,15,22,0,12,38,48,0,12,30,32,78,74,18,27,0,12,18,19,18,19,0,12,11,15,0,12,3,912,Suffolk County,Massachusetts
1500000US250250913001,700,150,35,33,17,27,35,44,110,48,31,25,106,52,24,26,46,34,41,34,44,34,5,8,17,23,119,69,70,41,1,913,Suffolk County,Massachusetts
1500000US250250913002,488,119,0,12,10,15,5,8,64,38,18,18,84,50,21,25,91,57,21,25,86,47,11,15,0,12,39,30,38,34,2,913,Suffolk County,Massachusetts
1500000US250250914001,785,142,45,43,15,18,39,28,40,33,47,29,177,75,24,19,65,40,56,33,92,46,40,36,9,13,30,25,106,61,1,914,Suffolk County,Massachusetts
1500000US250250914002,486,118,21,34,27,23,27,36,88,49,12,15,33,24,31,19,15,15,34,27,24,25,6,8,63,58,51,34,54,35,2,914,Suffolk County,Massachusetts
1500000US250250915001,1179,299,72,52,55,58,7,11,105,76,130,72,36,35,268,124,99,58,112,68,36,34,15,21,0,12,116,46,128,86,1,915,Suffolk County,Massachusetts
1500000US250250915002,829,181,13,20,76,61,0,12,30,45,34,50,113,72,132,93,105,94,31,34,55,48,39,41,19,26,133,70,49,46,2,915,Suffolk County,Massachusetts
1500000US250250915003,536,203,0,12,60,68,0,12,20,24,98,63,54,43,0,12,62,58,29,36,46,42,7,12,19,30,97,61,44,34,3,915,Suffolk County,Massachusetts
1500000US250250916001,732,221,0,12,26,33,0,12,6,9,39,41,120,90,84,61,267,158,39,53,55,51,0,12,45,72,23,29,28,32,1,916,Suffolk County,Massachusetts
1500000US250250916002,572,257,0,12,14,24,0,12,0,12,52,80,34,40,10,22,109,82,13,24,119,108,0,12,33,44,128,92,60,63,2,916,Suffolk County,Massachusetts
1500000US250250916003,148,100,0,12,0,12,0,12,34,37,0,12,32,35,7,11,32,47,18,23,0,12,0,12,0,12,0,12,25,29,3,916,Suffolk County,Massachusetts
1500000US250250917001,688,172,64,37,31,33,30,33,82,58,19,14,133,79,53,33,72,47,0,12,27,24,37,36,8,12,82,54,50,38,1,917,Suffolk County,Massachusetts
1500000US250250917002,487,166,22,19,37,44,7,11,101,71,20,23,95,81,29,24,11,16,7,11,39,34,31,27,0,12,65,47,23,23,2,917,Suffolk County,Massachusetts
1500000US250250917003,317,113,25,27,10,11,11,11,128,67,0,12,26,35,18,21,0,12,27,29,23,24,24,37,9,14,0,12,16,19,3,917,Suffolk County,Massachusetts
1500000US250250918001,471,167,1,4,74,84,0,12,87,70,22,36,50,58,81,59,14,21,0,12,42,48,4,8,0,12,86,78,10,16,1,918,Suffolk County,Massachusetts
1500000US250250918002,757,275,21,35,0,12,6,11,100,103,111,101,73,60,69,71,45,49,27,34,87,76,73,78,45,57,37,42,63,54,2,918,Suffolk County,Massachusetts
1500000US250250918003,274,134,8,16,8,16,23,25,30,30,12,20,36,34,20,32,28,34,19,30,13,19,27,32,0,12,19,29,31,53,3,918,Suffolk County,Massachusetts
1500000US250250919001,501,183,0,12,0,12,20,31,48,47,3,7,51,42,44,41,174,105,26,39,35,41,9,14,0,12,26,29,65,61,1,919,Suffolk County,Massachusetts
1500000US250250919002,356,128,0,12,13,22,7,11,51,48,66,53,66,41,6,14,37,37,23,24,0,12,0,12,0,12,67,51,20,24,2,919,Suffolk County,Massachusetts
1500000US250250919003,742,267,60,53,47,43,103,101,100,68,43,38,97,57,43,49,8,12,24,38,55,48,8,14,19,21,90,58,45,37,3,919,Suffolk County,Massachusetts
1500000US250250919004,362,146,18,31,14,17,39,52,51,66,53,35,43,47,68,45,26,32,9,14,10,15,11,16,0,12,20,32,0,12,4,919,Suffolk County,Massachusetts
1500000US250250920001,783,206,66,72,11,16,132,73,25,25,52,39,141,76,9,13,49,37,14,22,112,73,22,33,29,40,41,39,80,92,1,920,Suffolk County,Massachusetts
1500000US250250920002,768,206,23,34,75,56,15,25,106,63,40,31,38,41,38,41,116,62,29,33,92,55,36,40,22,37,112,74,26,34,2,920,Suffolk County,Massachusetts
1500000US250250920003,257,141,22,29,19,28,20,24,50,54,73,90,18,27,0,12,0,12,0,12,21,32,34,35,0,12,0,12,0,12,3,920,Suffolk County,Massachusetts
1500000US250250920004,500,169,24,29,21,33,22,37,67,46,59,43,35,31,50,41,34,34,0,12,29,29,11,18,10,16,47,46,91,68,4,920,Suffolk County,Massachusetts
1500000US250250921011,437,216,0,12,0,12,0,12,53,64,53,74,141,128,71,89,0,12,32,53,0,12,22,27,0,12,6,11,59,95,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,536,283,0,12,17,28,24,29,83,91,91,77,70,48,32,37,82,116,0,12,62,69,0,12,0,12,70,73,5,10,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,508,244,0,12,64,75,28,35,54,63,0,12,48,56,136,138,28,35,51,53,71,83,0,12,0,12,16,25,12,18,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,548,280,35,46,66,68,10,21,63,68,40,53,57,66,0,12,27,43,37,59,12,20,46,59,24,35,89,104,42,62,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,1181,333,47,40,22,31,118,100,91,81,48,52,147,115,115,95,101,72,142,117,125,100,16,25,18,28,135,121,56,59,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,389,145,0,12,0,12,17,20,47,38,29,29,42,36,34,38,55,44,14,18,53,55,30,43,0,12,36,32,32,33,1,922,Suffolk County,Massachusetts
1500000US250250922002,572,256,22,34,59,60,0,12,41,48,56,50,60,65,138,103,44,51,34,39,0,12,0,12,9,15,72,49,37,34,2,922,Suffolk County,Massachusetts
1500000US250250922003,387,176,16,28,18,21,0,12,18,24,46,54,69,56,123,77,8,13,25,31,2,7,0,12,0,12,55,72,7,13,3,922,Suffolk County,Massachusetts
1500000US250250922004,199,91,0,12,0,12,8,12,34,36,12,21,57,57,15,26,0,12,28,25,19,30,6,10,0,12,0,12,20,32,4,922,Suffolk County,Massachusetts
1500000US250250923001,273,92,12,14,6,10,0,12,13,21,27,28,30,36,55,39,48,36,11,18,37,35,8,11,0,12,15,15,11,15,1,923,Suffolk County,Massachusetts
1500000US250250923002,345,105,23,26,23,19,6,8,0,12,37,30,92,60,40,30,19,21,13,15,0,12,13,14,18,18,6,9,55,43,2,923,Suffolk County,Massachusetts
1500000US250250923003,548,144,18,20,54,49,11,17,93,44,18,18,44,32,51,42,59,33,0,12,72,52,14,22,27,27,38,27,49,35,3,923,Suffolk County,Massachusetts
1500000US250250923004,268,87,0,12,27,25,0,12,12,15,0,12,59,37,19,21,11,18,12,18,13,20,32,39,0,12,25,19,58,38,4,923,Suffolk County,Massachusetts
1500000US250250924001,205,146,0,12,0,12,0,12,10,45,14,25,17,28,0,12,23,27,0,12,25,39,12,20,0,12,29,36,75,72,1,924,Suffolk County,Massachusetts
1500000US250250924002,414,142,63,83,67,78,90,78,40,40,0,12,20,26,54,67,11,25,0,12,15,37,0,12,0,12,54,54,0,12,2,924,Suffolk County,Massachusetts
1500000US250250924003,836,292,0,12,0,12,0,12,62,71,34,45,72,59,99,84,172,105,83,91,76,80,44,67,58,64,79,81,57,56,3,924,Suffolk County,Massachusetts
1500000US250250924004,444,178,14,23,45,65,35,51,0,12,104,97,88,92,0,12,33,40,0,12,47,54,0,12,15,24,63,60,0,12,4,924,Suffolk County,Massachusetts
1500000US250250924005,105,66,0,12,0,12,0,12,35,57,20,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,33,25,42,5,924,Suffolk County,Massachusetts
1500000US250251001001,54,46,0,12,0,12,6,11,0,12,5,9,6,10,11,13,0,12,8,15,18,27,0,12,0,12,0,12,0,12,1,1001,Suffolk County,Massachusetts
1500000US250251001002,680,223,16,27,45,49,18,20,44,58,38,45,136,91,37,37,113,64,47,37,23,38,0,12,19,30,88,66,56,43,2,1001,Suffolk County,Massachusetts
1500000US250251001003,433,126,0,12,19,31,41,38,24,23,9,15,93,62,30,33,69,46,30,33,40,49,0,12,0,12,53,43,25,37,3,1001,Suffolk County,Massachusetts
1500000US250251001004,386,166,58,51,0,12,0,12,29,33,30,40,64,64,42,36,74,62,19,21,17,23,18,23,0,12,14,18,21,24,4,1001,Suffolk County,Massachusetts
1500000US250251001005,216,126,12,21,0,12,0,12,41,45,55,60,0,12,19,29,22,21,0,12,43,48,0,12,0,12,24,29,0,12,5,1001,Suffolk County,Massachusetts
1500000US250251001006,367,144,0,12,25,40,26,32,90,60,21,35,58,45,23,37,15,23,5,9,18,30,23,28,0,12,34,52,29,32,6,1001,Suffolk County,Massachusetts
1500000US250251001007,255,115,0,12,0,12,0,12,27,32,44,52,23,28,0,12,8,13,17,26,10,16,0,12,7,11,13,22,106,93,7,1001,Suffolk County,Massachusetts
1500000US250251002001,465,106,15,17,42,34,14,22,18,16,27,25,94,51,15,14,35,27,50,32,9,13,5,7,0,12,71,50,70,40,1,1002,Suffolk County,Massachusetts
1500000US250251002002,306,109,9,14,26,28,0,12,32,30,33,32,9,14,16,23,31,33,22,26,12,19,19,29,0,12,51,32,46,35,2,1002,Suffolk County,Massachusetts
1500000US250251002003,459,106,0,12,39,28,38,27,32,38,70,41,81,46,44,40,47,38,21,20,12,18,0,12,0,12,55,36,20,21,3,1002,Suffolk County,Massachusetts
1500000US250251003001,628,277,73,85,59,47,0,12,53,47,0,12,118,106,49,49,111,85,0,12,0,12,0,12,0,12,92,61,73,65,1,1003,Suffolk County,Massachusetts
1500000US250251003002,491,150,0,12,26,27,22,34,58,48,36,43,45,45,55,54,30,27,35,38,31,34,37,33,5,10,74,44,37,55,2,1003,Suffolk County,Massachusetts
1500000US250251003003,300,110,0,12,21,25,21,33,97,72,16,19,19,23,32,36,42,39,0,12,18,22,13,22,0,12,0,12,21,24,3,1003,Suffolk County,Massachusetts
1500000US250251003004,367,168,0,12,81,107,0,12,75,59,39,37,52,45,12,19,29,34,0,12,12,19,0,12,14,22,0,12,53,44,4,1003,Suffolk County,Massachusetts
1500000US250251004001,595,202,0,12,0,12,0,12,65,64,36,45,119,66,113,79,94,53,41,32,36,34,0,12,10,17,81,70,0,12,1,1004,Suffolk County,Massachusetts
1500000US250251004002,865,374,67,97,9,13,85,63,145,100,119,74,126,83,166,134,29,65,19,23,36,40,0,12,0,12,7,14,57,52,2,1004,Suffolk County,Massachusetts
1500000US250251004003,547,204,0,12,22,33,107,90,50,53,61,48,36,23,51,51,56,59,0,12,12,21,0,12,0,12,152,90,0,12,3,1004,Suffolk County,Massachusetts
1500000US250251004004,888,240,0,12,0,12,119,80,74,49,106,73,37,48,107,83,94,63,28,45,97,76,24,38,0,12,111,81,91,69,4,1004,Suffolk County,Massachusetts
1500000US250251005001,794,256,77,72,21,32,0,12,68,68,0,12,91,98,34,32,61,57,174,123,27,44,22,35,0,12,114,91,105,104,1,1005,Suffolk County,Massachusetts
1500000US250251005002,594,226,0,12,11,18,82,85,48,77,72,69,57,47,78,57,99,98,0,12,48,62,29,32,0,12,33,46,37,47,2,1005,Suffolk County,Massachusetts
1500000US250251005003,446,276,37,42,0,12,48,52,0,12,62,76,34,41,128,137,22,36,13,22,33,47,18,28,0,12,30,37,21,33,3,1005,Suffolk County,Massachusetts
1500000US250251005004,840,437,181,152,62,98,27,46,109,130,26,34,137,187,12,23,95,89,33,47,0,12,57,91,0,12,101,100,0,12,4,1005,Suffolk County,Massachusetts
1500000US250251005005,566,287,0,12,27,43,0,12,75,70,58,54,104,97,87,94,109,85,59,69,19,30,28,41,0,12,0,12,0,12,5,1005,Suffolk County,Massachusetts
1500000US250251006011,658,225,33,40,48,48,80,102,49,46,110,99,39,45,115,111,53,58,52,51,26,51,21,35,0,12,17,26,15,27,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,479,243,0,12,46,73,23,37,77,76,137,132,23,30,40,44,37,44,12,19,0,12,0,12,56,78,0,12,28,42,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,890,300,51,83,0,12,108,93,196,164,38,36,13,20,101,100,151,115,52,73,56,82,0,12,45,66,79,84,0,12,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,1036,322,68,73,17,29,9,15,97,84,23,27,178,127,106,112,266,161,6,10,45,40,77,79,0,12,144,113,0,12,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,800,185,15,22,42,38,12,14,64,43,73,49,55,30,84,48,163,74,87,96,108,59,24,25,0,12,40,27,33,38,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,500,120,17,21,8,12,51,39,9,15,86,48,38,31,122,56,80,47,5,8,22,27,19,24,0,12,34,37,9,17,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,517,150,29,45,0,12,28,30,86,61,16,26,104,86,38,29,112,66,36,32,26,39,0,12,0,12,37,31,5,8,1,1007,Suffolk County,Massachusetts
1500000US250251007002,455,154,0,12,0,12,55,40,40,42,37,44,56,49,49,45,93,67,43,36,33,40,0,12,0,12,23,36,26,24,2,1007,Suffolk County,Massachusetts
1500000US250251007003,382,131,47,55,23,35,37,53,13,20,84,83,58,49,19,22,31,37,8,12,36,34,0,12,0,12,0,12,26,28,3,1007,Suffolk County,Massachusetts
1500000US250251007004,604,218,34,42,21,26,61,35,59,57,97,108,93,72,45,41,57,50,26,24,58,57,0,12,10,18,32,50,11,18,4,1007,Suffolk County,Massachusetts
1500000US250251007005,478,186,7,12,0,12,32,44,38,36,53,48,83,70,17,19,80,60,17,26,0,12,0,12,0,12,116,115,35,44,5,1007,Suffolk County,Massachusetts
1500000US250251008001,561,516,0,12,0,12,7,17,22,39,26,32,147,140,140,173,27,42,0,12,0,12,0,12,0,12,155,194,37,59,1,1008,Suffolk County,Massachusetts
1500000US250251008002,381,141,0,12,0,12,0,12,87,63,52,46,52,60,9,17,11,19,0,12,50,63,34,49,0,12,61,73,25,39,2,1008,Suffolk County,Massachusetts
1500000US250251008003,754,354,30,48,0,12,57,66,22,38,79,86,154,171,38,64,127,141,141,132,61,68,0,12,0,12,16,28,29,36,3,1008,Suffolk County,Massachusetts
1500000US250251008004,926,493,88,115,165,180,0,12,96,119,59,65,189,136,91,73,60,63,0,12,0,12,0,12,19,32,154,178,5,32,4,1008,Suffolk County,Massachusetts
1500000US250251008005,379,201,0,12,0,12,62,70,11,17,15,23,24,36,67,82,44,59,99,120,20,25,0,12,0,12,26,28,11,19,5,1008,Suffolk County,Massachusetts
1500000US250251008006,642,338,54,85,0,12,0,12,13,23,104,95,137,100,106,99,111,89,0,12,0,12,0,12,8,15,95,99,14,24,6,1008,Suffolk County,Massachusetts
1500000US250251009001,387,155,0,12,19,36,16,28,44,28,21,22,29,33,60,47,57,33,8,12,50,79,21,33,0,12,62,38,0,12,1,1009,Suffolk County,Massachusetts
1500000US250251009002,360,151,0,12,25,38,0,12,34,40,57,53,54,48,33,30,16,22,62,69,7,12,0,12,11,18,52,58,9,14,2,1009,Suffolk County,Massachusetts
1500000US250251009003,658,213,50,43,36,55,12,19,75,52,85,51,44,32,76,42,126,61,19,29,15,17,0,12,0,12,104,85,16,18,3,1009,Suffolk County,Massachusetts
1500000US250251009004,255,139,27,31,21,35,0,12,32,38,0,12,13,18,89,100,0,12,0,12,8,13,0,12,0,12,46,50,19,30,4,1009,Suffolk County,Massachusetts
1500000US250251009005,630,191,0,12,0,12,29,38,59,68,100,61,50,45,116,87,33,34,0,12,51,54,0,12,36,52,147,103,9,17,5,1009,Suffolk County,Massachusetts
1500000US250251010011,440,201,0,12,0,12,25,44,55,55,129,115,119,103,0,12,15,24,0,12,0,12,0,12,41,53,56,61,0,12,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,418,237,0,12,0,12,71,85,65,66,0,12,52,61,33,37,50,85,0,12,37,65,0,12,20,37,49,84,41,68,2,1010.01,Suffolk County,Massachusetts
1500000US250251010013,334,252,0,12,33,54,92,115,97,107,83,96,13,37,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,3,1010.01,Suffolk County,Massachusetts
1500000US250251010014,663,336,0,12,132,128,0,12,100,98,16,26,0,12,26,41,114,106,15,22,0,12,0,12,0,12,139,140,121,116,4,1010.01,Suffolk County,Massachusetts
1500000US250251010015,517,326,42,66,0,12,0,12,44,59,61,75,50,64,27,45,4,17,11,20,34,40,0,12,0,12,190,175,54,75,5,1010.01,Suffolk County,Massachusetts
1500000US250251010016,899,615,25,38,61,67,50,81,152,156,181,214,223,258,34,54,54,66,0,12,0,12,30,46,0,12,42,49,47,73,6,1010.01,Suffolk County,Massachusetts
1500000US250251010021,304,180,0,12,0,12,0,12,28,49,0,12,55,61,78,63,0,12,0,12,47,44,0,12,0,12,39,46,57,99,1,1010.02,Suffolk County,Massachusetts
1500000US250251010022,1048,323,45,59,56,52,30,48,119,87,234,139,15,25,226,110,156,133,49,58,0,12,0,12,11,18,107,80,0,12,2,1010.02,Suffolk County,Massachusetts
1500000US250251010023,1050,287,81,81,32,52,47,46,297,185,109,88,139,84,45,45,79,83,38,45,51,81,14,24,52,75,66,83,0,12,3,1010.02,Suffolk County,Massachusetts
1500000US250251011011,389,142,11,18,18,28,7,13,50,48,36,30,90,70,7,14,25,38,10,15,43,33,0,12,42,43,9,15,41,36,1,1011.01,Suffolk County,Massachusetts
1500000US250251011012,558,183,48,76,10,14,33,48,27,24,15,24,17,26,68,66,79,53,70,56,9,16,43,43,0,12,119,63,20,32,2,1011.01,Suffolk County,Massachusetts
1500000US250251011013,714,192,95,67,20,30,81,56,50,36,59,62,40,41,93,62,35,37,37,46,51,51,0,12,0,12,57,56,96,67,3,1011.01,Suffolk County,Massachusetts
1500000US250251011021,333,163,46,73,0,12,0,12,37,43,22,30,45,37,74,51,21,33,0,12,0,12,0,12,11,16,64,56,13,20,1,1011.02,Suffolk County,Massachusetts
1500000US250251011022,560,162,49,41,30,38,0,12,109,78,102,64,90,58,29,27,53,43,10,15,15,21,0,12,0,12,50,42,23,29,2,1011.02,Suffolk County,Massachusetts
1500000US250251011023,443,159,21,33,0,12,7,15,70,65,64,59,73,58,56,45,0,12,0,12,28,33,0,12,15,26,78,61,31,37,3,1011.02,Suffolk County,Massachusetts
1500000US250251011024,750,225,62,53,34,37,51,59,41,41,79,57,135,93,127,77,80,60,0,12,23,20,0,12,0,12,96,75,22,28,4,1011.02,Suffolk County,Massachusetts
1500000US250251101031,365,133,0,12,0,12,0,12,54,54,0,12,62,70,67,62,98,68,0,12,31,55,11,19,0,12,29,47,13,21,1,1101.03,Suffolk County,Massachusetts
1500000US250251101032,282,186,64,64,0,12,15,25,16,26,30,46,0,12,38,38,37,47,13,20,9,17,0,12,13,19,35,43,12,19,2,1101.03,Suffolk County,Massachusetts
1500000US250251101033,142,113,0,12,0,12,0,12,20,26,0,12,0,12,41,52,14,23,13,20,16,26,0,12,0,12,0,12,38,61,3,1101.03,Suffolk County,Massachusetts
1500000US250251101034,506,281,61,90,0,12,0,12,24,39,0,12,71,93,54,69,92,75,9,18,69,66,0,12,0,12,0,12,126,171,4,1101.03,Suffolk County,Massachusetts
1500000US250251101035,1207,406,51,34,0,12,16,25,49,48,58,62,183,146,161,106,151,113,243,201,51,52,0,12,81,103,68,68,95,89,5,1101.03,Suffolk County,Massachusetts
1500000US250251101036,392,168,18,25,0,12,12,20,0,12,37,34,49,74,42,62,104,66,0,12,69,85,24,36,26,39,0,12,11,22,6,1101.03,Suffolk County,Massachusetts
1500000US250251101037,365,274,0,12,59,96,0,12,0,12,0,12,112,97,0,12,54,64,0,12,0,12,52,57,0,12,24,42,64,76,7,1101.03,Suffolk County,Massachusetts
1500000US250251102011,1147,139,72,49,46,42,51,37,153,63,92,60,84,52,150,62,123,62,15,23,80,46,22,28,14,23,171,68,74,57,1,1102.01,Suffolk County,Massachusetts
1500000US250251103011,646,183,20,20,17,18,6,10,58,38,97,44,105,81,69,41,138,101,19,16,34,33,35,29,0,12,33,29,15,16,1,1103.01,Suffolk County,Massachusetts
1500000US250251103012,884,120,40,45,14,24,21,20,69,46,44,31,169,60,101,52,165,69,37,24,73,45,9,14,5,8,83,53,54,38,2,1103.01,Suffolk County,Massachusetts
1500000US250251104011,880,198,0,12,27,25,0,12,163,90,40,51,145,89,96,67,194,107,58,48,30,27,17,21,8,13,50,75,52,59,1,1104.01,Suffolk County,Massachusetts
