Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250408011,389,137,41,36,0,12,21,24,49,53,30,25,41,60,41,47,35,33,18,18,29,32,0,12,0,12,33,42,51,55,1,408.01,Suffolk County,Massachusetts
1500000US250250408012,361,142,26,42,0,12,0,12,19,20,6,11,53,38,10,13,41,52,16,20,40,41,24,29,52,44,70,67,4,7,2,408.01,Suffolk County,Massachusetts
1500000US250250408013,1491,170,12,18,15,27,26,36,61,47,58,41,120,68,367,129,484,167,153,67,109,53,10,15,15,17,11,20,50,40,3,408.01,Suffolk County,Massachusetts
1500000US250250501011,983,221,58,54,20,30,51,81,138,85,80,60,56,54,52,41,92,62,35,29,107,95,44,40,0,12,81,52,169,120,1,501.01,Suffolk County,Massachusetts
1500000US250250501012,811,170,30,36,0,12,26,32,75,92,72,51,105,66,37,36,65,46,16,25,22,26,0,12,11,17,134,82,218,136,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,762,189,25,24,61,57,12,19,99,83,24,21,72,72,120,73,96,60,133,67,0,12,16,25,28,35,34,32,42,42,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1477,409,51,57,79,60,43,50,259,156,35,35,174,107,116,86,69,69,38,55,262,159,54,68,25,38,171,119,101,78,1,502,Suffolk County,Massachusetts
1500000US250250502002,531,153,22,23,0,12,30,27,69,45,44,42,42,34,0,12,46,41,87,74,32,31,29,39,21,32,74,58,35,41,2,502,Suffolk County,Massachusetts
1500000US250250502003,559,243,78,58,50,53,25,38,115,117,50,71,31,48,9,14,48,53,28,45,0,12,0,12,0,12,55,55,70,80,3,502,Suffolk County,Massachusetts
1500000US250250502004,850,353,53,56,123,116,54,61,92,93,44,48,33,41,0,12,92,115,41,66,63,52,8,12,0,12,114,103,133,90,4,502,Suffolk County,Massachusetts
1500000US250250503001,400,139,17,20,38,46,0,12,0,12,12,19,35,39,9,16,12,14,0,12,82,49,1,4,0,12,52,49,142,89,1,503,Suffolk County,Massachusetts
1500000US250250503002,368,86,0,12,5,7,17,24,10,12,20,26,54,39,60,33,29,28,21,14,55,35,16,18,0,12,23,20,58,31,2,503,Suffolk County,Massachusetts
1500000US250250504001,469,133,0,12,45,38,31,32,10,15,26,30,48,39,45,36,35,31,3,5,86,82,16,25,0,12,33,40,91,53,1,504,Suffolk County,Massachusetts
1500000US250250504002,1029,226,51,46,58,49,90,66,81,40,1,5,126,60,97,41,67,36,13,14,54,37,110,108,84,60,146,81,51,46,2,504,Suffolk County,Massachusetts
1500000US250250505001,1245,172,66,47,76,50,87,67,89,62,67,35,192,70,68,40,99,37,108,56,91,51,43,39,26,27,171,72,62,39,1,505,Suffolk County,Massachusetts
1500000US250250506001,774,212,0,12,121,118,18,22,128,77,17,25,91,62,3,6,94,60,18,23,70,47,19,30,0,12,112,68,83,75,1,506,Suffolk County,Massachusetts
1500000US250250506002,646,220,48,42,23,36,0,12,39,39,30,31,123,81,42,34,32,31,56,49,80,55,27,30,0,12,88,82,58,49,2,506,Suffolk County,Massachusetts
1500000US250250507001,1535,305,99,84,17,28,13,21,261,127,59,46,235,97,210,129,119,83,65,79,64,71,75,47,0,12,225,158,93,78,1,507,Suffolk County,Massachusetts
1500000US250250507002,765,272,83,68,44,42,10,15,74,59,28,31,51,51,29,30,99,89,0,12,150,111,11,18,12,18,53,45,121,92,2,507,Suffolk County,Massachusetts
1500000US250250507003,645,220,0,12,12,18,0,12,67,61,0,12,138,90,73,62,82,64,0,12,57,58,54,50,13,20,106,66,43,42,3,507,Suffolk County,Massachusetts
1500000US250250509011,1017,324,21,27,38,37,0,12,153,111,96,84,108,61,8,12,48,38,28,26,88,83,10,16,61,55,253,209,105,90,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,1324,268,83,67,196,94,26,40,94,58,44,36,211,78,39,40,123,81,20,32,103,73,111,73,31,32,163,103,80,56,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,335,129,25,38,0,12,0,12,29,32,41,37,58,46,11,18,28,25,0,12,35,41,44,47,8,13,22,22,34,41,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1452,317,46,43,19,20,130,85,136,98,95,71,145,71,124,67,122,70,93,48,90,79,88,67,49,51,186,151,129,91,1,510,Suffolk County,Massachusetts
1500000US250250510002,300,116,0,12,6,9,0,12,75,62,12,18,23,26,23,27,0,12,32,31,52,48,12,17,0,12,17,27,48,40,2,510,Suffolk County,Massachusetts
1500000US250250510003,594,209,68,65,79,65,10,15,79,84,18,22,122,86,13,23,47,37,36,45,20,22,28,48,0,12,37,45,37,58,3,510,Suffolk County,Massachusetts
1500000US250250511011,854,359,0,12,23,49,0,12,0,12,38,29,142,127,72,67,142,89,99,128,29,38,76,103,0,12,38,44,195,156,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,791,262,119,136,8,22,77,76,0,12,35,54,78,70,71,59,121,117,58,43,54,60,91,83,0,12,0,12,79,83,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,1017,326,13,21,115,90,51,56,171,148,60,52,44,64,76,67,103,85,27,30,91,92,13,21,37,54,55,82,161,97,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,857,344,84,67,14,22,0,12,45,45,44,51,0,12,132,139,134,88,0,12,74,94,118,142,42,67,155,145,15,24,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,47,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,76,0,12,0,12,0,12,0,12,0,12,0,12,1,512,Suffolk County,Massachusetts
1500000US250250512002,911,179,87,68,39,48,47,48,18,25,22,30,79,42,108,76,190,101,41,48,30,29,49,51,39,37,102,61,60,67,2,512,Suffolk County,Massachusetts
1500000US250250512003,483,142,0,12,0,12,47,46,0,12,22,24,53,39,37,33,116,65,91,65,41,39,16,18,20,33,40,38,0,12,3,512,Suffolk County,Massachusetts
1500000US250250601011,752,193,7,11,0,12,20,27,87,93,146,94,126,62,55,39,118,81,63,47,52,35,20,22,0,12,25,28,33,31,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,414,114,0,12,0,12,6,11,15,17,55,44,106,59,38,31,94,49,48,33,16,19,0,12,0,12,7,11,29,23,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,629,144,8,13,40,42,0,12,39,42,55,44,128,62,66,44,134,73,81,49,35,30,11,14,0,12,8,11,24,37,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,619,129,44,46,36,42,0,12,21,26,57,38,66,47,60,43,97,63,113,63,106,92,0,12,0,12,0,12,19,30,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,633,136,0,12,17,27,6,9,19,21,92,72,136,63,88,52,168,63,56,39,12,14,22,27,0,12,0,12,17,17,1,602,Suffolk County,Massachusetts
1500000US250250602002,874,181,0,12,32,32,25,39,97,61,30,29,159,78,164,62,161,60,81,38,42,30,22,34,21,31,28,26,12,14,2,602,Suffolk County,Massachusetts
1500000US250250603011,850,244,0,12,0,12,77,94,60,33,20,24,130,81,97,57,176,108,142,87,12,18,23,21,30,40,76,63,7,11,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,547,222,0,12,8,12,8,13,33,25,96,60,24,29,103,73,128,82,58,50,12,18,57,77,0,12,8,13,12,19,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,763,184,10,13,11,14,21,31,43,30,133,74,84,58,48,36,146,67,140,79,15,17,9,14,0,12,9,14,94,95,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,666,185,45,53,0,12,0,12,31,35,0,12,226,134,89,64,122,100,82,67,45,49,0,12,26,40,0,12,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,1192,388,99,93,53,62,80,90,61,55,111,155,97,119,76,57,314,184,18,29,137,131,113,134,0,12,16,25,17,27,2,604,Suffolk County,Massachusetts
1500000US250250604003,683,394,0,12,0,12,11,17,32,48,154,127,171,150,28,31,170,154,79,85,0,12,0,12,0,12,0,12,38,43,3,604,Suffolk County,Massachusetts
1500000US250250604004,485,147,0,12,0,12,18,29,0,12,33,54,96,81,80,64,94,96,65,79,22,37,0,12,0,12,45,68,32,51,4,604,Suffolk County,Massachusetts
1500000US250250604005,393,200,0,12,0,12,0,12,18,24,14,22,51,60,8,17,76,50,23,37,117,94,74,118,0,12,12,22,0,12,5,604,Suffolk County,Massachusetts
1500000US250250605011,610,150,0,12,0,12,37,28,39,28,59,42,82,76,103,63,121,74,106,53,46,53,7,11,0,12,10,14,0,12,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,656,158,15,18,11,16,53,48,61,47,81,64,64,53,117,78,93,63,39,32,31,28,43,43,0,12,22,35,26,24,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,654,178,25,23,9,15,75,49,26,25,8,12,107,60,132,89,114,47,76,42,23,21,34,46,0,12,8,13,17,18,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,580,201,0,12,0,12,33,41,105,61,0,12,20,23,63,48,104,52,103,100,94,90,29,47,0,12,24,38,5,9,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,409,102,0,12,32,35,0,12,27,28,31,22,177,76,41,28,37,25,6,9,8,13,8,13,9,14,17,19,16,21,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,1942,215,0,12,12,18,23,23,103,57,91,57,245,86,349,123,560,175,314,107,103,68,30,31,23,25,51,52,38,31,1,606,Suffolk County,Massachusetts
1500000US250250607001,171,60,0,12,25,21,16,19,9,14,22,25,5,10,5,6,15,24,14,22,25,25,10,17,0,12,19,21,6,9,1,607,Suffolk County,Massachusetts
1500000US250250607002,560,119,0,12,3,6,18,23,38,42,68,54,32,34,18,27,49,40,19,20,85,59,25,21,0,12,139,64,66,46,2,607,Suffolk County,Massachusetts
1500000US250250608001,329,207,17,29,0,12,0,12,0,12,98,108,49,79,46,44,33,42,0,12,18,28,0,12,0,12,59,66,9,20,1,608,Suffolk County,Massachusetts
1500000US250250608002,803,392,0,12,0,12,0,12,18,28,98,87,178,206,43,49,88,93,140,89,201,235,0,12,0,12,0,12,37,43,2,608,Suffolk County,Massachusetts
1500000US250250608003,1098,477,0,12,27,30,0,12,102,104,85,96,77,63,163,109,207,137,340,321,64,101,0,12,0,12,15,24,18,29,3,608,Suffolk County,Massachusetts
1500000US250250608004,1227,371,23,35,18,30,32,51,123,105,47,51,233,140,194,114,214,180,121,72,88,75,0,12,0,12,62,85,72,71,4,608,Suffolk County,Massachusetts
1500000US250250610001,789,201,62,75,0,12,30,49,31,29,58,51,130,57,90,48,155,94,53,33,39,33,0,12,38,47,52,43,51,48,1,610,Suffolk County,Massachusetts
1500000US250250610002,302,124,0,12,12,21,12,20,11,19,0,12,10,16,33,47,64,46,37,44,40,61,0,12,25,41,25,32,33,29,2,610,Suffolk County,Massachusetts
1500000US250250610003,175,119,0,12,0,12,0,12,0,12,0,12,39,48,16,12,0,12,5,9,0,12,22,16,0,12,16,12,77,86,3,610,Suffolk County,Massachusetts
1500000US250250611011,143,46,0,12,7,11,0,12,4,6,33,22,6,9,2,5,48,35,0,12,13,20,13,14,0,12,8,11,9,9,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,493,90,15,16,7,10,23,20,28,21,14,18,18,19,38,28,83,46,48,38,37,29,43,31,3,6,70,41,66,39,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,1926,237,98,72,0,12,8,13,36,31,134,81,274,145,371,154,409,150,217,102,144,81,35,32,60,70,30,27,110,71,1,612,Suffolk County,Massachusetts
1500000US250250612002,270,95,0,12,12,19,0,12,9,14,0,12,33,29,34,27,74,69,65,39,11,17,15,21,9,14,0,12,8,14,2,612,Suffolk County,Massachusetts
1500000US250250612003,610,206,0,12,0,12,18,22,54,56,16,16,103,91,137,103,122,86,52,35,18,22,10,17,8,14,39,32,33,41,3,612,Suffolk County,Massachusetts
1500000US250250701011,703,209,0,12,13,22,0,12,13,20,38,60,115,71,31,39,153,71,109,86,50,62,15,26,11,18,110,73,45,43,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,100,89,0,12,0,12,0,12,0,12,53,76,0,12,0,12,0,12,0,12,10,20,0,12,0,12,37,49,0,12,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,414,170,0,12,12,29,0,12,0,12,53,66,17,27,13,22,44,49,135,94,125,143,0,12,0,12,15,29,0,12,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,768,246,0,12,0,12,0,12,14,24,16,24,148,118,57,41,158,125,69,45,104,65,19,26,29,27,93,87,61,42,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,122,54,0,12,0,12,0,12,11,18,0,12,15,24,34,37,22,27,11,20,29,27,0,12,0,12,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,265,114,0,12,0,12,0,12,0,12,0,12,45,52,0,12,117,106,57,51,46,62,0,12,0,12,0,12,0,12,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,496,185,19,30,0,12,0,12,67,75,0,12,36,56,64,54,29,36,114,94,98,81,17,27,12,20,0,12,40,69,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,157,104,0,12,0,12,0,12,16,25,0,12,14,26,27,45,78,80,15,28,0,12,0,12,0,12,0,12,7,16,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,747,298,0,12,0,12,0,12,97,80,10,13,43,27,14,19,45,54,43,31,41,53,179,153,66,95,193,156,16,33,1,702,Suffolk County,Massachusetts
1500000US250250702002,740,278,0,12,16,26,15,23,18,22,41,64,93,80,29,26,46,38,87,54,52,42,171,149,23,35,130,126,19,24,2,702,Suffolk County,Massachusetts
1500000US250250702003,951,206,0,12,20,25,0,12,7,11,49,56,66,44,84,66,35,34,91,89,148,80,45,52,7,11,221,88,178,80,3,702,Suffolk County,Massachusetts
1500000US250250703001,467,130,9,13,43,50,15,23,12,19,40,38,4,9,62,51,14,22,41,33,110,89,13,21,80,68,24,28,0,12,1,703,Suffolk County,Massachusetts
1500000US250250703002,632,187,0,12,0,12,0,12,45,51,16,27,49,39,103,78,180,160,103,68,11,18,49,58,0,12,0,12,76,70,2,703,Suffolk County,Massachusetts
1500000US250250703003,570,171,16,27,0,12,9,17,20,33,18,30,126,112,79,87,62,54,194,113,0,12,17,26,0,12,0,12,29,32,3,703,Suffolk County,Massachusetts
1500000US250250703004,987,192,0,12,0,12,43,44,34,48,108,59,118,66,86,76,364,165,85,69,98,74,31,37,0,12,0,12,20,33,4,703,Suffolk County,Massachusetts
1500000US250250704021,592,108,23,22,6,9,3,4,58,31,11,11,80,37,41,20,39,28,75,33,83,45,86,40,17,15,62,37,8,8,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1551,308,0,12,0,12,69,82,16,26,86,62,105,90,285,124,324,147,402,176,199,114,0,12,0,12,45,55,20,32,1,705,Suffolk County,Massachusetts
1500000US250250705002,421,291,0,12,0,12,11,25,51,59,79,95,0,12,33,42,33,55,56,47,112,128,0,12,0,12,0,12,46,59,2,705,Suffolk County,Massachusetts
1500000US250250705003,860,249,32,72,0,12,0,12,0,12,36,39,241,198,104,89,133,87,267,112,29,36,0,12,0,12,0,12,18,28,3,705,Suffolk County,Massachusetts
1500000US250250705004,947,275,0,12,0,12,0,12,93,86,49,57,108,96,130,68,106,78,182,93,51,49,33,45,29,46,111,110,55,76,4,705,Suffolk County,Massachusetts
1500000US250250706001,667,183,11,18,0,12,5,9,20,22,49,59,59,59,229,99,146,79,111,52,28,27,0,12,0,12,0,12,9,14,1,706,Suffolk County,Massachusetts
1500000US250250706002,773,116,0,12,0,12,0,12,10,17,10,16,124,59,80,49,226,85,210,80,41,29,11,18,0,12,11,16,50,34,2,706,Suffolk County,Massachusetts
1500000US250250707001,1002,230,0,12,0,12,0,12,50,50,7,12,123,76,112,50,193,99,156,74,106,76,24,39,0,12,188,151,43,47,1,707,Suffolk County,Massachusetts
1500000US250250707002,803,183,29,35,0,12,13,20,45,41,59,55,114,86,192,74,178,113,86,46,51,39,12,13,0,12,0,12,24,26,2,707,Suffolk County,Massachusetts
1500000US250250708001,1184,337,0,12,0,12,18,27,44,64,0,12,244,237,275,186,178,100,154,99,135,106,43,66,0,12,16,24,77,69,1,708,Suffolk County,Massachusetts
1500000US250250708002,781,309,0,12,0,12,0,12,63,85,57,66,116,75,6,11,288,123,103,106,107,92,31,48,0,12,10,18,0,12,2,708,Suffolk County,Massachusetts
1500000US250250708003,448,160,0,12,0,12,0,12,16,29,0,12,62,50,70,68,103,75,106,81,38,41,0,12,0,12,0,12,53,47,3,708,Suffolk County,Massachusetts
1500000US250250709001,1218,188,20,21,31,36,16,17,23,23,32,27,270,92,203,91,226,89,167,61,75,48,22,23,10,17,61,39,62,44,1,709,Suffolk County,Massachusetts
1500000US250250709002,488,148,11,19,0,12,15,21,40,45,16,24,97,59,10,15,137,71,90,62,50,42,0,12,0,12,9,14,13,20,2,709,Suffolk County,Massachusetts
1500000US250250711011,675,189,0,12,51,56,57,51,14,23,46,50,63,50,15,25,230,126,70,68,88,86,0,12,0,12,30,31,11,19,1,711.01,Suffolk County,Massachusetts
1500000US250250711012,851,250,7,18,0,12,0,12,19,26,80,55,149,78,197,114,141,82,99,66,31,36,77,63,0,12,47,57,4,10,2,711.01,Suffolk County,Massachusetts
1500000US250250711013,356,150,0,12,0,12,0,12,0,12,19,31,0,12,69,75,124,107,39,43,0,12,0,12,21,32,31,44,53,63,3,711.01,Suffolk County,Massachusetts
1500000US250250712011,875,203,16,38,11,17,10,16,32,29,95,88,77,43,93,56,150,68,141,70,61,74,90,56,28,33,35,34,36,61,1,712.01,Suffolk County,Massachusetts
1500000US250250712012,429,133,0,12,19,23,11,18,23,26,10,16,65,55,89,77,46,35,22,25,49,48,17,18,0,12,23,25,55,62,2,712.01,Suffolk County,Massachusetts
1500000US250250801001,461,129,28,31,0,12,23,28,21,22,18,23,83,57,36,28,29,25,44,40,42,34,0,12,39,27,78,63,20,18,1,801,Suffolk County,Massachusetts
1500000US250250801002,288,103,0,12,0,12,37,31,21,21,27,20,40,38,42,47,22,31,36,31,0,12,10,16,0,12,0,12,53,40,2,801,Suffolk County,Massachusetts
1500000US250250803001,873,158,17,16,0,12,12,15,33,34,42,31,78,41,92,56,254,121,74,48,22,18,20,18,29,30,107,52,93,64,1,803,Suffolk County,Massachusetts
1500000US250250804011,610,128,21,32,11,15,41,37,19,29,12,18,71,45,61,36,121,67,50,37,57,38,0,12,20,23,78,44,48,32,1,804.01,Suffolk County,Massachusetts
1500000US250250804012,533,125,0,12,0,12,10,16,50,34,83,78,67,59,26,33,52,37,52,49,93,52,0,12,0,12,62,47,38,36,2,804.01,Suffolk County,Massachusetts
1500000US250250805001,450,157,27,26,8,15,30,43,18,23,23,31,8,13,65,48,139,78,0,12,48,39,0,12,19,27,49,25,16,22,1,805,Suffolk County,Massachusetts
1500000US250250805002,790,209,32,30,96,71,34,33,44,43,54,41,74,59,7,10,77,69,18,29,40,33,10,17,13,19,33,33,258,145,2,805,Suffolk County,Massachusetts
1500000US250250806011,1206,236,44,36,9,17,0,12,22,34,75,57,42,33,94,62,148,94,120,56,111,64,53,43,115,67,221,132,152,60,1,806.01,Suffolk County,Massachusetts
1500000US250250806012,165,74,10,17,8,12,0,12,0,12,5,8,11,12,0,12,4,7,24,28,4,6,0,12,18,27,37,34,44,38,2,806.01,Suffolk County,Massachusetts
1500000US250250806013,134,72,5,7,0,12,0,12,16,24,12,14,0,12,19,30,31,28,0,12,0,12,0,12,0,12,21,32,30,28,3,806.01,Suffolk County,Massachusetts
1500000US250250808011,850,164,20,21,22,33,0,12,53,46,63,47,47,48,70,54,42,32,67,39,53,49,41,33,41,35,174,79,157,80,1,808.01,Suffolk County,Massachusetts
1500000US250250808012,769,158,53,37,0,12,39,35,42,34,28,31,50,46,91,58,110,44,37,35,39,30,46,39,0,12,66,54,168,66,2,808.01,Suffolk County,Massachusetts
1500000US250250809001,523,121,0,12,9,15,23,28,51,38,12,17,37,35,50,42,118,62,65,40,69,68,15,17,37,36,29,28,8,12,1,809,Suffolk County,Massachusetts
1500000US250250809002,890,269,20,31,0,12,50,58,38,27,58,43,161,105,7,12,81,88,83,72,152,84,43,45,0,12,104,88,93,59,2,809,Suffolk County,Massachusetts
1500000US250250809003,615,234,0,12,0,12,17,29,8,12,97,65,35,34,16,18,78,47,83,54,42,49,84,91,0,12,62,62,93,88,3,809,Suffolk County,Massachusetts
1500000US250250810011,270,123,0,12,0,12,13,22,53,44,80,61,66,68,0,12,18,29,0,12,15,25,18,28,6,9,1,12,0,12,1,810.01,Suffolk County,Massachusetts
1500000US250250810012,784,213,7,19,0,12,0,12,23,32,37,47,85,75,65,54,176,96,60,68,65,59,55,47,0,12,122,91,89,82,2,810.01,Suffolk County,Massachusetts
1500000US250250810013,492,308,44,46,0,12,0,12,11,19,21,31,10,15,38,46,133,157,52,52,12,19,91,95,41,67,20,25,19,30,3,810.01,Suffolk County,Massachusetts
1500000US250250810014,536,217,0,12,19,31,0,12,20,27,8,14,60,42,38,41,213,154,35,33,0,12,25,28,0,12,13,22,105,85,4,810.01,Suffolk County,Massachusetts
1500000US250250811001,556,169,0,12,0,12,15,21,4,8,46,38,79,68,77,42,142,78,16,21,49,55,22,25,0,12,27,26,79,74,1,811,Suffolk County,Massachusetts
1500000US250250811002,1030,285,23,26,14,22,0,12,44,36,61,42,135,71,35,27,215,105,67,57,228,115,64,61,46,51,70,40,28,34,2,811,Suffolk County,Massachusetts
1500000US250250811003,401,109,0,12,6,9,0,12,16,15,16,19,18,18,24,21,129,79,33,29,110,61,16,17,7,12,13,15,13,15,3,811,Suffolk County,Massachusetts
1500000US250250812001,631,143,21,31,0,12,0,12,102,54,58,45,34,28,15,23,115,71,56,39,13,22,34,39,0,12,121,62,62,50,1,812,Suffolk County,Massachusetts
1500000US250250812002,777,181,0,12,9,15,0,12,93,62,46,43,109,54,64,50,129,63,74,55,76,68,12,18,0,12,62,56,103,126,2,812,Suffolk County,Massachusetts
1500000US250250813001,712,366,69,82,0,12,0,12,68,80,15,31,172,168,71,72,55,57,32,41,96,95,21,32,38,49,34,56,41,63,1,813,Suffolk County,Massachusetts
1500000US250250813002,939,403,14,22,57,73,33,41,47,77,19,25,98,96,0,12,106,123,0,12,94,104,47,75,0,12,331,188,93,87,2,813,Suffolk County,Massachusetts
1500000US250250813003,599,320,0,12,0,12,0,12,0,12,0,12,230,141,51,53,41,49,84,89,107,106,0,12,0,12,86,98,0,12,3,813,Suffolk County,Massachusetts
1500000US250250814001,529,186,0,12,3,6,16,19,45,40,37,35,23,24,38,41,167,71,7,13,41,66,66,52,0,12,26,25,60,47,1,814,Suffolk County,Massachusetts
1500000US250250814002,341,157,20,30,0,12,7,11,0,12,8,14,9,15,43,31,85,70,50,56,45,44,0,12,10,14,14,22,50,58,2,814,Suffolk County,Massachusetts
1500000US250250814003,814,156,12,19,28,43,0,12,39,43,68,48,102,71,86,58,147,96,60,51,130,72,68,50,7,11,42,40,25,26,3,814,Suffolk County,Massachusetts
1500000US250250815001,510,133,13,20,7,11,47,72,0,12,37,27,21,17,32,30,98,47,56,34,30,22,29,23,1,3,71,45,68,55,1,815,Suffolk County,Massachusetts
1500000US250250815002,530,146,17,27,27,30,12,13,62,52,53,38,47,31,50,37,55,33,39,46,32,35,19,20,10,15,59,39,48,30,2,815,Suffolk County,Massachusetts
1500000US250250817001,158,84,0,12,0,12,0,12,0,12,11,18,38,44,31,34,17,20,0,12,0,12,4,9,9,15,30,33,18,24,1,817,Suffolk County,Massachusetts
1500000US250250817002,221,97,0,12,16,26,31,49,7,10,0,12,22,21,43,35,7,11,8,13,9,15,0,12,8,12,59,52,11,18,2,817,Suffolk County,Massachusetts
1500000US250250817003,216,107,0,12,8,12,0,12,8,13,58,56,65,47,23,36,24,37,8,12,5,12,0,12,17,28,0,12,0,12,3,817,Suffolk County,Massachusetts
1500000US250250817004,227,105,15,19,0,12,0,12,6,10,22,32,45,31,35,39,12,20,0,12,0,12,0,12,8,14,47,39,37,39,4,817,Suffolk County,Massachusetts
1500000US250250817005,276,141,0,12,0,12,0,12,19,30,39,40,51,56,0,12,21,19,28,46,20,33,13,19,0,12,57,55,28,25,5,817,Suffolk County,Massachusetts
1500000US250250818001,575,265,32,48,52,71,49,55,9,15,59,52,124,104,31,29,71,71,29,35,0,12,0,12,0,12,59,68,60,62,1,818,Suffolk County,Massachusetts
1500000US250250818002,287,124,0,12,15,22,0,12,65,59,41,42,11,19,15,23,0,12,0,12,57,51,0,12,0,12,0,12,83,58,2,818,Suffolk County,Massachusetts
1500000US250250818003,432,214,22,36,8,14,19,29,0,12,28,35,142,84,40,38,0,12,69,53,0,12,22,25,0,12,48,46,34,46,3,818,Suffolk County,Massachusetts
1500000US250250819001,324,147,31,45,18,28,0,12,10,16,9,14,105,69,12,20,17,27,26,31,17,29,0,12,0,12,72,57,7,12,1,819,Suffolk County,Massachusetts
1500000US250250819002,256,116,17,30,6,12,0,12,0,12,19,30,39,43,58,83,36,36,0,12,6,13,45,65,0,12,11,20,19,22,2,819,Suffolk County,Massachusetts
1500000US250250819003,439,275,77,94,70,85,6,13,36,59,0,12,75,78,75,93,20,32,0,12,0,12,0,12,0,12,14,22,66,85,3,819,Suffolk County,Massachusetts
1500000US250250819004,245,106,20,31,0,12,0,12,0,12,0,12,6,11,93,68,8,18,0,12,7,11,14,31,0,12,46,42,51,50,4,819,Suffolk County,Massachusetts
1500000US250250820001,409,159,10,15,33,37,0,12,0,12,0,12,150,92,53,44,24,38,22,34,21,27,0,12,0,12,53,44,43,43,1,820,Suffolk County,Massachusetts
1500000US250250820002,201,99,0,12,40,44,11,18,18,19,0,12,28,34,0,12,39,52,10,16,31,40,5,9,0,12,0,12,19,31,2,820,Suffolk County,Massachusetts
1500000US250250820003,434,188,0,12,15,24,0,12,24,35,0,12,117,101,39,59,49,42,17,20,28,33,27,30,0,12,67,69,51,48,3,820,Suffolk County,Massachusetts
1500000US250250821001,303,147,33,37,3,9,0,12,18,32,62,80,38,45,0,12,49,42,0,12,39,45,55,66,0,12,0,12,6,9,1,821,Suffolk County,Massachusetts
1500000US250250821002,504,170,0,12,0,12,0,12,37,46,0,12,75,65,50,46,80,83,11,18,53,53,10,16,0,12,147,85,41,49,2,821,Suffolk County,Massachusetts
